N	2gram	Vygotskiy__3	DiskursI
273	по общему	1	1
274	одной и	2	1
275	на этом	5	1
276	образа и	1	1
277	с этой	2	1
278	именно это	3	1
279	таким образом	12	1
280	что является	1	1
281	правило не	1	1
282	то чтобы	1	1
283	она оказывается	1	1
284	по выражению	2	1
285	того или	1	1
286	не совпадает	2	1
287	своей основе	1	1
288	в жизни	1	1
289	из первых	1	1
290	с которого	1	1
291	этому ряду	1	1
292	краткость рассказа	1	1
293	она и	1	1
294	несмотря на	5	1
295	и было	1	1
296	она была	4	1
297	со всей	3	1
298	рассказа о	1	1
299	противоположную сторону	1	1
300	в такой	3	1
301	если можно	1	1
302	в рассказ	1	1
303	на каждом	1	1
304	в которых	6	1
305	бы мы	1	1
306	и той	2	1
307	своей жизни	2	1
308	повести в	1	1
309	и более	2	1
310	что этот	4	1
311	в повести	1	1
312	двух противоположных	5	1
313	для нее	1	1
314	а вот	1	1
315	случае мы	1	1
316	же самого	2	1
317	и второе	1	1
318	но они	2	1
319	в таких	1	1
320	она не	6	1
321	с теми	3	1
322	самого начала	6	1
323	как о	1	1
324	мысли в	1	1
325	дело не	2	1
326	одна из	4	1
327	к этим	1	1
328	на него	1	1
329	которого он	1	1
330	мы все	4	1
331	и имеет	1	1
332	в самых	1	1
333	и всегда	2	1
334	о другой	1	1
335	ничего не	2	1
336	того как	3	1
337	своему герою	1	1
338	которая состоит	1	1
339	к ней	2	1
340	и до	1	1
341	имеет два	1	1
342	не принадлежит	1	1
343	сюжета в	1	1
344	или не	2	1
345	ни о	1	1
346	целого в	1	1
347	к себе	2	1
348	не могут	2	1
349	но все	1	1
350	и другой	1	1
351	не знаем	2	1
352	в прозе	1	1
353	отличается от	1	1
354	всего в	1	1
355	к тому	6	1
356	указывает на	6	1
357	не есть	1	1
358	имеет место	2	1
359	утверждать что	2	1
360	будто автор	2	1
361	в применении	1	1
362	должен быть	3	1
363	представляют собой	2	1
364	для читателя	2	1
365	в собственном	1	1
366	действия и	2	1
367	с самого	6	1
368	чем может	1	1
369	означает и	1	1
370	к смерти	2	1
371	на свой	1	1
372	слова а	1	1
373	по аналогии	2	1
374	в споре	1	1
375	и каждый	1	1
376	мы в	2	1
377	ней и	1	1
378	для этого	2	1
379	и даже	4	1
380	человека это	1	1
381	один человек	1	1
382	бывает в	1	1
383	с ним	2	1
384	каждый из	1	1
385	все дело	1	1
386	другому в	1	1
387	часто и	1	1
388	и здесь	6	1
389	с действием	1	1
390	внимание на	2	1
391	не перед	1	1
392	никак не	7	1
393	и что	18	1
394	присоединиться к	1	1
395	может не	1	1
396	аналогии с	2	1
397	нас в	1	1
398	и во	2	1
399	в конечном	1	1
400	рассказа и	2	1
401	всей серьезностью	1	1
402	ним и	1	1
403	в глазах	1	1
404	в форме	1	1
405	слов и	2	1
406	прозаической точки	1	1
407	и следовательно	2	1
408	как она	1	1
409	подробностями и	1	1
410	получает возможность	1	1
411	действующих лиц	5	1
412	с каждым	2	1
413	каждом шагу	1	1
414	и так	1	1
415	сторону от	1	1
416	в литературу	1	1
417	согласно с	2	1
418	с которыми	1	1
419	так что	8	1
420	для всех	2	1
421	одном и	1	1
422	только на	1	1
423	себя и	1	1
424	в поэзии	1	1
425	эта возможность	1	1
426	присутствует в	1	1
427	оно приобретает	1	1
428	и их	1	1
429	всяком случае	2	1
430	могло бы	2	1
431	вовсе не	8	1
432	для меня	1	1
433	дела до	1	1
434	может служить	7	1
435	друг друга	1	1
436	причислить к	1	1
437	вводит в	1	1
438	не говорит	1	1
439	тем что	3	1
440	к той	1	1
441	в других	1	1
442	были бы	3	1
443	русской поэзии	2	1
444	того что	4	1
445	его при	1	1
446	здесь это	1	1
447	и между	4	1
448	еще и	2	1
449	в романе	1	1
450	между ними	1	1
451	не нужна	1	1
452	поэзии и	2	1
453	имеют никакого	1	1
454	в некоторых	1	1
455	быть названо	1	1
456	превращается в	1	1
457	света и	1	1
458	и составляет	1	1
459	не единственным	1	1
460	до конца	2	1
461	и своим	1	1
462	лирики и	1	1
463	с конца	1	1
464	на возможность	2	1
465	все то	7	1
466	направляется на	1	1
467	там где	6	1
468	что из	1	1
469	ближе к	1	1
470	должна была	1	1
471	и глубоко	1	1
472	именно поэтому	1	1
473	решительно не	3	1
474	равно как	1	1
475	с назидательной	1	1
476	как это	6	1
477	в разговоре	1	1
478	из которых	4	1
479	и столь	2	1
480	не одно	1	1
481	почему он	1	1
482	по своему	4	1
483	применении к	1	1
484	мой друг	1	1
485	утверждая что	1	1
486	и там	1	1
487	им с	1	1
488	кто из	1	1
489	и смерти	1	1
490	даже в	1	1
491	тенденцию к	2	1
492	явный перевес	2	1
493	оба они	1	1
494	и служило	1	1
495	один из	6	1
496	о мире	2	1
497	но с	1	1
498	то будет	1	1
499	ли в	1	1
500	от той	1	1
501	трагизма в	1	1
502	конечно же	2	1
503	двойственно и	1	1
504	когда он	4	1
505	ставит себя	1	1
506	же к	1	1
507	еще более	1	1
508	и ни	1	1
509	его жизнь	1	1
510	будто бы	1	1
511	же в	2	1
512	быть и	1	1
513	к самому	2	1
514	с прозаической	1	1
515	от света	1	1
516	сказать что	4	1
517	он представляет	1	1
518	одновременно и	3	1
519	никакого отношения	1	1
520	из этого	8	1
521	в какой	5	1
522	в противоположную	1	1
523	характера но	1	1
524	ее в	4	1
525	нас не	1	1
526	во всяком	2	1
