N	2gram	Losev_Prob_2	Problemy
214	одного человека	1	2
215	бы то	2	2
216	то он	1	2
217	автора но	1	2
218	отношение к	1	2
219	тоже не	7	2
220	в настоящем	1	2
221	во что	1	2
222	так что	11	2
223	в истории	3	2
224	в той	2	2
225	его на	1	2
226	с этим	5	2
227	и нет	1	2
228	могли бы	3	2
229	и к	3	2
230	тут и	2	2
231	нами в	2	2
232	всех этих	4	2
233	войти в	2	2
234	здесь мы	3	2
235	то ни	3	2
236	мы его	1	2
237	же не	1	2
238	при этом	3	2
239	а его	1	2
240	кажется что	1	2
241	и уже	1	2
242	чем в	1	2
243	как таковой	4	2
244	в отношении	4	2
245	в которых	1	2
246	человека но	2	2
247	с которой	3	2
248	но они	1	2
249	как можно	1	2
250	самого начала	2	2
251	на себе	1	2
252	поэтому в	1	2
253	какой бы	1	2
254	следовательно и	1	2
255	жизни не	1	2
256	правда в	2	2
257	совершенно неправильно	1	2
258	со своим	1	2
259	связи с	5	2
260	уже и	3	2
261	не потому	1	2
262	во все	2	2
263	и вполне	4	2
264	если уже	1	2
265	что оно	2	2
266	вывод из	2	2
267	для себя	9	2
268	и входит	1	2
269	данном случае	5	2
270	самим собою	1	2
271	не возникает	1	2
272	и что	13	2
273	и сам	2	2
274	что может	2	2
275	находится в	1	2
276	вне его	1	2
277	никак не	11	2
278	и во	1	2
279	во всей	1	2
280	один из	3	2
281	тот же	4	2
282	хотя бы	12	2
283	тем или	1	2
284	и ее	2	2
285	же и	2	2
286	конечно не	2	2
287	то и	4	2
288	ни было	1	2
289	его сознания	1	2
290	является не	2	2
291	или даже	3	2
292	ведь это	2	2
293	не о	6	2
294	имеет значение	2	2
295	и даже	11	2
296	до сих	4	2
297	все время	1	2
298	себя и	1	2
299	она является	1	2
300	что из	2	2
301	представляется нам	1	2
302	поэтому не	1	2
303	нет ни	1	2
304	только как	3	2
305	в данном	10	2
306	для понимания	1	2
307	на пути	1	2
308	является для	2	2
309	в условиях	2	2
310	сих пор	4	2
311	совершенно новое	1	2
312	в смысле	1	2
313	можно было	5	2
314	из тех	1	2
315	для автора	1	2
316	как художественная	1	2
317	и от	3	2
318	бы он	1	2
319	же в	1	2
320	не есть	33	2
321	от ее	2	2
322	слово в	2	2
323	этот вопрос	1	2
324	есть и	1	2
325	то оно	1	2
326	же нам	1	1
327	смысле слова	7	1
328	это однако	1	1
329	не должны	1	1
330	же как	1	1
331	в движение	1	1
332	относится и	1	1
333	является принципом	1	1
334	сразу и	1	1
335	в чистой	1	1
336	нового не	2	1
337	тем же	1	1
338	характерное для	1	1
339	сам и	1	1
340	из самых	2	1
341	отношения между	1	1
342	она все	1	1
343	и больше	1	1
344	едва ли	9	1
345	с таким	1	1
346	их и	1	1
347	на тех	1	1
348	к предмету	3	1
349	мы не	7	1
350	конструктивных элементов	2	1
351	единство и	1	1
352	является уже	1	1
353	именно к	1	1
354	есть нечто	7	1
355	время как	1	1
356	оно есть	1	1
357	на практике	1	1
358	но даже	3	1
359	свой предмет	1	1
360	формы в	1	1
361	первый план	3	1
362	во всех	2	1
363	а следовательно	1	1
364	друг к	2	1
365	он говорит	1	1
366	а только	6	1
367	к которой	1	1
368	и всякий	3	1
369	и рассматривать	1	1
370	в качестве	2	1
371	а и	1	1
372	ни стало	1	1
373	можно прямо	1	1
374	ведь мы	2	1
375	нет и	3	1
376	и чем	1	1
377	что они	3	1
378	из таких	1	1
379	сама по	4	1
380	к сожалению	6	1
381	относится к	6	1
382	которые не	2	1
383	первый взгляд	1	1
384	в рамках	1	1
385	концов не	1	1
386	независимо от	2	1
387	что именно	1	1
388	каждая из	1	1
389	стороны и	4	1
390	как нам	2	1
391	хотя и	3	1
392	как уже	1	1
393	окружающие нас	1	1
394	это тоже	3	1
395	более или	4	1
396	в действительности	2	1
397	значит есть	1	1
398	от этого	1	1
399	о самом	1	1
400	видения мира	1	1
401	литературоведа и	2	1
402	не приходится	1	1
403	в литературном	1	1
404	что это	1	1
405	способы своего	1	1
406	для данного	1	1
407	всякого смыслового	1	1
408	в нашем	3	1
409	из этих	3	1
410	одно время	1	1
411	ни одна	1	1
412	в известном	1	1
413	другом случае	1	1
414	мысль мы	1	1
415	имеем в	2	1
416	иначе и	1	1
417	а вовсе	1	1
418	и если	3	1
419	вообще не	4	1
420	не следует	1	1
421	в первых	1	1
422	в случае	3	1
423	время и	2	1
424	и еще	1	1
425	же это	5	1
426	есть та	1	1
427	смысле или	1	1
428	для литературоведа	1	1
429	или вовсе	1	1
430	и по	3	1
431	и независимо	2	1
432	входящих в	2	1
433	переход к	1	1
434	в основу	1	1
435	от нее	1	1
436	могла бы	1	1
437	не будет	11	1
438	бы дать	1	1
439	что все	6	1
440	единое и	1	1
441	смысловая и	1	1
442	пусть и	1	1
443	что такой	1	1
444	об этом	2	1
445	быть носителем	1	1
446	к другу	2	1
447	лишь в	3	1
448	знает что	2	1
449	заключается в	4	1
450	с самим	3	1
451	и мы	2	1
452	не совпадает	2	1
453	роль в	2	1
454	твердого и	1	1
455	ведь в	1	1
456	ведь если	4	1
457	здесь нет	1	1
458	а пока	2	1
459	дурную бесконечность	1	1
460	для них	3	1
461	но уже	5	1
462	он является	2	1
463	быть только	3	1
464	она и	2	1
465	все равно	3	1
466	он действительно	1	1
467	мы имеем	1	1
468	т д	6	1
469	статьи в	1	1
470	между собою	4	1
471	же самый	1	1
472	потому и	1	1
473	себе все	1	1
474	что всякое	2	1
475	сосредоточиться на	3	1
476	на первый	4	1
477	или менее	4	1
478	сказать так	1	1
479	или точнее	3	1
480	будет и	1	1
481	что о	1	1
482	какого-нибудь другого	1	1
483	как факт	1	1
484	то для	1	1
485	часто не	1	1
486	мир не	1	1
487	место в	1	1
488	не собираемся	1	1
489	является поэтому	1	1
490	логика и	1	1
491	вовсе еще	1	1
492	должны были	3	1
493	является только	3	1
494	и цельное	1	1
495	образом и	1	1
496	по крайней	6	1
497	далека от	1	1
498	не тем	1	1
499	оказалось бы	2	1
500	она или	1	1
501	слов о	1	1
502	в аспекте	1	1
503	если и	1	1
504	при всех	3	1
505	и другое	1	1
506	например не	1	1
507	не имеет	7	1
508	только из	1	1
509	и притом	3	1
510	и именно	1	1
511	значение только	2	1
512	же его	2	1
513	и упорно	1	1
514	даже как	2	1
515	иметь в	1	1
516	того чтобы	2	1
517	та или	2	1
518	только не	3	1
519	не то	2	1
520	и всегда	1	1
521	не всякий	1	1
522	действительности является	1	1
523	суждение не	1	1
524	или иная	2	1
525	на этом	1	1
526	на те	1	1
527	это слово	1	1
528	хотя правда	1	1
529	о чем-то	1	1
530	эти три	1	1
531	даже самая	1	1
532	котором в	1	1
533	своем предмете	1	1
534	то это	3	1
535	в области	6	1
536	в каком	4	1
537	у нас	18	1
538	настоящего времени	2	1
539	обозначения не	2	1
540	в момент	1	1
541	здесь совершенно	1	1
542	просто на	2	1
543	лежит в	1	1
544	же самое	6	1
545	должны быть	1	1
546	к тому	3	1
547	как человек	1	1
548	все еще	4	1
549	может показаться	1	1
550	существует только	2	1
551	и был	1	1
552	не могли	1	1
553	сорок лет	1	1
554	но только	4	1
555	то она	1	1
556	не существует	6	1
557	но при	2	1
558	как один	1	1
559	ни одно	1	1
560	здесь не	2	1
561	только при	2	1
562	характер и	1	1
563	с самого	3	1
564	то время	1	1
565	и когда	1	1
566	котором мы	1	1
567	о тех	1	1
568	что у	1	1
569	в другом	1	1
570	времени и	1	1
571	здесь как	2	1
572	во многом	1	1
573	структуры как	1	1
574	самого понятия	1	1
575	является в	2	1
576	был не	1	1
577	существовало бы	1	1
578	для этого	3	1
579	в настоящее	16	1
580	со стороны	1	1
581	собою но	1	1
582	даже не	3	1
583	как этот	1	1
584	образом в	1	1
585	в виду	8	1
586	только и	3	1
587	не существовало	1	1
588	о том	18	1
589	то во	2	1
590	и та	1	1
591	другими словами	6	1
592	настоящее время	16	1
593	к одной	1	1
594	что каждый	2	1
595	сам а	1	1
596	становится сама	1	1
597	быть самым	2	1
598	можно сказать	6	1
599	времени в	1	1
600	является здесь	2	1
601	была именно	1	1
602	или более	1	1
603	определение и	3	1
604	это заставляет	1	1
605	не отличается	3	1
606	но построение	1	1
607	оно или	1	1
608	именно тем	1	1
609	только такие	1	1
610	и только	4	1
611	крайней мере	6	1
612	и всякое	2	1
613	если это	2	1
614	или может	2	1
615	которая как	1	1
616	действительности если	1	1
617	она определяет	1	1
618	того что	12	1
619	смысле его	1	1
620	быть и	2	1
621	известном смысле	1	1
622	и соответствующие	1	1
623	оно и	1	1
624	установок и	1	1
625	всякого рода	4	1
626	речь о	1	1
627	одной из	1	1
628	что даже	1	1
629	ли он	3	1
630	в какой	1	1
631	или между	1	1
632	словом и	1	1
633	то в	1	1
634	и действительно	2	1
635	и так	1	1
636	это очень	1	1
637	а с	1	1
638	никакой объективной	1	1
639	теоретические проблемы	1	1
640	по этому	3	1
641	нас здесь	1	1
642	логику и	1	1
643	однако с	1	1
644	содержательной стороны	1	1
645	вот почему	1	1
646	с нею	2	1
647	да еще	1	1
648	говорить об	3	1
649	быть весьма	1	1
650	получили в	1	1
651	не все	4	1
652	и чисто	1	1
653	а то	1	1
654	не так	2	1
655	себе в	2	1
656	и их	3	1
657	своей идее	1	1
658	не для	1	1
659	слово как	1	1
660	к ним	1	1
661	но что	1	1
662	случае не	4	1
663	того или	7	1
664	это было	2	1
665	для того	3	1
666	до самого	1	1
667	нами не	4	1
668	тотчас же	2	1
669	обычном смысле	1	1
670	каждом отдельном	1	1
671	здесь в	1	1
672	а именно	6	1
673	вообще и	2	1
674	быть прежде	1	1
675	к его	1	1
676	если мы	9	1
677	что не	5	1
678	только к	1	1
679	что для	3	1
680	и люди	1	1
681	от другого	2	1
682	концов как	1	1
683	этот термин	2	1
684	а на	1	1
685	это прежде	1	1
686	ничем не	2	1
687	и самый	4	1
688	а так	1	1
689	слова слово	1	1
690	что мы	14	1
691	в одно	2	1
692	определенными и	1	1
693	если не	4	1
694	как элемент	1	1
695	на совсем	1	1
696	или другого	2	1
697	в частности	5	1
698	и она	1	1
699	художественное значение	1	1
700	одно слово	1	1
701	ни на	1	1
702	и особенно	2	1
703	прямо сказать	1	1
704	только его	3	1
705	и теоретические	1	1
706	и понимать	1	1
707	к своему	1	1
708	от других	1	1
709	все исторические	1	1
710	если оно	3	1
711	качеств и	2	1
712	есть если	2	1
713	такого рода	15	1
714	лежат в	1	1
715	что бы	1	1
716	совсем другой	1	1
717	в чистом	3	1
718	это за	2	1
719	в тех	2	1
720	о человеке	1	1
721	каждый входящий	1	1
722	бы его	2	1
723	в человеческом	1	1
724	из отдельных	2	1
725	в состоянии	2	1
726	и менее	1	1
727	к следующему	1	1
728	мы сказали	1	1
729	таковой и	1	1
730	словами к	1	1
731	слова и	4	1
732	этом случае	7	1
733	при условии	6	1
734	это последнее	1	1
735	не раз	1	1
736	тех или	3	1
737	в более	1	1
738	это та	1	1
739	от той	1	1
740	и само	2	1
741	все внешнее	1	1
742	нашей книги	2	1
743	человека это	1	1
744	в другое	1	1
745	последнего времени	1	1
746	сознания что	1	1
747	и все	5	1
748	у них	1	1
749	вполне понятно	1	1
750	случае и	2	1
751	будто бы	5	1
752	речи как	1	1
753	все они	1	1
754	ее в	1	1
755	все элементы	1	1
756	действительности то	1	1
757	или другим	1	1
758	к самому	1	1
759	но если	4	1
760	это в	2	1
761	то здесь	1	1
762	совершенно не	2	1
763	того нового	1	1
764	значение а	2	1
765	мы считаем	2	1
766	бы быть	1	1
767	же мы	2	1
768	или иного	5	1
769	соответствующие им	1	1
770	себе но	1	1
771	к смысловой	1	1
772	слово и	2	1
773	к этой	1	1
774	случае если	2	1
775	и эта	1	1
776	своей работы	1	1
777	гораздо ближе	1	1
778	к этому	1	1
779	в таком	11	1
780	точно так	3	1
781	такой же	1	1
782	слова это	2	1
