N	2gram	Tiupa_Hudo_1	Problema
272	с этой	2	2
273	сих пор	2	2
274	только для	2	2
275	но для	1	2
276	один из	4	2
277	у которого	1	2
278	хотя бы	1	2
279	в целях	1	2
280	в свою	1	2
281	отношению к	8	2
282	жизни и	5	2
283	но еще	2	2
284	во всяком	1	2
285	все что	1	2
286	в роли	1	2
287	они не	2	2
288	я и	2	1
289	и т	11	1
290	на самом	2	1
291	тех же	1	1
292	в стороне	1	1
293	к своей	1	1
294	это и	1	1
295	ему что	1	1
296	к другому	4	1
297	из его	1	1
298	мать и	1	1
299	то самое	1	1
300	во-первых в	1	1
301	в их	2	1
302	мы уже	4	1
303	а как	1	1
304	герои впервые	1	1
305	вопрос о	2	1
306	их с	1	1
307	не случаен	1	1
308	жизни как	2	1
309	и ее	1	1
310	теперь на	1	1
311	в xix	1	1
312	а другие	1	1
313	же мере	2	1
314	а еще	1	1
315	характерную для	1	1
316	нам представляется	1	1
317	время в	1	1
318	с его	5	1
319	не требует	1	1
320	чем это	1	1
321	вполне по	1	1
322	а только	4	1
323	бы в	1	1
324	же она	1	1
325	свою жизнь	1	1
326	если в	2	1
327	и чужой	1	1
328	к творчеству	2	1
329	рассказывает как	1	1
330	в свои	1	1
331	характера или	2	1
332	не принимает	1	1
333	в море	2	1
334	человеческой личности	1	1
335	первый взгляд	1	1
336	но пока	1	1
337	с этим	3	1
338	своей и	1	1
339	это был	1	1
340	жизни они	1	1
341	перед нами	5	1
342	испытывает к	1	1
343	это тоже	1	1
344	по пути	1	1
345	бы стать	1	1
346	а перед	1	1
347	и хотя	1	1
348	в этот	1	1
349	или иную	2	1
350	то в	4	1
351	из жизни	1	1
352	так или	2	1
353	едва не	1	1
354	из этих	1	1
355	имеет для	1	1
356	но на	1	1
357	вообще не	1	1
358	что она	4	1
359	главным образом	1	1
360	т д	3	1
361	когда все	2	1
362	всех этих	1	1
363	он должен	1	1
364	же это	1	1
365	состоит в	2	1
366	что еще	1	1
367	сердце и	1	1
368	душу и	1	1
369	и вот	1	1
370	содержит в	1	1
371	этого мотива	1	1
372	звено между	1	1
373	работ в	1	1
374	что ни	1	1
375	никому не	1	1
376	и по	3	1
377	в образе	1	1
378	в нее	1	1
379	от нее	1	1
380	жизнь которая	1	1
381	думал что	1	1
382	себя и	2	1
383	на всю	1	1
384	то чтобы	2	1
385	ним в	1	1
386	их и	1	1
387	времени и	1	1
388	входит в	1	1
389	и тоже	1	1
390	который так	1	1
391	отличать от	1	1
392	весь мир	1	1
393	поведения и	1	1
394	на свои	1	1
395	и страхом	1	1
396	которым было	1	1
397	ту или	2	1
398	между собою	1	1
399	такой же	3	1
400	на первый	1	1
401	мы как	1	1
402	в следующем	2	1
403	в такой	2	1
404	не столько	2	1
405	большей степени	1	1
406	не как	1	1
407	жизни с	1	1
408	своего рода	7	1
409	что я	2	1
410	которая может	1	1
411	на рубеже	1	1
412	нельзя было	1	1
413	пока только	1	1
414	том чтобы	1	1
415	и пишет	1	1
416	все это	2	1
417	видно что	2	1
418	сознание что	1	1
419	их в	1	1
420	вместе со	1	1
421	возвращается к	3	1
422	вообще на	1	1
423	даже в	3	1
424	ты их	1	1
425	в землю	2	1
426	мы встречаемся	1	1
427	и всемирной	1	1
428	нас к	1	1
429	тому что	4	1
430	не сказали	1	1
431	вплоть до	1	1
432	не раз	2	1
433	эта картина	1	1
434	тем самым	1	1
435	что эта	1	1
436	самого начала	1	1
437	хотелось бы	1	1
438	мысли в	1	1
439	не имеет	2	1
440	о чем	1	1
441	что их	1	1
442	чтобы в	1	1
443	и остается	1	1
444	у кого	1	1
445	в xx	1	1
446	и имеет	1	1
447	чем не	1	1
448	для всего	2	1
449	личности которая	1	1
450	в предыдущей	3	1
451	именно с	1	1
452	и весь	1	1
453	же время	8	1
454	борьба между	1	1
455	глядя на	2	1
456	как она	2	1
457	со своим	2	1
458	ему в	1	1
459	человека что	1	1
460	не потому	1	1
461	представляется нам	2	1
462	в городе	5	1
463	к себе	5	1
464	когда мы	1	1
465	уже было	1	1
466	согласно которому	1	1
467	как для	1	1
468	тот и	1	1
469	на это	1	1
470	она не	4	1
471	и это	4	1
472	с братом	1	1
473	с ее	2	1
474	он вовсе	1	1
475	принадлежал к	1	1
476	на основе	2	1
477	в средневековой	1	1
478	с самого	1	1
479	вспомнить о	1	1
480	и когда	3	1
481	его самого	1	1
482	по аналогии	1	1
483	из двух	1	1
484	на нее	1	1
485	отсюда и	2	1
486	здесь нет	1	1
487	мог бы	1	1
488	и каждый	2	1
489	о связи	1	1
490	чем у	1	1
491	когда в	1	1
492	том как	3	1
493	но у	1	1
494	этой жизни	1	1
495	виде то	1	1
496	со стороны	3	1
497	человека которого	1	1
498	отдельной личности	1	1
499	только потому	2	1
500	я теперь	1	1
501	сводится к	1	1
502	героя не	1	1
503	его жизни	2	1
504	среди всех	1	1
505	восходит к	1	1
506	дочь в	1	1
507	обращается к	1	1
508	который все	1	1
509	нем не	1	1
510	этот момент	2	1
511	творчества в	1	1
512	не видел	1	1
513	в другой	1	1
514	люди весь	1	1
515	тот момент	2	1
516	с классическим	1	1
517	что бы	1	1
518	путь и	1	1
519	и об	2	1
520	следовало бы	1	1
521	в него	2	1
522	значение поскольку	1	1
523	людей а	2	1
524	которое было	1	1
525	но с	2	1
526	себя с	1	1
527	в двух	1	1
528	только у	1	1
529	одной из	2	1
530	и так	2	1
531	он теперь	1	1
532	в новелле	1	1
533	было и	1	1
534	во времени	1	1
535	же и	1	1
536	да еще	1	1
537	решающее значение	1	1
538	только на	2	1
539	больше не	2	1
540	существования и	1	1
541	него и	1	1
542	по выражению	2	1
543	но совершенно	1	1
544	связывается с	1	1
545	и универсальности	1	1
546	за ним	2	1
547	к своим	1	1
548	что для	1	1
549	она действительно	1	1
550	в я	4	1
551	одно из	1	1
552	говорить об	2	1
553	человека не	2	1
554	ее не	1	1
555	не о	2	1
556	художника и	1	1
557	как его	3	1
558	бытия и	4	1
559	заметить что	2	1
560	этом отношении	3	1
561	так легко	1	1
562	в форме	2	1
563	самому в	1	1
564	средних веков	1	1
565	нет и	1	1
566	в финале	3	1
567	выступает как	1	1
568	даже не	1	1
569	о своей	2	1
570	и из	1	1
571	как у	1	1
572	или иначе	2	1
573	и нельзя	1	1
574	к которым	1	1
575	в природе	1	1
576	всякого человека	1	1
577	жизнь была	2	1
578	и др	1	1
579	ничего общего	1	1
580	превращается в	3	1
581	не было	4	1
582	и стал	1	1
583	поскольку она	1	1
584	до конца	2	1
585	ничем не	3	1
586	в рассказе	11	1
587	не на	1	1
588	нем и	1	1
589	однако и	3	1
590	в третьей	2	1
591	человек в	2	1
592	когда же	1	1
593	приходит в	2	1
594	их самих	1	1
595	так называемых	1	1
596	о человеческом	1	1
597	на этой	1	1
598	на фоне	2	1
599	затем к	1	1
600	на который	1	1
601	и она	1	1
602	и а	5	1
603	и потому	2	1
604	как это	1	1
605	то можно	1	1
606	даже до	1	1
607	в небо	1	1
608	не сразу	1	1
609	из которых	1	1
610	в человеке	2	1
611	к своему	2	1
612	xix века	1	1
613	есть на	1	1
614	могут быть	1	1
615	в ответ	2	1
616	в литературе	3	1
617	для человека	1	1
618	обыкновенного человека	1	1
619	там где	1	1
620	н а	2	1
621	на свете	1	1
622	том смысле	1	1
623	дело здесь	2	1
624	и смерти	3	1
625	является для	1	1
626	своей жизни	2	1
627	но это	1	1
628	между прочим	1	1
629	в который	1	1
630	однако не	1	1
631	в полном	1	1
632	г а	1	1
633	судьбы и	1	1
634	еще больше	1	1
635	перед собой	2	1
636	и от	4	1
637	душа не	1	1
638	что оно	1	1
639	которого они	1	1
640	сущности в	1	1
641	и пространстве	1	1
642	об этих	1	1
643	солнца и	1	1
644	от него	3	1
645	тем более	1	1
646	не видит	1	1
647	мы должны	1	1
648	зрения в	1	1
649	в г	1	1
650	только что	4	1
651	я в	1	1
652	как показывает	1	1
653	не я	1	1
654	но вот	1	1
655	личности и	2	1
656	с ними	2	1
657	не замечают	1	1
658	сведения о	1	1
659	всего мира	2	1
660	в романе	1	1
661	героя и	5	1
662	от своего	1	1
663	да не	2	1
664	но часто	1	1
665	к его	1	1
666	но когда	1	1
667	только о	1	1
668	таким же	1	1
669	до степени	1	1
670	и состоит	1	1
671	в голову	1	1
672	заключается по	1	1
673	того или	2	1
674	в своих	3	1
675	это в	3	1
676	которая не	2	1
677	этой точки	1	1
