N	2gram	Vinokur_Ku_2	Vladivir
254	нас нет	1	2
255	образом в	2	2
256	часто и	1	2
257	на все	2	2
258	с того	1	2
259	а именно	2	2
260	того что	3	2
261	всякого рода	2	2
262	с ними	2	2
263	всяком случае	5	2
264	том чтобы	1	2
265	одной из	1	2
266	то и	3	2
267	а это	2	2
268	мы знаем	4	2
269	и никогда	1	2
270	тем что	3	2
271	в очень	1	2
272	или о	2	2
273	обратить внимание	2	2
274	только что	1	2
275	с которым	1	2
276	что мы	6	2
277	жизнь в	1	2
278	суждений о	1	2
279	с первого	2	2
280	п а	2	2
281	он говорит	1	2
282	по существу	5	2
283	в это	1	2
284	несколько слов	1	2
285	нисколько не	3	2
286	и для	2	2
287	указать на	1	2
288	в результате	4	2
289	того с	1	2
290	речи с	2	2
291	тем более	1	2
292	мы должны	2	2
293	но зато	2	2
294	отношением к	1	2
295	совершенно не	3	2
296	в самом	12	2
297	бы обратить	1	2
298	к этой	3	2
299	и это	3	2
300	в частности	2	2
301	как на	1	2
302	во всяком	5	2
303	всегда в	1	1
304	несколько десятков	1	1
305	по адресу	1	1
306	на самом	2	1
307	только потому	8	1
308	некоторой степени	2	1
309	и есть	2	1
310	что когда	3	1
311	отношений в	2	1
312	то в	1	1
313	можно говорить	2	1
314	ведь и	1	1
315	воспитания у	1	1
316	а под	1	1
317	отношения к	2	1
318	в их	2	1
319	в обычном	2	1
320	то для	3	1
321	есть не	1	1
322	хорошо и	1	1
323	что если	2	1
324	сторона дела	1	1
325	большую роль	1	1
326	против чего	1	1
327	есть нечто	1	1
328	время как	1	1
329	пишет в	1	1
330	что можно	3	1
331	с большим	1	1
332	в ней	3	1
333	на них	1	1
334	иное как	1	1
335	столь же	1	1
336	бы то	1	1
337	а следовательно	2	1
338	мало и	1	1
339	истинный смысл	1	1
340	явлений и	1	1
341	по отношению	1	1
342	слова на	1	1
343	себе и	1	1
344	несколько более	1	1
345	не хотел	1	1
346	на вопрос	1	1
347	относится к	1	1
348	и вовсе	2	1
349	материалом для	2	1
350	дает нам	2	1
351	что как	1	1
352	мы имели	1	1
353	всякого явления	1	1
354	этом же	1	1
355	академии наук	1	1
356	что по	1	1
357	даже просто	1	1
358	себе не	2	1
359	не приходится	1	1
360	сказать о	1	1
361	так или	2	1
362	один от	1	1
363	общую характеристику	1	1
364	вообще а	2	1
365	действительно было	1	1
366	по мнению	1	1
367	не могла	1	1
368	не следует	5	1
369	конечно объясняется	1	1
370	он своей	2	1
371	а скорее	1	1
372	однако он	1	1
373	в силу	7	1
374	с темой	1	1
375	на жизнь	1	1
376	одной и	1	1
377	именно это	1	1
378	поскольку она	1	1
379	но все	4	1
380	том же	1	1
381	смысле в	1	1
382	не будет	1	1
383	а когда	1	1
384	те же	3	1
385	знает что	3	1
386	заключается в	2	1
387	на протяжении	1	1
388	которого не	1	1
389	который и	1	1
390	это не	6	1
391	на почве	1	1
392	на вопросе	1	1
393	ниже а	1	1
394	например с	1	1
395	и тем	5	1
396	указаний на	1	1
397	но уже	2	1
398	о которых	3	1
399	мы имеем	5	1
400	тому что	1	1
401	место и	1	1
402	и уже	1	1
403	о первой	1	1
404	чем в	3	1
405	только во	1	1
406	мы не	1	1
407	выражение в	3	1
408	в этих	1	1
409	бы на	2	1
410	к тем	1	1
411	а главное	3	1
412	таким же	2	1
413	в №	1	1
414	по сообщению	1	1
415	и без	1	1
416	на месте	1	1
417	что вся	1	1
418	в положительном	1	1
419	в первый	3	1
420	еще с	1	1
421	этого вопроса	3	1
422	вопрос о	9	1
423	и той	1	1
424	нам в	1	1
425	их в	1	1
426	ни было	1	1
427	том и	1	1
428	с такими	1	1
429	не для	1	1
430	а вот	1	1
431	отец и	1	1
432	и вся	1	1
433	она не	2	1
434	в атмосфере	2	1
435	таких случаях	2	1
436	в таких	3	1
437	xviii века	1	1
438	деле это	1	1
439	и вместо	1	1
440	на себе	4	1
441	работу на	1	1
442	что иное	1	1
443	нам и	2	1
444	здесь интересует	1	1
445	следовательно и	2	1
446	его от	1	1
447	эта сторона	1	1
448	одна из	1	1
449	действительно в	1	1
450	убедиться в	1	1
451	связи с	3	1
452	только с	1	1
453	этом отношении	3	1
454	за ними	2	1
455	в области	11	1
456	не потому	1	1
457	в стиле	1	1
458	и далее	2	1
459	становится для	1	1
460	очень часто	2	1
461	уже о	3	1
462	не могут	5	1
463	а что	1	1
464	за что	1	1
465	слова с	1	1
466	при постановке	1	1
467	в каждом	1	1
468	то ни	1	1
469	элементы в	1	1
470	кланяться и	1	1
471	даже самые	1	1
472	с ее	1	1
473	свою очередь	2	1
474	говоря уже	2	1
475	всего этого	1	1
476	уже с	1	1
477	только то	1	1
478	с самого	1	1
479	так в	3	1
480	роль в	2	1
481	и когда	1	1
482	можно догадываться	1	1
483	способности к	1	1
484	который будучи	1	1
485	не с	1	1
486	и которые	1	1
487	которая была	1	1
488	сказано выше	1	1
489	ли и	1	1
490	а все	1	1
491	поэтому в	1	1
492	в некоторой	1	1
493	помочь ему	1	1
494	если бы	12	1
495	в эпоху	1	1
496	в настоящее	1	1
497	к русской	1	1
498	против этого	1	1
499	наконец еще	2	1
500	пор пока	1	1
501	все дело	2	1
502	сводится к	3	1
503	слова из	1	1
504	русских и	1	1
505	вот почему	3	1
506	тех кто	1	1
507	переводе на	1	1
508	внимание на	1	1
509	настоящее время	1	1
510	одного из	2	1
511	не стоит	1	1
512	в значительной	1	1
513	нас в	1	1
514	дать общую	1	1
515	от них	1	1
516	почти всегда	2	1
517	и понятно	1	1
518	везде и	1	1
519	для самого	2	1
520	поэтому является	1	1
521	тех пор	2	1
522	но с	1	1
523	не как	2	1
524	мне кажется	2	1
525	что даже	1	1
526	экономии и	1	1
527	которое мы	1	1
528	здесь о	1	1
529	нас здесь	1	1
530	с одной	2	1
531	по другим	1	1
532	с какой	1	1
533	самом деле	9	1
534	высокая культура	1	1
535	я имею	1	1
536	ни одного	1	1
537	или не	1	1
538	же в	3	1
539	что не	6	1
540	слова не	3	1
541	их как	1	1
542	этом в	1	1
543	одно из	1	1
544	ту же	6	1
545	в очерке	1	1
546	в одном	1	1
547	у нее	1	1
548	мы можем	1	1
549	была эпоха	1	1
550	почему это	1	1
551	заметить что	1	1
552	не просто	2	1
553	от того	4	1
554	в других	1	1
555	и только	1	1
556	в последние	1	1
557	не хочет	2	1
558	только у	1	1
559	но мне	1	1
560	как у	2	1
561	мне не	2	1
562	или иначе	3	1
563	мы скажем	2	1
564	которые можно	1	1
565	именно в	3	1
566	которых мы	2	1
567	вообще и	2	1
568	с той	2	1
569	далеко не	1	1
570	в свою	2	1
571	прав но	1	1
572	слово но	1	1
573	этом слове	2	1
574	от другого	1	1
575	прежде всего	8	1
576	и пр	8	1
577	одной стороны	1	1
578	свою жизнь	1	1
579	до конца	3	1
580	у других	1	1
581	а не	10	1
582	однако и	2	1
583	легко и	1	1
584	подобного рода	5	1
585	вопросе о	2	1
586	такого воспитания	1	1
587	о значении	2	1
588	с греческим	1	1
589	с немецкими	1	1
590	с помощью	7	1
591	к толстым	2	1
592	между первым	1	1
593	нет никаких	1	1
594	в точности	1	1
595	этой же	1	1
596	на который	2	1
597	слишком хорошо	1	1
598	можно утверждать	1	1
599	цитата из	1	1
600	так же	4	1
601	лондоне и	1	1
602	д в	1	1
603	и гораздо	1	1
604	первые годы	1	1
605	так мы	2	1
606	из которых	3	1
607	в данном	4	1
608	также из	1	1
609	что за	2	1
610	который мы	2	1
611	она есть	1	1
612	иначе но	1	1
613	лицом к	1	1
614	смысле этого	2	1
615	факты и	1	1
616	например такие	1	1
617	необходимым сделать	1	1
618	и более	2	1
619	быть не	2	1
620	этого слова	5	1
621	с этой	2	1
622	что здесь	1	1
623	конца он	1	1
624	заставляет нас	1	1
625	фактов в	1	1
626	ничего кроме	1	1
627	он находил	1	1
628	поскольку здесь	1	1
629	с большой	1	1
630	мы сталкиваемся	1	1
631	и часто	1	1
632	уже на	1	1
633	и скоро	1	1
634	или в	4	1
635	и перед	1	1
636	и самым	1	1
637	невозможно найти	1	1
638	у них	1	1
639	бы в	1	1
640	ни к	15	1
641	я в	1	1
642	было хорошо	1	1
643	но вот	2	1
644	не есть	1	1
645	связь с	1	1
646	до тех	1	1
647	о своем	1	1
648	не своим	1	1
649	это все	1	1
650	очередь с	1	1
651	между ними	1	1
652	не говоря	2	1
653	дело с	1	1
654	не что	1	1
655	были и	1	1
656	не давала	1	1
657	и другие	1	1
658	он постепенно	1	1
659	которые в	1	1
660	именно здесь	1	1
661	особенности же	2	1
