N	2gram	Vinokur_Ku_2	FransuaR
356	отношений на	1	1
357	она становится	1	1
358	как возможна	1	1
359	но уже	2	1
360	языка для	1	1
361	нет в	1	1
362	о которых	3	1
363	мы имеем	5	1
364	сущности может	1	1
365	и уже	1	1
366	и некоторых	1	1
367	и чего	1	1
368	оно имеет	1	1
369	связаны в	1	1
370	предисловии к	1	1
371	был бы	2	1
372	на таких	1	1
373	не употребляет	2	1
374	литература и	2	1
375	место в	1	1
376	несколько слов	1	1
377	и при	1	1
378	мысль и	2	1
379	что такое	3	1
380	можно найти	1	1
381	и работает	4	1
382	уже несколько	1	1
383	лежат в	1	1
384	просто в	1	1
385	в которых	2	1
386	своего рода	4	1
387	для всякого	1	1
388	значение для	1	1
389	он тоже	1	1
390	как это	5	1
391	смысле а	1	1
392	только для	2	1
393	точку зрения	1	1
394	важную особенность	1	1
395	которые в	1	1
396	но он	1	1
397	сами по	1	1
398	есть именно	1	1
399	в современном	2	1
400	тому чтобы	1	1
401	где нет	1	1
402	формы как	1	1
403	это особенно	1	1
404	так называемого	1	1
405	и вся	1	1
406	наиболее интересные	1	1
407	носит характер	2	1
408	просто новое	1	1
409	можно ли	4	1
410	не менее	7	1
411	тем самым	2	1
412	поговорок пословиц	1	1
413	она не	2	1
414	в то	4	1
415	определяет как	1	1
416	широком смысле	4	1
417	которые были	1	1
418	что специфическая	1	1
419	для всего	1	1
420	следовательно и	2	1
421	без преувеличения	1	1
422	на язык	1	1
423	же время	3	1
424	явление в	1	1
425	как традиция	1	1
426	для постановки	1	1
427	на те	1	1
428	другой стороны	7	1
429	этой речи	3	1
430	убедиться в	1	1
431	тех или	1	1
432	каким оно	1	1
433	что на	4	1
434	или иных	1	1
435	не потому	1	1
436	эти еще	1	1
437	у нас	12	1
438	для народного	1	1
439	но там	1	1
440	и такие	1	1
441	лежит в	1	1
442	свое значение	1	1
443	оно не	2	1
444	на это	3	1
445	где он	1	1
446	например очень	1	1
447	наши дни	1	1
448	этой своей	1	1
449	речи мы	2	1
450	того чтобы	11	1
451	что все	5	1
452	здесь не	3	1
453	без всякого	1	1
454	и пользуется	1	1
455	характер и	2	1
456	они ни	1	1
457	последнее время	3	1
458	то или	3	1
459	новой эпохи	1	1
460	и иные	1	1
461	чтобы показать	1	1
462	в пределах	4	1
463	так в	3	1
464	ценный материал	1	1
465	особенность того	1	1
466	можно было	9	1
467	те же	3	1
468	здесь как	1	1
469	отсюда и	2	1
470	здесь нет	1	1
471	которые с	1	1
472	подойти к	1	1
473	именно этот	2	1
474	раз не	1	1
475	это только	2	1
476	мы в	2	1
477	отрицать что	1	1
478	всегда имеет	1	1
479	эта сторона	1	1
480	но здесь	2	1
481	наконец еще	2	1
482	находится в	1	1
483	сводится к	3	1
484	по себе	10	1
485	и возможно	1	1
486	вот почему	3	1
487	оказываются не	1	1
488	настоящее время	1	1
489	говорит об	1	1
490	свое внимание	1	1
491	здесь слово	1	1
492	свете которых	1	1
493	пр но	2	1
494	нас в	1	1
495	речевых явлений	1	1
496	два типа	1	1
497	но нет	1	1
498	в языке	10	1
499	бы в	1	1
500	только такие	1	1
501	лишь к	1	1
502	и только	1	1
503	именно в	3	1
504	слов и	2	1
505	и следовательно	2	1
506	найти и	1	1
507	формой и	1	1
508	известном смысле	1	1
509	один из	5	1
510	дать общую	1	1
511	мысли не	1	1
512	всякого рода	2	1
513	одной из	1	1
514	с ними	2	1
515	языка на	1	1
516	которых они	1	1
517	в какой	1	1
518	в вопросе	1	1
519	и такое	1	1
520	всяком случае	5	1
521	не было	4	1
522	в уста	1	1
523	этого достаточно	1	1
524	других писателей	1	1
525	характерной для	1	1
526	же и	2	1
527	уже в	3	1
528	то и	3	1
529	монументальный труд	1	1
530	этого процесса	1	1
531	языка но	3	1
532	его и	1	1
533	превращаются в	1	1
534	их как	1	1
535	понимает что	1	1
536	в конце	4	1
537	что и	3	1
538	художественная литература	1	1
539	к ним	1	1
540	если оно	1	1
541	противоречии с	1	1
542	у него	3	1
543	тем что	3	1
544	речи нет	1	1
545	это положение	2	1
546	резких и	1	1
547	в очень	1	1
548	с западными	1	1
549	смысл этих	1	1
550	правды и	1	1
551	со стороны	4	1
552	также на	1	1
553	на примере	2	1
554	здесь эта	1	1
555	с породившим	1	1
556	в живом	2	1
557	а на	2	1
558	которых мы	2	1
559	не на	2	1
560	а не	10	1
561	однако и	2	1
562	деле на	1	1
563	жизнь в	1	1
564	значит также	1	1
565	подобного рода	5	1
566	более существенна	1	1
567	организующей роли	1	1
568	одна из	1	1
569	пр и	1	1
570	и полнее	1	1
571	для этой	2	1
572	ученых и	1	1
573	все более	1	1
574	но оно	2	1
575	здесь начало	1	1
576	с общей	2	1
577	несколько предварительных	1	1
578	вопросе о	2	1
579	и приобретает	1	1
580	здесь уже	1	1
581	мало и	1	1
582	из которых	3	1
583	а потому	1	1
584	конечно не	2	1
585	он говорит	1	1
586	в область	1	1
587	для обозначения	2	1
588	они конечно	1	1
589	только во	1	1
590	нормальными то	1	1
591	там где	5	1
592	что как	1	1
593	все подобного	1	1
594	ли не	2	1
595	нам еще	1	1
596	мы употребляем	1	1
597	этот не	1	1
598	слова и	5	1
599	как например	1	1
600	отличается от	3	1
601	ведь и	1	1
602	что касается	2	1
603	более и	1	1
604	ее можно	1	1
605	новое слово	1	1
606	уже на	1	1
607	в связи	4	1
608	совершается в	1	1
609	тем и	1	1
610	этот процесс	1	1
611	вот его	1	1
612	в результате	4	1
613	в настоящее	1	1
614	эта остается	1	1
615	как эта	1	1
616	или такие	1	1
617	находит свое	1	1
618	можно без	1	1
619	во французском	2	1
620	но зато	2	1
621	хотя бы	9	1
622	объясняется та	1	1
623	все они	2	1
624	этой же	1	1
625	отношением к	1	1
626	имеет место	1	1
627	получили у	1	1
628	можно наблюдать	1	1
629	были и	1	1
630	речи как	1	1
631	это так	3	1
632	но еще	1	1
633	типична для	1	1
634	узком и	1	1
635	сущности не	1	1
636	к этому	4	1
637	как на	1	1
638	во всяком	5	1
639	такой же	1	1
640	они не	1	1
