N	2gram	Losev_Prob_1	Formalny
190	каждый из	1	3
191	для того	8	3
192	о каком	1	3
193	с другой	3	3
194	а наоборот	3	3
195	не то	2	3
196	он становится	1	3
197	без всякой	2	3
198	быть и	3	3
199	все это	7	3
200	на самом	6	3
201	или в	4	3
202	и все	7	3
203	была бы	1	3
204	жизни и	1	3
205	трудности и	1	2
206	в такой	1	2
207	и то	6	2
208	наоборот только	1	2
209	едва ли	2	2
210	был и	1	2
211	было и	1	2
212	функции в	4	2
213	этого термина	4	2
214	другой язык	1	2
215	это время	1	2
216	он был	1	2
217	первый план	1	2
218	как таковая	1	2
219	совсем не	4	2
220	но не	9	2
221	но как	6	2
222	а только	5	2
223	нужно понимать	1	2
224	ни одна	1	2
225	к сожалению	1	2
226	самое понятие	1	2
227	в одной	1	2
228	в художественном	1	2
229	перед нами	5	2
230	кроме того	2	2
231	то в	5	2
232	в которой	2	2
233	уже в	3	2
234	он в	2	2
235	действительности а	7	2
236	ее как	1	2
237	не к	1	2
238	в понятии	2	2
239	из него	1	2
240	на этом	1	2
241	то ни	1	2
242	они должны	1	2
243	разница между	2	2
244	для нее	1	2
245	науки а	2	2
246	и тем	13	2
247	бы совершенно	1	2
248	ни в	7	2
249	от него	1	2
250	должно быть	2	2
251	смысл и	3	2
252	только тем	1	2
253	том что	12	2
254	на первый	2	2
255	в этих	3	2
256	не так	1	2
257	представление о	1	2
258	их в	4	2
259	тому чтобы	1	2
260	для этого	3	2
261	даже в	1	2
262	тому что	4	2
263	она не	2	2
264	на один	2	2
265	тем самым	4	2
266	что эта	1	2
267	для определения	1	2
268	и другое	2	2
269	не имеет	2	2
270	в систему	1	2
271	для всего	2	2
272	находится в	1	2
273	никогда не	7	2
274	на котором	1	2
275	слово и	1	2
276	правда в	1	2
277	на язык	1	2
278	этих двух	1	2
279	есть только	8	2
280	что на	1	2
281	если же	1	2
282	поставить вопрос	1	2
283	и это	9	2
284	тем и	2	2
285	и о	8	2
286	в ее	3	2
287	ни стало	1	2
288	и от	1	2
289	своей научной	1	2
290	сам он	1	2
291	мы в	3	2
292	с ним	3	2
293	в виду	6	2
294	этом понятии	1	2
295	является в	2	2
296	единства и	1	2
297	между тем	2	2
298	мы ни	1	2
299	во всей	3	2
300	это не	6	2
301	быть даже	2	2
302	от этих	1	2
303	в самый	1	2
304	этом смысле	6	2
305	один из	4	2
306	этот вопрос	1	2
307	по этому	3	2
308	не будет	2	2
309	потому что	16	2
310	в качестве	2	2
311	же и	3	2
312	вопроса о	2	2
313	является не	2	2
314	при помощи	13	2
315	и других	1	2
316	в известной	1	2
317	в котором	5	2
318	сами по	3	2
319	в конце	6	2
320	как его	2	2
321	образом не	1	2
322	не просто	23	2
323	имеет значение	1	2
324	со стороны	1	2
325	даже не	1	2
326	говорим о	2	2
327	а именно	12	2
328	являются только	2	2
329	что для	2	2
330	его из	1	2
331	конце концов	4	2
332	его как	2	2
333	обработке и	1	2
334	принципы и	1	2
335	ни на	4	2
336	можно будет	2	2
337	к его	2	2
338	как это	6	2
339	этого факта	1	2
340	художественное произведение	1	2
341	является для	1	2
342	но это	8	2
343	в чем	3	2
344	к другим	1	2
345	а все	1	2
346	ее и	1	2
347	поскольку он	2	2
348	в целях	2	2
349	сказать что	13	2
350	от всех	2	2
351	ее в	2	2
352	в искусстве	3	2
353	в таком	9	2
354	говорили уже	1	1
355	то на	2	1
356	таком случае	6	1
357	художественном произведении	1	1
358	того же	3	1
359	и без	1	1
360	но тогда	1	1
361	изображения и	1	1
362	показать что	1	1
363	предмета с	1	1
364	в чисто	1	1
365	проникает в	1	1
366	в конкретном	2	1
367	оно было	1	1
368	и больше	1	1
369	этого он	1	1
370	он стоит	2	1
371	и должен	1	1
372	и этот	1	1
373	входящих в	1	1
374	и литературы	1	1
375	которыми он	1	1
376	той же	1	1
377	есть не	6	1
378	том насколько	1	1
379	мы имеем	2	1
380	и само	1	1
381	и языка	1	1
382	что если	2	1
383	нам в	1	1
384	этом не	1	1
385	что многие	1	1
386	начинается с	1	1
387	термина и	2	1
388	так чтобы	1	1
389	но она	3	1
390	что иное	2	1
391	которое не	1	1
392	но даже	1	1
393	конечно и	1	1
394	которое в	1	1
395	себе что	2	1
396	без всякого	2	1
397	иное как	2	1
398	на их	1	1
399	бы то	1	1
400	события в	1	1
401	именно тем	1	1
402	но конечно	1	1
403	понятие символа	17	1
404	особенно если	1	1
405	то он	2	1
406	мы будем	2	1
407	и все-таки	2	1
408	прошлого не	1	1
409	только тогда	1	1
410	или иное	1	1
411	символистами а	1	1
412	нашего сознания	1	1
413	общего с	8	1
414	того идеального	1	1
415	дает нам	1	1
416	в своем	5	1
417	и нет	1	1
418	существенным и	1	1
419	и есть	6	1
420	случае уже	1	1
421	конструкции как	1	1
422	всего как	1	1
423	более или	3	1
424	в действительности	3	1
425	мало ли	1	1
426	нет никакой	2	1
427	именно эта	1	1
428	вещи но	3	1
429	притом еще	1	1
430	так или	2	1
431	внутреннего смысла	1	1
432	бы не	1	1
433	которые в	2	1
434	другим способом	1	1
435	выражение в	1	1
436	от действительности	1	1
437	понятий под	1	1
438	думать что	1	1
439	что к	2	1
440	им в	1	1
441	был не	1	1
442	но он	3	1
443	сказали не	1	1
444	совершается не	1	1
445	как он	4	1
446	на то	8	1
447	если он	1	1
448	но на	1	1
449	всей его	1	1
450	а вовсе	1	1
451	взятые в	2	1
452	то никакие	1	1
453	иным как	1	1
454	связанные с	1	1
455	здесь по-видимому	1	1
456	тем не	18	1
457	и еще	3	1
458	он должен	2	1
459	и которые	5	1
460	том чтобы	1	1
461	более отчетливо	1	1
462	перерабатывается в	1	1
463	встречаются в	1	1
464	всего то	1	1
465	говоря в	1	1
466	он об	1	1
467	от других	2	1
468	и заключается	2	1
469	тут не	1	1
470	этом последнем	1	1
471	в определенном	1	1
472	же касается	3	1
473	в другом	1	1
474	связанных с	1	1
475	и чтобы	2	1
476	в виде	15	1
477	вещь а	1	1
478	понять его	2	1
479	действительности в	3	1
480	указанных нами	1	1
481	он есть	4	1
482	кажется что	1	1
483	не чем	1	1
484	он является	1	1
485	в них	7	1
486	же мы	2	1
487	случае мы	1	1
488	все равно	5	1
489	как об	1	1
490	дела и	1	1
491	в данном	9	1
492	и никаких	1	1
493	время иметь	1	1
494	и обозначаемого	3	1
495	и некоторые	1	1
496	остается в	1	1
497	этой области	2	1
498	или менее	3	1
499	в эту	2	1
500	но если	2	1
501	том как	2	1
502	и при	2	1
503	нас не	2	1
504	именно и	1	1
505	логика и	1	1
506	теории литературы	3	1
507	и понятия	1	1
508	знаем что	2	1
509	все они	1	1
510	до последнего	1	1
511	вопрос о	1	1
512	приходится с	1	1
513	его понимают	1	1
514	не путем	1	1
515	отсюда вывод	1	1
516	является только	1	1
517	однако уже	2	1
518	всего иного	2	1
519	есть его	2	1
520	не будем	2	1
521	для которых	1	1
522	в россии	1	1
523	друг другу	2	1
524	по крайней	2	1
525	никак нельзя	3	1
526	миф и	1	1
527	значимость в	1	1
528	белый в	1	1
529	вообще на	1	1
530	не для	2	1
531	же такое	1	1
532	и вся	1	1
533	если и	1	1
534	смысла как	1	1
535	вещи не	5	1
536	слова мы	1	1
537	не менее	19	1
538	не раз	1	1
539	его целом	1	1
540	о значении	1	1
541	является чем-то	1	1
542	иной раз	1	1
543	элементов но	1	1
544	мышления и	4	1
545	который был	1	1
546	дело в	3	1
547	и притом	4	1
548	всех тех	1	1
549	и художественный	1	1
550	земли но	1	1
551	вообще является	1	1
552	точного определения	1	1
553	о них	1	1
554	иметь в	4	1
555	во всякой	2	1
556	не их	1	1
557	анализа этих	1	1
558	действительности но	4	1
559	учения о	2	1
560	явление в	1	1
561	к ней	1	1
562	или когда	2	1
563	таких форм	1	1
564	и является	7	1
565	далеко не	5	1
566	мы бы	1	1
567	только с	1	1
568	как будто	3	1
569	можем говорить	2	1
570	символизм а	1	1
571	многие из	1	1
572	одним из	1	1
573	у нас	14	1
574	настоящего времени	1	1
575	же необходимо	1	1
576	представляется нам	1	1
577	уже о	1	1
578	других случаях	2	1
579	и борьбы	1	1
580	и вполне	3	1
581	языке и	1	1
582	ведь всякий	1	1
583	является одним	1	1
584	этого и	1	1
585	первом и	1	1
586	той или	5	1
587	а белый	1	1
588	он оказывается	1	1
589	в каждом	1	1
590	ничего общего	11	1
591	должен быть	1	1
592	для себя	3	1
593	эту систему	1	1
594	учение об	1	1
595	и образ	1	1
596	говоря уже	2	1
597	данном случае	8	1
598	самим собою	1	1
599	то или	2	1
600	уже с	2	1
601	только то	4	1
602	например о	2	1
603	и сам	1	1
604	с собой	2	1
605	можно было	3	1
606	ясно что	3	1
607	с самим	1	1
608	которая только	1	1
609	самого понятия	1	1
610	именно этот	1	1
611	это только	2	1
612	ли и	1	1
613	в скрытой	1	1
614	просто с	1	1
615	можно сказать	5	1
616	смысле и	2	1
617	образом в	1	1
618	только потому	3	1
619	всего необходим	1	1
620	слова из	1	1
621	так оно	1	1
622	это то	1	1
623	о том	11	1
624	и поэтому	1	1
625	то во	2	1
626	и та	1	1
627	настоящее время	3	1
628	до сих	3	1
629	на что	2	1
630	что его	3	1
631	и во	3	1
632	и всю	2	1
633	является самым	1	1
634	этому поводу	3	1
635	и хорошо	1	1
636	подходит к	1	1
637	этих величин	1	1
638	крайней мере	2	1
639	и ни	4	1
640	именно у	1	1
641	в художественной	1	1
642	что бы	1	1
643	и следовательно	3	1
644	говорить только	1	1
645	может иметь	2	1
646	не зная	1	1
647	познания в	1	1
648	следовательно в	2	1
649	ровно ничего	4	1
650	содержания но	1	1
651	моменты в	1	1
652	построения но	2	1
653	оказалось что	1	1
654	он стал	1	1
655	тот же	1	1
656	виду мы	1	1
657	мы увидим	3	1
658	что даже	1	1
659	в себе	15	1
660	путаницы в	1	1
661	не имеющих	2	1
662	и так	2	1
663	поэтому и	2	1
664	к смыслу	1	1
665	но ее	3	1
666	системы или	1	1
667	правда только	1	1
668	так что	6	1
669	определения и	1	1
670	для всех	1	1
671	события и	1	1
672	и хочет	1	1
673	конечно не	1	1
674	не можем	2	1
675	указания на	1	1
676	вещи а	2	1
677	даже вообще	2	1
678	самое же	1	1
679	не из	1	1
680	сущность и	3	1
681	больше по	2	1
682	в проблему	1	1
683	не сам	1	1
684	ведь это	2	1
685	и навсегда	1	1
686	с этими	2	1
687	богов и	1	1
688	с определенным	1	1
689	ее не	1	1
690	но что	2	1
691	естественно что	2	1
692	мы возьмем	2	1
693	этого понятия	2	1
694	нет в	1	1
695	сама по	4	1
696	перейти к	4	1
697	этих понятий	1	1
698	момент в	2	1
699	это будет	1	1
700	со всем	2	1
701	является их	1	1
702	имеет и	1	1
703	или иначе	2	1
704	за пределы	6	1
705	не обязательно	3	1
706	здесь в	3	1
707	и нельзя	2	1
708	понятий как	1	1
709	в конкретной	1	1
710	как же	3	1
711	окрашенное и	1	1
712	имеет место	1	1
713	вещь и	1	1
714	что будет	2	1
715	говорит о	3	1
716	из тех	1	1
717	на этот	3	1
718	и самый	1	1
719	не на	3	1
720	позиции в	1	1
721	слова для	1	1
722	научной абстракции	1	1
723	а ведь	1	1
724	что из	1	1
725	совершенно очевидно	1	1
726	ближе к	1	1
727	если не	4	1
728	все вообще	1	1
729	так же	9	1
730	во что	1	1
731	он уже	1	1
732	является у	1	1
733	в историю	1	1
734	литературы но	1	1
735	но такое	2	1
736	требует от	1	1
737	конструкции мы	1	1
738	к своему	1	1
739	где же	1	1
740	до настоящего	1	1
741	о чем	6	1
742	для обозначения	4	1
743	а если	1	1
744	символа должно	1	1
745	такого рода	7	1
746	то чем	1	1
747	в литературе	4	1
748	отношении он	1	1
749	не что	2	1
750	да и	3	1
751	образом на	1	1
752	существу и	1	1
753	сам не	1	1
754	других областях	1	1
755	уже сам	1	1
756	методе и	1	1
757	и хотели	1	1
758	к дальнейшему	1	1
759	этом случае	2	1
760	том который	2	1
761	между людьми	1	1
762	в условиях	1	1
763	сих пор	3	1
764	закономерные и	1	1
765	о его	2	1
766	но для	3	1
767	в смысле	1	1
768	всего его	1	1
769	должны быть	1	1
770	под влиянием	1	1
771	просто как	1	1
772	общению и	1	1
773	какой-нибудь другой	1	1
774	мышления в	1	1
775	этого однако	1	1
776	не существует	6	1
777	в настоящее	3	1
778	чтобы понять	3	1
779	о нем	3	1
780	как для	2	1
781	или другой	1	1
782	который является	2	1
783	для нас	5	1
784	особого рода	2	1
785	этой действительности	2	1
786	не имея	1	1
787	собственно говоря	2	1
788	физическим явлением	1	1
789	из себя	1	1
790	как художественный	1	1
791	мы должны	5	1
792	несмотря на	3	1
793	или не	3	1
794	же в	4	1
795	хотя в	3	1
796	значения для	1	1
797	не дает	1	1
798	утверждал что	1	1
799	в системе	1	1
800	вступает в	1	1
801	но оно	1	1
802	к самому	1	1
803	его к	1	1
804	это все	1	1
805	не говоря	4	1
806	весьма разнообразно	1	1
807	только как	1	1
808	в символизме	1	1
809	через то	2	1
810	нет но	1	1
811	по которой	1	1
812	чем иным	1	1
813	значение не	2	1
814	в трех	1	1
815	мы указали	1	1
816	в каком	3	1
817	но эти	1	1
818	как на	1	1
819	и эта	1	1
820	и особенно	2	1
821	гораздо более	2	1
822	которая не	1	1
