N	2gram	Bakhtin_Fr_5	Psycholo
104	указывает на	1	4
105	и другие	3	4
106	к этому	2	4
107	например в	5	3
108	это и	5	3
109	тем же	1	3
110	почти всегда	3	3
111	самому существу	2	3
112	той же	4	3
113	нуждаются в	1	3
114	в которых	3	3
115	но не	4	3
116	конечном счете	1	3
117	с этим	4	3
118	в своем	11	3
119	хотя и	5	3
120	что по	1	3
121	и к	5	3
122	но в	14	3
123	в произведении	1	3
124	та же	1	3
125	в этой	6	3
126	им в	2	3
127	его и	1	3
128	тому же	4	3
129	и вот	3	3
130	и по	1	3
131	в каждом	2	3
132	не будет	1	3
133	с тем	2	3
134	мы знаем	1	3
135	в своей	3	3
136	в отличие	2	3
137	и той	1	3
138	точку зрения	2	3
139	что эта	2	3
140	исторического материализма	1	3
141	что на	3	3
142	все то	1	3
143	не могут	2	3
144	что при	1	3
145	и это	4	3
146	что все	2	3
147	роль в	2	3
148	и когда	1	3
149	так и	6	3
150	что у	1	3
151	по тому	2	3
152	но к	1	3
153	но мы	2	3
154	он не	6	3
155	в конечном	1	3
156	нуждается в	3	3
157	в частности	1	3
158	не можем	1	3
159	мышления и	1	3
160	а потому	1	3
161	человека не	1	3
162	в конце	7	3
163	от того	3	3
164	и только	2	3
165	до сих	3	3
166	не было	3	3
167	же точно	1	3
168	под влиянием	1	3
169	в одной	3	3
170	из его	2	3
171	где начинается	1	3
172	сих пор	3	3
173	но это	5	3
174	и другими	1	3
175	от всех	5	3
176	жизни и	8	3
177	как на	4	3
178	в таком	1	3
179	то на	1	2
180	ту же	2	2
181	того же	3	2
182	и без	2	2
183	на самом	5	2
184	оно было	2	2
185	поэзии и	1	2
186	есть не	1	2
187	как мы	8	2
188	на эти	1	2
189	почти все	3	2
190	которыми она	2	2
191	в чем	2	2
192	но как	1	2
193	что они	1	2
194	если она	1	2
195	независимо от	2	2
196	когда он	2	2
197	в себя	5	2
198	бы и	1	2
199	как он	3	2
200	в нем	10	2
201	как они	3	2
202	и характер	1	2
203	и с	10	2
204	не дает	1	2
205	его в	5	2
206	форму и	1	2
207	в них	6	2
208	тенденция к	4	2
209	далеко не	1	2
210	нигде не	1	2
211	этого произведения	1	2
212	такой же	4	2
213	и сейчас	1	2
214	с точки	2	2
215	изучения не	1	2
216	мысли и	6	2
217	тем не	1	2
218	их в	1	2
219	том же	2	2
220	даже в	2	2
221	не менее	3	2
222	в основе	4	2
223	мы все	1	2
224	принадлежат к	1	2
225	казалось бы	1	2
226	ничего не	4	2
227	эта тенденция	1	2
228	видим что	2	2
229	у шекспира	1	2
230	уже и	2	2
231	этом отношении	5	2
232	может показаться	1	2
233	в основу	1	2
234	же самое	2	2
235	на вопрос	1	2
236	и поэтому	1	2
237	образы и	2	2
238	без всякого	1	2
239	приводит к	1	2
240	это только	1	2
241	с ним	5	2
242	и здесь	4	2
243	зрения на	4	2
244	но и	10	2
245	случае не	1	2
246	нас в	2	2
247	этих двух	1	2
248	и во	4	2
249	самому себе	1	2
250	что с	1	2
251	этих слов	2	2
252	этому поводу	1	2
253	я думаю	1	2
254	наконец в	1	2
255	как она	1	2
256	к нему	2	2
257	видели что	1	2
258	тот же	1	2
259	и потому	1	2
260	в разные	1	2
261	по этому	1	2
262	в качестве	2	2
263	в поэзии	3	2
264	в жизни	1	2
265	из них	1	2
266	одно из	2	2
267	и их	5	2
268	в одном	3	2
269	к ним	1	2
270	как раз	5	2
271	себя и	2	2
272	что для	1	2
273	говорит о	1	2
274	о чем	3	2
275	когда она	1	2
276	в связи	5	2
277	мы видели	7	2
278	к жизни	1	2
279	и там	2	2
280	и таким	1	2
281	точно и	1	2
282	стоит только	1	2
283	в книге	1	2
284	совершенно верно	1	2
285	одного и	1	2
286	должна была	1	2
287	не существует	1	2
288	и от	4	2
289	его не	4	2
290	ее и	1	2
291	от него	1	2
292	бы в	4	2
293	и как	5	2
294	в стихотворную	1	2
295	из этого	1	2
296	только о	1	2
297	имеет в	1	2
298	по поводу	4	2
299	это в	2	2
300	с новыми	1	1
301	и наиболее	2	1
302	он также	1	1
303	совершенно справедливо	1	1
304	связана с	1	1
305	утверждение что	1	1
306	сохранять свое	1	1
307	раньше в	1	1
308	которое мы	1	1
309	на этих	1	1
310	ведь и	3	1
311	все те	1	1
312	и больше	2	1
313	и этот	1	1
314	в несколько	1	1
315	и была	1	1
316	которую мы	1	1
317	совершенно так	2	1
318	единство и	3	1
319	не была	1	1
320	только благодаря	1	1
321	он как	1	1
322	который был	1	1
323	но она	3	1
324	что иное	1	1
325	принадлежит к	1	1
326	в полной	1	1
327	и ее	1	1
328	ему в	1	1
329	то это	1	1
330	за всеми	1	1
331	слова при	1	1
332	это время	2	1
333	в ней	8	1
334	свою очередь	1	1
335	сложный и	1	1
336	ним может	1	1
337	целое и	1	1
338	еще не	1	1
339	и на	5	1
340	в школах	2	1
341	это действительно	1	1
342	время в	1	1
343	служит для	1	1
344	с его	7	1
345	во всех	13	1
346	же самые	1	1
347	тем как	1	1
348	по своему	4	1
349	то мы	1	1
350	сложны и	1	1
351	коем случае	1	1
352	это слово	1	1
353	в сторону	2	1
354	одном и	1	1
355	человека эти	1	1
356	традиции в	1	1
357	и называются	1	1
358	нет и	2	1
359	человеку и	1	1
360	за пределы	1	1
361	и чем	1	1
362	относится к	2	1
363	чем же	4	1
364	дело идет	3	1
365	в особом	1	1
366	вот эта	1	1
367	в известной	2	1
368	перед нами	4	1
369	и слова	2	1
370	праздник и	3	1
371	и наконец	2	1
372	конечно не	2	1
373	он на	1	1
374	и свою	1	1
375	то в	1	1
376	из самых	1	1
377	истины и	1	1
378	этих моментов	1	1
379	что автор	1	1
380	всей системы	1	1
381	образами и	2	1
382	своем романе	1	1
383	самым существенным	1	1
384	какую роль	1	1
385	из природы	1	1
386	на его	1	1
387	труда и	2	1
388	как оно	1	1
389	время и	1	1
390	человек не	1	1
391	эту задачу	1	1
392	момента в	1	1
393	и еще	1	1
394	в понимании	1	1
395	он должен	2	1
396	же это	1	1
397	нечто весьма	2	1
398	но вместе	1	1
399	и верно	1	1
400	основе своей	1	1
401	мы обратимся	1	1
402	является не	1	1
403	в нее	1	1
404	но все	1	1
405	человека в	1	1
406	в одну	1	1
407	мы его	1	1
408	для всей	1	1
409	а затем	1	1
410	в мире	1	1
411	конечно в	2	1
412	с далее	1	1
413	об этом	4	1
414	связанных с	3	1
415	сущности не	2	1
416	полной мере	1	1
417	на все	2	1
418	времени и	1	1
419	а как	1	1
420	это не	3	1
421	и мы	1	1
422	но их	2	1
423	трудом и	1	1
424	и правды	1	1
425	чаще всего	1	1
426	от всякой	1	1
427	на этот	3	1
428	всех форм	1	1
429	она и	2	1
430	ни одной	1	1
431	одетые в	1	1
432	всеми другими	1	1
433	тот самый	1	1
434	автору и	1	1
435	значение как	1	1
436	как таковой	1	1
437	увидим как	1	1
438	обратимся к	1	1
439	и того	1	1
440	еще раз	1	1
441	со всей	1	1
442	роль играют	1	1
443	освобождает от	2	1
444	для него	3	1
445	и при	1	1
446	глубже в	1	1
447	женщин и	1	1
448	и выражение	1	1
449	почти ни	1	1
450	наглядностью и	2	1
451	жизни с	1	1
452	признать что	1	1
453	должны были	1	1
454	в памяти	1	1
455	была гораздо	1	1
456	и более	1	1
457	не могли	1	1
458	ясна и	1	1
459	что этот	1	1
460	мере и	1	1
461	трудно провести	1	1
462	он дает	1	1
463	нас к	1	1
464	с которой	2	1
465	мудрости и	1	1
466	и науки	1	1
467	теми или	1	1
468	между людьми	1	1
469	вплоть до	2	1
470	себе целью	1	1
471	дело в	3	1
472	особый характер	1	1
473	на котором	2	1
474	вот это	2	1
475	того как	1	1
476	здесь совершенно	1	1
477	дать только	1	1
478	сущность его	1	1
479	связи с	6	1
480	всех высоких	1	1
481	здесь же	3	1
482	не принадлежит	1	1
483	и права	1	1
484	именно это	1	1
485	в духе	2	1
486	позволил бы	1	1
487	во все	2	1
488	и такие	1	1
489	как только	1	1
490	числе и	2	1
491	как своего	1	1
492	для его	1	1
493	вы можете	1	1
494	они и	2	1
495	подход к	1	1
496	из ее	1	1
497	особенности этого	1	1
498	значительной мере	1	1
499	на другой	1	1
500	ее понимал	1	1
501	характер и	1	1
502	идет не	1	1
503	в пределах	2	1
504	века но	1	1
505	следовательно и	1	1
506	то как	1	1
507	здесь как	4	1
508	раз он	1	1
509	здесь нет	3	1
510	произведения эти	1	1
511	она была	1	1
512	том как	2	1
513	часто в	3	1
514	что от	1	1
515	понятно что	1	1
516	поэтому в	1	1
517	с этого	1	1
518	в эпоху	7	1
519	и вообще	2	1
520	и домашними	1	1
521	в коем	1	1
522	смысле и	1	1
523	мере определяют	1	1
524	говорят что	1	1
525	о нем	1	1
526	именно потому	1	1
527	в состав	1	1
528	вот почему	1	1
529	характер этого	1	1
530	и та	2	1
531	обращается к	1	1
532	как ее	2	1
533	можно сказать	2	1
534	в различных	2	1
535	а также	4	1
536	в значительной	2	1
537	как у	1	1
538	по двум	1	1
539	произведения остается	1	1
540	чтобы получить	1	1
541	идет к	1	1
542	за основу	1	1
543	время дело	1	1
544	или иными	1	1
545	убеждают нас	1	1
546	во всей	1	1
547	я вижу	1	1
548	исторического развития	1	1
549	слов и	1	1
550	в свете	2	1
551	и существенно	1	1
552	своему содержанию	1	1
553	философии последних	1	1
554	в ту	2	1
555	образом как	1	1
556	но с	1	1
557	в двух	1	1
558	нас есть	1	1
559	одной из	5	1
560	нем не	3	1
561	должен быть	2	1
562	в стороне	1	1
563	ссылкой на	1	1
564	но то	1	1
565	же при	1	1
566	здесь с	2	1
567	одна и	1	1
568	иное как	1	1
569	утверждают что	2	1
570	во внешней	1	1
571	эти черты	1	1
572	значение и	2	1
573	где образ	1	1
574	же явления	1	1
575	если в	2	1
576	все формы	1	1
577	за счет	1	1
578	в фигуры	1	1
579	мы находим	4	1
580	и должна	1	1
581	для меня	1	1
582	можно с	1	1
583	имеет совершенно	1	1
584	заметить что	2	1
585	не сходятся	2	1
586	в других	1	1
587	что-либо из	1	1
588	правды и	1	1
589	в особенности	2	1
590	жизни в	2	1
591	со всем	1	1
592	без всякой	1	1
593	и содержания	1	1
594	и из	1	1
595	суждений мы	1	1
596	связаны с	4	1
597	объективное значение	1	1
598	литературы ни	1	1
599	именно в	3	1
600	здесь в	4	1
601	являются только	1	1
602	в свою	1	1
603	еще и	3	1
604	была и	1	1
605	мы еще	2	1
606	и др	8	1
607	в настоящей	1	1
608	и пр	1	1
609	церкви и	2	1
610	процесс в	1	1
611	существенную роль	5	1
612	моментов и	1	1
613	влияние этой	1	1
614	на которых	1	1
615	своего рода	4	1
616	его как	4	1
617	сам себе	1	1
618	коллектива это	1	1
619	и том	1	1
620	для этой	1	1
621	один раз	2	1
622	как ни	1	1
623	которого она	1	1
624	между собою	4	1
625	и отчетливого	1	1
626	было в	1	1
627	о себе	1	1
628	и действие	1	1
629	границы между	1	1
630	из форм	1	1
631	мы говорим	1	1
632	прямо говорит	1	1
633	эпох и	1	1
634	представления о	1	1
635	это произведение	1	1
636	несколько раз	1	1
637	в той	1	1
638	выйти из	3	1
639	на эту	2	1
640	и всей	1	1
641	хотя он	1	1
642	для понимания	1	1
643	расширяет это	1	1
644	дело здесь	3	1
645	смысл в	1	1
646	в это	1	1
647	не дана	1	1
648	и восприятие	1	1
649	слова и	2	1
650	новое понимание	1	1
651	от окружающих	1	1
652	в условиях	2	1
653	о его	1	1
654	общественной жизни	1	1
655	это выражение	1	1
656	которые были	1	1
657	же значение	1	1
658	в более	1	1
659	стихотворную форму	1	1
660	форм и	5	1
661	самый который	1	1
662	становится возможным	2	1
663	теряет свое	1	1
664	вот его	1	1
665	романе и	1	1
666	форм в	3	1
667	тайная вечеря	1	1
668	то не	1	1
669	и описанием	1	1
670	почти вовсе	2	1
671	на других	1	1
672	истории литературы	1	1
673	находится в	1	1
674	стороны в	1	1
675	хотя бы	2	1
676	которой мы	1	1
677	на такой	1	1
678	но вот	1	1
679	между ними	1	1
680	в системе	2	1
681	и внутренне	1	1
682	в их	4	1
683	роль играет	3	1
684	с ними	1	1
685	все люди	1	1
686	одновременно и	2	1
687	не что	1	1
688	строй и	1	1
689	этим объясняется	1	1
690	и вопросов	1	1
691	который он	1	1
692	включает в	1	1
693	но эти	1	1
694	отдельных людей	1	1
695	с индивидуальной	1	1
696	том числе	4	1
697	не поймем	1	1
