N	2gram	Losev_Prob_2	StatiiOP
446	каких условиях	1	1
447	на него	2	1
448	тех пор	4	1
449	неправильно было	1	1
450	в основе	3	1
451	о них	2	1
452	можно судить	3	1
453	но только	4	1
454	совершенно правильно	2	1
455	чем не	1	1
456	дает возможность	1	1
457	элемент в	1	1
458	и без	5	1
459	или другие	4	1
460	этих двух	1	1
461	совершенно неправильно	1	1
462	вернее сказать	1	1
463	таких условиях	1	1
464	каждого данного	2	1
465	как будто	6	1
466	именно только	1	1
467	и далее	1	1
468	свое собственное	1	1
469	ни о	4	1
470	по нашему	1	1
471	в момент	1	1
472	уже о	4	1
473	нет ни	1	1
474	не могут	4	1
475	и вполне	4	1
476	он имел	1	1
477	и материальную	1	1
478	отличается от	2	1
479	что является	1	1
480	остановиться на	1	1
481	слова с	1	1
482	что при	4	1
483	отказаться от	1	1
484	как мы	5	1
485	в свое	1	1
486	значения и	11	1
487	что все	6	1
488	здесь не	2	1
489	без всякого	4	1
490	данном случае	5	1
491	в в	2	1
492	только при	2	1
493	были бы	2	1
494	характер и	1	1
495	мысль о	2	1
496	то время	1	1
497	в пределах	1	1
498	имеет никакого	2	1
499	на том	3	1
500	котором мы	1	1
501	о тех	1	1
502	о самой	4	1
503	iii в	1	1
504	с собой	1	1
505	переход к	1	1
506	можно было	5	1
507	не так	2	1
508	и которые	2	1
509	с самим	3	1
510	каждого из	1	1
511	здесь нет	1	1
512	о связи	1	1
513	представляют собою	1	1
514	с реальными	2	1
515	по тому	2	1
516	разного рода	4	1
517	возможно что	1	1
518	основана на	2	1
519	поэтому в	1	1
520	и всякого	1	1
521	к языку	1	1
522	выводу что	1	1
523	образом в	1	1
524	с полным	1	1
525	не существовало	1	1
526	вот почему	1	1
527	о в	3	1
528	столь же	1	1
529	достаточное количество	1	1
530	настоящее время	16	1
531	входя в	1	1
532	одного из	1	1
533	найти свое	1	1
534	можно сказать	6	1
535	которых к	1	1
536	критики в	1	1
537	и во	1	1
538	те или	7	1
539	смысле не	1	1
540	или иначе	6	1
541	только после	1	1
542	эти два	1	1
543	это нужно	1	1
544	никаких сомнений	2	1
545	чем и	1	1
546	какой-то мере	1	1
547	все время	1	1
548	каких бы	1	1
549	здесь понимается	1	1
550	и об	1	1
551	затруднения и	1	1
552	конце концов	7	1
553	по содержанию	2	1
554	не совпадает	2	1
555	находится у	1	1
556	один из	3	1
557	тот же	4	1
558	вполне определенного	1	1
559	бы отрицать	1	1
560	будто бы	5	1
561	близкое к	1	1
562	и действительно	2	1
563	поэтому и	1	1
564	здесь о	2	1
565	большим трудом	1	1
566	это же	1	1
567	не будет	11	1
568	конечно не	2	1
569	да еще	1	1
570	уже в	3	1
571	только на	9	1
572	такие слова	1	1
573	языка как	2	1
574	различия в	1	1
575	ее из	1	1
576	а это	3	1
577	от других	1	1
578	впервые получают	1	1
579	лишенным всякого	1	1
580	это обстоятельство	2	1
581	совсем другое	1	1
582	себе в	2	1
583	свете и	1	1
584	ведь это	2	1
585	в известной	1	1
586	не для	1	1
587	а в	4	1
588	было этого	2	1
589	не о	6	1
590	мы можем	6	1
591	но что	1	1
592	смысле слова	7	1
593	в каждом	1	1
594	все-таки не	1	1
595	о каком	1	1
596	быть для	1	1
597	термины в	1	1
598	имеет значение	2	1
599	важны для	1	1
600	с общим	1	1
601	именно как	4	1
602	даже не	3	1
603	а на	1	1
604	были совершенно	1	1
605	язык в	1	1
606	не относится	1	1
607	в каких	1	1
608	представляет собою	1	1
609	или о	2	1
610	себя и	1	1
611	что для	3	1
612	для такой	1	1
613	каком смысле	1	1
614	то и	4	1
615	ничем не	2	1
616	который с	1	1
617	мы и	6	1
618	в ту	1	1
619	языка не	1	1
620	л а	1	1
621	в свете	3	1
622	на эту	2	1
623	что из	2	1
624	и тут	4	1
625	в связи	5	1
626	элементов языкового	1	1
627	имея в	2	1
628	но оно	1	1
629	и м	1	1
630	ни на	1	1
631	очень долго	1	1
632	слова правда	1	1
633	на чем	2	1
634	свете этой	1	1
635	формул и	1	1
636	общего с	2	1
637	приводит в	1	1
638	понятиям не	1	1
639	м н	1	1
640	если оно	3	1
641	которые являются	1	1
642	у автора	1	1
643	одновременно и	3	1
644	всю глубину	1	1
645	что же	9	1
646	самого себя	2	1
647	к образу	1	1
648	да и	10	1
649	говоря уже	4	1
650	бы его	2	1
651	на свете	4	1
652	действительно ли	1	1
653	который он	2	1
654	никому в	1	1
655	на пути	1	1
656	этом случае	7	1
657	бы невозможной	1	1
658	известном смысле	1	1
659	как нам	2	1
660	уже тем	4	1
661	но для	1	1
662	должны быть	1	1
663	несомненно не	1	1
664	в более	1	1
665	и для	6	1
666	будет иметь	3	1
667	речь может	1	1
668	ли в	2	1
669	уже на	1	1
670	не существует	6	1
671	и от	3	1
672	или в	2	1
673	что оно	2	1
674	такого утверждения	1	1
675	в настоящее	16	1
676	бы даже	1	1
677	в отдельных	1	1
678	к одной	1	1
679	то не	3	1
680	для нас	9	1
681	и все	5	1
682	бы он	1	1
683	бы в	3	1
684	и смысл	1	1
685	случае и	2	1
686	язык не	2	1
687	все они	1	1
688	же в	1	1
689	значит именно	1	1
690	входить в	2	1
691	а н	1	1
692	к самому	1	1
693	не говоря	4	1
694	и внутренне	1	1
695	имеет ничего	2	1
696	очень близких	1	1
697	ведь ни	1	1
698	что многие	2	1
699	к его	1	1
700	но этот	1	1
701	понимать что	1	1
702	едва ли	9	1
703	из этого	2	1
704	основное значение	1	1
705	в голову	2	1
706	к этой	1	1
707	как результат	1	1
708	как слово	1	1
709	в своих	3	1
710	и языковой	1	1
711	я могу	3	1
712	каждое слово	1	1
713	который не	1	1
714	можно назвать	1	1
715	в таком	11	1
716	точно так	3	1
717	все что	3	1
718	том числе	2	1
719	ничего общего	3	1
720	гораздо более	4	1
