N	2gram	Voloshinov_1	Myslijsy
561	находятся в	1	1
562	и по-видимому	1	1
563	этих двух	1	1
564	или как	1	1
565	нее нет	1	1
566	природы в	1	1
567	того в	1	1
568	эта для	1	1
569	какой же	1	1
570	следует что	3	1
571	только с	1	1
572	этом отношении	3	1
573	тесной связи	1	1
574	перед ним	1	1
575	половины xix	1	1
576	от их	2	1
577	но менее	1	1
578	и понятием	1	1
579	и другой	1	1
580	лежит в	1	1
581	такая вещь	1	1
582	числе и	2	1
583	одну и	1	1
584	явлениям в	1	1
585	той или	1	1
586	они и	2	1
587	а можно	1	1
588	значение как	1	1
589	которой она	2	1
590	в каждой	1	1
591	на предмет	1	1
592	в применении	1	1
593	значения слова	2	1
594	прибавить к	1	1
595	при таком	1	1
596	значения и	1	1
597	то она	1	1
598	от друга	1	1
599	но при	2	1
600	какова же	1	1
601	и отношений	1	1
602	развиться только	1	1
603	форма языка	2	1
604	к какой	1	1
605	можно сделать	1	1
606	с самого	4	1
607	ясно что	5	1
608	в пределах	6	1
609	самое это	2	1
610	и иные	2	1
611	как с	2	1
612	в другом	2	1
613	с первым	2	1
614	и ту	3	1
615	наблюдения и	1	1
616	времени и	1	1
617	языке в	1	1
618	на которую	1	1
619	и глубины	1	1
620	сознания и	3	1
621	в субъективном	1	1
622	а все	1	1
623	является в	3	1
624	как выражение	1	1
625	мир чтобы	1	1
626	смысле и	1	1
627	о нем	1	1
628	оно непосредственно	1	1
629	настоящее время	6	1
630	всех подобных	1	1
631	и важно	1	1
632	живым и	1	1
633	мысль не	1	1
634	все его	1	1
635	как форма	1	1
636	затем в	1	1
637	на основе	1	1
638	один момент	1	1
639	слово может	2	1
640	необходимо прибавить	1	1
641	и требует	1	1
642	от них	1	1
643	и во	2	1
644	языка для	5	1
645	во втором	2	1
646	внешним миром	2	1
647	а потому	1	1
648	в форме	1	1
649	них в	1	1
650	века и	1	1
651	это художественное	1	1
652	еще только	2	1
653	и всякое	2	1
654	и мир	1	1
655	и другую	2	1
656	с себя	1	1
657	оно и	1	1
658	значение не	2	1
659	одной из	3	1
660	пришел к	1	1
661	словом и	2	1
662	к нашему	1	1
663	своего создателя	1	1
664	лишь одна	1	1
665	или же	1	1
666	пока это	1	1
667	можно выразить	1	1
668	с одной	1	1
669	в качестве	2	1
670	все науки	1	1
671	языку язык	1	1
672	в единстве	2	1
673	это так	2	1
674	чтобы он	1	1
675	первое и	1	1
676	себе лишь	1	1
677	языка как	17	1
678	процессе его	1	1
679	вещь и	1	1
680	из них	3	1
681	превращаются в	1	1
682	что содержание	1	1
683	который как	1	1
684	прибавить что	1	1
685	слово как	4	1
686	от сознания	1	1
687	ту сторону	1	1
688	речь и	2	1
689	значение есть	1	1
690	образом не	1	1
691	бы это	1	1
692	рядом с	5	1
693	были бы	1	1
694	из двух	1	1
695	зрения этого	1	1
696	в данный	2	1
697	с объективной	3	1
698	формы слово	1	1
699	за пределы	5	1
700	здесь в	3	1
701	этого значения	1	1
702	и самая	1	1
703	словом однако	1	1
704	в природе	1	1
705	определении этих	1	1
706	предмета но	1	1
707	прежде всего	13	1
708	такое слово?	1	1
709	одной стороны	1	1
710	для сознания	1	1
711	слове в	4	1
712	в бытии	3	1
713	не замечается	1	1
714	однако не	2	1
715	между этими	2	1
716	не об	2	1
717	под влиянием	1	1
718	на слово	1	1
719	его как	1	1
720	в связи	7	1
721	увидим в	2	1
722	в частности	2	1
723	между явлениями	1	1
724	границы между	1	1
725	одного члена	1	1
726	как это	1	1
727	без помощи	1	1
728	влечет за	1	1
729	этого момента	1	1
730	к самому	1	1
731	и история	1	1
732	к своему	2	1
733	xix века	3	1
734	влияния на	1	1
735	до настоящего	5	1
736	она есть	1	1
737	образом и	1	1
738	в последнем	1	1
739	этой последней	1	1
740	смысле этого	3	1
741	не видят	1	1
742	образ и	2	1
743	в первой	2	1
744	и слушающего	2	1
745	времени с	1	1
746	того уже	1	1
747	многих других	1	1
748	это значит	1	1
749	в объяснении	2	1
750	то следовательно	1	1
751	и формы	3	1
752	на пути	1	1
753	понимание в	1	1
754	благодаря этому	2	1
755	служит лишь	1	1
756	не могло	2	1
757	к новому	1	1
758	чем та	1	1
759	вещь а	1	1
760	в стройную	1	1
761	все же	8	1
762	в наше	1	1
763	в следующей	1	1
764	слова но	2	1
765	совершается в	5	1
766	изменения в	1	1
767	или только	1	1
768	или в	2	1
769	та и	1	1
770	его не	1	1
771	мира и	2	1
772	в настоящее	6	1
773	человек и	1	1
774	его хотя	1	1
775	перестать быть	1	1
776	слова как	7	1
777	к одной	1	1
778	ее и	1	1
779	лишь как	1	1
780	у них	1	1
781	к внешнему	2	1
782	зрения в	1	1
783	скажем что	1	1
784	его функции	1	1
785	ее в	1	1
786	и необходимо	1	1
787	есть понимание	1	1
788	отношению ко	1	1
789	бы на	1	1
790	отношении к	4	1
791	и объясняется	1	1
792	имеет целью	1	1
793	но если	2	1
794	не знает	2	1
795	другой стороны	6	1
796	состоит из	1	1
797	была бы	1	1
798	общего с	3	1
799	их с	1	1
800	вырванным из	1	1
801	отказаться от	1	1
802	ли они	1	1
803	жизни и	2	1
804	то оно	1	1
805	весь процесс	1	1
806	и эта	4	1
807	значение а	1	1
808	каждое слово	1	1
809	языка является	1	1
810	том числе	2	1
811	ничего общего	5	1
