N	2gram	Tiupa_Disk_2	Istorich
113	превращается в	1	3
114	но это	3	3
115	обращается к	1	3
116	с ней	2	3
117	ее в	1	3
118	не имеют	1	2
119	со своей	1	2
120	его не	1	2
121	героя но	1	2
122	и ее	3	2
123	того же	2	2
124	и на	5	2
125	быть признаны	1	2
126	к которой	2	2
127	если в	1	2
128	со стороны	10	2
129	не просто	1	2
130	в одной	1	2
131	стороны и	2	2
132	перед нами	3	2
133	в самом	1	2
134	в которой	1	2
135	все эти	3	2
136	рассказ о	2	2
137	им в	1	2
138	три года	1	2
139	в силу	1	2
140	то чтобы	1	2
141	магической силой	1	2
142	ни в	7	2
143	этого не	1	2
144	нас не	1	2
145	в котором	3	2
146	к этому	4	2
147	что этот	1	2
148	для нее	1	2
149	она не	1	2
150	вплоть до	1	2
151	в таких	1	2
152	в то	5	2
153	на него	1	2
154	в основе	4	2
155	из другой	1	2
156	к ней	1	2
157	друг друга	1	2
158	во всем	1	2
159	не могут	1	2
160	и это	2	2
161	но при	2	2
162	в ее	1	2
163	более поздним	1	2
164	но здесь	2	2
165	все дело	1	2
166	не стоит	1	2
167	там же	2	2
168	должно было	1	2
169	восходит к	3	2
170	в форме	1	2
171	здесь не	2	2
172	близок к	1	2
173	и так	1	2
174	уже не	3	2
175	только на	1	2
176	из них	3	2
177	прежде всего	7	2
178	в особенности	1	2
179	на этот	1	2
180	и др	1	2
181	жениха с	1	2
182	что из	1	2
183	как это	1	2
184	при переходе	1	2
185	и там	1	2
186	а потом	2	2
187	только о	1	2
188	и от	1	2
189	отличается от	1	2
190	этом и	1	2
191	но для	1	2
192	сказать что	1	2
193	одним из	1	1
194	переходит к	1	1
195	самом деле	1	1
196	чего не	3	1
197	должна быть	2	1
198	есть не	1	1
199	его под	1	1
200	но она	3	1
201	я не	1	1
202	ему в	1	1
203	в некотором	1	1
204	в ней	2	1
205	собой в	1	1
206	он был	1	1
207	в которых	1	1
208	почву для	1	1
209	качестве примера	2	1
210	бы то	1	1
211	я на	1	1
212	тем как	1	1
213	иного рода	1	1
214	иных случаях	1	1
215	чем это	1	1
216	о смерти	1	1
217	легко может	2	1
218	друг на	1	1
219	по отношению	4	1
220	тут же	2	1
221	и леса	1	1
222	вот как	1	1
223	некоторое время	1	1
224	в своем	5	1
225	также при	1	1
226	совершенно иными	1	1
227	может получить	1	1
228	и как	3	1
229	в этот	1	1
230	ни один	1	1
231	в целом	2	1
232	в этой	4	1
233	на стадии	1	1
234	этим создается	1	1
235	в поэтике	1	1
236	но именно	1	1
237	случаях к	1	1
238	этого характера	1	1
239	сказкой и	1	1
240	обращаясь к	1	1
241	состоит в	16	1
242	из потустороннего	1	1
243	ни было	1	1
244	что ни	2	1
245	то ни	1	1
246	в другом	3	1
247	это весьма	1	1
248	входит в	2	1
249	человеку а	1	1
250	приходит в	1	1
251	мир этот	1	1
252	еще одно	1	1
253	здесь это	1	1
254	и смерти	1	1
255	с последующим	1	1
256	но уже	2	1
257	она и	1	1
258	далеко не	2	1
259	для своего	1	1
260	на друга	1	1
261	и вне	1	1
262	и было	1	1
263	должно быть	2	1
264	он от	1	1
265	с ума	1	1
266	позднего происхождения	1	1
267	но если	1	1
268	в своей	6	1
269	при изучении	1	1
270	как все	2	1
271	я его	1	1
272	о герое	1	1
273	с точки	2	1
274	древних греков	1	1
275	всякий раз	2	1
276	на три	1	1
277	и другого	2	1
278	и той	1	1
279	и более	1	1
280	и наоборот	1	1
281	не должно	1	1
282	и то	4	1
283	превратилось в	1	1
284	не для	1	1
285	и есть	1	1
286	тем самым	6	1
287	истории о	1	1
288	исторического бытия	3	1
289	не исчерпывают	1	1
290	мышления и	1	1
291	дело в	2	1
292	которого он	1	1
293	культа и	1	1
294	с некоторой	1	1
295	того и	2	1
296	его от	1	1
297	имеем дело	1	1
298	о ней	1	1
299	при всем	1	1
300	как она	1	1
301	предполагать что	1	1
302	с достаточной	1	1
303	как будто	3	1
304	однако это	1	1
305	ему не	1	1
306	перед ним	1	1
307	в городе	1	1
308	при сохранении	1	1
309	было у	1	1
310	мы все	1	1
311	всего в	1	1
312	к тому	1	1
313	предыдущей главе	1	1
314	указывает на	1	1
315	оно не	1	1
316	утверждать что	1	1
317	должен быть	1	1
318	для себя	2	1
319	в ситуации	1	1
320	ней можно	1	1
321	более не	1	1
322	в некоторых	1	1
323	здесь также	1	1
324	сводится к	2	1
325	мысль о	3	1
326	это ведет	1	1
327	в античности	1	1
328	говорится что	1	1
329	и может	3	1
330	и сам	1	1
331	не с	2	1
332	живет в	2	1
333	можно только	1	1
334	во второй	1	1
335	и с	2	1
336	в разных	1	1
337	к своему	2	1
338	переходе от	2	1
339	другом месте	1	1
340	никак не	1	1
341	самому себе	1	1
342	можно сказать	3	1
343	а также	8	1
344	солнца и	1	1
345	и во	1	1
346	магическое действие	1	1
347	от них	1	1
348	в его	3	1
349	в третьем	1	1
350	и только	1	1
351	именно в	2	1
352	которая и	1	1
353	который бы	1	1
354	потустороннего мира	1	1
355	что вот	1	1
356	но тут	1	1
357	в современной	1	1
358	но с	1	1
359	от рассмотренных	2	1
360	есть другая	1	1
361	в какой	1	1
362	к их	2	1
363	и весьма	1	1
364	бытия в	1	1
365	жизни и	3	1
366	оказывается в	1	1
367	ситуации при	1	1
368	в большинстве	2	1
369	и они	1	1
370	или не	1	1
371	героя с	1	1
372	в жизни	1	1
373	мире на	1	1
374	мог стать	1	1
375	у греков	1	1
376	не дает	1	1
377	большинстве случаев	1	1
378	первобытного человека	1	1
379	и их	1	1
380	и старый	1	1
381	не о	2	1
382	сама в	1	1
383	как при	1	1
384	не говорит	1	1
385	к той	1	1
386	но из	1	1
387	из двух	3	1
388	в исторической	3	1
389	и тех	1	1
390	здесь в	3	1
391	эти две	1	1
392	для этого	1	1
393	а с	5	1
394	и недостаточно	1	1
395	быть названо	1	1
396	в любой	1	1
397	свою голову	1	1
398	его как	1	1
399	на передний	1	1
400	человек в	1	1
401	из героев	1	1
402	о чем	2	1
403	и ты	1	1
404	старости и	1	1
405	начиная с	1	1
406	зрения автора	1	1
407	передний план	1	1
408	в иных	1	1
409	или по	2	1
410	места где	1	1
411	просто как	1	1
412	в предыдущей	1	1
413	требует от	1	1
414	из которых	1	1
415	xix века	1	1
416	по своему	1	1
417	к другому	1	1
418	героя это	1	1
419	что же	2	1
420	его происхождением	1	1
421	к настоящему	1	1
422	или царь	1	1
423	этом случае	2	1
424	в условиях	1	1
425	о мире	1	1
426	и собственно	1	1
427	смерти а	1	1
428	в книге	1	1
429	ли в	1	1
430	формы и	1	1
431	его с	1	1
432	мира и	4	1
433	человека это	1	1
434	еще более	1	1
435	легко узнается	1	1
436	же к	1	1
437	от всего	1	1
438	я в	5	1
439	же в	1	1
440	к самому	1	1
441	может и	2	1
442	а о	1	1
443	неотделим от	2	1
444	не знает	3	1
445	а герой	2	1
446	отношению к	4	1
447	из этого	1	1
448	в свое	2	1
449	героя в	5	1
450	также не	1	1
451	в частности	12	1
452	это в	2	1
453	можно назвать	4	1
454	как на	3	1
455	такой же	2	1
