N	2gram	Voloshinov_1	Dialekti
478	мы еще	1	1
479	и др	5	1
480	себя и	2	1
481	говорит о	1	1
482	них и	1	1
483	самом же	1	1
484	совершенно отчетливо	1	1
485	чтобы убедиться	1	1
486	одной стороны	2	1
487	его как	2	1
488	в руках	1	1
489	в порядке	1	1
490	она близка	1	1
491	этом основании	1	1
492	там где	2	1
493	все более	1	1
494	бы оно	2	1
495	вступает в	1	1
496	нет ничего	2	1
497	возникает из	1	1
498	его содержание	1	1
499	только его	1	1
500	несравненно более	2	1
501	тому как	1	1
502	анализ может	1	1
503	форма в	2	1
504	с этой	2	1
505	слова и	6	1
506	поэзии здесь	1	1
507	только для	1	1
508	но для	3	1
509	это последнее	1	1
510	оно по	1	1
511	близка к	1	1
512	в его	2	1
513	сколько бы	3	1
514	еще раз	2	1
515	человек и	1	1
516	из нее	1	1
517	а к	2	1
518	ее и	3	1
519	и оба	1	1
520	тем более	1	1
521	к внешнему	1	1
522	где ее	1	1
523	не должен	1	1
524	но зато	2	1
525	мы не	3	1
526	дана в	1	1
527	все они	2	1
528	все остальные	1	1
529	не знает	1	1
530	равно как	1	1
531	самой своей	1	1
532	но этот	2	1
533	или иного	1	1
534	из этого	3	1
535	ли он	1	1
536	если же	2	1
537	оформления и	1	1
538	но эти	1	1
539	особый тип	1	1
540	и эта	1	1
541	как на	2	1
542	слова это	1	1
