N	2gram	Losev_Prob_3	Stilisti
377	и определенного	1	1
378	не остается	1	1
379	что смысл	2	1
380	чего не	1	1
381	его чрезвычайно	1	1
382	и до	2	1
383	бы к	3	1
384	не имеют	4	1
385	ведь и	1	1
386	от которых	1	1
387	собственном смысле	1	1
388	слова которые	1	1
389	в их	2	1
390	те времена	1	1
391	из всех	1	1
392	например в	1	1
393	конечно нет	1	1
394	знаком но	1	1
395	характер его	1	1
396	словами в	1	1
397	не сможем	1	1
398	бы изобразить	1	1
399	до такой	1	1
400	мы сразу	2	1
401	именно к	1	1
402	говорить о	3	1
403	то смысл	1	1
404	хотя конечно	1	1
405	того же	2	1
406	не одно	1	1
407	который может	1	1
408	это возможно	1	1
409	ней как	1	1
410	быть в	2	1
411	не был	2	1
412	мы начинаем	3	1
413	хочет сказать	1	1
414	в чем	4	1
415	там и	3	1
416	самым мы	2	1
417	легкой и	1	1
418	но как	4	1
419	и другие	3	1
420	не то	2	1
421	теряет свой	1	1
422	и всякий	1	1
423	в сторону	1	1
424	значением и	1	1
425	уже как	3	1
426	стал для	1	1
427	и будет	2	1
428	мы сейчас	2	1
429	друга и	2	1
430	знака с	3	1
431	относится к	1	1
432	требует и	1	1
433	всю эту	1	1
434	нами только	1	1
435	в собственном	1	1
436	там где	1	1
437	в истории	1	1
438	если она	1	1
439	дает нам	2	1
440	скажем что	1	1
441	в своем	5	1
442	однако не	1	1
443	кроме того	3	1
444	и есть	5	1
445	когда он	2	1
446	не являются	2	1
447	и художественного	1	1
448	даже просто	2	1
449	более или	1	1
450	себе не	2	1
451	от этого	1	1
452	именно эта	1	1
453	и останется	1	1
454	то в	3	1
455	с той	5	1
456	сливается с	1	1
457	моментами этого	1	1
458	указания на	3	1
459	в литературном	1	1
460	наше сознание	1	1
461	он в	2	1
462	заключенной в	2	1
463	из этих	1	1
464	о добродетели	1	1
465	для возникновения	1	1
466	с их	2	1
467	остановиться на	1	1
468	бы только	2	1
469	и резко	1	1
470	имеет для	1	1
471	в наших	2	1
472	в конкретном	1	1
473	все они	2	1
474	и если	6	1
475	вообще не	1	1
476	том какую	1	1
477	тем не	10	1
478	время и	2	1
479	был только	1	1
480	а скорее	1	1
481	он не	8	1
482	о которой	1	1
483	соприкасается с	1	1
484	данного слова	4	1
485	и общее	1	1
486	всех этих	2	1
487	или иному	1	1
488	в художественном	3	1
489	добродетель и	1	1
490	к одному	1	1
491	этого вопроса	1	1
492	не как	1	1
493	широком смысле	2	1
494	нашего времени	1	1
495	можно даже	1	1
496	приходим к	1	1
497	и метафоры	1	1
498	развития языка	1	1
499	так например	1	1
500	на то	3	1
501	действительности на	1	1
502	самой важной	1	1
503	однако все	1	1
504	этим самым	1	1
505	с соответствующим	3	1
506	факт что	1	1
507	художественным произведением	3	1
508	целое как	1	1
509	в другом	2	1
510	конечно в	1	1
511	двух моментов	1	1
512	образом если	1	1
513	то все	1	1
514	литературном произведении	1	1
515	но уже	3	1
516	он является	3	1
517	нет в	1	1
518	с этой	3	1
519	отражается в	1	1
520	во внимание	2	1
521	перестает быть	1	1
522	в знаке	1	1
523	и тоже	3	1
524	знак не	1	1
525	и тогда	3	1
526	и того	1	1
527	одного и	1	1
528	или менее	1	1
529	можем выделить	1	1
530	к тем	1	1
531	в любом	3	1
532	ведь когда	1	1
533	мы приходим	1	1
534	этого необходимо	2	1
535	наших дней	1	1
536	на месте	1	1
537	по сравнению	2	1
538	и благодаря	1	1
539	одним и	1	1
540	на свою	1	1
541	оказывается что	1	1
542	мысли и	1	1
543	группы значений	1	1
544	просто отражает	1	1
545	мы теперь	2	1
546	является только	5	1
547	поэтому в	1	1
548	в прямом	1	1
549	явления действительности	1	1
550	по крайней	5	1
551	и эти	1	1
552	речи в	1	1
553	этот предмет	2	1
554	этой самой	2	1
555	вместе со	1	1
556	зрения и	1	1
557	по себе	25	1
558	даже в	1	1
559	является вполне	1	1
560	человека но	3	1
561	и вся	1	1
562	в одно	1	1
563	произведения и	2	1
564	и какая	1	1
565	раз и	4	1
566	нет никакого	4	1
567	содержит в	3	1
568	если и	1	1
569	теми или	3	1
570	каждого отдельного	1	1
571	не менее	10	1
572	но они	1	1
573	в таких	3	1
574	является чем-то	3	1
575	с которой	2	1
576	она не	3	1
577	рассчитано на	1	1
578	знаком и	3	1
579	с теми	2	1
580	тогда когда	1	1
581	это нам	1	1
582	случаях не	2	1
583	благодаря тому	1	1
584	мы все	1	1
585	опираться на	1	1
586	иметь в	1	1
587	к такому	1	1
588	та или	3	1
589	же сколько	2	1
590	о той	1	1
591	только не	1	1
592	и всегда	2	1
593	в самой	2	1
594	находятся в	3	1
595	они являются	1	1
596	ничто не	2	1
597	и искусства	2	1
598	вполне определенным	1	1
599	представлять себе	1	1
600	является ни	2	1
601	к таким	1	1
602	если его	3	1
603	не могут	1	1
604	и такие	3	1
605	это конечно	1	1
606	для его	3	1
607	как некое	1	1
608	что при	2	1
609	утверждать что	1	1
610	если же	3	1
611	на нечто	3	1
612	гордость и	1	1
613	что для	3	1
614	двуглавого орла	1	1
615	и о	5	1
616	таких словах	1	1
617	и сами	2	1
618	без всякого	3	1
619	наших слов	1	1
620	что всякая	1	1
621	смысл но	2	1
622	говорили что	1	1
623	отвлечься от	1	1
624	только отражает	1	1
625	вполне определенное	1	1
626	котором мы	1	1
627	словах как	1	1
628	речи или	1	1
629	нам остается	1	1
630	вещи и	7	1
631	которыми мы	1	1
632	с самим	3	1
633	к самой	1	1
634	когда в	3	1
635	это даже	1	1
636	в которые	1	1
637	понятно что	1	1
638	является в	2	1
639	слова ни	1	1
640	для этого	6	1
641	и знак	2	1
642	выходящее за	1	1
643	же знаки	1	1
644	даже не	2	1
645	будет уже	2	1
646	образом в	1	1
647	предмет или	1	1
648	слова а	2	1
649	каждый раз	3	1
650	именно потому	3	1
651	и молот	1	1
652	знака и	4	1
653	форме оно	1	1
654	и та	1	1
655	определенным образом	2	1
656	структуру и	2	1
657	никак не	9	1
658	и что	7	1
659	мог бы	1	1
660	вовсе и	1	1
661	звуковой комплекс	1	1
662	все его	1	1
663	же самым	1	1
664	и во	2	1
665	или иная	3	1
666	отдельными моментами	1	1
667	или иными	1	1
668	и стала	1	1
669	отметить что	1	1
670	и которое	1	1
671	крайней мере	5	1
672	значений в	1	1
673	полного тождества	1	1
674	от этих	1	1
675	тот момент	1	1
676	из нескольких	1	1
677	что бы	1	1
678	происходит только	1	1
679	в литературе	1	1
680	наконец и	1	1
681	бросается в	1	1
682	и дает	1	1
683	эту точку	1	1
684	словами мы	1	1
685	знак но	2	1
686	кроме самого	1	1
687	дело с	1	1
688	говорили выше	1	1
689	исследования мы	1	1
690	и действительно	1	1
691	даже если	2	1
692	правда и	1	1
693	и после	2	1
694	он уже	1	1
695	что нам	1	1
696	не мешает	3	1
697	эту действительность	2	1
698	действительность но	1	1
699	же он	1	1
700	где они	1	1
701	так что	12	1
702	же и	4	1
703	есть в	3	1
704	к какому	2	1
705	испытание и	1	1
706	и событий	1	1
707	не можем	1	1
708	и политической	1	1
709	своим собственным	2	1
710	в нашей	2	1
711	языка как	1	1
712	в виде	6	1
713	свидетельствует о	1	1
714	время является	1	1
715	является не	2	1
716	при помощи	8	1
717	их как	1	1
718	является ее	1	1
719	роль и	2	1
720	был бы	1	1
721	совсем другое	4	1
722	и художественно	1	1
723	понимает что	1	1
724	цели и	1	1
725	ни в	8	1
726	могло бы	3	1
727	знак поэтому	1	1
728	вовсе не	37	1
729	они сами	1	1
730	от тех	2	1
731	друг друга	2	1
732	и перестает	1	1
733	у него	1	1
734	никакого отношения	4	1
735	и никогда	1	1
736	образом не	1	1
737	к той	1	1
738	мы возьмем	3	1
739	когда во	1	1
740	это будет	4	1
741	проявлений и	1	1
742	с общим	1	1
743	связан с	1	1
744	художественной действительности	1	1
745	мы это	1	1
746	до сих	2	1
747	с другой	7	1
748	из главнейших	1	1
749	за пределы	5	1
750	предмет художественного	1	1
751	здесь в	3	1
752	являются и	1	1
753	все равно	3	1
754	такое же	1	1
755	души и	1	1
756	ничем не	2	1
757	чтобы этот	1	1
758	на этот	4	1
759	она является	1	1
760	понимать как	3	1
761	именно так	3	1
762	его как	3	1
763	о чем	2	1
764	всего мы	1	1
765	со своими	1	1
766	каких бы	1	1
767	произносим слово	1	1
768	значений например	1	1
769	здесь только	7	1
770	которого она	1	1
771	может иметь	3	1
772	но оно	3	1
773	здесь является	1	1
774	тот факт	1	1
775	поэтому если	1	1
776	этих предметов	1	1
777	ни от	4	1
778	он говорит	1	1
779	отражает действительность	2	1
780	сравнению с	2	1
781	он будет	2	1
782	однако эти	1	1
783	и соответствующие	1	1
784	наконец мы	1	1
785	знаке но	1	1
786	многих других	2	1
787	обычно называется	1	1
788	действительности как	2	1
789	не дана	2	1
790	только то	2	1
791	знак как	3	1
792	для тех	1	1
793	еще раз	1	1
794	в гораздо	1	1
795	благодаря этому	1	1
796	действительность в	1	1
797	именно в	2	1
798	не будем	2	1
799	в смысловом	1	1
800	является как	1	1
801	момент что	1	1
802	характеры и	1	1
803	как раз	8	1
804	говорить что	1	1
805	другой и	1	1
806	особенностей и	1	1
807	и общественной	1	1
808	действительность не	1	1
809	и соответствующая	1	1
810	тому или	1	1
811	в более	1	1
812	это уже	3	1
813	нашем смысле	2	1
814	являются не	1	1
815	и часто	1	1
816	указать на	1	1
817	его форме	1	1
818	обязанности и	1	1
819	само по	3	1
820	в результате	2	1
821	о котором	1	1
822	другое дело	2	1
823	это как	1	1
824	не выражает	1	1
825	бы даже	1	1
826	в те	1	1
827	что в	8	1
828	к одной	2	1
829	этой действительности	1	1
830	это так	2	1
831	собственно говоря	5	1
832	вот это	2	1
833	такие слова	1	1
834	составляющих его	1	1
835	всякого рода	4	1
836	тем более	3	1
837	чтобы его	1	1
838	возможно также	2	1
839	от всего	1	1
840	знак в	4	1
841	будто бы	3	1
842	структуру в	1	1
843	вполне достаточно	1	1
844	с другими	3	1
845	ее в	1	1
846	или не	1	1
847	но возможно	1	1
848	знака в	1	1
849	здесь даже	1	1
850	от всякого	2	1
851	не обладает	1	1
852	нами не	1	1
853	нам не	2	1
854	возможно ли	1	1
855	но если	6	1
856	или других	1	1
857	только как	1	1
858	другой стороны	5	1
859	действительности мы	1	1
860	состоит из	5	1
861	была бы	1	1
862	совершенно не	4	1
863	то хотя	1	1
864	в глаза	1	1
865	является и	1	1
866	это и	7	1
867	только о	3	1
868	значение не	1	1
869	не нуждается	1	1
870	но еще	1	1
871	указывают на	1	1
872	вполне понятно	1	1
873	значение он	1	1
874	только одного	2	1
875	в таком	5	1
