N	2gram	Propp_Isto_3	KulturaY
149	отличается от	1	3
150	как мы	8	3
151	в ней	2	3
152	здесь не	3	3
153	а в	6	3
154	на это	2	3
155	для этого	1	3
156	вот почему	2	3
157	именно с	1	3
158	никак не	1	3
159	а также	2	3
160	можно встретить	1	3
161	что и	9	3
162	того что	5	3
163	случаи когда	4	3
164	уже в	1	3
165	же в	2	3
166	у него	3	3
167	тем что	4	3
168	или иначе	1	3
169	в соответствии	1	3
170	на фоне	1	3
171	такие случаи	1	3
172	но для	1	3
173	к вопросу	1	3
174	но это	3	3
175	не знает	1	3
176	совершенно не	2	3
177	это так	1	3
178	к этой	1	3
179	и это	2	3
180	точно так	2	3
181	также что	1	2
182	же как	2	2
183	и потому	2	2
184	на самом	2	2
185	и есть	2	2
186	отношений в	1	2
187	не хочет	1	2
188	и до	1	2
189	почти всегда	1	2
190	той же	2	2
191	так или	1	2
192	внимание и	1	2
193	они имеют	1	2
194	мы будем	1	2
195	не то	1	2
196	что за	1	2
197	ответ на	1	2
198	не просто	1	2
199	что они	8	2
200	в своем	2	2
201	его к	1	2
202	и у	3	2
203	интересно что	1	2
204	при этом	2	2
205	не как	1	2
206	в корне	1	2
207	состоит в	3	2
208	за счет	2	2
209	это конечно	1	2
210	в одну	1	2
211	здесь мы	5	2
212	могла бы	1	2
213	в другом	2	2
214	на ту	1	2
215	на все	2	2
216	заключается в	1	2
217	данном случае	3	2
218	но уже	1	2
219	или о	1	2
220	все равно	3	2
221	соответствии с	1	2
222	с тем	2	2
223	как и	3	2
224	не всегда	4	2
225	мы видели	13	2
226	а если	3	2
227	в своей	1	2
228	в которых	2	2
229	нельзя было	1	2
230	для данного	1	2
231	и более	2	2
232	только для	1	2
233	стоит в	2	2
234	как можно	1	2
235	она не	4	2
236	хотелось бы	2	2
237	того как	1	2
238	например что	1	2
239	образом в	2	2
240	но здесь	1	2
241	очень часто	3	2
242	от каждого	2	2
243	всего что	1	2
244	утверждать что	2	2
245	поставить вопрос	2	2
246	свою очередь	1	2
247	нам и	1	2
248	в буквальном	1	2
249	роль в	2	2
250	на том	3	2
251	что у	3	2
252	отсюда и	1	2
253	одного из	2	2
254	после того	2	2
255	как у	1	2
256	пр но	1	2
257	к нему	5	2
258	а именно	4	2
259	где не	1	2
260	тех пор	1	2
261	большею частью	1	2
262	с ними	3	2
263	с одной	2	2
264	указывает что	1	2
265	конечно не	1	2
266	большинстве случаев	2	2
267	носит характер	1	2
268	ставит себе	1	2
269	не говорит	1	2
270	никогда не	3	2
271	и даже	2	2
272	ли это	2	2
273	сюда же	2	2
274	но есть	2	2
275	обратить внимание	1	2
276	превращается в	3	2
277	а на	1	2
278	на этот	1	2
279	которых мы	1	2
280	языка не	1	2
281	он и	3	2
282	для этой	1	2
283	в частности	5	2
284	смысле этого	1	2
285	как будто	2	2
286	с этой	1	2
287	мною не	1	2
288	этом случае	5	2
289	между прочим	3	2
290	и для	2	2
291	и от	3	2
292	то не	2	2
293	и все	3	2
294	мы должны	7	2
295	все они	1	2
296	в свою	4	2
297	но можно	1	2
298	это в	1	2
299	этой точки	1	2
300	так но	1	1
301	за ее	1	1
302	для рассмотрения	1	1
303	в такой	1	1
304	д или	1	1
305	связь эта	1	1
306	тем они	1	1
307	в котором	2	1
308	смысл этого	1	1
309	исходит из	1	1
310	встречается и	1	1
311	а как	1	1
312	есть не	1	1
313	хорошо и	1	1
314	составляет почти	1	1
315	ссылкой на	1	1
316	мы не	1	1
317	большую роль	1	1
318	на эти	1	1
319	время как	2	1
320	что иное	3	1
321	характерное явление	1	1
322	они связаны	1	1
323	один пример	1	1
324	мы и	1	1
325	и он	2	1
326	с большим	5	1
327	принадлежит и	1	1
328	на них	1	1
329	иное как	3	1
330	столь же	1	1
331	то мы	2	1
332	но конечно	2	1
333	вполне возможно	1	1
334	как правило	2	1
335	предположить что	7	1
336	но как	1	1
337	по отношению	2	1
338	совершенно ясно	1	1
339	себе и	2	1
340	что так	1	1
341	это почти	1	1
342	нет и	1	1
343	говорилось выше	2	1
344	к сожалению	1	1
345	относится к	2	1
346	так что	5	1
347	несомненно что	2	1
348	не видно	3	1
349	независимо от	2	1
350	общего с	1	1
351	что как	1	1
352	далее мы	1	1
353	такова же	1	1
354	кроме того	1	1
355	бы я	1	1
356	также то	1	1
357	и как	3	1
358	что по	2	1
359	и к	3	1
360	каким-то образом	1	1
361	не очень	1	1
362	не исчерпывается	1	1
363	в себя	1	1
364	в целом	3	1
365	сказать о	1	1
366	за это	2	1
367	не везде	1	1
368	из этих	3	1
369	во многих	2	1
370	ни одна	1	1
371	что автор	1	1
372	идут в	1	1
373	бы только	1	1
374	общеизвестно что	1	1
375	но он	4	1
376	см выше	1	1
377	тому же	2	1
378	в лес	12	1
379	в наших	2	1
380	доказывать что	1	1
381	не могла	2	1
382	этот процесс	1	1
383	все те	1	1
384	мы можем	6	1
385	в первую	1	1
386	том чтобы	1	1
387	вообще не	1	1
388	через несколько	1	1
389	это наблюдается	1	1
390	одной и	1	1
391	имеем далее	1	1
392	смысле как	1	1
393	так например	1	1
394	это однако	1	1
395	больше всего	1	1
396	не будет	1	1
397	а когда	1	1
398	если ты	1	1
399	связанных с	2	1
400	из всех	1	1
401	который уже	1	1
402	известно что	2	1
403	но их	1	1
404	широки и	1	1
405	он все	3	1
406	одному из	1	1
407	далеко не	3	1
408	и уже	2	1
409	и вне	1	1
410	перестает быть	1	1
411	здесь можно	6	1
412	они помогают	2	1
413	о первой	2	1
414	становится и	1	1
415	оно имеет	1	1
416	и было	2	1
417	и некоторые	2	1
418	такой же	2	1
419	что собственно	1	1
420	стороны ее	1	1
421	и становится	1	1
422	можно найти	4	1
423	в следующем	1	1
424	на месте	2	1
425	просто в	1	1
426	что вся	1	1
427	этому же	3	1
428	указать что	3	1
429	смысле то	1	1
430	вообще могут	1	1
431	и той	1	1
432	не раз	2	1
433	и новые	2	1
434	в одном	2	1
435	которые в	1	1
436	имеем здесь	1	1
437	был только	1	1
438	только те	1	1
439	их в	3	1
440	однако в	1	1
441	ты знаешь	1	1
442	что этот	1	1
443	бы быть	1	1
444	для нее	2	1
445	ну он	1	1
446	даже в	2	1
447	этой работы	1	1
448	случае мы	1	1
449	случае в	2	1
450	но еще	1	1
451	самого начала	1	1
452	к нашей	2	1
453	одна из	2	1
454	быть поставлен	3	1
455	до сих	5	1
456	для всего	1	1
457	его от	1	1
458	эта сторона	1	1
459	явление в	1	1
460	б в	1	1
461	при котором	1	1
462	как потеря	1	1
463	во всем	1	1
464	ему и	1	1
465	буквальном смысле	1	1
466	одного коллектива	1	1
467	только с	1	1
468	так то	1	1
469	этот в	1	1
470	но там	1	1
471	лежит в	1	1
472	силу которых	1	1
473	как только	2	1
474	за что	1	1
475	указывает на	1	1
476	всегда хочет	1	1
477	не есть	1	1
478	все еще	6	1
479	союз с	1	1
480	пор как	1	1
481	если же	1	1
482	где он	1	1
483	ничего общего	1	1
484	всегда в	1	1
485	обычно в	1	1
486	особенности этого	2	1
487	относящихся сюда	1	1
488	приходит к	1	1
489	то она	1	1
490	с ее	1	1
491	говорит и	2	1
492	в ее	1	1
493	и пользуется	1	1
494	в огромном	1	1
495	уже с	3	1
496	только то	1	1
497	с самого	1	1
498	то время	2	1
499	он теряет	1	1
500	примеров можно	1	1
501	не с	2	1
502	связан с	2	1
503	это вовсе	1	1
504	есть также	1	1
505	это мы	1	1
506	к тем	1	1
507	что дело	1	1
508	за этими	1	1
509	значит в	1	1
510	состоящий в	1	1
511	находится в	4	1
512	имеет еще	1	1
513	и восклицания	1	1
514	о том	3	1
515	почему же	1	1
516	становится уже	1	1
517	просится в	1	1
518	это даже	1	1
519	с того	2	1
520	в чем	3	1
521	форма как	1	1
522	нас в	1	1
523	которых они	1	1
524	ее от	1	1
525	от них	3	1
526	два типа	2	1
527	видели выше	3	1
528	можно проследить	3	1
529	в него	2	1
530	мы уже	6	1
531	находим и	1	1
532	отношениях и	1	1
533	политическая роль	1	1
534	что здесь	6	1
535	которой и	1	1
536	оно и	1	1
537	и дело	1	1
538	одной из	1	1
539	дело с	2	1
540	гораздо чаще	1	1
541	могло быть	3	1
542	очень много	2	1
543	огромном большинстве	1	1
544	непременное условие	1	1
545	они в	2	1
546	средства и	1	1
547	именно на	1	1
548	нельзя провести	2	1
549	по другим	1	1
550	с какой	1	1
551	указать на	2	1
552	в большинстве	1	1
553	в виде	2	1
554	чем обычно	1	1
555	каким образом	1	1
556	или даже	1	1
557	е не	1	1
558	и законов	1	1
559	его и	4	1
560	превращаются в	1	1
561	это те	1	1
562	не сам	1	1
563	одно из	1	1
564	в особую	1	1
565	и их	1	1
566	за помощью	1	1
567	могло бы	1	1
568	мы находим	1	1
569	сами по	1	1
570	с им	1	1
571	у нее	2	1
572	отношение к	4	1
573	к ним	1	1
574	должен был	3	1
575	и следующий	1	1
576	заметить что	1	1
577	обратной силы	1	1
578	тогда в	1	1
579	он так	1	1
580	в других	4	1
581	и слышать	1	1
582	и только	1	1
583	возможно что	6	1
584	только у	1	1
585	также на	1	1
586	так не	1	1
587	в каких	1	1
588	и прежде	1	1
589	несколько примеров	1	1
590	и между	1	1
591	и др	2	1
592	здесь действительно	1	1
593	теперь к	2	1
594	одной стороны	2	1
595	здесь дело	2	1
596	оно также	1	1
597	здесь были	3	1
598	жизнь в	1	1
599	дело к	1	1
600	самый факт	1	1
601	еще фигурирует	1	1
602	а так	1	1
603	не при	1	1
604	становится ясным	1	1
605	если не	2	1
606	есть одно	1	1
607	более чем	1	1
608	связь с	6	1
609	можно утверждать	2	1
610	за тем	1	1
611	указывающих на	1	1
612	по своему	1	1
613	в область	1	1
614	ведет к	1	1
615	и там	4	1
616	с тех	1	1
617	вне этой	1	1
618	лет после	1	1
619	то к	1	1
620	думать о	1	1
621	отношения не	2	1
622	том смысле	1	1
623	задним числом	2	1
624	и тому	1	1
625	быть и	3	1
626	сих пор	5	1
627	к двум	1	1
628	не мог	2	1
629	в книге	1	1
630	предпосылки что	1	1
631	уже на	1	1
632	тем и	1	1
633	выше не	1	1
634	что там	2	1
635	отношений и	1	1
636	она может	1	1
637	который нельзя	1	1
638	в связь	1	1
639	другом отношении	1	1
640	везде и	1	1
641	обращается к	1	1
642	бы обратить	1	1
643	этот способ	1	1
644	в свете	5	1
645	словесное выражение	1	1
646	находящимся в	2	1
647	на более	1	1
648	в этих	11	1
649	себе внимание	1	1
650	усмотреть в	1	1
651	или не	2	1
652	нет никаких	2	1
653	сохранила нам	1	1
654	и получают	1	1
655	для каждой	1	1
656	и дает	1	1
657	не что	3	1
658	можно привести	1	1
659	у которых	1	1
660	можно наблюдать	1	1
661	д в	1	1
662	они всегда	1	1
663	по сообщению	1	1
664	но эти	1	1
665	и другие	4	1
666	однако мы	1	1
667	как на	1	1
668	они не	4	1
669	которая не	1	1
