N	2gram	Potebnia_M_4	StatiiOP
187	на его	3	2
188	при этом	15	2
189	если бы	13	2
190	тем не	4	2
191	и более	4	2
192	значительной степени	2	2
193	том же	2	2
194	его в	4	2
195	это было	2	2
196	истории и	1	2
197	в это	2	2
198	как и	14	2
199	во внимание	1	2
200	что такое	7	2
201	в отношении	1	2
202	к истории	1	2
203	с точки	3	2
204	фактом что	1	2
205	не представляется	1	2
206	века и	1	2
207	что я	11	2
208	от его	2	2
209	что этот	1	2
210	даже в	2	2
211	но они	1	2
212	что с	1	2
213	в то	4	2
214	дело не	2	2
215	не имеет	5	2
216	в процессе	3	2
217	есть еще	1	2
218	только не	3	2
219	не может	11	2
220	не по	1	2
221	только с	1	2
222	доказать что	1	2
223	в области	2	2
224	образом не	1	2
225	в каком	4	2
226	не потому	1	2
227	или лучше	2	2
228	языка в	2	2
229	например что	2	2
230	с и	2	2
231	и это	2	2
232	меня в	1	2
233	в ее	2	2
234	представляется возможным	1	2
235	лучше сказать	1	2
236	и сам	1	2
237	язык был	1	2
238	к первому	2	2
239	а также	1	2
240	этой мысли	1	2
241	что оба	1	2
242	от степени	1	2
243	что и	7	2
244	судить по	2	2
245	до ее	1	2
246	этот вопрос	3	2
247	только в	15	2
248	достаточно для	1	2
249	бы ни	2	2
250	по этому	1	2
251	место из	2	2
252	далеко от	1	2
253	на всем	1	2
254	очевидно что	7	2
255	сами по	2	2
256	так как	14	2
257	может быть	26	2
258	в них	3	2
259	ближайшим образом	1	2
260	со стороны	3	2
261	и речи	1	2
262	с той	1	2
263	и др	2	2
264	только к	1	2
265	на этот	2	2
266	следующее место	1	2
267	его как	1	2
268	было для	1	2
269	как говорит	1	2
270	если не	1	2
271	и вообще	2	2
272	связь с	1	2
273	эти слова	1	2
274	должна была	1	2
275	и потому	10	2
276	как это	1	2
277	отрывок из	1	2
278	к своему	1	2
279	по своему	2	2
280	в данном	4	2
281	из этой	1	2
282	сравнении с	1	2
283	том смысле	2	2
284	только о	2	2
285	ее в	1	2
286	только что	3	2
287	во время	2	2
288	сказать что	8	2
289	утверждать что	1	2
290	уже после	1	2
291	а между	4	1
292	произведения но	1	1
293	ту же	3	1
294	языка с	3	1
295	совершающегося в	1	1
296	сам по	4	1
297	и то	5	1
298	есть место	1	1
299	к своей	1	1
300	в сочетание	1	1
301	в приведенном	1	1
302	в первом	3	1
303	отношения между	2	1
304	это однако	1	1
305	и до	3	1
306	для понимания	2	1
307	той же	3	1
308	причем и	1	1
309	следует обратить	1	1
310	и значение	3	1
311	им самим	1	1
312	бы уже	1	1
313	с с	1	1
314	жизни поэта	1	1
315	нуждаются в	1	1
316	мы не	8	1
317	большую роль	1	1
318	ответить на	3	1
319	есть нечто	5	1
320	в сущности	2	1
321	говорить о	5	1
322	образом уже	1	1
323	не вполне	2	1
324	их не	1	1
325	которое в	3	1
326	как не	1	1
327	так а	1	1
328	о роли	1	1
329	в каждой	1	1
330	стороны но	1	1
331	в основание	1	1
332	еще не	3	1
333	на них	1	1
334	он сам	1	1
335	в последних	1	1
336	в чем	1	1
337	это похоже	1	1
338	других источников	1	1
339	друг к	1	1
340	а тем	1	1
341	но как	1	1
342	было указано	1	1
343	что язык	7	1
344	по отношению	10	1
345	отношение к	2	1
346	отличаются от	1	1
347	тесно связан	1	1
348	нет как	1	1
349	более чем	3	1
350	если она	1	1
351	независимо от	6	1
352	что как	4	1
353	в примечании	1	1
354	что этим	1	1
355	следует сказать	2	1
356	и хотя	3	1
357	что слово	10	1
358	к другому	1	1
359	при создании	1	1
360	а во-вторых	1	1
361	формы в	3	1
362	так или	2	1
363	и насколько	1	1
364	не оставляет	1	1
365	из этих	2	1
366	сил в	1	1
367	хотя эти	1	1
368	им в	1	1
369	и тот	3	1
370	образом при	1	1
371	зависимости от	1	1
372	бы только	2	1
373	только один	1	1
374	не годится	1	1
375	говорят о	1	1
376	иначе и	1	1
377	в ряду	6	1
378	есть но	1	1
379	и если	3	1
380	что она	2	1
381	не следует	2	1
382	перестает быть	1	1
383	с естественным	1	1
384	то нужно	1	1
385	формы но	1	1
386	и еще	1	1
387	эта последняя	2	1
388	к одному	3	1
389	не как	2	1
390	найдет в	1	1
391	что цель	1	1
392	например как	1	1
393	свое время	1	1
394	но вместе	1	1
395	языком и	3	1
396	на этом	1	1
397	значение в	1	1
398	же касается	1	1
399	сочетание с	1	1
400	те же	3	1
401	к другу	1	1
402	а по	1	1
403	разница между	1	1
404	в несколько	1	1
405	раз при	1	1
406	заключается в	1	1
407	не умеет	1	1
408	с другими	4	1
409	всякого внимания	1	1
410	действительности в	1	1
411	окажется что	1	1
412	известно что	6	1
413	роль в	1	1
414	именно что	1	1
415	и тем	4	1
416	еще одно	1	1
417	но уже	3	1
418	нет в	1	1
419	это положение	1	1
420	к которым	3	1
421	на основании	4	1
422	в действии	1	1
423	мы видели	1	1
424	говорится о	2	1
425	и такая	1	1
426	в развитии	1	1
427	можно считать	2	1
428	в связь	1	1
429	та что	1	1
430	но если	1	1
431	во второй	1	1
432	от своего	1	1
433	слов составляющих	1	1
434	и их	3	1
435	общества и	1	1
436	одним и	1	1
437	то для	1	1
438	рядом других	1	1
439	что до	2	1
440	о языке	2	1
441	об отсутствии	1	1
442	нее то	1	1
443	значение для	1	1
444	и той	1	1
445	было связано	2	1
446	в прямом	1	1
447	смотрю на	1	1
448	категорий есть	1	1
449	что есть	3	1
450	в таких	2	1
451	можно указать	1	1
452	она не	2	1
453	виду что	2	1
454	мысли в	2	1
455	и проч	18	1
456	на два	1	1
457	к новым	1	1
458	тех пор	6	1
459	совершенно правильно	1	1
460	совершенно напрасно	1	1
461	с шекспиром	1	1
462	на отношения	1	1
463	и без	2	1
464	же время	3	1
465	этих двух	1	1
466	таким путем	1	1
467	к ней	2	1
468	как она	2	1
469	по первому	1	1
470	века не	1	1
471	из истории	1	1
472	как будто	1	1
473	на все	1	1
474	и вместе	3	1
475	не могут	2	1
476	в среде	1	1
477	и вполне	2	1
478	он имел	1	1
479	а что	2	1
480	я прежде	2	1
481	они и	1	1
482	слова с	3	1
483	что при	1	1
484	для кого	1	1
485	отказаться от	1	1
486	странным что	1	1
487	кажется будто	1	1
488	как мы	2	1
489	в свое	1	1
490	значения и	1	1
491	что все	4	1
492	но вообще	1	1
493	свою очередь	1	1
494	не могу	2	1
495	без всякого	1	1
496	данном случае	2	1
497	были бы	1	1
498	к какой	1	1
499	мысль о	6	1
500	невозможно сомневаться	1	1
501	все содержание	2	1
502	то время	1	1
503	в пределах	1	1
504	так в	3	1
505	имеет никакого	1	1
506	слова а	1	1
507	на том	2	1
508	и совершенно	1	1
509	котором мы	1	1
510	переход к	1	1
511	можно было	2	1
512	не так	2	1
513	не с	2	1
514	есть также	1	1
515	что также	1	1
516	есть произведение	2	1
517	на которую	1	1
518	не ради	1	1
519	к тем	1	1
520	по тому	2	1
521	не были	2	1
522	без сомнения	4	1
523	действовали на	1	1
524	основана на	1	1
525	деятельность мысли	1	1
526	к языку	1	1
527	для поэтического	1	1
528	что значит	2	1
529	образом в	5	1
530	связанное с	1	1
531	со всех	1	1
532	зависеть от	1	1
533	столь же	2	1
534	настоящее время	1	1
535	второй половине	1	1
536	примечании к	1	1
537	др в	1	1
538	можно сказать	4	1
539	с соответствующими	1	1
540	и во	1	1
541	внешней формы	1	1
542	связь между	3	1
543	или иначе	2	1
544	от них	1	1
545	только после	1	1
546	судить о	2	1
547	во втором	1	1
548	но нет	2	1
549	это нужно	1	1
550	в форме	1	1
551	чем и	1	1
552	и об	1	1
553	для самого	2	1
554	ни к	2	1
555	один из	2	1
556	в двух	2	1
557	что только	2	1
558	тот же	2	1
559	с ними	3	1
560	у г	1	1
561	уже довольно	1	1
562	его жизнь	1	1
563	степени ее	1	1
564	по мнению	1	1
565	или же	1	1
566	отношении в	1	1
567	в выражении	2	1
568	том чтобы	1	1
569	у царя	1	1
570	из коих	2	1
571	не будет	3	1
572	лицо с	1	1
573	конечно не	2	1
574	уже в	5	1
575	только на	4	1
576	отношений к	1	1
577	в поэзии	3	1
578	языка как	1	1
579	различия в	1	1
580	поэзии но	1	1
581	а это	1	1
582	но совершенно	1	1
583	ж не	2	1
584	этом в	2	1
585	это обстоятельство	2	1
586	одно из	1	1
587	совсем другое	1	1
588	себе в	3	1
589	свете и	1	1
590	в известной	1	1
591	могло бы	1	1
592	а в	5	1
593	мы можем	10	1
594	но что	2	1
595	у него	1	1
596	вообще можно	1	1
597	в каждом	3	1
598	смысл этих	1	1
599	тем фактом	1	1
600	зрения этого	1	1
601	свою мысль	2	1
602	даже не	2	1
603	уже при	1	1
604	за пределы	1	1
605	что человек	3	1
606	разумеется это	1	1
607	догадаться что	1	1
608	предания и	1	1
609	к которому	1	1
610	и быть	2	1
611	содержание своей	1	1
612	жизни то	1	1
613	близко к	1	1
614	нужно сказать	1	1
615	то и	4	1
616	мы и	2	1
617	в ту	2	1
618	с которым	2	1
619	знакомстве с	1	1
620	в руках	1	1
621	не подлежит	1	1
622	конечно на	1	1
623	при некотором	1	1
624	на эту	1	1
625	в связи	1	1
626	виде в	2	1
627	было в	3	1
628	на который	2	1
629	внимания к	1	1
630	самом языке	1	1
631	на чем	1	1
632	общего с	1	1
633	если оно	2	1
634	что же	5	1
635	действие и	1	1
636	да и	4	1
637	слов в	4	1
638	внимание лишь	1	1
639	я с	1	1
640	и такие	1	1
641	быть не	2	1
642	и тому	1	1
643	на пути	1	1
644	этом случае	5	1
645	как нам	1	1
646	внимания на	1	1
647	я от	1	1
648	но для	1	1
649	должны быть	3	1
650	в более	2	1
651	и для	2	1
652	и сами	2	1
653	будет иметь	2	1
654	не существует	2	1
655	или в	1	1
656	и среди	1	1
657	а все	1	1
658	в настоящее	1	1
659	когда пушкин	1	1
660	невозможна без	1	1
661	в отдельных	2	1
662	к одной	1	1
663	то не	1	1
664	для нас	14	1
665	от него	2	1
666	и все	4	1
667	бы он	1	1
668	так называемых	3	1
669	бы в	2	1
670	и смысл	1	1
671	а прежде	1	1
672	язык не	5	1
673	время ее	1	1
674	же в	1	1
675	в свою	2	1
676	могли быть	1	1
677	к самому	1	1
678	местный падеж	1	1
679	отвечая на	1	1
680	которой все	1	1
681	указано выше	1	1
682	между ними	4	1
683	нетрудно заметить	2	1
684	их с	1	1
685	к его	2	1
686	пришел к	1	1
687	в последнем	1	1
688	отношению к	8	1
689	из этого	2	1
690	в голову	2	1
691	которым они	1	1
692	жизни и	1	1
693	заметить что	6	1
694	как слово	1	1
695	в своих	2	1
696	в лесу	1	1
697	каждое слово	1	1
698	можно назвать	2	1
699	в таком	4	1
700	точно так	2	1
701	все что	2	1
702	том числе	1	1
703	ничего общего	1	1
704	смысле что	1	1
