N	2gram	Propp_Isto_5	Problema
252	и пр	3	2
253	не было	1	2
254	материала только	1	2
255	в связи	4	2
256	человек в	1	2
257	в частности	7	2
258	как это	1	2
259	из которых	2	2
260	к своему	1	2
261	этих работ	2	2
262	по существу	2	2
263	можно сказать	2	2
264	или в	6	2
265	мы должны	4	2
266	в этих	6	2
267	в свою	3	2
268	материал и	1	2
269	к его	2	2
270	и другие	1	2
271	в своих	1	2
272	к этому	2	2
273	то на	1	1
274	он получает	1	1
275	человека и	2	1
276	тех же	2	1
277	они остались	1	1
278	из его	1	1
279	это дало	1	1
280	и могут	1	1
281	связан с	2	1
282	что уже	1	1
283	вопрос о	2	1
284	время как	1	1
285	на себя	3	1
286	которое в	1	1
287	наоборот чтобы	1	1
288	такое же	2	1
289	форм в	1	1
290	как таковые	2	1
291	и происходит	1	1
292	входит не	1	1
293	время в	2	1
294	на своих	2	1
295	по своему	1	1
296	то он	1	1
297	мы же	1	1
298	себе и	1	1
299	отдельных работ	1	1
300	стороны и	1	1
301	все остальные	1	1
302	целый ряд	1	1
303	как уже	1	1
304	в непосредственной	1	1
305	как таковое	2	1
306	в противоположность	1	1
307	есть ли	1	1
308	говорится в	1	1
309	то в	2	1
310	которых идет	1	1
311	очень многих	1	1
312	а вследствие	1	1
313	и я	1	1
314	то время	1	1
315	его а	1	1
316	что так	1	1
317	в этой	3	1
318	но он	2	1
319	только один	3	1
320	если он	1	1
321	она все	1	1
322	и если	1	1
323	т д	18	1
324	всем что	1	1
325	они в	1	1
326	всех этих	1	1
327	и социальной	1	1
328	не как	4	1
329	и вот	1	1
330	не теряет	1	1
331	работ в	1	1
332	ему на	1	1
333	подобно тому	1	1
334	или строится	1	1
335	так например	2	1
336	в нее	6	1
337	форма его	1	1
338	человек а	1	1
339	культуры но	1	1
340	они должны	1	1
341	мы уже	4	1
342	это было	2	1
343	или просто	1	1
344	мы указывали	1	1
345	можно узнать	1	1
346	и мы	2	1
347	его состав	1	1
348	он является	1	1
349	нет в	1	1
350	это положение	1	1
351	она и	1	1
352	этого не	1	1
353	с тем	8	1
354	и уже	1	1
355	когда для	1	1
356	только тем	1	1
357	которую он	1	1
358	остается совершенно	1	1
359	места в	1	1
360	можно найти	2	1
361	на ступени	2	1
362	еще нет	1	1
363	том смысле	1	1
364	в которых	3	1
365	бы мы	2	1
366	его мы	1	1
367	них является	1	1
368	силу и	2	1
369	имели бы	1	1
370	и эти	1	1
371	что никакой	1	1
372	же может	1	1
373	формы как	1	1
374	по себе	2	1
375	что есть	1	1
376	уже выше	2	1
377	некоторых случаях	2	1
378	таких случаях	2	1
379	как можно	2	1
380	что с	1	1
381	виду что	1	1
382	быть признан	1	1
383	и начинает	3	1
384	но для	2	1
385	как о	1	1
386	уже из	1	1
387	правда в	1	1
388	в самых	1	1
389	иметь в	1	1
390	представления и	1	1
391	найти в	1	1
392	и всегда	1	1
393	находятся в	1	1
394	всего и	1	1
395	этих двух	1	1
396	его сам	1	1
397	явление в	1	1
398	во всей	1	1
399	целое в	1	1
400	мире и	1	1
401	во избежание	1	1
402	в сознании	1	1
403	в процессе	1	1
404	уже и	2	1
405	ли это	1	1
406	однако это	1	1
407	очень часто	1	1
408	в момент	1	1
409	что можно	1	1
410	иногда даже	2	1
411	основаны на	1	1
412	его с	1	1
413	быть отнесены	1	1
414	некоторой степени	1	1
415	живет на	2	1
416	для художественного	1	1
417	слов но	1	1
418	приходит к	1	1
419	свою очередь	1	1
420	город и	1	1
421	на нем	1	1
422	без всякого	1	1
423	можно показать	2	1
424	если в	3	1
425	за пределами	1	1
426	или для	1	1
427	идет речь	1	1
428	на том	3	1
429	что у	4	1
430	здесь что	1	1
431	на нее	2	1
432	имеет чисто	1	1
433	мог бы	1	1
434	иногда в	1	1
435	в одном	1	1
436	не были	1	1
437	это только	1	1
438	в которое	1	1
439	с предшествующим	1	1
440	что под	1	1
441	где каждый	1	1
442	случаях мы	2	1
443	с человеком	1	1
444	образом в	2	1
445	из других	2	1
446	о ней	1	1
447	мы это	1	1
448	для нас	5	1
449	а также	1	1
450	в которую	2	1
451	базу для	1	1
452	его так	1	1
453	борьба с	1	1
454	во втором	1	1
455	уже только	2	1
456	и борьбы	1	1
457	несколько иначе	1	1
458	один момент	1	1
459	что здесь	3	1
460	на которой	2	1
461	стороны можно	1	1
462	обе эти	1	1
463	на другие	1	1
464	и быть	2	1
465	борьбы в	2	1
466	и действительно	5	1
467	и иными	1	1
468	они могут	1	1
469	или же	3	1
470	изнутри и	2	1
471	именно на	2	1
472	со своим	1	1
473	уже не	11	1
474	только на	1	1
475	есть уже	1	1
476	приобщиться к	1	1
477	или даже	1	1
478	из них	2	1
479	связывается с	1	1
480	его и	2	1
481	для него	1	1
482	с этими	1	1
483	ее не	1	1
484	друг друга	3	1
485	природой и	1	1
486	он живет	3	1
487	до сих	2	1
488	ли он	2	1
489	уходит в	1	1
490	мы еще	1	1
491	человек может	1	1
492	или о	1	1
493	затем в	3	1
494	только что	1	1
495	связано с	5	1
496	а на	2	1
497	сдвиг в	1	1
498	увидим это	1	1
499	не совсем	6	1
500	с которым	2	1
501	этой главы	1	1
502	одну из	1	1
503	о чем	2	1
504	всех других	1	1
505	что мы	2	1
506	близка к	1	1
507	стороны в	1	1
508	но оно	3	1
509	принципы и	1	1
510	вместе с	22	1
511	так же	5	1
512	до этого	2	1
513	происходит в	1	1
514	ни от	1	1
515	тому как	1	1
516	есть как	1	1
517	в тот	1	1
518	не сделает	1	1
519	быть не	1	1
520	есть и	1	1
521	эти два	1	1
522	сих пор	2	1
523	словом в	1	1
524	это уже	2	1
525	и часто	1	1
526	к тому	1	1
527	в поэме	1	1
528	это можно	1	1
529	мира и	1	1
530	ее и	3	1
531	работ мы	1	1
532	это может	1	1
533	бы в	1	1
534	переносится в	2	1
535	хотя в	1	1
536	в мифе	7	1
537	как человек	3	1
538	и начинается	1	1
539	но если	1	1
540	равно как	1	1
541	в иной	7	1
542	слагается из	1	1
543	из этого	1	1
544	формы его	1	1
545	в свое	2	1
546	в которой	4	1
547	жизни и	2	1
548	но эти	3	1
549	к этой	1	1
550	им и	2	1
