N	2gram	Propp_Isto_2	Psycholo
122	указывает на	1	4
123	и совершенно	1	4
124	мы могли	2	4
125	этому поводу	1	4
126	в его	6	4
127	в него	2	4
128	этот вопрос	1	4
129	не можем	1	4
130	только на	1	4
131	должен был	3	4
132	дело происходит	1	4
133	прежде всего	5	4
134	там где	1	4
135	в частности	1	4
136	о чем	1	4
137	в результате	1	4
138	от него	1	4
139	а в	12	4
140	сам по	1	3
141	в их	3	3
142	по его	1	3
143	той же	2	3
144	полагает что	1	3
145	мы не	3	3
146	и о	1	3
147	что герой	5	3
148	и на	4	3
149	он говорит	1	3
150	мы нашли	1	3
151	как в	5	3
152	и наконец	5	3
153	самое важное	1	3
154	в которой	2	3
155	из этих	3	3
156	на его	2	3
157	он не	8	3
158	состоит в	2	3
159	в силу	2	3
160	что ни	1	3
161	так например	1	3
162	можно было	5	3
163	человека в	2	3
164	в другом	9	3
165	об этом	11	3
166	это не	2	3
167	т д	18	3
168	ни в	2	3
169	показывает что	4	3
170	в этих	11	3
171	вопрос о	4	3
172	но он	4	3
173	вовсе не	1	3
174	самого начала	2	3
175	одна из	2	3
176	иметь в	2	3
177	в каком	1	3
178	с другом	1	3
179	не могут	1	3
180	что при	5	3
181	и говорит	2	3
182	с самого	2	3
183	так в	3	3
184	идет речь	1	3
185	что у	2	3
186	так и	5	3
187	это только	2	3
188	именно потому	1	3
189	образом мы	1	3
190	что и	6	3
191	и только	2	3
192	видим что	5	3
193	что здесь	4	3
194	чем это	1	3
195	тот же	1	3
196	бы показать	1	3
197	так что	6	3
198	в состоянии	3	3
199	у него	4	3
200	что на	1	3
201	со стороны	1	3
202	и между	1	3
203	когда она	3	3
204	верно что	1	3
205	в той	1	3
206	думается что	1	3
207	друг с	1	3
208	героя в	1	3
209	при таком	1	3
210	для нас	4	3
211	мы должны	4	3
212	хотя бы	2	3
213	в свою	1	3
214	и другие	4	3
215	к этому	1	3
216	в таком	1	3
217	же как	5	2
218	это и	1	2
219	почти не	1	2
220	она все	1	2
221	что эти	4	2
222	едва ли	1	2
223	а как	1	2
224	это означает	1	2
225	но она	1	2
226	что иное	2	2
227	и он	1	2
228	он был	3	2
229	иное как	2	2
230	со словами	1	2
231	с его	1	2
232	во всех	2	2
233	предположить что	3	2
234	на самом	2	2
235	по отношению	3	2
236	отличие от	1	2
237	друг от	1	2
238	в центре	1	2
239	в одной	4	2
240	от друга	1	2
241	его на	2	2
242	с этим	5	2
243	перед нами	2	2
244	нам кажется	1	2
245	что по	1	2
246	следующим образом	1	2
247	ни один	2	2
248	он в	3	2
249	все эти	4	2
250	к самому	1	2
251	еще один	1	2
252	но его	2	2
253	как он	3	2
254	подчеркнуто что	1	2
255	в нашей	2	2
256	одной и	1	2
257	действительно так	1	2
258	в нее	2	2
259	и следовательно	1	2
260	но все	5	2
261	совпадают с	1	2
262	а затем	2	2
263	и с	4	2
264	из них	2	2
265	материал для	1	2
266	только о	1	2
267	он является	2	2
268	исходили из	1	2
269	говорится о	1	2
270	перейдем к	2	2
271	чем в	1	2
272	бы на	1	2
273	это делает	1	2
274	в котором	5	2
275	его мнению	1	2
276	он дает	2	2
277	в отличие	1	2
278	в которых	2	2
279	всякий раз	1	2
280	страх и	1	2
281	и той	1	2
282	влечет за	1	2
283	и под	1	2
284	с которой	2	2
285	от нас	1	2
286	в то	1	2
287	того как	4	2
288	что их	1	2
289	к этим	1	2
290	и так	2	2
291	что самое	1	2
292	во всем	1	2
293	входят в	1	2
294	и почему	3	2
295	говоря что	1	2
296	он видит	2	2
297	если же	1	2
298	должен быть	1	2
299	знаем что	12	2
300	в себя	3	2
301	приводит к	2	2
302	мог бы	3	2
303	является в	1	2
304	ничего не	7	2
305	находится в	2	2
306	следует понимать	1	2
307	и герой	2	2
308	или на	4	2
309	связь между	1	2
310	это может	1	2
311	говорит он	1	2
312	и можно	1	2
313	остается при	1	2
314	быть и	1	2
315	это очень	1	2
316	их не	1	2
317	в качестве	3	2
318	связи с	8	2
319	его с	1	2
320	дает ему	2	2
321	мы знаем	11	2
322	в одном	5	2
323	представляют собой	3	2
324	себя и	2	2
325	на которых	1	2
326	и эта	1	2
327	до конца	1	2
328	мы перейдем	1	2
329	это значит	1	2
330	характера и	1	2
331	в течение	1	2
332	что весь	2	2
333	по существу	2	2
334	исходя из	1	2
335	к следующему	1	2
336	с этой	1	2
337	этом случае	5	2
338	все это	3	2
339	именно эта	1	2
340	то о	1	2
341	видим в	1	2
342	же в	1	2
343	есть то	1	2
344	не знает	2	2
345	не что	2	2
346	бы его	1	2
347	из этого	1	2
348	себе не	1	2
349	но еще	1	2
350	говорили о	1	1
351	несомненной связи	1	1
352	например в	2	1
353	имеет характер	1	1
354	связана с	6	1
355	он может	1	1
356	же явление	2	1
357	когда человек	1	1
358	из его	1	1
359	выражается в	1	1
360	они никогда	2	1
361	то самое	1	1
362	делают его	2	1
363	и за	1	1
364	и могут	1	1
365	нам понять	2	1
366	еще на	1	1
367	при анализе	1	1
368	из своих	1	1
369	героя но	1	1
370	целью вызвать	1	1
371	для наших	2	1
372	себе что	1	1
373	спенсер и	1	1
374	или от	1	1
375	то мы	2	1
376	видели что	3	1
377	самому герою	1	1
378	могло быть	1	1
379	но как	1	1
380	а только	1	1
381	к которой	1	1
382	очень ясно	1	1
383	не все	2	1
384	тут же	2	1
385	не просто	2	1
386	из важнейших	1	1
387	каждый в	1	1
388	наших целей	2	1
389	герою и	1	1
390	себя за	1	1
391	дает нам	2	1
392	а третий	1	1
393	в умении	1	1
394	как нам	1	1
395	и где	1	1
396	кто не	1	1
397	можно сделать	1	1
398	от этого	1	1
399	за собой	1	1
400	представляет собой	5	1
401	остановиться на	1	1
402	он делает	2	1
403	и тот	1	1
404	нам как	1	1
405	имеем в	5	1
406	тому же	2	1
407	так сказать	2	1
408	задний план	1	1
409	главным образом	2	1
410	знали что	1	1
411	показал как	1	1
412	что никакой	1	1
413	этого вопроса	1	1
414	человеческого тела	2	1
415	сказал что	2	1
416	сопоставим его	1	1
417	по своему	1	1
418	на земле	1	1
419	так часто	1	1
420	но вместе	1	1
421	с собой	1	1
422	которое как	1	1
423	этим самым	1	1
424	могла бы	2	1
425	ей в	1	1
426	и может	2	1
427	они должны	4	1
428	она оказывается	1	1
429	эта женщина	1	1
430	что действующие	1	1
431	момент и	1	1
432	на этой	2	1
433	для своей	1	1
434	свое тело	1	1
435	и дает	2	1
436	указанием на	1	1
437	не соответствует	2	1
438	в жизни	2	1
439	раз когда	1	1
440	но уже	1	1
441	этого слова	1	1
442	это положение	1	1
443	две линии	1	1
444	далеко не	1	1
445	нас к	1	1
446	и вне	1	1
447	нигде не	2	1
448	формы при	1	1
449	за ним	1	1
450	не мог	3	1
451	в эту	2	1
452	что значит	1	1
453	поставлены в	1	1
454	что такое	1	1
455	которого является	1	1
456	пор в	1	1
457	из которой	1	1
458	другой вопрос	1	1
459	установить что	3	1
460	представление о	2	1
461	оказывается что	2	1
462	мы теперь	1	1
463	не менее	1	1
464	принимают в	1	1
465	действительную настоящую	1	1
466	составить предмет	2	1
467	но эта	1	1
468	выше мы	3	1
469	которые в	1	1
470	она обставлена	1	1
471	доказывает что	1	1
472	и эти	2	1
473	надо сказать	1	1
474	есть еще	1	1
475	их в	2	1
476	бы быть	1	1
477	даже в	1	1
478	же мы	2	1
479	и очень	1	1
480	эта проверка	1	1
481	вплоть до	1	1
482	но они	4	1
483	впадает в	1	1
484	она не	5	1
485	что сущность	1	1
486	почти никогда	2	1
487	на котором	2	1
488	и вместо	1	1
489	на него	5	1
490	в процессе	1	1
491	и два	1	1
492	в русской	5	1
493	которого он	1	1
494	что ей	1	1
495	в самых	1	1
496	он мог	1	1
497	с кем-нибудь	1	1
498	ужас и	1	1
499	в разных	2	1
500	под этим	1	1
501	человека за	1	1
502	детей и	1	1
503	в русском	2	1
504	к ней	2	1
505	он достигает	1	1
506	вместо того	2	1
507	мы бы	1	1
508	только с	2	1
509	каждый день	1	1
510	это могло	1	1
511	к таким	2	1
512	и оно	1	1
513	к себе	2	1
514	здесь совершенно	1	1
515	впоследствии когда	2	1
516	лежит в	1	1
517	в других	3	1
518	и материала	1	1
519	тогда они	1	1
520	бы составить	2	1
521	как человек	1	1
522	всегда есть	1	1
523	в особую	1	1
524	на это	1	1
525	состоят в	1	1
526	мы слышим	1	1
527	не делает	1	1
528	бы что	1	1
529	но по	3	1
530	с ее	2	1
531	в некоторых	2	1
532	как один	1	1
533	здесь не	2	1
534	без всякого	1	1
535	на другой	2	1
536	только при	1	1
537	уже потому	1	1
538	уже с	2	1
539	и этим	1	1
540	дано в	2	1
541	же говорит	1	1
542	тело на	2	1
543	и которые	1	1
544	здесь нет	2	1
545	подойти к	2	1
546	часто в	2	1
547	в которое	1	1
548	в последней	1	1
549	и эту	1	1
550	и делают	1	1
551	с женщиной	1	1
552	мы рассмотрим	2	1
553	уже сейчас	1	1
554	автор не	1	1
555	о нем	4	1
556	но автор	1	1
557	нас те	1	1
558	другом месте	2	1
559	это вполне	1	1
560	другими словами	4	1
561	говорит об	1	1
562	означает не	1	1
563	после того	3	1
564	там же	1	1
565	деле мы	1	1
566	и во	1	1
567	к нему	5	1
568	гораздо чаще	1	1
569	которые мы	1	1
570	переходит в	1	1
571	нуждается в	1	1
572	так возникает	1	1
573	есть с	1	1
574	вслед за	1	1
575	не зная	1	1
576	и пусть	2	1
577	в каких	3	1
578	показывают что	2	1
579	но так	1	1
580	на которой	2	1
581	о его	2	1
582	в новой	2	1
583	сделать это	1	1
584	зная что	1	1
585	одной из	4	1
586	необходимость такого	1	1
587	которым он	1	1
588	в какой	1	1
589	к их	1	1
590	и действительно	1	1
591	герой все	1	1
592	в стороне	1	1
593	который в	1	1
594	говорят все	1	1
595	и ее	2	1
596	здесь с	1	1
597	тот что	1	1
598	с которыми	1	1
599	в эти	1	1
600	которая вообще	1	1
601	живого человека	1	1
602	уже не	1	1
603	оно переходит	1	1
604	целей это	1	1
605	него и	1	1
606	от других	1	1
607	убить его	1	1
608	чтобы герой	1	1
609	при помощи	2	1
610	его и	4	1
611	сущность и	1	1
612	он имеет	2	1
613	его из	2	1
614	не сам	2	1
615	и их	2	1
616	никто не	1	1
617	могло бы	1	1
618	слова в	2	1
619	нами как	1	1
620	у нее	4	1
621	тем как	1	1
622	но что	1	1
623	каждый из	1	1
624	себе палец	2	1
625	заметить что	2	1
626	и показывают	1	1
627	в руки	2	1
628	смерти и	7	1
629	параллельно с	1	1
630	которое на	1	1
631	которые как	1	1
632	именно как	1	1
633	которое я	1	1
634	превращаться в	3	1
635	не были	1	1
636	ней и	1	1
637	говорит вот	1	1
638	необычайной силы	1	1
639	связаны с	1	1
640	виду то	1	1
641	мы еще	1	1
642	и др	4	1
643	что не	1	1
644	конечно совершенно	1	1
645	что им	2	1
646	он передает	1	1
647	превращается в	2	1
648	не было	2	1
649	говорит я	1	1
650	смерти но	1	1
651	целым рядом	1	1
652	их друг	1	1
653	увидим в	1	1
654	но никогда	1	1
655	узнает что	1	1
656	не то	1	1
657	ее на	1	1
658	здесь имеет	1	1
659	мы встречаем	1	1
660	в одно	1	1
661	и ему	1	1
662	мы видели	2	1
663	видели в	1	1
664	на смерть	2	1
665	ко всем	1	1
666	место где	1	1
667	требует от	1	1
668	на дальнейшее	1	1
669	смысле этого	2	1
670	тому как	3	1
671	во все	1	1
672	что же	1	1
673	ясным если	1	1
674	да и	2	1
675	как к	1	1
676	который он	1	1
677	в очень	3	1
678	останавливаться на	1	1
679	что ее	3	1
680	только для	1	1
681	но это	4	1
682	в открытое	1	1
683	в понимание	1	1
684	или по	1	1
685	здесь в	2	1
686	это явление	2	1
687	в следующей	1	1
688	только мы	1	1
689	сюжета и	1	1
690	и часто	2	1
691	указать на	1	1
692	много но	2	1
693	совершается в	2	1
694	на задний	1	1
695	различны но	1	1
696	чтобы понять	2	1
697	который дает	1	1
698	наконец самое	1	1
699	чем является	1	1
700	который является	1	1
701	но когда	1	1
702	у них	1	1
703	еще более	1	1
704	ни к	1	1
705	будто бы	2	1
706	все они	1	1
707	во время	2	1
708	но всегда	1	1
709	мы в	2	1
710	иначе она	1	1
711	вопрос как	1	1
712	к самым	1	1
713	нет ничего	2	1
714	с ними	2	1
715	животных то	1	1
716	он находит	1	1
717	на один	2	1
718	по одному	1	1
719	почему он	1	1
720	отношению к	3	1
721	в отдельности	1	1
722	можно привести	3	1
723	что под	2	1
724	у которых	1	1
725	следовательно не	2	1
726	есть знак	1	1
727	то оно	1	1
728	можно назвать	1	1
