N	2gram	Vinokur_Ku_1	Istorich
363	имеет своих	1	1
364	то и	2	1
365	говорят о	1	1
366	и те	1	1
367	почти всегда	1	1
368	лет тому	1	1
369	но на	1	1
370	чтобы установить	1	1
371	можно себе	1	1
372	вообще не	1	1
373	чтобы овладеть	1	1
374	тот случай	1	1
375	и стало	1	1
376	не следует	1	1
377	уже тогда	1	1
378	сравнительное изучение	1	1
379	в нашей	1	1
380	всех этих	1	1
381	и социальной	2	1
382	же порядка	1	1
383	том чтобы	8	1
384	широком смысле	1	1
385	так часто	1	1
386	из него	1	1
387	одно и	1	1
388	где нет	1	1
389	и может	3	1
390	за то	1	1
391	в совершенно	1	1
392	них не	1	1
393	а его	1	1
394	на ту	1	1
395	на все	1	1
396	на этой	1	1
397	качестве дополнения	1	1
398	с неба	1	1
399	может стать	1	1
400	и мы	2	1
401	то все	1	1
402	он есть	3	1
403	д чтобы	1	1
404	известным образом	1	1
405	но уже	5	1
406	он является	1	1
407	в них	7	1
408	на материале	1	1
409	она и	1	1
410	выступает не	1	1
411	берет на	1	1
412	по рукам	1	1
413	и уже	1	1
414	с такой	1	1
415	в развитии	1	1
416	случай но	1	1
417	как целое	1	1
418	иначе говоря	2	1
419	как таковой	2	1
420	и тогда	4	1
421	и становится	2	1
422	или вообще	1	1
423	точки зрения	14	1
424	функции эти	1	1
425	целом и	2	1
426	в котором	3	1
427	должны были	1	1
428	момент в	1	1
429	пр а	1	1
430	русской сказки	1	1
431	когда эти	1	1
432	для которых	2	1
433	друг другу	1	1
434	что было	2	1
435	и эти	3	1
436	именно к	1	1
437	сам он	1	1
438	тому что	3	1
439	в то	2	1
440	тогда когда	6	1
441	каждый день	1	1
442	виду не	1	1
443	что представление	1	1
444	совершенно правильно	1	1
445	очищена от	1	1
446	находятся в	1	1
447	или иная	1	1
448	необходимо только	1	1
449	действительно в	1	1
450	в русском	4	1
451	более что	1	1
452	можно сказать	3	1
453	и является	4	1
454	это слово	3	1
455	всегда или	1	1
456	до того	2	1
457	считая что	1	1
458	доказать что	2	1
459	и делает	1	1
460	мы и	1	1
461	или иных	1	1
462	однако это	1	1
463	не потому	5	1
464	одним из	2	1
465	является то	1	1
466	один раз	1	1
467	когда мы	2	1
468	ему все	1	1
469	должны быть	2	1
470	с полной	1	1
471	к тому	5	1
472	этот переход	1	1
473	где он	1	1
474	ничего общего	1	1
475	можно и	1	1
476	как не	1	1
477	нужно однако	1	1
478	говорит и	1	1
479	рукам и	1	1
480	на основе	1	1
481	чтобы быть	2	1
482	быстро и	1	1
483	в пределах	4	1
484	в индии	1	1
485	роль в	4	1
486	как с	2	1
487	чтобы дать	2	1
488	ясно что	3	1
489	в борьбе	1	1
490	лишь частный	1	1
491	во второй	1	1
492	это только	3	1
493	раз к	2	1
494	в последней	1	1
495	с этого	1	1
496	для этого	3	1
497	по мере	3	1
498	с ним	5	1
499	с некоторыми	1	1
500	смысле и	2	1
501	в виду	5	1
502	о нем	2	1
503	назвать его	1	1
504	внимание на	4	1
505	одного из	1	1
506	мог бы	1	1
507	следствие его	1	1
508	в греческой	2	1
509	нас в	1	1
510	который уже	1	1
511	если с	1	1
512	а через	1	1
513	и эту	1	1
514	есть прообраз	1	1
515	бы в	7	1
516	говорит он	1	1
517	тотчас же	1	1
518	тем более	2	1
519	и следовательно	1	1
520	в него	1	1
521	сюда относится	1	1
522	чтобы ответить	1	1
523	один из	4	1
524	но с	2	1
525	что только	1	1
526	тот же	2	1
527	тому назад	1	1
528	что даже	1	1
529	который по	1	1
530	к их	1	1
531	очень много	2	1
532	и так	1	1
533	поездка в	1	1
534	чтобы на	1	1
535	а только	8	1
536	чаще всего	1	1
537	можно еще	1	1
538	есть чисто	1	1
539	можно установить	1	1
540	своего рода	1	1
541	в большинстве	2	1
542	только на	1	1
543	народов не	1	1
544	мы получим	1	1
545	в начале	1	1
546	еще одну	1	1
547	большинстве случаев	1	1
548	когда оно	2	1
549	социальной жизни	2	1
550	очевидно что	3	1
551	был бы	2	1
552	одно из	2	1
553	и один	1	1
554	не для	1	1
555	в ряде	2	1
556	речь и	1	1
557	случае с	1	1
558	как раз	8	1
559	не из	1	1
560	к той	1	1
561	и вместе	1	1
562	и рассказывает	1	1
563	может рассматриваться	1	1
564	представление о	3	1
565	без всякой	1	1
566	со стороны	4	1
567	отходит на	1	1
568	не надо	1	1
569	была очищена	1	1
570	или иначе	2	1
571	именно в	6	1
572	по своим	2	1
573	к которому	3	1
574	как же	1	1
575	а с	3	1
576	v из	1	1
577	по большей	2	1
578	если мы	2	1
579	однако что	1	1
580	происходит при	1	1
581	что не	5	1
582	но ему	1	1
583	прежде всего	9	1
584	связано с	3	1
585	что им	1	1
586	притом не	1	1
587	одной русской	1	1
588	не было	3	1
589	которые не	1	1
590	бы назвать	1	1
591	ничем не	1	1
592	зависит от	1	1
593	понимать как	2	1
594	человеческой жизни	1	1
595	именно так	2	1
596	человек в	1	1
597	и поставил	1	1
598	долгое время	1	1
599	когда она	1	1
600	для человека	1	1
601	под влиянием	3	1
602	что новая	1	1
603	для чего	1	1
604	в ленинграде	1	1
605	даже при	1	1
606	в иных	2	1
607	в европе	1	1
608	это делается	1	1
609	к жизни	2	1
610	что за	1	1
611	на тот	1	1
612	на эту	2	1
613	что же	6	1
614	быть как	1	1
615	содержат в	1	1
616	быть только	1	1
617	матери и	1	1
618	действительно ли	1	1
619	как будто	1	1
620	действительно как	1	1
621	или другого	1	1
622	в это	2	1
623	это дух	2	1
624	в основном	1	1
625	как предмет	1	1
626	видно что	2	1
627	образом на	1	1
628	естественно не	1	1
629	я от	1	1
630	мере того	3	1
631	здесь в	1	1
632	человека о	1	1
633	в более	2	1
634	в результате	5	1
635	которая в	1	1
636	жизни и	1	1
637	она уже	1	1
638	уже совсем	1	1
639	или нет	1	1
640	еще более	1	1
641	не будучи	1	1
642	его тем	1	1
643	действительно не	1	1
644	за него	1	1
645	особого внимания	1	1
646	будто бы	1	1
647	в наши	1	1
648	силы в	1	1
649	бы на	2	1
650	но если	2	1
651	к ее	1	1
652	этим сопоставить	1	1
653	здесь только	2	1
654	гораздо больше	1	1
655	и ногам	1	1
656	это все	1	1
657	теперь он	1	1
658	не знает	1	1
659	только как	1	1
660	это легко	1	1
661	же относится	1	1
662	их с	1	1
663	к его	1	1
664	но эти	1	1
665	чтобы эти	1	1
666	в своих	1	1
667	и заменить	1	1
668	тем самым	4	1
669	как на	3	1
670	они не	3	1
