N	2gram	Propp_Isto_2	Problemy
207	но все	5	2
208	а затем	2	2
209	об этом	11	2
210	из них	2	2
211	входит в	1	2
212	ни в	2	2
213	он является	2	2
214	том что	7	2
215	что такое	1	2
216	ведь ты	1	2
217	почти не	1	2
218	себе а	1	2
219	в которых	2	2
220	но эта	1	2
221	что было	1	2
222	что этот	3	2
223	и то	2	2
224	и герой	2	2
225	и очень	1	2
226	того как	4	2
227	одна из	2	2
228	в процессе	1	2
229	тем не	1	2
230	и эта	1	2
231	что на	1	2
232	есть у	1	2
233	у нас	1	2
234	сюжета в	1	2
235	я ничего	1	2
236	лежит в	1	2
237	указывает на	1	2
238	как человек	1	2
239	здесь мы	3	2
240	всего этого	1	2
241	без всякого	1	2
242	особенно в	1	2
243	говорили что	2	2
244	что у	2	2
245	со словами	1	2
246	в глаза	2	2
247	переходит в	1	2
248	того что	3	2
249	быть и	1	2
250	но так	1	2
251	в стороне	1	2
252	и так	2	2
253	здесь с	1	2
254	уже в	2	2
255	если мы	1	2
256	и они	4	2
257	а то	2	2
258	его и	4	2
259	мы можем	8	2
260	каждый из	1	2
261	вид что	2	2
262	именно как	1	2
263	нельзя сказать	1	2
264	а с	2	2
265	и др	4	2
266	что не	1	2
267	и пр	7	2
268	превращается в	2	2
269	материал в	2	2
270	так же	13	2
271	по своему	1	2
272	с тобой	1	2
273	человек с	1	2
274	например в	2	2
275	этого слова	1	2
276	например у	1	2
277	себе еще	1	2
278	для нас	4	2
279	бы он	1	2
280	еще более	1	2
281	хотя бы	2	2
282	с ними	2	2
283	сказать что	2	2
284	ее в	2	2
285	в таком	1	2
286	относится и	1	1
287	они еще	1	1
288	на самом	2	1
289	он может	1	1
290	это и	1	1
291	так у	2	1
292	и есть	5	1
293	он находится	1	1
294	с выражением	1	1
295	из другого	1	1
296	делают его	2	1
297	и могут	1	1
298	она к	1	1
299	их и	1	1
300	есть не	1	1
301	здесь нам	1	1
302	же как	5	1
303	при анализе	1	1
304	из своих	1	1
305	этом не	1	1
306	пределах данного	1	1
307	но она	1	1
308	принадлежит к	2	1
309	вместо того	2	1
310	их к	1	1
311	к их	1	1
312	не приходит	1	1
313	человека или	1	1
314	тем как	1	1
315	то мы	2	1
316	или этот	1	1
317	уже нет	1	1
318	с одной	4	1
319	но как	1	1
320	из важнейших	1	1
321	они действительно	1	1
322	конечно совершенно	1	1
323	это мой	1	1
324	себя за	1	1
325	внутренняя жизнь	1	1
326	однако не	1	1
327	просто как	1	1
328	было только	1	1
329	себе не	1	1
330	увидим что	3	1
331	впечатление что	1	1
332	можно в	1	1
333	к чему	2	1
334	так или	1	1
335	следы и	1	1
336	которые в	1	1
337	следующей главе	1	1
338	в этой	4	1
339	не стали	1	1
340	другом случае	1	1
341	не могла	2	1
342	его но	1	1
343	человек не	1	1
344	все они	1	1
345	и если	2	1
346	что она	5	1
347	оно было	1	1
348	он все	1	1
349	и социальной	2	1
350	свою собственную	1	1
351	он должен	2	1
352	собой не	1	1
353	что ни	1	1
354	и по	2	1
355	но дело	1	1
356	е что	1	1
357	конца и	1	1
358	мы слышим	1	1
359	хочет чтобы	1	1
360	этом он	1	1
361	они должны	4	1
362	связанных с	1	1
363	и внутренняя	1	1
364	имеется одно	1	1
365	с целью	1	1
366	из своего	1	1
367	с другими	2	1
368	видит в	2	1
369	как к	1	1
370	который и	1	1
371	и иных	1	1
372	должен был	3	1
373	приходит в	1	1
374	он приходит	1	1
375	из нее	1	1
376	это положение	1	1
377	ней так	1	1
378	данному вопросу	1	1
379	других типов	1	1
380	это знает	1	1
381	место и	1	1
382	не всегда	1	1
383	несмотря на	1	1
384	нигде не	2	1
385	о чем	1	1
386	чем в	1	1
387	остается в	1	1
388	не мог	3	1
389	этот материал	2	1
390	я его	3	1
391	это только	2	1
392	в книге	1	1
393	бы привести	2	1
394	вот он	2	1
395	еще нет	1	1
396	необходимо указать	1	1
397	слова при	1	1
398	в последней	1	1
399	от его	1	1
400	принимают в	1	1
401	его уже	2	1
402	над всеми	1	1
403	же ты	1	1
404	и эти	2	1
405	с такими	1	1
406	и делают	1	1
407	можем сказать	1	1
408	сам с	1	1
409	власть в	1	1
410	стоит в	3	1
411	но они	4	1
412	или что	1	1
413	в таких	2	1
414	виду что	1	1
415	почти никогда	2	1
416	есть а	1	1
417	освободиться от	1	1
418	друг друга	1	1
419	что их	1	1
420	а ты	1	1
421	и два	1	1
422	иметь в	2	1
423	того чтобы	2	1
424	действующие лица	2	1
425	появляется в	1	1
426	только не	1	1
427	при наличии	1	1
428	этих двух	1	1
429	а во	1	1
430	в три	1	1
431	и отражает	1	1
432	и после	1	1
433	нам важно	2	1
434	связи с	8	1
435	к какому-нибудь	1	1
436	до того	1	1
437	только с	2	1
438	и далеко	1	1
439	такие же	1	1
440	же ведет	1	1
441	очень часто	4	1
442	приведенных нами	1	1
443	его за	1	1
444	мере того	2	1
445	его с	1	1
446	на это	1	1
447	приведем еще	1	1
448	он прежде	1	1
449	не делает	1	1
450	но по	3	1
451	с ее	2	1
452	глаза о	1	1
453	след в	1	1
454	в душу	1	1
455	затем его	1	1
456	или еще	1	1
457	и говорит	2	1
458	так в	3	1
459	идет речь	1	1
460	собственно не	1	1
461	все здесь	1	1
462	на нее	2	1
463	здесь он	1	1
464	очень долго	1	1
465	живет в	2	1
466	мог бы	3	1
467	не чужда	1	1
468	же эти	2	1
469	является в	1	1
470	наконец третья	1	1
471	был не	1	1
472	мы рассмотрим	2	1
473	автор не	1	1
474	здесь то	1	1
475	эти явления	1	1
476	иногда до	1	1
477	который является	1	1
478	после того	3	1
479	функций его	1	1
480	д но	2	1
481	от него	1	1
482	по двум	1	1
483	воздействия на	1	1
484	и во	1	1
485	говорит он	1	1
486	быть даже	1	1
487	формы его	1	1
488	может иметь	1	1
489	нет он	2	1
490	в каких	3	1
491	существа в	1	1
492	что здесь	4	1
493	на которой	2	1
494	один из	8	1
495	оно и	2	1
496	мы видим	8	1
497	одной из	4	1
498	различны но	1	1
499	в какой	1	1
500	по данному	1	1
501	и действительно	1	1
502	ему и	1	1
503	очень много	8	1
504	это очень	1	1
505	относится например	2	1
506	именно на	1	1
507	с которыми	1	1
508	в эти	1	1
509	в качестве	3	1
510	наших целей	2	1
511	из которого	1	1
512	быть разрешен	2	1
513	иной форме	1	1
514	него и	1	1
515	говорит ты	3	1
516	слово остается	1	1
517	за ним	1	1
518	ни с	1	1
519	мы знаем	11	1
520	как их	1	1
521	чтоб он	1	1
522	при всей	1	1
523	но что	1	1
524	вводит в	1	1
525	но уже	1	1
526	она имеет	1	1
527	как будто	3	1
528	в других	3	1
529	не было	2	1
530	степени в	1	1
531	связан с	5	1
532	одной стороны	3	1
533	мы это	1	1
534	он живет	1	1
535	и из	2	1
536	или иначе	1	1
537	его себе	1	1
538	а именно	3	1
539	том как	1	1
540	человека а	1	1
541	к которому	5	1
542	случаев в	2	1
543	и между	1	1
544	такое же	1	1
545	его голос	1	1
546	на ней	1	1
547	и приносит	1	1
548	от этого	1	1
549	у его	1	1
550	и непосредственно	1	1
551	жизнь в	1	1
552	того человека	1	1
553	увидим в	1	1
554	а вы	1	1
555	самый факт	2	1
556	одну из	1	1
557	из героев	1	1
558	а так	1	1
559	не то	1	1
560	берет его	1	1
561	и стать	1	1
562	но есть	2	1
563	здесь имеет	1	1
564	в связи	5	1
565	не видит	3	1
566	на этой	2	1
567	следовало бы	1	1
568	входить в	1	1
569	материал и	1	1
570	в центре	1	1
571	нами как	1	1
572	вместе с	7	1
573	но кто	1	1
574	и потому	1	1
575	как это	3	1
576	в европе	1	1
577	к своему	1	1
578	не знал	2	1
579	где же	2	1
580	смысле этого	2	1
581	не боится	2	1
582	в мир	2	1
583	которые совершаются	1	1
584	в это	1	1
585	материал для	1	1
586	они лишь	1	1
587	человека который	1	1
588	в основном	2	1
589	о его	2	1
590	стоит только	1	1
591	силу и	3	1
592	нисколько не	2	1
593	но с	2	1
594	этот образ	1	1
595	в следующей	1	1
596	сюжета и	1	1
597	не знаем	1	1
598	связь в	1	1
599	наш герой	1	1
600	совершается в	2	1
601	она знает	1	1
602	в точном	1	1
603	в другой	4	1
604	о котором	1	1
605	это как	1	1
606	в двух	1	1
607	она уже	1	1
608	это может	1	1
609	наоборот все	1	1
610	же в	1	1
611	я у	1	1
612	е в	1	1
613	главе но	1	1
614	все еще	2	1
615	и религиозных	1	1
616	на более	1	1
617	со спины	2	1
618	но можно	1	1
619	по одному	1	1
620	переход из	1	1
621	из этого	1	1
622	которой она	1	1
623	эти слова	3	1
624	как один	1	1
625	только делает	1	1
626	можно назвать	1	1
627	но автор	1	1
628	а может	1	1
629	и другие	4	1
630	к этому	1	1
631	в зал	1	1
632	они не	4	1
633	социального положения	1	1
