N	2gram	Vinokur_Ku_1	Problema
272	сколько угодно	1	3
273	этих случаях	2	3
274	сейчас же	1	3
275	сих пор	4	3
276	только для	1	3
277	но для	1	3
278	пока еще	1	3
279	своему содержанию	1	3
280	в настоящее	1	3
281	хотя бы	10	3
282	с ним	5	3
283	мы говорим	2	3
284	может и	1	3
285	другой стороны	6	3
286	есть и	1	3
287	в искусстве	1	3
288	я и	1	2
289	например в	5	2
290	же как	1	2
291	увидим ниже	1	2
292	и потому	4	2
293	в первом	3	2
294	по преимуществу	2	2
295	едва ли	1	2
296	для своего	1	2
297	мы имеем	6	2
298	и ничего	1	2
299	что если	2	2
300	мы называем	1	2
301	в сущности	3	2
302	что иное	1	2
303	на себя	3	2
304	иное как	2	2
305	говоря уже	1	2
306	с его	4	2
307	то он	1	2
308	не то	1	2
309	его во	1	2
310	меньше всего	2	2
311	кроме того	1	2
312	в которой	6	2
313	таковы например	1	2
314	так или	2	2
315	из этих	4	2
316	вопроса о	1	2
317	говорят о	1	2
318	во многих	2	2
319	вообще не	1	2
320	на его	3	2
321	все другие	1	2
322	не значит	1	2
323	он должен	1	2
324	или иных	1	2
325	а это	3	2
326	с такими	1	2
327	я вам	1	2
328	как они	2	2
329	и может	3	2
330	конечно в	1	2
331	и с	5	2
332	разница между	1	2
333	это было	2	2
334	для них	2	2
335	в общей	1	2
336	для чего	1	2
337	сейчас мы	1	2
338	должно быть	3	2
339	и того	2	2
340	одного и	2	2
341	на первый	1	2
342	но если	2	2
343	и при	2	2
344	оказывается что	1	2
345	которые в	1	2
346	друг другу	1	2
347	по крайней	5	2
348	однако в	1	2
349	что этот	1	2
350	мы встречаемся	1	2
351	таких случаях	1	2
352	в таких	4	2
353	не имеет	2	2
354	что их	2	2
355	в науке	4	2
356	мы находим	1	2
357	но только	1	2
358	учения о	1	2
359	единое и	1	2
360	в области	7	2
361	не потому	5	2
362	является то	1	2
363	xx века	1	2
364	не могут	2	2
365	могут быть	1	2
366	и надо	1	2
367	например на	1	2
368	уже на	2	2
369	без всякого	1	2
370	мы наблюдаем	2	2
371	не содержит	1	2
372	это только	3	2
373	смысле и	2	2
374	из других	1	2
375	часто и	1	2
376	и должно	2	2
377	то во	1	2
378	нас в	1	2
379	того или	4	2
380	между тем	5	2
381	и эту	1	2
382	крайней мере	5	2
383	все время	1	2
384	может иметь	2	2
385	в него	1	2
386	сразу же	1	2
387	том как	3	2
388	не имеющих	1	2
389	и так	1	2
390	а потому	5	2
391	поэтому и	1	2
392	не мешает	1	2
393	в качестве	7	2
394	на этой	1	2
395	является не	1	2
396	этот раз	1	2
397	одно из	2	2
398	для него	1	2
399	не для	1	2
400	как его	1	2
401	но что	1	2
402	как такового	1	2
403	момент в	1	2
404	со всем	1	2
405	говорим о	1	2
406	или иначе	2	2
407	что для	1	2
408	от другого	1	2
409	его как	1	2
410	самый факт	1	2
411	бы вполне	1	2
412	как именно	2	2
413	вместе с	7	2
414	без всякой	1	2
415	на тот	1	2
416	по существу	4	2
417	в это	2	2
418	этом случае	2	2
419	о его	1	2
420	между прочим	2	2
421	что нет	1	2
422	говорить что	1	2
423	в результате	5	2
424	собственно говоря	1	2
425	но еще	3	2
426	чтобы его	1	2
427	или вообще	1	2
428	что а	1	2
429	только что	1	2
430	здесь только	2	2
431	гораздо больше	1	2
432	понимать как	2	2
433	к его	1	2
434	или иного	3	2
435	не что	1	2
436	ниже мы	1	2
437	тогда не	1	2
438	а может	1	2
439	ее в	2	2
440	гораздо более	3	2
441	ту же	1	1
442	одним из	2	1
443	знать в	1	1
444	он за	1	1
445	всего ее	1	1
446	но тогда	1	1
447	других областей	1	1
448	для науки	1	1
449	мысли а	2	1
450	из самых	1	1
451	что эти	4	1
452	данный тип	1	1
453	от которых	1	1
454	и больше	1	1
455	речь здесь	1	1
456	и этот	1	1
457	в году	1	1
458	в погоне	1	1
459	той же	3	1
460	вернее просто	1	1
461	которую мы	1	1
462	является наиболее	1	1
463	в семье	1	1
464	бы что	1	1
465	если еще	1	1
466	именно к	1	1
467	фактов но	1	1
468	еще до	1	1
469	поэтому необходимо	2	1
470	который был	1	1
471	представлением о	1	1
472	я не	2	1
473	но даже	1	1
474	то это	3	1
475	конечно и	1	1
476	которое в	2	1
477	с большим	3	1
478	это время	1	1
479	когда есть	1	1
480	об ином	1	1
481	быть в	2	1
482	это действительно	1	1
483	события в	1	1
484	то мы	3	1
485	и грамматической	1	1
486	п тем	1	1
487	не понятие	1	1
488	нельзя понимать	1	1
489	только тогда	3	1
490	в общем	3	1
491	а если	3	1
492	переход от	4	1
493	погоне за	1	1
494	смысловой и	1	1
495	относится к	2	1
496	субъекта и	1	1
497	в акте	1	1
498	поскольку они	1	1
499	данный момент	1	1
500	показать что	1	1
501	тут уже	1	1
502	что ее	1	1
503	все же	12	1
504	эта настолько	1	1
505	которое и	1	1
506	вопросом о	1	1
507	с понятием	1	1
508	только помнить	1	1
509	на нас	1	1
510	его к	3	1
511	к другим	1	1
512	себе по	1	1
513	от этого	2	1
514	не приходится	1	1
515	не знает	1	1
516	бы и	2	1
517	как то	2	1
518	мы сразу	1	1
519	ни один	1	1
520	мне не	1	1
521	бы не	1	1
522	есть вещь	1	1
523	выражение в	1	1
524	думать что	1	1
525	еще один	2	1
526	в известном	1	1
527	и необходима	1	1
528	почти целиком	2	1
529	тому же	1	1
530	это-то как	1	1
531	и те	1	1
532	в братьях	1	1
533	но на	1	1
534	в наших	1	1
535	а вовсе	1	1
536	касается истории	1	1
537	теории и	1	1
538	связанные с	1	1
539	должна быть	3	1
540	на новые	1	1
541	момента в	1	1
542	в первую	4	1
543	индоевропейских языках	1	1
544	он пользуется	1	1
545	однако он	1	1
546	в силу	10	1
547	i в	1	1
548	с представлением	1	1
549	так уж	1	1
550	чтобы в	2	1
551	д все	1	1
552	более отчетливо	1	1
553	событие и	2	1
554	на этом	1	1
555	всего то	1	1
556	точно и	1	1
557	одно и	1	1
558	а вместе	1	1
559	в каждом	2	1
560	связан с	1	1
561	то ни	1	1
562	не считать	1	1
563	в совершенно	1	1
564	и никакого	1	1
565	них не	1	1
566	то нам	2	1
567	а его	1	1
568	лишь в	2	1
569	заключается в	2	1
570	и других	1	1
571	первую очередь	2	1
572	на протяжении	1	1
573	отчет в	1	1
574	не хуже	1	1
575	может стать	1	1
576	на почве	1	1
577	то все	1	1
578	даже в	3	1
579	приведем то	1	1
580	мог бы	1	1
581	бы совершенно	1	1
582	не люблю	1	1
583	он является	1	1
584	является для	1	1
585	нет в	1	1
586	является их	1	1
587	показывает что	1	1
588	как об	2	1
589	мы видели	1	1
590	и было	2	1
591	и тогда	4	1
592	же есть	2	1
593	и становится	2	1
594	совсем другое	1	1
595	не так	1	1
596	эта черта	1	1
597	и науки	1	1
598	в такой	1	1
599	наших дней	1	1
600	и без	1	1
601	можно понимать	1	1
602	представление о	3	1
603	в известной	1	1
604	вопрос о	2	1
605	поэтому в	1	1
606	если угодно	1	1
607	науке а	1	1
608	для которых	2	1
609	том чтобы	8	1
610	что было	2	1
611	т п	18	1
612	имеет смысл	1	1
613	но было	1	1
614	том и	2	1
615	чем собственно	1	1
616	тому чтобы	1	1
617	том же	2	1
618	из одного	3	1
619	вместе со	2	1
620	случае мы	1	1
621	сам он	1	1
622	слова мы	1	1
623	не раз	2	1
624	сущности говоря	1	1
625	иной раз	2	1
626	что ему	1	1
627	образом хотя	1	1
628	как о	2	1
629	дело не	2	1
630	тогда когда	6	1
631	если в	2	1
632	в процессе	1	1
633	это всегда	1	1
634	так чтобы	1	1
635	о таких	1	1
636	образом в	1	1
637	совершенно правильно	1	1
638	та или	1	1
639	из него	1	1
640	недостаточно для	1	1
641	правда в	1	1
642	на язык	4	1
643	как таковой	2	1
644	одна из	1	1
645	отнестись к	1	1
646	находятся в	1	1
647	с одним	1	1
648	так например	2	1
649	этом отношении	5	1
650	что на	1	1
651	этот закон	1	1
652	его обозначить	1	1
653	это также	1	1
654	просто на	1	1
655	указать на	4	1
656	должны быть	2	1
657	с проблемой	1	1
658	же только	1	1
659	первом и	1	1
660	бы он	1	1
661	всегда так	1	1
662	и свое	1	1
663	однако решает	1	1
664	где он	1	1
665	должен быть	4	1
666	можно и	1	1
667	быть достаточно	1	1
668	чтобы быть	2	1
669	только более	1	1
670	в пределах	4	1
671	образом то	1	1
672	идет речь	2	1
673	если они	1	1
674	и сам	1	1
675	в условиях	1	1
676	только через	1	1
677	чтобы указать	1	1
678	которыми мы	1	1
679	не с	3	1
680	здесь как	2	1
681	вопрос этот	1	1
682	именно этот	1	1
683	связанных с	1	1
684	известной мере	1	1
685	имеется в	1	1
686	по мере	3	1
687	действительности по	1	1
688	находится в	1	1
689	быть проще	1	1
690	все дело	1	1
691	сводится к	3	1
692	оно заключается	1	1
693	мало для	1	1
694	внимание на	4	1
695	одного из	1	1
696	и существенное	1	1
697	утверждает что	1	1
698	очень многое	1	1
699	переходит в	1	1
700	во втором	2	1
701	и хорошо	1	1
702	в языке	8	1
703	этого закона	1	1
704	тотчас же	1	1
705	ее элементов	1	1
706	и построение	1	1
707	другое не	1	1
708	раз то	1	1
709	которое было	1	1
710	не случайно	6	1
711	но с	2	1
712	не хотят	1	1
713	он стал	1	1
714	к сожалению	1	1
715	этот вопрос	1	1
716	не сказано	1	1
717	что даже	1	1
718	художественной литературе	1	1
719	в стороне	2	1
720	который в	1	1
721	и структура	1	1
722	это же	1	1
723	которая была	1	1
724	тот или	1	1
725	нужно понимать	1	1
726	к изменению	1	1
727	до наших	1	1
728	себя в	1	1
729	от одной	1	1
730	что законы	2	1
731	есть чисто	1	1
732	вот что	1	1
733	конечно не	2	1
734	указания на	1	1
735	этом что	1	1
736	ни одного	2	1
737	стоит на	1	1
738	в значении	2	1
739	в нашей	1	1
740	в начале	1	1
741	ознакомиться с	2	1
742	чем с	1	1
743	не из	1	1
744	а то	2	1
745	не дает	1	1
746	в данной	1	1
747	постановка вопроса	1	1
748	его и	1	1
749	является ее	1	1
750	и их	1	1
751	могло бы	1	1
752	нас только	1	1
753	термин или	1	1
754	хорошо что	1	1
755	братьях карамазовых	1	1
756	история науки	1	1
757	в систему	1	1
758	каждый из	1	1
759	явлений в	2	1
760	образом не	1	1
761	к той	1	1
762	от того	1	1
763	и строго	1	1
764	со стороны	4	1
765	даже не	1	1
766	в данный	1	1
767	на примере	2	1
768	от другой	1	1
769	уже при	1	1
770	которые можно	2	1
771	форме и	1	1
772	убеждаемся что	1	1
773	которые ему	1	1
774	было и	1	1
775	такое этот	1	1
776	времени в	1	1
777	философию и	1	1
778	в некоторых	1	1
779	притом не	1	1
780	а главное	1	1
781	этих терминов	1	1
782	человек в	1	1
783	была бы	3	1
784	что обычно	1	1
785	ниже но	2	1
786	в россии	1	1
787	и устойчивое	1	1
788	скажем несколько	1	1
789	под влиянием	3	1
790	к лицу	1	1
791	является его	1	1
792	этого я	1	1
793	в одной	1	1
794	в развернутом	1	1
795	к другой	1	1
796	чтобы мы	1	1
797	в историю	1	1
798	в любой	1	1
799	к своему	2	1
800	xix века	5	1
801	он говорит	1	1
802	что за	1	1
803	может возникнуть	1	1
804	наряду с	1	1
805	этой последней	1	1
806	в москве	2	1
807	образом на	1	1
808	уже об	1	1
809	слов в	2	1
810	многих других	1	1
811	это значит	1	1
812	в бесах	1	1
813	здесь идет	1	1
814	мы сказали	1	1
815	с этой	2	1
816	протестует против	1	1
817	слова и	4	1
818	несколько слов	3	1
819	нечто совершенно	1	1
820	смысле есть	1	1
821	в основном	1	1
822	правильно в	1	1
823	только ради	1	1
824	видно что	2	1
825	является как	1	1
826	в смысле	2	1
827	с большой	1	1
828	при всем	1	1
829	бы говорить	1	1
830	что я	2	1
831	и от	1	1
832	идти дальше	1	1
833	а все	1	1
834	о котором	2	1
835	которая в	1	1
836	к живому	1	1
837	не имеется	1	1
838	иное чем	1	1
839	у достоевского	1	1
840	и самое	1	1
841	не будучи	1	1
842	нужно чтобы	1	1
843	поэтому все	1	1
844	ведь есть	1	1
845	будто бы	1	1
846	точностью и	1	1
847	ли эти	1	1
848	есть уже	1	1
849	когда речь	1	1
850	тот же	2	1
851	но вот	2	1
852	в системе	3	1
853	ему присущи	1	1
854	это все	1	1
855	только как	1	1
856	а ведь	1	1
857	т е	38	1
858	с внешней	1	1
859	жизни и	1	1
860	но эти	1	1
861	это понятие	1	1
862	к этому	1	1
863	как на	3	1
