N	2gram	Bakhtin_Pr_3	Vladivir
751	она в	2	1
752	но эта	1	1
753	в форму	1	1
754	его за	3	1
755	всего не	1	1
756	мире а	2	1
757	а во	1	1
758	что с	3	1
759	и свое	1	1
760	за ним	2	1
761	как будто	7	1
762	конечно не	2	1
763	у другого	2	1
764	себе что	1	1
765	решении вопроса	1	1
766	а сам	1	1
767	или иной	2	1
768	все еще	1	1
769	без всякого	1	1
770	и заключается	1	1
771	а еще	1	1
772	внедряется в	2	1
773	имел в	1	1
774	дошли до	1	1
775	который не	1	1
776	еще с	1	1
777	бы даже	1	1
778	все в	1	1
779	ощущается в	1	1
780	того времени	2	1
781	к одному	3	1
782	собой и	2	1
783	он тоже	1	1
784	была не	1	1
785	него с	1	1
786	и других	1	1
787	является и	1	1
788	хочет сказать	1	1
789	и при	1	1
790	в свою	1	1
