N	2gram	Trubetskoy_1	Komedia
119	не могла	2	3
120	в нем	4	3
121	прежде чем	1	3
122	приводит к	2	3
123	от нее	1	3
124	то ни	2	3
125	было бы	1	3
126	в них	2	3
127	далеко не	4	3
128	как и	1	3
129	чем в	1	3
130	но если	2	3
131	том как	1	3
132	себе в	1	3
133	с точки	6	3
134	тем не	3	3
135	их в	1	3
136	к ним	3	3
137	не имеет	5	3
138	никогда не	5	3
139	ничего не	1	3
140	же самое	2	3
141	судя по	1	3
142	на это	1	3
143	возможно что	1	3
144	в глаза	1	3
145	одного из	1	3
146	не позволяет	1	3
147	должно было	2	3
148	тех пор	2	3
149	одной из	5	3
150	с одной	7	3
151	в начале	2	3
152	не так	1	3
153	всяком случае	6	3
154	мы можем	2	3
155	отношению к	3	3
156	в других	3	3
157	и даже	3	3
158	на этот	4	3
159	один из	2	3
160	если не	2	3
161	не может	4	3
162	сходство в	1	3
163	конечно не	2	3
164	по своему	2	3
165	одной стороны	7	3
166	в течение	4	3
167	как бы	12	3
168	с этой	3	3
169	из себя	2	3
170	теперь же	1	3
171	дело с	1	3
172	все что	2	3
173	во всяком	6	3
174	отношения к	1	2
175	человека и	1	2
176	такое же	1	2
177	его не	2	2
178	мы не	1	2
179	в сущности	1	2
180	время как	1	2
181	представление о	6	2
182	не совсем	1	2
183	но при	2	2
184	и на	2	2
185	бы то	2	2
186	во всех	2	2
187	отличие от	1	2
188	что они	1	2
189	как в	1	2
190	что касается	1	2
191	целый ряд	4	2
192	в результате	3	2
193	не приходится	1	2
194	так или	3	2
195	если он	1	2
196	ни было	2	2
197	и если	3	2
198	на его	1	2
199	состоит в	2	2
200	в силу	5	2
201	от людей	2	2
202	чтобы в	1	2
203	людей и	2	2
204	человека в	1	2
205	в мире	5	2
206	из всех	3	2
207	не с	2	2
208	а как	1	2
209	с другими	4	2
210	это не	1	2
211	как видно	1	2
212	в котором	4	2
213	в их	1	2
214	сам себя	1	2
215	в одном	3	2
216	сам он	1	2
217	что с	1	2
218	что происходит	1	2
219	iv и	1	2
220	вплоть до	2	2
221	трудно было	1	2
222	дело не	1	2
223	больше чем	2	2
224	к концу	3	2
225	и после	2	2
226	бы по	1	2
227	в области	9	2
228	одним из	2	2
229	известной степени	1	2
230	в русло	1	2
231	ли не	1	2
232	и это	2	2
233	и о	3	2
234	в виду	2	2
235	здесь не	1	2
236	без всякого	1	2
237	то время	1	2
238	роль в	1	2
239	в образе	2	2
240	она была	1	2
241	по тому	2	2
242	в эпоху	7	2
243	хотя это	1	2
244	именно потому	1	2
245	а также	2	2
246	как этот	1	2
247	и во	1	2
248	между тем	2	2
249	этих слов	1	2
250	происхождение и	1	2
251	как из	1	2
252	не как	2	2
253	тот же	2	2
254	пор не	1	2
255	и любовь	1	2
256	и ее	1	2
257	за плату	1	2
258	в качестве	3	2
259	уже в	2	2
260	этот раз	1	2
261	мы знаем	1	2
262	этом отношении	2	2
263	к одной	2	2
264	представляют собой	1	2
265	до начала	1	2
266	или иначе	3	2
267	под руку	1	2
268	не было	2	2
269	что мы	2	2
270	и особенно	2	2
271	из которых	4	2
272	не отличаются	1	2
273	не могут	2	2
274	сравнению с	2	2
275	по существу	2	2
276	его от	2	2
277	только для	2	2
278	о его	1	2
279	нет ничего	1	2
280	и все	2	2
281	конце концов	3	2
282	нет никаких	1	2
283	обстоит дело	1	2
284	из этой	2	2
285	только как	1	2
286	другой стороны	1	2
287	совершенно не	1	2
288	которым он	1	2
289	из этого	2	2
290	в свое	1	2
291	к этой	1	2
292	по сравнению	2	2
293	в своих	1	2
294	в таком	3	2
295	эта новая	1	1
296	всем и	2	1
297	чтобы не	1	1
298	или к	1	1
299	отождествить с	1	1
300	в первом	1	1
301	и до	1	1
302	мы имеем	2	1
303	это совершенно	1	1
304	именно к	1	1
305	этом не	1	1
306	начинается с	1	1
307	ввести в	1	1
308	требует от	2	1
309	ему в	2	1
310	жизни это	1	1
311	он сам	1	1
312	все эти	6	1
313	не был	1	1
314	нему в	1	1
315	человека перед	1	1
316	в чем	1	1
317	считает нужным	1	1
318	но не	8	1
319	вспомнить что	1	1
320	и всякий	1	1
321	в сторону	1	1
322	если в	3	1
323	силу этого	1	1
324	должны были	1	1
325	друга и	1	1
326	и вызвала	1	1
327	к сожалению	3	1
328	относится к	2	1
329	трудно сказать	1	1
330	в одной	1	1
331	общего с	2	1
332	одном из	1	1
333	от до	1	1
334	как к	1	1
335	и заставить	1	1
336	это был	1	1
337	на человека	1	1
338	направляется к	2	1
339	на земле	1	1
340	сходство между	1	1
341	и как	3	1
342	и наконец	2	1
343	связанный с	2	1
344	более или	5	1
345	лицу с	1	1
346	от этого	1	1
347	в этот	1	1
348	зрения того	1	1
349	за это	1	1
350	чуть ли	1	1
351	в нашем	1	1
352	все усилия	1	1
353	из этих	10	1
354	связанного с	1	1
355	к достижению	3	1
356	с какими-нибудь	1	1
357	имеем в	1	1
358	и те	3	1
359	по ложному	1	1
360	было найти	1	1
361	был всегда	2	1
362	по крайней	5	1
363	которой не	1	1
364	чтобы они	1	1
365	в первую	1	1
366	к одному	1	1
367	не к	2	1
368	нужные для	1	1
369	постольку поскольку	1	1
370	на этом	1	1
371	его можно	2	1
372	не знающий	1	1
373	же пути	1	1
374	что все	4	1
375	значение в	1	1
376	той же	1	1
377	них не	2	1
378	не жалел	1	1
379	себя не	1	1
380	еще хуже	1	1
381	это было	1	1
382	образом если	2	1
383	отчет в	1	1
384	известно что	1	1
385	в свой	1	1
386	чаще всего	1	1
387	из первых	1	1
388	участие в	1	1
389	нет в	1	1
390	соответствии с	1	1
391	у женщины	2	1
392	не всегда	2	1
393	или из	1	1
394	бога и	4	1
395	такой же	1	1
396	одно из	2	1
397	его образ	1	1
398	из общего	1	1
399	от своего	1	1
400	богами и	4	1
401	таким же	1	1
402	начале эпохи	1	1
403	человеком и	1	1
404	прийти к	1	1
405	место в	1	1
406	в отличие	1	1
407	признать что	2	1
408	и раньше	1	1
409	ли этот	1	1
410	которые в	2	1
411	это предположение	1	1
412	том же	1	1
413	не имеющего	1	1
414	вернемся к	1	1
415	случае в	1	1
416	на три	1	1
417	эта мысль	1	1
418	без участия	1	1
419	того как	1	1
420	на себе	1	1
421	и остается	1	1
422	к этим	1	1
423	отдать себе	1	1
424	не могло	2	1
425	примыкает именно	1	1
426	этому что	1	1
427	найти в	1	1
428	сверхъестественное существо	1	1
429	и весь	1	1
430	узнав что	1	1
431	и лишь	1	1
432	и по	4	1
433	по своей	2	1
434	в сознании	1	1
435	ли это	2	1
436	всего отдать	1	1
437	с другом	5	1
438	на вполне	1	1
439	он вполне	1	1
440	бог и	1	1
441	выход из	2	1
442	могут быть	1	1
443	похож на	2	1
444	как только	1	1
445	числе и	4	1
446	указывает на	1	1
447	слова с	1	1
448	имеет больше	1	1
449	и сами	2	1
450	и от	4	1
451	а тот	1	1
452	нет никакой	1	1
453	в себя	1	1
454	как с	1	1
455	традиции не	1	1
456	и совершенно	1	1
457	с собой	1	1
458	те же	2	1
459	особенно в	2	1
460	живет в	1	1
461	к его	2	1
462	ничего подобного	1	1
463	для этого	2	1
464	из одного	1	1
465	в настоящее	1	1
466	своего отца	1	1
467	стремление к	1	1
468	то они	1	1
469	настоящее время	1	1
470	знаем к	1	1
471	наконец на	1	1
472	левой стороне	1	1
473	после того	1	1
474	в пользу	2	1
475	может не	1	1
476	затем в	1	1
477	каждом из	1	1
478	первую очередь	1	1
479	то в	1	1
480	путь к	3	1
481	от них	2	1
482	во втором	1	1
483	к установлению	1	1
484	крайней мере	5	1
485	не надо	1	1
486	вслед за	2	1
487	сказать и	1	1
488	в ту	1	1
489	чем когда	1	1
490	пор были	1	1
491	затем появляется	1	1
492	что здесь	1	1
493	на которой	1	1
494	ни к	1	1
495	мы видим	1	1
496	причем эта	1	1
497	только в	4	1
498	точки соприкосновения	1	1
499	а после	3	1
500	со всеми	2	1
501	обо всем	1	1
502	и у	8	1
503	только на	1	1
504	больше не	2	1
505	друг за	3	1
506	однако только	1	1
507	в нашей	1	1
508	отцов и	1	1
509	в ином	1	1
510	в душе	1	1
511	и других	1	1
512	сходства в	1	1
513	к своим	4	1
514	к мысли	1	1
515	и их	1	1
516	в новом	2	1
517	на одном	1	1
518	исторические обстоятельства	1	1
519	чтобы она	1	1
520	с этими	1	1
521	и никогда	1	1
522	которым они	1	1
523	выбор был	2	1
524	случае с	1	1
525	но вместе	2	1
526	из двух	1	1
527	не были	1	1
528	ней и	1	1
529	своему характеру	1	1
530	он сразу	1	1
531	чтобы между	1	1
532	не собирается	1	1
533	что человек	1	1
534	них в	1	1
535	этого человека	1	1
536	а именно	1	1
537	после смерти	10	1
538	а с	7	1
539	вводил в	1	1
540	в соответствии	1	1
541	превращается в	2	1
542	впрочем достаточно	1	1
543	а так	3	1
544	то по	1	1
545	в слове	1	1
546	которые как	1	1
547	с половиной	1	1
548	чтобы никто	1	1
549	действия в	1	1
550	так называемых	1	1
551	было в	1	1
552	в далеком	1	1
553	эти слова	1	1
554	как эти	1	1
555	и потому	6	1
556	так называемом	1	1
557	надо было	2	1
558	его героях	1	1
559	к жизни	5	1
560	для создания	1	1
561	о полном	2	1
562	лицом к	1	1
563	не удалось	1	1
564	одновременно с	1	1
565	когда же	2	1
566	некоторое время	1	1
567	да и	1	1
568	друг с	5	1
569	на многие	1	1
570	всех богов	3	1
571	по целому	1	1
572	того типа	1	1
573	на пути	2	1
574	призыв к	1	1
575	можно сказать	3	1
576	лишенный всякой	1	1
577	происходит с	1	1
578	в так	4	1
579	и таким	3	1
580	в смысле	4	1
581	и тут-то	2	1
582	он должен	1	1
583	нечто подобное	1	1
584	перед собой	1	1
585	не знаем	1	1
586	пор еще	2	1
587	котором он	1	1
588	о котором	2	1
589	это как	1	1
590	он немедленно	1	1
591	она уже	1	1
592	отличаются от	2	1
593	то не	1	1
594	могли бы	1	1
595	или менее	5	1
596	же что	1	1
597	у них	3	1
598	в этих	4	1
599	ибо в	1	1
600	превратился в	1	1
601	все они	1	1
602	к лицу	1	1
603	с ней	3	1
604	сказать что	2	1
605	и только	4	1
606	жизни а	1	1
607	первом случае	1	1
608	жизнь в	1	1
609	жизни и	2	1
610	пути к	2	1
611	они относятся	1	1
612	можно назвать	2	1
613	как на	8	1
614	этой точки	2	1
615	том числе	5	1
616	они не	1	1
617	ничего общего	2	1
