N	2gram	Vinokur_St_3	Myshleni
166	к истории	1	3
167	нас к	2	3
168	не менее	2	3
169	что эта	2	3
170	связи с	3	3
171	обстоятельство что	5	3
172	и другой	1	3
173	с первого	1	3
174	приводит к	1	3
175	и когда	1	3
176	должно быть	1	3
177	развития как	1	3
178	внимание на	2	3
179	является в	1	3
180	и во	2	3
181	как правильно	1	3
182	один из	2	3
183	одной из	2	3
184	но не	2	3
185	в какой	3	3
186	всяком случае	4	3
187	между отдельными	1	3
188	так что	11	3
189	не означает	1	3
190	но что	1	3
191	от того	2	3
192	классической форме	1	3
193	со стороны	3	3
194	именно в	1	3
195	к которому	3	3
196	в связи	3	3
197	наряду с	1	3
198	одновременно с	1	3
199	по существу	1	3
200	формы и	1	3
201	бы в	1	3
202	в виде	3	3
203	они представляют	1	2
204	одним из	1	2
205	также и	1	2
206	связана с	4	2
207	переход от	1	2
208	ту же	1	2
209	свое место	1	2
210	что эти	4	2
211	должна быть	1	2
212	видеть в	1	2
213	мы имеем	5	2
214	при анализе	1	2
215	что если	2	2
216	нам в	1	2
217	место в	6	2
218	между этими	1	2
219	мы и	1	2
220	в ней	4	2
221	он говорит	4	2
222	мы будем	1	2
223	какой степени	1	2
224	не просто	2	2
225	которые не	1	2
226	как говорит	1	2
227	опирается на	1	2
228	по которому	1	2
229	более и	2	2
230	из этих	6	2
231	во многих	2	2
232	в известном	1	2
233	остановиться на	1	2
234	как оно	1	2
235	в нем	1	2
236	именно то	1	2
237	этого вопроса	1	2
238	том чтобы	2	2
239	раз в	1	2
240	то как	1	2
241	свое время	1	2
242	в каждом	4	2
243	а затем	1	2
244	отражение в	1	2
245	в ином	1	2
246	к которым	1	2
247	такой же	2	2
248	и тогда	2	2
249	нисколько не	1	2
250	которую он	2	2
251	дает в	1	2
252	том же	1	2
253	что этот	3	2
254	в той	1	2
255	этой области	2	2
256	этих трех	2	2
257	но они	2	2
258	первый из	1	2
259	может служить	1	2
260	не имеет	2	2
261	на котором	2	2
262	того как	1	2
263	установку на	1	2
264	к этим	2	2
265	свою силу	1	2
266	это слово	3	2
267	не совсем	2	2
268	мы встречаем	1	2
269	очень часто	1	2
270	когда мы	1	2
271	отличается от	4	2
272	анализа и	1	2
273	и он	1	2
274	и это	5	2
275	свою очередь	1	2
276	на нем	1	2
277	здесь не	1	2
278	ясно что	1	2
279	и которые	2	2
280	которую можно	1	2
281	еще не	2	2
282	мы в	1	2
283	и здесь	3	2
284	и т.д	1	2
285	а также	4	2
286	может не	1	2
287	связь между	1	2
288	к нему	4	2
289	которое дает	1	2
290	в языке	8	2
291	у одного	1	2
292	что здесь	4	2
293	но так	1	2
294	мышления как	1	2
295	согласно которой	1	2
296	по мнению	3	2
297	но как	2	2
298	и у	2	2
299	в значении	1	2
300	целого ряда	1	2
301	от других	1	2
302	в данной	1	2
303	для него	3	2
304	обучения в	1	2
305	его развитии	1	2
306	у него	9	2
307	в каком	4	2
308	и тех	1	2
309	а с	2	2
310	показывает что	3	2
311	прежде всего	10	2
312	с которым	3	2
313	если не	1	2
314	виде в	1	2
315	все более	2	2
316	в данном	1	2
317	что это	16	2
318	тому как	1	2
319	а потом	1	2
320	это значит	1	2
321	том смысле	2	2
322	даже в	1	2
323	в начале	4	2
324	но для	1	2
325	том виде	1	2
326	последнего времени	1	2
327	находит свое	3	2
328	а в	6	2
329	в свою	2	2
330	не знает	1	2
331	существует в	2	2
332	он находит	1	2
333	в свое	1	2
334	это в	4	2
335	совершается в	1	2
336	они не	1	2
337	смысле слова	1	1
338	что настоящее	1	1
339	например в	4	1
340	его основной	1	1
341	на самом	1	1
342	он может	2	1
343	тех же	1	1
344	отношения между	5	1
345	и больше	1	1
346	прав когда	1	1
347	уже по	1	1
348	его не	2	1
349	из всех	1	1
350	а как	4	1
351	который в	1	1
352	самые разнообразные	1	1
353	на материале	1	1
354	в последние	1	1
355	мы не	2	1
356	вопрос о	1	1
357	которые вместе	1	1
358	благодаря тому	1	1
359	так чтобы	2	1
360	время как	4	1
361	совпадает с	1	1
362	говорить о	3	1
363	более богатым	1	1
364	видели уже	1	1
365	ему в	1	1
366	и со	1	1
367	что можно	1	1
368	быть в	1	1
369	которое он	2	1
370	во всех	2	1
371	то мы	1	1
372	то он	2	1
373	точка зрения	4	1
374	от второго	1	1
375	только тогда	2	1
376	не все	1	1
377	если в	2	1
378	большое значение	2	1
379	которые они	1	1
380	его развития	1	1
381	относится к	4	1
382	анализ этого	1	1
383	и я	1	1
384	что хотя	1	1
385	зрения согласно	1	1
386	сначала он	1	1
387	независимо от	5	1
388	что именно	2	1
389	истории что	1	1
390	что касается	7	1
391	однако не	1	1
392	этом же	1	1
393	то в	4	1
394	но эта	1	1
395	нам известны	1	1
396	нужно как	1	1
397	не нашли	1	1
398	бы не	1	1
399	почти одновременно	1	1
400	но на	1	1
401	так сказать	2	1
402	строгой и	1	1
403	связанные с	1	1
404	в статье	2	1
405	а просто	1	1
406	он не	5	1
407	это третье	1	1
408	одно целое	1	1
409	с нашим	2	1
410	он должен	1	1
411	не могли	1	1
412	в плане	2	1
413	и по	2	1
414	что она	1	1
415	но все	2	1
416	повторяет в	1	1
417	это находит	1	1
418	не из	1	1
419	об элементах	1	1
420	имя которое	1	1
421	и может	2	1
422	принять во	1	1
423	к другу	1	1
424	а по	2	1
425	на этой	1	1
426	первая глава	1	1
427	как известную	1	1
428	в исключительных	1	1
429	известно что	2	1
430	и определение	1	1
431	должен был	2	1
432	связанным с	2	1
433	словами самого	1	1
434	он является	1	1
435	о которых	3	1
436	на что	2	1
437	во внимание	1	1
438	с построением	1	1
439	не больше	1	1
440	это обстоятельство	1	1
441	самого последнего	1	1
442	мы как	1	1
443	не во	1	1
444	нас не	2	1
445	в такой	2	1
446	почти не	1	1
447	рядом других	1	1
448	не столько	2	1
449	например слово	1	1
450	понимал что	2	1
451	довольно долго	1	1
452	не как	2	1
453	в которых	2	1
454	своего рода	3	1
455	взгляд на	2	1
456	в одном	1	1
457	точку зрения	2	1
458	но он	3	1
459	но во	1	1
460	тем не	2	1
461	знак равенства	1	1
462	сказать относительно	1	1
463	о значении	1	1
464	по себе	1	1
465	это особенно	2	1
466	этом не	1	1
467	относительно которых	1	1
468	что есть	1	1
469	случае в	2	1
470	вплоть до	1	1
471	самого начала	2	1
472	в то	7	1
473	как о	2	1
474	означает что	1	1
475	много общего	2	1
476	уже очень	1	1
477	на него	1	1
478	сталкиваемся с	1	1
479	к такому	2	1
480	значение этого	1	1
481	вытекает из	1	1
482	и всегда	2	1
483	сказывается и	1	1
484	казалось бы	1	1
485	на язык	3	1
486	ничего не	4	1
487	в разных	1	1
488	мере его	1	1
489	в самой	1	1
490	этих двух	2	1
491	в русском	2	1
492	как она	1	1
493	своей задачей	1	1
494	эти высшие	1	1
495	является также	1	1
496	начинает пользоваться	1	1
497	свидетельствуют о	1	1
498	ничто не	1	1
499	здесь же	1	1
500	до того	1	1
501	существуют в	2	1
502	исторического процесса	2	1
503	из примеров	1	1
504	том отношении	1	1
505	у нас	4	1
506	слова является	1	1
507	уже о	1	1
508	и именно	1	1
509	встречается в	1	1
510	ставит в	2	1
511	всего в	4	1
512	его с	1	1
513	бы он	1	1
514	в поле	1	1
515	слова с	1	1
516	никакого сомнения	1	1
517	переходя к	1	1
518	утверждать что	2	1
519	т.е в	1	1
520	для себя	1	1
521	на вопрос	3	1
522	элементы в	1	1
523	совпадают с	1	1
524	которого мы	1	1
525	явление исключительно	1	1
526	по-французски и	1	1
527	говоря уже	1	1
528	без всякого	2	1
529	то время	4	1
530	характерным является	1	1
531	совершенно ясно	1	1
532	последнее время	1	1
533	указывали на	1	1
534	с самого	2	1
535	так в	1	1
536	в дальнейшем	1	1
537	причем в	1	1
538	смысле но	1	1
539	выражения и	1	1
540	до самого	1	1
541	и сам	1	1
542	тем которые	1	1
543	не получило	1	1
544	на которую	1	1
545	зрения что	1	1
546	том как	1	1
547	по тому	2	1
548	еще и	1	1
549	этой переработки	1	1
550	поэтому в	1	1
551	для этого	2	1
552	форме в	1	1
553	связанная с	1	1
554	образом в	1	1
555	находится в	1	1
556	и реже	1	1
557	одного из	2	1
558	и исторический	1	1
559	можно сказать	4	1
560	все его	1	1
561	вопросу о	1	1
562	на отдельные	1	1
563	если принять	1	1
564	ним и	1	1
565	в форме	2	1
566	именно такое	1	1
567	того в	1	1
568	сомнения в	1	1
569	которая и	1	1
570	также в	1	1
571	от абстрактного	1	1
572	это приводит	1	1
573	формой и	2	1
574	связь которых	1	1
575	указывает что	1	1
576	думаю что	2	1
577	поле зрения	1	1
578	мы сталкиваемся	1	1
579	только у	1	1
580	должен быть	2	1
581	и иными	1	1
582	что новые	1	1
583	и так	1	1
584	одних и	1	1
585	и ее	2	1
586	вопрос об	1	1
587	по этому	3	1
588	центр внимания	1	1
589	на уровень	2	1
590	история и	1	1
591	оказывается в	1	1
592	по моему	1	1
593	которому он	1	1
594	уже не	3	1
595	указания на	1	1
596	равенства между	1	1
597	и они	1	1
598	я думаю	2	1
599	мы знаем	1	1
600	уживаются в	1	1
601	одно из	2	1
602	и редко	1	1
603	и их	1	1
604	с различными	1	1
605	встречающиеся в	1	1
606	тогда он	1	1
607	в конце	6	1
608	давно уже	1	1
609	на четыре	2	1
610	как его	1	1
611	свое выражение	1	1
612	как раз	3	1
613	отношении что	1	1
614	в других	1	1
615	указание на	1	1
616	даже и	1	1
617	перейти к	1	1
618	представляют собой	1	1
619	уступает место	1	1
620	из двух	1	1
621	пришли к	2	1
622	до сих	2	1
623	как у	1	1
624	связаны с	1	1
625	по своим	1	1
626	характерно для	1	1
627	на которые	1	1
628	могут иметь	1	1
629	что не	2	1
630	в живом	1	1
631	этой группы	1	1
632	к более	1	1
633	связано с	5	1
634	то и	2	1
635	целым рядом	1	1
636	не на	2	1
637	однако и	1	1
638	его как	3	1
639	долгое время	1	1
640	свое внимание	1	1
641	обычном языке	1	1
642	вступает в	1	1
643	является его	1	1
644	ни на	2	1
645	как эти	1	1
646	его мышления	1	1
647	с которыми	2	1
648	значении этого	1	1
649	из которых	4	1
650	конечно не	1	1
651	о чем	1	1
652	видит в	1	1
653	его исторической	1	1
654	в течение	4	1
655	эти слова	1	1
656	это есть	4	1
657	два основных	1	1
658	для одного	1	1
659	то к	1	1
660	в состоянии	1	1
661	быть не	2	1
662	эти вопросы	1	1
663	на пути	1	1
664	что из	2	1
665	связи которая	1	1
666	сих пор	2	1
667	но это	4	1
668	все это	8	1
669	является как	2	1
670	работа над	3	1
671	процесса в	1	1
672	тем и	1	1
673	или в	2	1
674	показать как	1	1
675	о котором	1	1
676	своей собственной	1	1
677	но одновременно	1	1
678	у них	1	1
679	возникает вопрос	1	1
680	тем более	3	1
681	вообще в	1	1
682	теряет свою	1	1
683	конце концов	3	1
684	в интересах	2	1
685	с ним	1	1
686	как слово	1	1
687	отношении к	1	1
688	вообще и	1	1
689	нет ничего	1	1
690	в период	1	1
691	от первого	1	1
692	не говоря	1	1
693	отношением к	1	1
694	речи и	1	1
695	но этот	1	1
696	одновременно и	1	1
697	погодин говорит	1	1
698	из этого	4	1
699	ее в	2	1
700	в своих	8	1
701	которая не	1	1
702	смысле что	1	1
