N	2gram	Bakhtin_sl_2	Istorich
140	в ней	3	2
141	бы она	1	2
142	то мы	1	2
143	но конечно	1	2
144	в сторону	1	2
145	по отношению	4	2
146	в качестве	1	2
147	вступают в	1	2
148	независимо от	2	2
149	его на	1	2
150	как в	13	2
151	в своем	6	2
152	хотя и	2	2
153	если он	1	2
154	при этом	7	2
155	всех этих	4	2
156	в виде	2	2
157	в нее	2	2
158	так и	15	2
159	но все	5	2
160	с изучением	1	2
161	на все	1	2
162	большинстве случаев	5	2
163	ни в	4	2
164	вовсе не	10	2
165	и уже	1	2
166	и для	5	2
167	выйти за	1	2
168	такой же	1	2
169	точки зрения	8	2
170	чем перейти	1	2
171	и более	2	2
172	она или	1	2
173	даже в	2	2
174	и герой	1	2
175	в то	4	2
176	одна из	4	2
177	здесь может	1	2
178	с одним	2	2
179	в русском	1	2
180	нам важно	1	2
181	здесь они	1	2
182	во все	1	2
183	как только	1	2
184	утверждать что	1	2
185	и это	1	2
186	и о	1	2
187	говорит и	2	2
188	роль в	2	2
189	в другом	2	2
190	с собой	1	2
191	не с	3	2
192	связан с	3	2
193	случаях мы	1	2
194	образом в	1	2
195	и что	1	2
196	а также	3	2
197	должно было	1	2
198	между тем	3	2
199	в две	1	2
200	все время	1	2
201	в него	7	2
202	же в	1	2
203	дело с	4	2
204	характерно для	1	2
205	и действительно	1	2
206	два типа	1	2
207	с одной	5	2
208	где они	2	2
209	из которого	1	2
210	для нее	1	2
211	что не	1	2
212	него и	1	2
213	за счет	1	2
214	всяком случае	2	2
215	в одном	2	2
216	перейти к	1	2
217	только на	1	2
218	в особенности	3	2
219	и даже	7	2
220	даже не	1	2
221	и др	4	2
222	но есть	1	2
223	которые здесь	1	2
224	не было	2	2
225	одной стороны	5	2
226	представления о	1	2
227	именно так	1	2
228	можно утверждать	1	2
229	и потому	7	2
230	но этот	1	2
231	с миром	1	2
232	да и	1	2
233	с очень	1	2
234	можно сказать	1	2
235	указать на	1	2
236	от него	5	2
237	еще более	2	2
238	отношению к	4	2
239	жизни и	6	2
240	только не	1	2
241	во всяком	3	2
242	совсем как	1	1
243	также и	2	1
244	только самый	1	1
245	его там	1	1
246	и до	1	1
247	во-первых в	1	1
248	и этот	1	1
249	и за	1	1
250	встречается и	1	1
251	есть не	1	1
252	мы не	2	1
253	человека и	3	1
254	нас это	1	1
255	то она	1	1
256	к началу	1	1
257	и заставляет	1	1
258	к общему	1	1
259	на них	2	1
260	между собой	1	1
261	быть в	1	1
262	что его	1	1
263	в различных	2	1
264	но как	2	1
265	к которой	1	1
266	в быту	5	1
267	всего он	1	1
268	со всеми	2	1
269	нельзя говорить	1	1
270	к ним	1	1
271	в новом	2	1
272	не просто	1	1
273	большинство мотивов	1	1
274	к сожалению	1	1
275	отнюдь не	1	1
276	чем же	1	1
277	трудно сказать	1	1
278	если она	3	1
279	из возможных	1	1
280	если на	1	1
281	что как	1	1
282	к новому	3	1
283	все остальные	1	1
284	перед нами	3	1
285	кроме того	2	1
286	глава iv	1	1
287	иначе обстоит	1	1
288	говорят о	1	1
289	он в	1	1
290	что так	1	1
291	всегда ли	1	1
292	бы только	2	1
293	совершается не	1	1
294	и те	1	1
295	на то	1	1
296	человек не	1	1
297	и ту	1	1
298	этот процесс	1	1
299	но прежде	2	1
300	вообще не	1	1
301	больше всего	1	1
302	должна быть	3	1
303	когда это	1	1
304	моменты которые	1	1
305	становится таким	1	1
306	в корне	1	1
307	слились в	1	1
308	из него	2	1
309	его от	3	1
310	и по	1	1
311	человека в	5	1
312	мне в	1	1
313	как они	1	1
314	все случаи	1	1
315	в мире	1	1
316	об этом	1	1
317	бы быть	1	1
318	на этой	1	1
319	а как	1	1
320	входит в	4	1
321	с другими	4	1
322	со всех	1	1
323	но самый	1	1
324	но их	1	1
325	и тем	1	1
326	не соответствует	1	1
327	одной из	1	1
328	но уже	1	1
329	и вне	2	1
330	чем в	2	1
331	ведет к	1	1
332	в передаче	1	1
333	этим в	1	1
334	здесь конечно	1	1
335	и становится	1	1
336	этот материал	1	1
337	в эту	1	1
338	в своей	1	1
339	что такое	1	1
340	в такой	1	1
341	с точки	3	1
342	она в	1	1
343	от времени	1	1
344	не исчерпывается	1	1
345	мы теперь	1	1
346	быта и	1	1
347	которые в	2	1
348	иных форм	1	1
349	ко всему	1	1
350	по себе	5	1
351	в таких	1	1
352	можно понимать	1	1
353	самого начала	1	1
354	эти формы	4	1
355	здесь входить	1	1
356	того как	2	1
357	ее с	1	1
358	и остается	3	1
359	в плане	5	1
360	было у	1	1
361	и отдельных	1	1
362	на самый	1	1
363	для всего	1	1
364	с материалом	2	1
365	это то	1	1
366	очень мало	1	1
367	где уже	1	1
368	на себе	1	1
369	он оставался	1	1
370	во всем	4	1
371	уже говорили	1	1
372	этого предмета	2	1
373	достаточно указать	1	1
374	только с	2	1
375	нет ни	1	1
376	иногда даже	1	1
377	героев и	1	1
378	лежит в	1	1
379	отличается от	2	1
380	и другим	2	1
381	всего что	1	1
382	которые его	1	1
383	отношении он	1	1
384	что при	1	1
385	если же	1	1
386	относящихся сюда	1	1
387	тем и	1	1
388	с ее	2	1
389	как не	1	1
390	свою очередь	2	1
391	на нем	2	1
392	как один	1	1
393	их значение	1	1
394	и пользуется	1	1
395	и получает	1	1
396	они по-видимому	1	1
397	и этим	1	1
398	в себя	2	1
399	с самого	1	1
400	и сам	1	1
401	сам становится	1	1
402	чтобы быть	1	1
403	во второй	1	1
404	случаях обычно	1	1
405	он сам	1	1
406	для этого	4	1
407	с ним	7	1
408	все те	1	1
409	но такая	1	1
410	но здесь	4	1
411	и должно	1	1
412	другие и	1	1
413	другими словами	1	1
414	за пределами	1	1
415	никак не	1	1
416	с другим	1	1
417	или их	1	1
418	мы понимаем	1	1
419	тем как	1	1
420	те моменты	1	1
421	она с	1	1
422	из своего	1	1
423	обычно герой	1	1
424	именно такое	1	1
425	и только	1	1
426	соединении с	1	1
427	здесь в	3	1
428	также в	1	1
429	и предмет	1	1
430	несколько иначе	1	1
431	всегда в	1	1
432	хотя бы	3	1
433	пор не	2	1
434	говорит только	1	1
435	материал как	1	1
436	именно на	2	1
437	конечно не	5	1
438	также имеет	1	1
439	с нею	1	1
440	своей целью	1	1
441	не можем	1	1
442	и немецкой	1	1
443	уже в	2	1
444	в большинстве	6	1
445	всем его	2	1
446	они могли	1	1
447	или даже	3	1
448	и обратно	1	1
449	с какой	1	1
450	характерно что	1	1
451	одно из	1	1
452	и их	5	1
453	обычно не	1	1
454	мы находим	1	1
455	сами по	1	1
456	ней при	1	1
457	случае не	1	1
458	эти явления	1	1
459	как у	1	1
460	или иначе	1	1
461	нас в	1	1
462	нем происходит	1	1
463	здесь это	2	1
464	в соединении	1	1
465	случаев в	1	1
466	и между	2	1
467	и затем	2	1
468	есть на	2	1
469	себя и	4	1
470	очень сложен	1	1
471	говорит о	1	1
472	однако в	2	1
473	них и	2	1
474	а на	1	1
475	которых мы	2	1
476	она может	2	1
477	для сознания	2	1
478	языка не	4	1
479	его собственной	1	1
480	или с	1	1
481	понимания этого	1	1
482	хотя он	1	1
483	для этой	1	1
484	он приобретает	1	1
485	человека как	1	1
486	вступает с	1	1
487	во-вторых и	1	1
488	к себе	1	1
489	но такое	1	1
490	же два	1	1
491	к своему	9	1
492	как бы	7	1
493	героя см	1	1
494	и всей	1	1
495	в отдельности	1	1
496	образом на	1	1
497	дело здесь	1	1
498	этого слова	1	1
499	дает иногда	1	1
500	в основном	4	1
501	только для	1	1
502	все это	16	1
503	в один	1	1
504	нами уже	1	1
505	текстов и	1	1
506	и другими	1	1
507	человек и	14	1
508	обращается к	1	1
509	это может	1	1
510	или нет	1	1
511	которой мы	1	1
512	все они	2	1
513	обстоит дело	2	1
514	здесь правда	1	1
515	на фоне	4	1
516	героя и	5	1
517	могут в	1	1
518	не знает	2	1
519	речи и	3	1
520	героя в	3	1
521	это и	2	1
522	на свет	1	1
523	это так	1	1
524	только одна	1	1
525	в таком	4	1
526	том числе	1	1
527	которая не	1	1
