N	2gram	Potebnia_M_4	Psycholo
299	поэта и	1	2
300	на его	3	2
301	подобно тому	2	2
302	заключает в	8	2
303	форма в	1	2
304	в каждом	3	2
305	здесь мы	2	2
306	пока мы	2	2
307	значение в	1	2
308	произведения с	1	2
309	с другими	4	2
310	полагает что	1	2
311	это не	7	2
312	должен был	1	2
313	роль что	1	2
314	в них	3	2
315	но так	2	2
316	всю жизнь	1	2
317	убедиться что	1	2
318	одного и	1	2
319	не значит	2	2
320	не так	2	2
321	сводятся к	2	2
322	и при	2	2
323	всяком случае	3	2
324	возможны только	1	2
325	приблизительно так	1	2
326	их в	3	2
327	том и	2	2
328	и наоборот	1	2
329	том же	2	2
330	в этих	3	2
331	что этот	1	2
332	для нее	1	2
333	и форма	1	2
334	что чем	2	2
335	все более	3	2
336	от сознания	1	2
337	и другое	2	2
338	в процессе	3	2
339	зависят от	2	2
340	в самых	1	2
341	можно получить	1	2
342	того и	1	2
343	казалось бы	1	2
344	это то	1	2
345	в самой	2	2
346	же время	3	2
347	не вполне	2	2
348	не потому	1	2
349	такие же	5	2
350	когда мы	6	2
351	объяснить почему	1	2
352	его с	1	2
353	это происходит	1	2
354	оно не	2	2
355	она не	2	2
356	на вопрос	4	2
357	свою очередь	1	2
358	и многие	2	2
359	так в	3	2
360	роль в	1	2
361	на том	2	2
362	на которую	1	2
363	что такие	1	2
364	том как	1	2
365	и вообще	2	2
366	в таком	4	2
367	ничего кроме	1	2
368	и здесь	2	2
369	два момента	1	2
370	художественные произведения	1	2
371	во всяком	5	2
372	в глаза	1	2
373	к действительности	1	2
374	после того	2	2
375	этих двух	1	2
376	с пером	1	2
377	в его	5	2
378	применяется к	1	2
379	а потому	1	2
380	и только	3	2
381	и следовательно	3	2
382	для самого	2	2
383	к нему	5	2
384	показывают что	1	2
385	в поэтическом	1	2
386	пришел к	1	2
387	образом все	1	2
388	как нечто	1	2
389	место из	2	2
390	именно на	2	2
391	и у	2	2
392	мы получим	1	2
393	на самую	1	2
394	могло бы	1	2
395	слова в	3	2
396	в одном	4	2
397	вовсе не	7	2
398	в состоянии	2	2
399	отношение к	2	2
400	к ним	2	2
401	но что	2	2
402	и никогда	1	2
403	от игры	1	2
404	в других	2	2
405	исходят из	1	2
406	к которому	1	2
407	в сознание	2	2
408	такое же	2	2
409	а с	1	2
410	не было	12	2
411	поэтической и	1	2
412	здесь дело	1	2
413	была бы	1	2
414	в руках	1	2
415	там где	3	2
416	во внимание	1	2
417	душевной жизни	3	2
418	на который	2	2
419	вместе с	6	2
420	если она	1	2
421	например когда	1	2
422	из которых	2	2
423	что всякое	1	2
424	из самого	1	2
425	действие и	1	2
426	чувства и	1	2
427	как нельзя	1	2
428	и восприятие	1	2
429	более и	2	2
430	звуки в	1	2
431	но это	3	2
432	самое что	1	2
433	и таким	3	2
434	стоит только	1	2
435	когда я	7	2
436	не существует	2	2
437	ему только	1	2
438	это можно	2	2
439	для нас	14	2
440	из себя	2	2
441	у них	1	2
442	тем более	5	2
443	первый раз	1	2
444	другой стороны	1	2
445	состоит из	1	2
446	их с	1	2
447	но когда	1	2
448	на этот	2	2
449	в свое	1	2
450	заметить что	6	2
451	это в	1	2
452	во сне	2	2
453	все что	2	2
454	искусство есть	1	1
455	есть постоянное	1	1
456	а между	4	1
457	ни его	2	1
458	речь идет	1	1
459	одним из	1	1
460	если искусство	1	1
461	с с	1	1
462	предполагает что	1	1
463	нем так	1	1
464	таком случае	2	1
465	человека и	3	1
466	все остальное	1	1
467	каждом шагу	1	1
468	он может	1	1
469	по этим	1	1
470	тем же	1	1
471	в первом	3	1
472	к другому	1	1
473	это однако	1	1
474	человеческой души	1	1
475	и самое	1	1
476	и за	1	1
477	в несколько	1	1
478	а как	2	1
479	играет не	1	1
480	может однако	1	1
481	всего того	1	1
482	и значение	3	1
483	если я	1	1
484	сравнения и	1	1
485	нуждаются в	1	1
486	что между	3	1
487	скользит по	1	1
488	почему мы	1	1
489	имеет свою	2	1
490	что иное	2	1
491	а для	1	1
492	оно есть	2	1
493	поэзии не	1	1
494	мы и	2	1
495	с нашими	1	1
496	зависимости от	1	1
497	власть над	1	1
498	ли оно	1	1
499	есть вместе	2	1
500	нее было	1	1
501	какова же	1	1
502	понятия в	1	1
503	он сам	1	1
504	заключенное в	2	1
505	и формы	1	1
506	бы мы	1	1
507	тем как	2	1
508	признаки и	1	1
509	без которого	2	1
510	потому уже	1	1
511	с одной	1	1
512	могло быть	1	1
513	нельзя представить	1	1
514	только тогда	5	1
515	иногда и	1	1
516	друг от	1	1
517	объективное и	1	1
518	когда например	2	1
519	за пределы	1	1
520	душевных явлений	1	1
521	в истории	4	1
522	идет о	1	1
523	более чем	3	1
524	независимо от	6	1
525	его на	1	1
526	общего с	1	1
527	что как	4	1
528	бы при	1	1
529	к новому	1	1
530	им в	1	1
531	кроме того	3	1
532	она так	2	1
533	с понятием	1	1
534	его к	2	1
535	неизмеримо более	1	1
536	следующим образом	1	1
537	следует рассмотреть	1	1
538	то в	3	1
539	уже не	3	1
540	себе как	1	1
541	говорят о	1	1
542	это есть	3	1
543	мы при	1	1
544	его действие	2	1
545	что нас	1	1
546	в нашем	2	1
547	из этих	2	1
548	от действительности	1	1
549	п хотя	1	1
550	может считаться	1	1
551	в большинстве	2	1
552	того факта	1	1
553	собаку и	1	1
554	только один	1	1
555	чувств и	1	1
556	если он	1	1
557	этот процесс	1	1
558	вообще не	1	1
559	например как	1	1
560	соглашаются с	1	1
561	законы управляющие	1	1
562	как оно	2	1
563	не следует	2	1
564	широкое и	1	1
565	звук может	1	1
566	отдельных слов	1	1
567	в силу	7	1
568	это если	1	1
569	и если	3	1
570	оно должно	1	1
571	самой сущности	2	1
572	объяснить значение	1	1
573	нашего времени	3	1
574	свое время	1	1
575	два раза	1	1
576	что ни	1	1
577	развитию и	1	1
578	сам не	1	1
579	в нее	3	1
580	цель этих	1	1
581	но все	1	1
582	мы его	3	1
583	касается до	1	1
584	не будет	3	1
585	действует на	1	1
586	же касается	1	1
587	в другом	1	1
588	форма есть	2	1
589	его не	1	1
590	а по	1	1
591	с целью	1	1
592	с чтобы	1	1
593	его в	4	1
594	образом если	1	1
595	в глазах	2	1
596	произведения от	1	1
597	области человеческой	1	1
598	всем известно	1	1
599	другому и	1	1
600	только одно	1	1
601	поэтому можно	2	1
602	не ясно	1	1
603	люди не	1	1
604	его частей	1	1
605	но вытекает	1	1
606	одна и	2	1
607	мы видели	1	1
608	существует то	1	1
609	чем в	2	1
610	и было	1	1
611	должно быть	5	1
612	и тогда	1	1
613	и того	1	1
614	по той	1	1
615	же ошибочно	1	1
616	в эту	1	1
617	бы на	1	1
618	но если	1	1
619	я эту	1	1
620	оказываются только	1	1
621	сами не	2	1
622	таким же	5	1
623	взгляд на	1	1
624	мы замечаем	1	1
625	из непосредственного	1	1
626	в котором	4	1
627	бы к	1	1
628	относящихся к	2	1
629	когда ребенок	1	1
630	то для	1	1
631	рядом других	1	1
632	уже здесь	2	1
633	на каждом	1	1
634	что до	2	1
635	стоит в	1	1
636	и значит	1	1
637	рождается не	1	1
638	от его	2	1
639	сходства с	1	1
640	является только	1	1
641	стало быть	8	1
642	и этой	1	1
643	формы является	1	1
644	бумаги а	1	1
645	и новые	1	1
646	по крайней	5	1
647	есть еще	1	1
648	указывает только	1	1
649	существует у	1	1
650	произведений искусства	1	1
651	что те	1	1
652	что есть	3	1
653	перед собою	2	1
654	других отношений	1	1
655	участвует в	1	1
656	дело когда	1	1
657	что эта	1	1
658	с представлением	1	1
659	быть сделано	1	1
660	самого начала	2	1
661	и проч	18	1
662	дело не	2	1
663	на котором	4	1
664	дело в	1	1
665	что их	1	1
666	к этим	1	1
667	не по	1	1
668	звуки не	2	1
669	себе звуки	1	1
670	не производит	1	1
671	можем предположить	1	1
672	похоже на	2	1
673	что шекспир	1	1
674	как остроумие	1	1
675	только не	3	1
676	если кто	1	1
677	в общих	2	1
678	в разных	3	1
679	в качестве	1	1
680	что сами	1	1
681	имеем дело	2	1
682	поэтическое произведение	1	1
683	слов в	4	1
684	к поэзии	1	1
685	другим не	1	1
686	с нами	1	1
687	к произведению	1	1
688	сознанию необходимости	1	1
689	к ней	2	1
690	можем вывести	1	1
691	связь и	2	1
692	и чувство	1	1
693	с своей	1	1
694	же он	1	1
695	связи с	3	1
696	эти три	1	1
697	аналогично с	1	1
698	и очевидная	1	1
699	из объективного	1	1
700	уже и	2	1
701	тогда в	1	1
702	в области	2	1
703	факта что	1	1
704	никакого значения	2	1
705	только от	3	1
706	все то	1	1
707	что поэзия	3	1
708	развития мысли	2	1
709	языке и	4	1
710	время мы	1	1
711	он имел	1	1
712	количество слов	2	1
713	и другим	3	1
714	жизни когда	1	1
715	они и	1	1
716	не есть	9	1
717	мы могли	2	1
718	о роли	1	1
719	приводит его	1	1
720	таких слов	1	1
721	слов все	1	1
722	в суждениях	2	1
723	в каждой	1	1
724	совершается в	1	1
725	как мы	2	1
726	и о	4	1
727	смысле что	1	1
728	от друга	1	1
729	но при	1	1
730	той связи	1	1
731	в собственном	1	1
732	взятым из	1	1
733	в себя	1	1
734	с самого	1	1
735	что оба	1	1
736	имеет никакого	1	1
737	и может	4	1
738	слова а	1	1
739	как с	1	1
740	поэтическим произведением	1	1
741	своей мысли	1	1
742	на нее	3	1
743	ней образ	1	1
744	времени и	1	1
745	не с	2	1
746	было в	3	1
747	по тому	2	1
748	почему в	1	1
749	является в	1	1
750	силу того	1	1
751	быть может	4	1
752	как у	1	1
753	на что	1	1
754	предположить что	4	1
755	стало бы	1	1
756	смысле и	1	1
757	иное как	2	1
758	разница между	1	1
759	о нем	1	1
760	каждый раз	4	1
761	мысли которая	2	1
762	действительности но	1	1
763	тому и	1	1
764	все содержание	2	1
765	но мы	2	1
766	мнения что	1	1
767	что каждый	1	1
768	можно сказать	4	1
769	все его	1	1
770	в сфере	1	1
771	пор пока	2	1
772	оказывается только	1	1
773	как форма	1	1
774	мы познаем	1	1
775	нас от	1	1
776	и во	1	1
777	мы намерены	1	1
778	а у	1	1
779	ее от	1	1
780	творчества так	1	1
781	словом при	1	1
782	когда оно	2	1
783	крайней мере	5	1
784	все в	2	1
785	вообще и	3	1
786	и остроумие	2	1
787	которая и	1	1
788	что бы	1	1
789	картины или	1	1
790	на какую	1	1
791	к сознанию	2	1
792	и об	1	1
793	связь между	3	1
794	и другую	1	1
795	один момент	1	1
796	где не	1	1
797	эти последние	1	1
798	с здесь	1	1
799	на которой	1	1
800	обе эти	1	1
801	в двух	2	1
802	что только	2	1
803	и влияние	1	1
804	с ними	3	1
805	что даже	2	1
806	явления в	1	1
807	его жизнь	1	1
808	бы из	1	1
809	кончает тем	1	1
810	с прежним	1	1
811	по этому	1	1
812	согласно с	1	1
813	заключенный в	3	1
814	не то	5	1
815	в таких	2	1
816	конечно не	2	1
817	на всем	1	1
818	отношений к	1	1
819	стоит на	1	1
820	составить себе	1	1
821	же явления	1	1
822	свидетельствует о	1	1
823	все признаки	1	1
824	по выражению	1	1
825	за ним	2	1
826	между обоими	1	1
827	слова если	1	1
828	который как	1	1
829	для него	5	1
830	и та	4	1
831	прежде всего	1	1
832	иначе как	1	1
833	им только	1	1
834	же например	1	1
835	от тех	1	1
836	эти понятия	1	1
837	можно с	1	1
838	только сказать	1	1
839	ее не	3	1
840	только с	1	1
841	из нее	2	1
842	которые могут	1	1
843	доказать что	1	1
844	образом не	1	1
845	понятия не	1	1
846	ее на	1	1
847	ошибочно как	1	1
848	другое что	1	1
849	до самого	1	1
850	в другой	2	1
851	из двух	1	1
852	же роль	1	1
853	нужно было	1	1
854	со стороны	3	1
855	даже не	2	1
856	в данный	1	1
857	с другим	1	1
858	о влиянии	1	1
859	каждый человек	1	1
860	именно в	3	1
861	человека а	2	1
862	мы станем	1	1
863	и прежде	2	1
864	за большим	1	1
865	один и	5	1
866	свое объяснение	1	1
867	и затем	1	1
868	предмета но	1	1
869	только к	1	1
870	больше и	1	1
871	вопрос почему	2	1
872	на основании	4	1
873	нужно сказать	1	1
874	века и	1	1
875	которая выражает	1	1
876	целым рядом	1	1
877	здесь видим	1	1
878	их друг	1	1
879	есть лишь	2	1
880	именно так	1	1
881	его по	1	1
882	такой которого	1	1
883	человеческой жизни	1	1
884	относящиеся к	1	1
885	понятие о	1	1
886	благодаря чему	1	1
887	на эту	1	1
888	для человека	4	1
889	если эти	1	1
890	с которым	2	1
891	следующее место	1	1
892	что мы	10	1
893	не об	1	1
894	под влиянием	1	1
895	в связи	1	1
896	а есть	1	1
897	должна была	1	1
898	быть объяснено	1	1
899	ко всем	3	1
900	которое в	3	1
901	бы это	1	1
902	как мысль	2	1
903	почти совершенно	1	1
904	мы говорим	7	1
905	несущественным и	1	1
906	при некотором	1	1
907	одной стороны	1	1
908	она есть	1	1
909	в той	4	1
910	всегда имеет	1	1
911	эту мысль	2	1
912	в первой	1	1
913	для понимания	2	1
914	если это	1	1
915	выходит что	1	1
916	друг другом	1	1
917	исходя из	1	1
918	и философии	1	1
919	тех пор	6	1
920	том смысле	2	1
921	с животными	1	1
922	быть не	2	1
923	этого слова	7	1
924	акт мысли	1	1
925	по поверхности	1	1
926	есть много	1	1
927	слова есть	1	1
928	что рассказывает	1	1
929	этом случае	5	1
930	благодаря этому	1	1
931	и нет	1	1
932	чтобы при	1	1
933	как предмет	1	1
934	всегда мы	1	1
935	нет ничего	3	1
936	от нас	1	1
937	из ряда	1	1
938	говорить что	1	1
939	можно сравнить	2	1
940	в более	2	1
941	сомнения в	1	1
942	и сами	2	1
943	самое появление	1	1
944	природе как	2	1
945	потому не	1	1
946	такой взгляд	1	1
947	или в	1	1
948	мира и	1	1
949	поэзии в	1	1
950	обращается к	1	1
951	непременно должны	1	1
952	слов с	1	1
953	от него	2	1
954	от одного	3	1
955	бы в	2	1
956	не более	1	1
957	с не	1	1
958	ни к	2	1
959	в эффекте	1	1
960	только что	3	1
961	хотя в	2	1
962	лежит в	1	1
963	непосредственному восприятию	1	1
964	от всякого	1	1
965	до тех	6	1
966	что слова	1	1
967	имеет целью	1	1
968	а о	1	1
969	слово в	4	1
970	есть от	2	1
971	две формы	1	1
972	между ними	4	1
973	это похоже	1	1
974	и эта	1	1
975	от своего	1	1
976	совершенно серьезно	1	1
977	лишь тогда	3	1
978	лишним потому	1	1
979	от поэзии	1	1
980	которым это	1	1
981	но понятия	1	1
982	и прозы	1	1
983	не что	2	1
984	закрыв глаза	1	1
985	что под	1	1
986	только о	2	1
987	из своей	1	1
988	сами нуждаются	1	1
989	имеет в	2	1
990	себе но	1	1
991	в виде	2	1
992	но еще	1	1
993	по поводу	4	1
994	в пословице	1	1
995	тем самым	4	1
996	ним только	1	1
997	ничего общего	1	1
