N	2gram	Bakhtin_Fr_5	Myslijsy
611	связь с	3	1
612	в народной	1	1
613	слово в	1	1
614	но эта	2	1
615	две стороны	1	1
616	от всех	5	1
617	речи и	1	1
618	и еще	1	1
619	есть и	5	1
620	только о	1	1
621	в заключение	3	1
622	было ничего	1	1
623	жизни и	8	1
624	но еще	1	1
625	ни на	1	1
626	ее в	1	1
627	в процессе	1	1
628	и ни	3	1
