N	2gram	Bakhtin_Fr_4	Marksizm
153	это и	5	3
154	вполне понятно	1	3
155	ту же	1	2
156	нем нет	1	2
157	же как	1	2
158	связана с	4	2
159	в какой-то	1	2
160	мы уже	10	2
161	той же	3	2
162	со всех	1	2
163	не приходится	1	2
164	это отношение	1	2
165	и он	1	2
166	всех сторон	1	2
167	свою очередь	1	2
168	первый план	1	2
169	в чем	3	2
170	и всего	1	2
171	явлений и	1	2
172	не все	1	2
173	в одной	2	2
174	как к	3	2
175	в своем	3	2
176	все остальные	3	2
177	его к	2	2
178	в действительности	1	2
179	то в	3	2
180	бы и	1	2
181	в нашем	4	2
182	в себе	3	2
183	как он	2	2
184	должна быть	1	2
185	в узком	3	2
186	не как	1	2
187	можно было	1	2
188	что все	1	2
189	конечно в	1	2
190	и с	9	2
191	на этой	2	2
192	ни в	2	2
193	разобранные нами	1	2
194	от него	1	2
195	на первый	2	2
196	первым и	1	2
197	времени не	1	2
198	что такое	1	2
199	в основе	2	2
200	следовательно и	1	2
201	как она	1	2
202	тесно связана	1	2
203	у нас	1	2
204	числе и	2	2
205	к тому	2	2
206	они и	1	2
207	с ее	3	2
208	в виду	2	2
209	и та	1	2
210	другими словами	2	2
211	никогда не	2	2
212	подойти к	1	2
213	если бы	1	2
214	и вообще	1	2
215	и даже	3	2
216	по мере	1	2
217	ними как	1	2
218	о том	2	2
219	все в	2	2
220	и во	1	2
221	что и	1	2
222	в литературе	4	2
223	что он	4	2
224	между этими	1	2
225	именно на	1	2
226	в качестве	3	2
227	где они	2	2
228	и др	4	2
229	и других	3	2
230	же они	1	2
231	и их	3	2
232	так как	7	2
233	мы можем	3	2
234	как раз	2	2
235	тем что	4	2
236	самом же	2	2
237	без всякой	1	2
238	связаны с	2	2
239	нового времени	2	2
240	вот в	1	2
241	мы пока	1	2
242	там где	3	2
243	в частности	3	2
244	такие и	1	2
245	независимо от	1	2
246	для всех	1	2
247	и этот	1	2
248	со всею	1	2
249	в первой	1	2
250	тех пор	1	2
251	этого слова	1	2
252	с этой	1	2
253	благодаря этому	1	2
254	познание в	1	2
255	на идеологическую	1	2
256	к данной	1	2
257	или в	2	2
258	узком смысле	2	2
259	мира и	4	2
260	этой системы	4	2
261	же деле	2	2
262	в свою	1	2
263	в романе	10	2
264	к его	1	2
265	из этого	2	2
266	же и	3	2
267	жизни и	4	2
268	в своих	2	2
269	в таком	1	2
270	том числе	3	2
271	также и	4	1
272	главы мы	1	1
273	и то	2	1
274	и без	1	1
275	людей на	1	1
276	оказываются в	1	1
277	так уже	1	1
278	здесь и	3	1
279	несколько подробнее	1	1
280	не хочет	1	1
281	мировоззрения и	1	1
282	и до	5	1
283	таковы все	1	1
284	века в	1	1
285	для выражения	1	1
286	что вся	1	1
287	правильного понимания	2	1
288	при анализе	1	1
289	чужды друг	1	1
290	почти все	3	1
291	в каждый	1	1
292	себя свою	1	1
293	говорить о	1	1
294	принадлежит к	1	1
295	образом отчетливо	1	1
296	жизни как	1	1
297	характер только	1	1
298	они были	3	1
299	группы и	2	1
300	в целом	1	1
301	жизни это	1	1
302	в каждой	1	1
303	и истолковывать	1	1
304	на них	2	1
305	и тонкий	1	1
306	он сам	1	1
307	здесь не	3	1
308	в различных	2	1
309	с его	4	1
310	только после	1	1
311	есть такие	1	1
312	не без	1	1
313	его так	3	1
314	но конечно	3	1
315	а следовательно	1	1
316	нам его	1	1
317	но как	3	1
318	со всеми	1	1
319	в общем	1	1
320	отношение к	1	1
321	общий знаменатель	1	1
322	относится к	1	1
323	и вовсе	1	1
324	его на	1	1
325	части в	1	1
326	это был	2	1
327	всей этой	1	1
328	хотя и	2	1
329	она так	1	1
330	и наконец	2	1
331	более или	3	1
332	романе не	2	1
333	предстанет как	1	1
334	что это	5	1
335	к самому	1	1
336	в этой	13	1
337	с их	1	1
338	нами в	1	1
339	с громадным	1	1
340	и если	1	1
341	главным образом	1	1
342	каждая эпоха	1	1
343	эта система	2	1
344	всех этих	3	1
345	момента в	1	1
346	не значит	1	1
347	ведь не	1	1
348	прочим и	1	1
349	и вот	3	1
350	в россии	1	1
351	их в	2	1
352	в плане	4	1
353	как от	1	1
354	подобно тому	3	1
355	чрезвычайно характерны	1	1
356	и по	5	1
357	в образе	4	1
358	но дело	1	1
359	так например	1	1
360	проблемы как	1	1
361	которые уже	1	1
362	как они	1	1
363	же не	2	1
364	погружены в	2	1
365	значение в	1	1
366	об этой	1	1
367	и второй	2	1
368	для своей	2	1
369	зрения на	1	1
370	в единую	1	1
371	это не	5	1
372	совершенно иная	1	1
373	уже знаем	1	1
374	то все	1	1
375	что один	1	1
376	как такие	1	1
377	после этого	2	1
378	социальной идеологической	1	1
379	очень далек	1	1
380	ведь если	1	1
381	действительности он	1	1
382	сознания мы	1	1
383	и вся	1	1
384	со своими	2	1
385	мы видели	7	1
386	еще в	1	1
387	в один	2	1
388	в других	2	1
389	или менее	3	1
390	во время	10	1
391	или точнее	1	1
392	особенности же	1	1
393	наших дней	2	1
394	конечно что	1	1
395	самый момент	1	1
396	они превращают	1	1
397	что я	2	1
398	образом и	3	1
399	которые в	1	1
400	друг другу	1	1
401	и всякого	1	1
402	что было	1	1
403	и очень	1	1
404	пор и	1	1
405	необходимо учитывать	1	1
406	с необычайной	1	1
407	виду что	1	1
408	на него	1	1
409	не по	1	1
410	говорили с	1	1
411	в разных	3	1
412	в самой	1	1
413	даже прямо	1	1
414	по своей	3	1
415	сознанием и	1	1
416	нам важно	1	1
417	потому что	1	1
418	все разобранные	1	1
419	xvi века	1	1
420	же по	1	1
421	время все	1	1
422	точном смысле	1	1
423	стороны и	1	1
424	в духе	1	1
425	людей в	1	1
426	как человек	1	1
427	значение как	1	1
428	если же	2	1
429	и своих	1	1
430	не единственная	1	1
431	значения и	1	1
432	большое место	2	1
433	какова же	1	1
434	всем этим	1	1
435	в особенности	2	1
436	уже с	1	1
437	латинский язык	1	1
438	природе своей	1	1
439	мысли теперь	1	1
440	на нее	1	1
441	времени и	2	1
442	связан с	4	1
443	особенно в	3	1
444	по природе	1	1
445	найти в	1	1
446	и всюду	1	1
447	имеется в	3	1
448	в которые	2	1
449	в определенной	1	1
450	собой и	1	1
451	образом в	3	1
452	и должно	1	1
453	видим все	1	1
454	и что	1	1
455	как наиболее	1	1
456	живым и	1	1
457	социальная группа	1	1
458	все его	1	1
459	до известной	1	1
460	к нему	3	1
461	двух сторон	1	1
462	работает с	1	1
463	позволит нам	1	1
464	отметить что	3	1
465	примыкает к	1	1
466	в форме	1	1
467	них в	1	1
468	также в	2	1
469	в ту	2	1
470	конце предыдущей	1	1
471	для самого	1	1
472	самые основы	1	1
473	с себя	1	1
474	оно и	1	1
475	каждая социальная	1	1
476	мы видим	3	1
477	с ними	3	1
478	мы увидим	2	1
479	непосредственно из	1	1
480	к нашему	1	1
481	наличные в	1	1
482	очень много	1	1
483	поэтому и	5	1
484	или же	1	1
485	от них	1	1
486	это та	1	1
487	делает его	1	1
488	с одной	2	1
489	уже не	2	1
490	уже в	2	1
491	и они	3	1
492	друг за	1	1
493	это значение	2	1
494	каким образом	1	1
495	или даже	1	1
496	при помощи	1	1
497	связывается с	1	1
498	конечно нет	1	1
499	превращаются в	1	1
500	характерно что	1	1
501	в одном	1	1
502	форм но	1	1
503	граница между	1	1
504	важна та	1	1
505	характерны для	1	1
506	они становятся	1	1
507	само собой	1	1
508	очень тесно	1	1
509	до наших	2	1
510	без того	1	1
511	одной стороны	2	1
512	со стороны	2	1
513	имеет и	1	1
514	форм с	1	1
515	одно понятие	1	1
516	и самая	1	1
517	еще и	7	1
518	тому как	3	1
519	в природе	1	1
520	мы еще	1	1
521	романа в	1	1
522	и самый	1	1
523	превращается в	3	1
524	человек в	1	1
525	о чем	2	1
526	мы остановимся	1	1
527	ведь для	1	1
528	что мы	1	1
529	предыдущей главы	1	1
530	под влиянием	1	1
531	в xviii	2	1
532	уже давно	2	1
533	этой же	3	1
534	он произносит	1	1
535	границы между	3	1
536	органическое целое	1	1
537	но не	2	1
538	влияния на	1	1
539	она есть	1	1
540	в той	2	1
541	не видят	3	1
542	та которая	1	1
543	и там	1	1
544	и всей	1	1
545	времени с	1	1
546	мы сказали	2	1
547	есть и	4	1
548	эти два	1	1
549	дело во	1	1
550	его за	1	1
551	между прочим	2	1
552	остается в	1	1
553	литературе в	1	1
554	в более	1	1
555	известной степени	1	1
556	мышления в	1	1
557	хотя они	1	1
558	здесь они	1	1
559	единой и	1	1
560	чтобы понять	1	1
561	к одной	1	1
562	с двух	1	1
563	увидим дальше	1	1
564	у них	3	1
565	своих моментов	1	1
566	не должен	1	1
567	здесь на	1	1
568	ведь как	1	1
569	века мы	1	1
570	бы на	2	1
571	и другие	2	1
572	в системе	1	1
573	значит конечно	1	1
574	были для	1	1
575	он же	1	1
576	конечно далеко	2	1
577	состоит из	1	1
578	глава третья	1	1
579	равно как	1	1
580	их с	2	1
581	и так	3	1
582	но этот	2	1
583	нас не	1	1
