N	2gram	Propp_Isto_4	Marksizm
131	на основе	1	3
132	о том	4	3
133	что и	9	3
134	одной из	1	3
135	в качестве	7	3
136	его и	2	3
137	его из	1	3
138	так как	9	3
139	до сих	5	3
140	с другой	4	3
141	к которым	5	3
142	связано с	1	3
143	не было	1	3
144	сих пор	5	3
145	только что	3	3
146	в различных	1	3
147	а в	8	3
148	одним из	1	2
149	связана с	2	2
150	выражения как	1	2
151	в зависимости	1	2
152	от своего	3	2
153	вопрос о	4	2
154	зависимости от	1	2
155	мы здесь	2	2
156	и он	3	2
157	и самого	1	2
158	он был	1	2
159	иное как	3	2
160	то мы	2	2
161	но как	1	2
162	дело обстоит	1	2
163	что они	6	2
164	в одной	3	2
165	независимо от	1	2
166	в своем	2	2
167	вступает в	1	2
168	его к	3	2
169	что это	2	2
170	в тех	4	2
171	свет на	1	2
172	значение так	1	2
173	не следует	1	2
174	силой и	1	2
175	в узком	1	2
176	из него	1	2
177	им как	1	2
178	и с	5	2
179	на все	1	2
180	ощущается как	1	2
181	может стать	1	2
182	уже знаем	1	2
183	он и	1	2
184	фигурирует в	1	2
185	мы не	1	2
186	и тогда	1	2
187	является в	1	2
188	на языке	2	2
189	которых и	1	2
190	находятся в	1	2
191	и является	1	2
192	нам важно	1	2
193	только с	2	2
194	сравнительно с	1	2
195	должны быть	1	2
196	формы и	2	2
197	приводит к	1	2
198	и даже	4	2
199	другими словами	2	2
200	все его	1	2
201	с нашей	1	2
202	речи о	1	2
203	но не	5	2
204	мы увидим	3	2
205	или же	3	2
206	это же	2	2
207	себя в	2	2
208	б мы	1	2
209	и у	5	2
210	уже в	2	2
211	в виде	2	2
212	но для	2	2
213	мы знаем	8	2
214	друг друга	1	2
215	у него	5	2
216	тем что	5	2
217	на границе	1	2
218	даже и	2	2
219	в особенности	2	2
220	этом как	1	2
221	именно в	1	2
222	здесь в	1	2
223	а с	1	2
224	что не	1	2
225	они не	1	2
226	не на	3	2
227	о чем	3	2
228	нашей точки	1	2
229	вместе с	6	2
230	к его	1	2
231	из форм	1	2
232	там где	3	2
233	в начале	1	2
234	в более	1	2
235	или в	3	2
236	узком смысле	1	2
237	от него	2	2
238	еще более	1	2
239	между ними	3	2
240	не знает	1	2
241	жизни и	1	2
242	что в	14	2
243	как на	1	2
244	придем к	1	1
245	например в	3	1
246	он также	2	1
247	предполагает что	1	1
248	и действительно	3	1
249	дело вовсе	1	1
250	между двумя	12	1
251	что эти	1	1
252	между ним	1	1
253	к созданию	1	1
254	входящих в	1	1
255	и за	2	1
256	и могут	1	1
257	на тех	1	1
258	это совершенно	1	1
259	именно к	1	1
260	не была	1	1
261	совпадает с	1	1
262	что иное	3	1
263	не случаен	1	1
264	мы и	1	1
265	то это	5	1
266	него он	1	1
267	по линии	1	1
268	между собой	1	1
269	так если	1	1
270	ними в	1	1
271	слова часто	1	1
272	совершенно прав	1	1
273	часто имеет	1	1
274	из этих	3	1
275	видели что	3	1
276	то он	1	1
277	а только	1	1
278	к которой	1	1
279	только при	1	1
280	случай когда	2	1
281	только тогда	3	1
282	не все	1	1
283	вступают в	2	1
284	а через	1	1
285	или иное	1	1
286	иные формы	1	1
287	были не	1	1
288	на тот	1	1
289	и я	1	1
290	превращает его	1	1
291	в центре	1	1
292	эта связь	5	1
293	его на	4	1
294	как в	7	1
295	что именно	1	1
296	дает нам	4	1
297	в различные	1	1
298	когда он	6	1
299	и наконец	1	1
300	мир и	1	1
301	увидим что	2	1
302	ясно и	1	1
303	и хотя	1	1
304	в этот	4	1
305	сливается с	2	1
306	к чему	1	1
307	как это	3	1
308	в ответ	1	1
309	у каждого	1	1
310	отчасти и	1	1
311	эти новые	2	1
312	и сестры	1	1
313	ее как	1	1
314	как он	6	1
315	не могла	1	1
316	и если	3	1
317	вообще не	1	1
318	что она	3	1
319	главным образом	2	1
320	в нашей	1	1
321	перестает быть	1	1
322	всех этих	1	1
323	в силу	5	1
324	и вот	2	1
325	широком смысле	1	1
326	и связанные	1	1
327	так например	2	1
328	в нее	1	1
329	но все	5	1
330	человека в	1	1
331	бы они	1	1
332	связанные с	3	1
333	в совершенно	1	1
334	всегда представляется	1	1
335	связанных с	2	1
336	и второй	1	1
337	ясно что	1	1
338	с целью	2	1
339	наметили основные	1	1
340	он есть	1	1
341	к миру	1	1
342	имеющихся в	1	1
343	его состав	1	1
344	но уже	1	1
345	он является	1	1
346	в них	1	1
347	о которых	1	1
348	с тем	2	1
349	которой он	2	1
350	однажды в	1	1
351	все это	2	1
352	или точнее	1	1
353	именно и	1	1
354	уже к	1	1
355	почти не	1	1
356	от его	1	1
357	не менее	2	1
358	веков и	1	1
359	из данного	1	1
360	выше мы	2	1
361	но он	4	1
362	друг другу	1	1
363	что было	1	1
364	тем не	2	1
365	приводят к	1	1
366	нет никакого	1	1
367	он как	1	1
368	цели и	1	1
369	бы на	1	1
370	особенно ярко	1	1
371	что эта	3	1
372	в русской	3	1
373	тогда когда	1	1
374	случаев мы	1	1
375	а ты	1	1
376	во время	7	1
377	на того	1	1
378	но она	1	1
379	принадлежит к	1	1
380	не могло	2	1
381	и весь	1	1
382	на себя	4	1
383	которые и	1	1
384	это слово	1	1
385	представление об	3	1
386	просьбу как	1	1
387	и делает	1	1
388	не совсем	1	1
389	не могут	2	1
390	когда мы	1	1
391	есть только	3	1
392	и другой	1	1
393	его с	2	1
394	из всей	1	1
395	в некоторых	5	1
396	здесь не	4	1
397	пр или	2	1
398	чтобы быть	1	1
399	сохраняет свою	1	1
400	так в	4	1
401	роль в	1	1
402	слова а	1	1
403	на том	2	1
404	в иной	6	1
405	на нее	1	1
406	он соприкасается	1	1
407	здесь нет	1	1
408	по сравнению	3	1
409	с ним	1	1
410	до нас	1	1
411	внимание на	1	1
412	и что	5	1
413	или на	2	1
414	можно сказать	1	1
415	этих двух	1	1
416	на следующее	1	1
417	которые мы	1	1
418	переходит в	3	1
419	по наследству	1	1
420	когда оно	1	1
421	и нашли	1	1
422	ним и	1	1
423	свой смысл	1	1
424	и только	5	1
425	в другой	3	1
426	его так	1	1
427	все стадии	1	1
428	в него	1	1
429	в лице	2	1
430	ни к	1	1
431	же сфере	1	1
432	в современной	2	1
433	что здесь	7	1
434	но с	1	1
435	землю и	1	1
436	всякого рода	3	1
437	мы видим	6	1
438	тот же	1	1
439	в свой	2	1
440	может оказаться	1	1
441	и так	1	1
442	о значении	1	1
443	или его	1	1
444	их не	2	1
445	играет роль	2	1
446	так что	2	1
447	есть в	2	1
448	и др	5	1
449	уже не	5	1
450	или не	1	1
451	еще одно	1	1
452	мы получим	1	1
453	же в	3	1
454	если в	1	1
455	здесь же	1	1
456	не из	1	1
457	не дает	2	1
458	и других	3	1
459	одного предмета	1	1
460	дает ему	4	1
461	из них	2	1
462	был бы	1	1
463	одно из	1	1
464	эти три	1	1
465	могло бы	2	1
466	в одном	5	1
467	и толстой	2	1
468	у нее	2	1
469	к ним	2	1
470	в широком	1	1
471	тех разнообразных	1	1
472	от того	2	1
473	брата и	1	1
474	в других	2	1
475	в исторической	2	1
476	со стороны	1	1
477	или иначе	1	1
478	а именно	3	1
479	эти две	1	1
480	ему не	1	1
481	к которому	1	1
482	уходит в	1	1
483	с той	2	1
484	в ряде	1	1
485	как же	1	1
486	и затем	1	1
487	в середине	1	1
488	говорит о	2	1
489	что им	1	1
490	превращается в	7	1
491	а на	4	1
492	этого не	2	1
493	на которых	1	1
494	другой стороны	4	1
495	его как	2	1
496	на эту	1	1
497	для человека	1	1
498	для историка	1	1
499	не исключительно	1	1
500	на который	1	1
501	ответить на	1	1
502	от предмета	1	1
503	к себе	3	1
504	эти исследования	1	1
505	неотделимо от	1	1
506	этих случаях	8	1
507	он говорит	2	1
508	находит в	1	1
509	к жизни	1	1
510	сравнению с	3	1
511	нужно прибавить	1	1
512	это приводит	3	1
513	на которое	1	1
514	какого-нибудь одного	1	1
515	здесь имеется	2	1
516	что же	1	1
517	быть как	1	1
518	и всей	1	1
519	кто такой	1	1
520	исходя из	1	1
521	целое мы	1	1
522	в это	1	1
523	сказать не	1	1
524	этом случае	3	1
525	в целом	2	1
526	на которой	2	1
527	но это	3	1
528	его же	1	1
529	естественно не	1	1
530	силу и	1	1
531	однако не	1	1
532	свою связь	1	1
533	не оставляют	1	1
534	всего поддается	1	1
535	хотя и	2	1
536	у них	1	1
537	или нет	1	1
538	из своего	3	1
539	и ни	1	1
540	этой форме	1	1
541	мы должны	5	1
542	его еще	1	1
543	на нем	5	1
544	потому что	6	1
545	представляют для	1	1
546	исключительно в	1	1
547	только по	1	1
548	к ее	1	1
549	является и	3	1
550	никакой связи	1	1
551	этом мы	1	1
552	не что	3	1
553	это и	5	1
554	самое что	1	1
555	на своем	1	1
556	пути к	1	1
557	являются не	1	1
558	и другие	3	1
559	по поводу	1	1
560	небо и	1	1
561	мольбу о	1	1
562	их больше	1	1
563	том числе	1	1
