N	2gram	Vygotskiy__1	formyVre
244	так же	16	2
245	как это	2	2
246	по своему	1	2
247	в данном	2	2
248	наряду с	1	2
249	лежит в	2	2
250	сих пор	4	2
251	только для	3	2
252	о его	1	2
253	ни для	1	2
254	сила и	1	2
255	к будущему	1	2
256	в двух	2	2
257	у них	1	2
258	как явление	2	2
259	значения в	1	2
260	между ними	2	2
261	не быть	1	2
262	в заключение	1	2
263	как на	4	2
264	во всяком	3	2
265	все что	1	2
266	эта новая	1	1
267	например в	1	1
268	и действительно	1	1
269	связан с	5	1
270	и то	3	1
271	на самом	1	1
272	значении этого	1	1
273	идет о	2	1
274	он всегда	1	1
275	не имеют	1	1
276	и больше	1	1
277	стороны мы	1	1
278	действительности и	1	1
279	для этих	1	1
280	есть не	2	1
281	самое замечательное	1	1
282	что если	2	1
283	которую мы	4	1
284	большую роль	1	1
285	вопрос о	7	1
286	на эти	3	1
287	он как	2	1
288	время как	4	1
289	ее название	1	1
290	вместо того	2	1
291	из того	5	1
292	же что	1	1
293	виде но	1	1
294	пр и	1	1
295	быть осуществлено	1	1
296	основе этого	1	1
297	в ней	1	1
298	и говорить	1	1
299	разумеется не	1	1
300	между собой	5	1
301	оно ни	1	1
302	в чем	4	1
303	с его	4	1
304	в нашем	2	1
305	самом деле	3	1
306	все больше	1	1
307	и вопрос	1	1
308	могло быть	1	1
309	не входит	1	1
310	в общем	3	1
311	по направлению	1	1
312	себе и	2	1
313	отличие от	1	1
314	показаться что	1	1
315	и речи	38	1
316	между словом	1	1
317	за пределы	2	1
318	это самое	1	1
319	как говорит	2	1
320	план выступает	1	1
321	что во	1	1
322	его на	2	1
323	что как	2	1
324	более и	2	1
325	все остальные	4	1
326	в полном	1	1
327	когда он	2	1
328	характер свойственный	1	1
329	его к	1	1
330	является выражением	1	1
331	чего не	1	1
332	задачи не	1	1
333	проблема их	1	1
334	в самом	7	1
335	в которой	3	1
336	ступени развития	2	1
337	бы и	2	1
338	как их	1	1
339	выражение в	1	1
340	учение о	3	1
341	остановиться на	1	1
342	им в	1	1
343	и те	2	1
344	ее как	1	1
345	в наших	3	1
346	наблюдаем в	1	1
347	ряду и	1	1
348	вообще не	1	1
349	с чем	1	1
350	по самому	1	1
351	стороны в	1	1
352	он ни	1	1
353	мы можем	6	1
354	выражения и	1	1
355	понятий и	4	1
356	образом и	3	1
357	в точном	1	1
358	на его	1	1
359	большую часть	1	1
360	уже за	1	1
361	его от	1	1
362	всех своих	1	1
363	будем говорить	1	1
364	так например	1	1
365	лишь что	1	1
366	одно и	2	1
367	в основу	2	1
368	но все	2	1
369	а вместе	1	1
370	для всей	1	1
371	форм к	1	1
372	в состоянии	2	1
373	об этом	3	1
374	он проявляется	1	1
375	особенности в	1	1
376	является конечно	2	1
377	на этой	1	1
378	с самим	1	1
379	этих вопросов	1	1
380	моменты в	1	1
381	лучше чем	1	1
382	и тем	6	1
383	реальности и	1	1
384	ни в	4	1
385	о которых	1	1
386	когда я	1	1
387	явления которые	1	1
388	другая форма	1	1
389	ключ к	2	1
390	мы не	7	1
391	такой же	3	1
392	в один	2	1
393	нисколько не	1	1
394	и еще	1	1
395	в своей	4	1
396	вне всякого	1	1
397	с самого	8	1
398	не столько	4	1
399	на каждом	1	1
400	что до	1	1
401	от его	1	1
402	и связей	1	1
403	мыслит себе	1	1
404	точку зрения	2	1
405	которые в	1	1
406	и эти	2	1
407	борьбу с	1	1
408	единое целое	4	1
409	тому что	5	1
410	лишь одну	1	1
411	о будущем	1	1
412	и слово	2	1
413	как путем	1	1
414	чистом виде	1	1
415	о значении	1	1
416	есть прежде	2	1
417	не имеет	2	1
418	самого начала	8	1
419	дело в	2	1
420	говорить особо	1	1
421	слову и	2	1
422	и сама	1	1
423	на него	2	1
424	материала в	1	1
425	и силой	1	1
426	их развитие	1	1
427	под этим	1	1
428	слова как	2	1
429	этих двух	3	1
430	и связи	2	1
431	он хочет	1	1
432	самому своему	1	1
433	за исключением	1	1
434	вперед и	1	1
435	во всем	3	1
436	удельного веса	1	1
437	только с	1	1
438	и делает	1	1
439	явлениями в	1	1
440	может показаться	1	1
441	в образах	1	1
442	и здесь	1	1
443	начиная с	2	1
444	когда мы	1	1
445	как только	1	1
446	и развития	1	1
447	но самая	1	1
448	бы он	2	1
449	той или	1	1
450	и iv	1	1
451	в наши	2	1
452	сказать что	11	1
453	оно не	1	1
454	опираясь на	1	1
455	человеческая речь	1	1
456	приходит к	3	1
457	себе в	1	1
458	с ее	1	1
459	как не	1	1
460	свою очередь	3	1
461	связи со	1	1
462	в ее	2	1
463	отношений и	1	1
464	данном случае	2	1
465	нами выше	1	1
466	действия и	2	1
467	то время	5	1
468	и дальше	1	1
469	в нескольких	1	1
470	наши задачи	2	1
471	к самой	1	1
472	с собой	2	1
473	еще в	1	1
474	о природе	4	1
475	по сравнению	6	1
476	что от	1	1
477	другом с	1	1
478	если бы	5	1
479	действия но	2	1
480	вот почему	2	1
481	и т.д	5	1
482	но к	1	1
483	и поэтому	2	1
484	внимание на	1	1
485	отдельные элементы	3	1
486	но мы	1	1
487	никак не	1	1
488	и что	5	1
489	и назвать	1	1
490	все их	1	1
491	в различных	1	1
492	может не	3	1
493	в значительной	2	1
494	этом процессе	1	1
495	его разум	1	1
496	раз и	1	1
497	между тем	9	1
498	функций в	1	1
499	его физическая	1	1
500	нуждается в	2	1
501	на одном	1	1
502	я вижу	1	1
503	говорит он	15	1
504	всего материала	1	1
505	данным моментом	1	1
506	он по	1	1
507	бы поставить	1	1
508	к нулю	1	1
509	представления о	1	1
510	сразу в	1	1
511	и следовательно	3	1
512	в другую	1	1
513	он что	2	1
514	по своей	5	1
515	мы увидим	1	1
516	что даже	1	1
517	для себя	4	1
518	и является	1	1
519	из многих	1	1
520	должен быть	4	1
521	должен был	1	1
522	отличают его	1	1
523	и строго	1	1
524	всех его	1	1
525	и ее	7	1
526	вопрос об	6	1
527	по этому	1	1
528	именно на	1	1
529	где они	1	1
530	образов в	1	1
531	для всех	4	1
532	оказывается в	1	1
533	связанный со	1	1
534	не можем	1	1
535	то и	3	1
536	всем его	1	1
537	в виде	2	1
538	является не	1	1
539	а это	1	1
540	был бы	2	1
541	в единое	2	1
542	этому первому	1	1
543	и стремится	1	1
544	они с	1	1
545	другом в	2	1
546	под рукой	1	1
547	как такового	2	1
548	быть по	1	1
549	и вместе	1	1
550	ее на	4	1
551	он один	1	1
552	того в	1	1
553	и стремление	1	1
554	со всем	2	1
555	этой проблемы	8	1
556	мы это	1	1
557	на ее	2	1
558	что тот	1	1
559	в природе	3	1
560	в отличие	1	1
561	что не	1	1
562	них и	1	1
563	мы скажем	1	1
564	на этот	3	1
565	которых мы	2	1
566	всему этому	1	1
567	ничем не	1	1
568	более того	1	1
569	другой стороны	9	1
570	одну из	4	1
571	и том	1	1
572	или с	1	1
573	ребенка и	5	1
574	под влиянием	2	1
575	строение и	1	1
576	несмотря на	2	1
577	можем в	1	1
578	в речи	2	1
579	но что	1	1
580	находим только	1	1
581	все более	3	1
582	своей книги	2	1
583	чрезвычайно важно	1	1
584	от анализа	1	1
585	их к	1	1
586	при переходе	2	1
587	связаны в	1	1
588	одной стороны	9	1
589	сравнению с	5	1
590	лежат в	1	1
591	в тех	1	1
592	человек с	1	1
593	чтобы определить	1	1
594	распадается на	1	1
595	этого слова	4	1
596	особенности на	1	1
597	только внешняя	1	1
598	этого метода	1	1
599	между прочим	1	1
600	из него	1	1
601	как те	1	1
602	и новой	1	1
603	тех же	2	1
604	рассматривать как	1	1
605	он видел	1	1
606	указать на	1	1
607	этого рода	2	1
608	должны быть	1	1
609	войти в	1	1
610	в результате	4	1
611	это как	1	1
612	которая в	2	1
613	в отдельных	1	1
614	сопоставлено и	1	1
615	в ряды	1	1
616	бы в	5	1
617	и которое	3	1
618	останавливаться на	3	1
619	иначе он	1	1
620	эти особенности	1	1
621	конце концов	1	1
622	переносится в	1	1
623	которое конечно	1	1
624	для читателя	1	1
625	хотя в	1	1
626	потребность в	1	1
627	друга но	1	1
628	в свою	4	1
629	от всех	3	1
630	вперед по	1	1
631	связей и	2	1
632	помощью этих	1	1
633	совершенно не	1	1
634	природе и	2	1
635	развитие и	1	1
636	но этот	2	1
637	занимает в	2	1
638	по поводу	1	1
639	в таком	1	1
640	этой точки	1	1
