N	2gram	Vinokur_Ku_3	Problemy
138	в своем	4	3
139	более или	2	3
140	в условиях	2	3
141	из этих	5	3
142	имеем в	1	3
143	как он	2	3
144	не к	1	3
145	на этом	2	3
146	было бы	16	3
147	далеко не	5	3
148	в слове	4	3
149	такой же	2	3
150	или менее	2	3
151	но если	3	3
152	и при	2	3
153	и их	1	3
154	в своей	4	3
155	в отличие	2	3
156	не как	2	3
157	установка на	3	3
158	образом и	1	3
159	но он	1	3
160	в отношении	3	3
161	она не	3	3
162	правда в	1	3
163	но здесь	1	3
164	слова как	2	3
165	по своей	1	3
166	на него	3	3
167	и несколько	1	3
168	не могут	5	3
169	чем у	1	3
170	если бы	8	3
171	никак не	2	3
172	и что	7	3
173	в различных	2	3
174	и только	3	3
175	слов и	5	3
176	отличается от	2	3
177	словом и	1	3
178	а то	2	3
179	что и	6	3
180	тем что	5	3
181	с другой	7	3
182	более того	1	3
183	с помощью	6	3
184	слова то	1	3
185	так же	2	3
186	что же	5	3
187	по существу	3	3
188	но для	3	3
189	и для	1	3
190	в речи	1	3
191	еще более	2	3
192	другой стороны	3	3
193	того же	4	3
194	и идеи	1	3
195	и другие	1	3
196	смысле слова	2	2
197	ту же	1	2
198	отношения к	1	2
199	же как	1	2
200	и через	2	2
201	и должны	1	2
202	самый предмет	1	2
203	вопрос о	11	2
204	и говорить	2	2
205	не нужно	1	2
206	он сам	1	2
207	мы будем	1	2
208	не входит	1	2
209	к слову	1	2
210	в общем	6	2
211	нет и	1	2
212	сама по	2	2
213	литературной речи	3	2
214	в одной	1	2
215	с этим	1	2
216	когда он	2	2
217	целый ряд	4	2
218	и как	2	2
219	двух разных	1	2
220	не было	4	2
221	увидим что	2	2
222	зрения как	1	2
223	себе как	1	2
224	бы и	3	2
225	бы не	3	2
226	так в	2	2
227	на некоторых	1	2
228	но на	3	2
229	должна быть	3	2
230	на том	2	2
231	в корне	2	2
232	свое время	2	2
233	у пушкина	1	2
234	данное слово	1	2
235	но дело	1	2
236	но все	2	2
237	есть конечно	2	2
238	речь а	1	2
239	высказывания и	1	2
240	лишь в	8	2
241	хотя бы	9	2
242	ко второму	1	2
243	он есть	1	2
244	этом смысле	1	2
245	и тем	6	2
246	все равно	1	2
247	строгом смысле	1	2
248	себя внимание	2	2
249	для своих	1	2
250	вернемся к	2	2
251	что такое	4	2
252	мы конечно	1	2
253	есть свой	1	2
254	в кавычки	1	2
255	в которых	3	2
256	мысли и	2	2
257	могло бы	3	2
258	не менее	12	2
259	одном из	1	2
260	которые в	4	2
261	зрения и	1	2
262	речь и	1	2
263	того как	7	2
264	но она	1	2
265	не могло	1	2
266	следовательно и	1	2
267	ничего не	6	2
268	к определенному	1	2
269	отношении к	1	2
270	то и	2	2
271	для другого	1	2
272	если только	1	2
273	у нас	10	2
274	языка в	6	2
275	могут быть	6	2
276	к тому	3	2
277	той или	5	2
278	без всякого	1	2
279	языка и	2	2
280	представим себе	1	2
281	в другом	1	2
282	можно было	11	2
283	те же	7	2
284	это вовсе	1	2
285	не место	1	2
286	остановимся на	1	2
287	лишь как	1	2
288	которого оно	1	2
289	между тем	4	2
290	от них	1	2
291	тем как	1	2
292	в языке	7	2
293	все время	1	2
294	но с	1	2
295	к различным	1	2
296	этот вопрос	3	2
297	и так	1	2
298	поэтому и	1	2
299	двух точек	1	2
300	да еще	1	2
301	раз в	1	2
302	в поэзии	5	2
303	речь в	2	2
304	для него	1	2
305	в известной	1	2
306	а в	5	2
307	о которых	1	2
308	к самому	1	2
309	но вся	1	2
310	именно как	1	2
311	знает лишь	1	2
312	или иной	7	2
313	для этого	6	2
314	и пр	3	2
315	на этот	2	2
316	там где	3	2
317	слова что	1	2
318	что мы	2	2
319	вместе с	2	2
320	в строгом	1	2
321	в данном	7	2
322	к жизни	1	2
323	в первой	1	2
324	слов в	1	2
325	этого слова	4	2
326	остается в	2	2
327	себе еще	1	2
328	речи как	3	2
329	в результате	3	2
330	о котором	1	2
331	для нас	4	2
332	в большей	2	2
333	находим в	1	2
334	есть уже	1	2
335	не дает	2	2
336	сказать что	7	2
337	есть и	1	2
338	в свое	2	2
339	два слова	1	2
340	но автор	1	2
341	как слово	2	2
342	значение в	2	2
343	во всяком	2	2
344	все что	1	2
345	они не	3	2
346	я и	3	1
347	чтобы не	2	1
348	и то	1	1
349	на самом	3	1
350	оказываются в	1	1
351	и есть	5	1
352	далее и	1	1
353	из самых	1	1
354	по преимуществу	3	1
355	собственном смысле	2	1
356	делают его	1	1
357	форма его	1	1
358	из всех	1	1
359	в несколько	1	1
360	здесь нас	1	1
361	на материале	2	1
362	или наоборот	1	1
363	нуждаются в	1	1
364	входит в	1	1
365	до крайности	2	1
366	язык как	1	1
367	именно к	1	1
368	на себе	1	1
369	от друга	1	1
370	из того	2	1
371	разумеется никакой	1	1
372	подчеркнуть что	2	1
373	собою и	1	1
374	в ней	3	1
375	литературы и	1	1
376	между собой	1	1
377	это возможно	1	1
378	время в	3	1
379	иногда бывает	1	1
380	в нашем	7	1
381	то мы	3	1
382	вполне и	1	1
383	но как	3	1
384	а только	1	1
385	очевидно и	1	1
386	функции слова	2	1
387	который мы	1	1
388	менее всего	1	1
389	он пишет	2	1
390	друг от	1	1
391	и лучше	1	1
392	форме и	1	1
393	один и	2	1
394	в собственном	1	1
395	разных типов	1	1
396	характер и	1	1
397	речи но	3	1
398	этом его	1	1
399	как к	2	1
400	что как	3	1
401	может обойтись	1	1
402	нами в	1	1
403	гораздо существеннее	1	1
404	в словаре	1	1
405	то убедимся	1	1
406	со своей	1	1
407	точку зрения	2	1
408	что это	3	1
409	в целом	4	1
410	тон в	1	1
411	же слово	1	1
412	того этот	1	1
413	самое это	2	1
414	учение о	2	1
415	все слова	1	1
416	тому же	3	1
417	из общей	1	1
418	чтобы тем	1	1
419	слово это	2	1
420	а вовсе	1	1
421	и если	2	1
422	прибегают не	1	1
423	что она	5	1
424	в ее	4	1
425	есть одна	1	1
426	сказать в	1	1
427	читателя в	1	1
428	формы но	2	1
429	или иному	1	1
430	концы с	1	1
431	отношений между	2	1
432	в силу	6	1
433	и вот	3	1
434	строить свою	1	1
435	в первом	5	1
436	в степени	1	1
437	будем говорить	1	1
438	может понять	1	1
439	смысла слово	1	1
440	это конечно	2	1
441	в одну	1	1
442	здесь мы	1	1
443	что все	2	1
444	употреблять в	1	1
445	сознание и	1	1
446	а по	1	1
447	оттенок в	1	1
448	на этой	1	1
449	его в	2	1
450	выходит за	1	1
451	для нее	1	1
452	деле в	1	1
453	и иных	1	1
454	которая как	1	1
455	и мы	1	1
456	моменты в	2	1
457	я все	2	1
458	пушкина в	1	1
459	ведь в	1	1
460	для достижения	1	1
461	вводит в	1	1
462	он является	1	1
463	и вы	1	1
464	но лишь	1	1
465	не всегда	1	1
466	и уже	1	1
467	несмотря на	1	1
468	здесь можно	5	1
469	друга в	1	1
470	значит не	3	1
471	мы знаем	1	1
472	чем в	2	1
473	быть также	1	1
474	от языка	2	1
475	обратимся к	1	1
476	в научной	1	1
477	убедиться что	4	1
478	который как	2	1
479	же есть	1	1
480	можно только	1	1
481	все должно	1	1
482	во время	1	1
483	что если	2	1
484	в такой	1	1
485	не должен	1	1
486	одним и	2	1
487	мы в	1	1
488	не столько	4	1
489	с концами	1	1
490	что до	1	1
491	в частном	1	1
492	мы теперь	1	1
493	его поведения	1	1
494	не будем	5	1
495	интересуют не	1	1
496	друг другу	1	1
497	бы о	1	1
498	тем самым	4	1
499	однако в	2	1
500	и делают	1	1
501	не должна	1	1
502	даже в	1	1
503	а вот	2	1
504	здесь следовательно	1	1
505	тому что	4	1
506	все для	1	1
507	так он	1	1
508	дня и	1	1
509	бы сразу	1	1
510	или что	1	1
511	есть прежде	1	1
512	дело не	2	1
513	тогда когда	4	1
514	первая часть	1	1
515	пушкина но	1	1
516	и остается	1	1
517	к этим	1	1
518	в самых	1	1
519	о них	4	1
520	оттенки в	2	1
521	но только	1	1
522	значение этого	1	1
523	для всего	1	1
524	о самой	1	1
525	она игнорирует	1	1
526	и без	2	1
527	а во	1	1
528	на практике	4	1
529	ровно ничего	1	1
530	то у	2	1
531	а лишь	3	1
532	и нужно	2	1
533	связи с	6	1
534	что речь	1	1
535	возможно в	1	1
536	из истории	1	1
537	только с	1	1
538	как будто	1	1
539	их по	1	1
540	форма является	1	1
541	что на	3	1
542	в области	14	1
543	и самой	1	1
544	остановиться несколько	1	1
545	сделать в	1	1
546	начиная с	1	1
547	сущности на	1	1
548	да рядом	2	1
549	мы найдем	2	1
550	когда мы	3	1
551	когда они	1	1
552	совершенно особая	1	1
553	лежит в	1	1
554	я сам	1	1
555	указание на	1	1
556	должны быть	1	1
557	всего в	1	1
558	как стремление	1	1
559	уже на	1	1
560	особенности и	1	1
561	им для	1	1
562	им в	1	1
563	у себя	1	1
564	того чтобы	11	1
565	как не	1	1
566	подходе к	1	1
567	данном случае	4	1
568	здесь также	1	1
569	типа в	2	1
570	с разных	1	1
571	мы наблюдаем	1	1
572	новый оттенок	1	1
573	все из	1	1
574	отношения эти	1	1
575	в прямой	1	1
576	стилистическое значение	1	1
577	не с	2	1
578	стилистика в	2	1
579	отсюда и	1	1
580	известной мере	1	1
581	это только	1	1
582	с этого	1	1
583	разговорного языка	1	1
584	форме в	1	1
585	вот это	1	1
586	каждый раз	1	1
587	произведения как	1	1
588	то уже	1	1
589	никакой необходимости	1	1
590	после того	6	1
591	в сфере	1	1
592	это должно	1	1
593	может не	1	1
594	от него	1	1
595	языке как	1	1
596	смысле не	1	1
597	этих слов	3	1
598	и всякая	1	1
599	во втором	1	1
600	он все	1	1
601	эти два	2	1
602	убедимся что	1	1
603	отметить что	3	1
604	исключительно важное	1	1
605	о предмете	1	1
606	сочетания слов	1	1
607	и следует	2	1
608	известно что	1	1
609	быть и	1	1
610	но так	1	1
611	дела это	1	1
612	сюда же	1	1
613	лишь часть	1	1
614	один из	4	1
615	всей нашей	1	1
616	в двух	2	1
617	себе внимание	1	1
618	мы видим	1	1
619	пусть они	1	1
620	не сказано	1	1
621	проникнуть в	1	1
622	в какой	3	1
623	в стороне	1	1
624	приходит в	2	1
625	они могут	1	1
626	в большом	1	1
627	же при	1	1
628	точка зрения	4	1
629	это же	1	1
630	с одной	4	1
631	именно на	2	1
632	вопроса о	3	1
633	своим собственным	1	1
634	не знать	3	1
635	языка как	4	1
636	только слово	2	1
637	но самое	1	1
638	следует отметить	1	1
639	конечно лишь	1	1
640	характерно что	1	1
641	никто не	1	1
642	всяком случае	1	1
643	свой смысл	1	1
644	например учение	1	1
645	не о	2	1
646	может служить	2	1
647	дело и	1	1
648	вообще можно	1	1
649	в письменной	2	1
650	остается за	1	1
651	и придают	1	1
652	на лингвистику	1	1
653	одной стороны	4	1
654	со стороны	1	1
655	это есть	1	1
656	следует подчеркнуть	2	1
657	именно в	3	1
658	по своим	1	1
659	а именно	3	1
660	в каких	1	1
661	понимали и	1	1
662	а с	3	1
663	есть подлинная	1	1
664	и др	1	1
665	что не	4	1
666	на ней	1	1
667	что для	1	1
668	словесного стиля	1	1
669	положений и	1	1
670	конечно совершенно	1	1
671	в некоторых	2	1
672	связано с	1	1
673	другому и	1	1
674	смысла и	1	1
675	оно дано	1	1
676	которых мы	1	1
677	и самый	2	1
678	на весь	1	1
679	есть лишь	1	1
680	очень хорошая	1	1
681	нас интересуют	1	1
682	если эти	1	1
683	совершенно очевидно	1	1
684	и ты	1	1
685	и слово	1	1
686	в связи	5	1
687	может иметь	3	1
688	именно поэтому	2	1
689	этот рассказ	1	1
690	в сторону	1	1
691	свою речь	1	1
692	не язык	1	1
693	ни на	2	1
694	до этого	1	1
695	это те	2	1
696	и потому	1	1
697	как это	7	1
698	которой конечно	1	1
699	мы говорим	4	1
700	подхода к	2	1
701	речь не	1	1
702	не знал	1	1
703	поэтому-то и	1	1
704	но сам	2	1
705	лежат в	1	1
706	данной эпохи	1	1
707	в тех	2	1
708	форма в	1	1
709	и другой	1	1
710	и пожалуй	1	1
711	и формы	1	1
712	еще раз	2	1
713	этом случае	4	1
714	сплошь да	2	1
715	своих пределов	1	1
716	есть язык	3	1
717	не любил	1	1
718	слове а	1	1
719	с большой	1	1
720	исключает всякую	1	1
721	в светской	1	1
722	которых он	1	1
723	раз подчеркнуть	1	1
724	нет разумеется	1	1
725	она знает	1	1
726	изменения в	1	1
727	мы сразу	1	1
728	котором он	1	1
729	остается тем	1	1
730	взаимоотношения и	1	1
731	бы ему	1	1
732	решенным и	1	1
733	совершенно иной	2	1
734	с двух	1	1
735	к этой	1	1
736	все они	2	1
737	как речь	1	1
738	я в	3	1
739	французский язык	1	1
740	не есть	3	1
741	лишь тогда	1	1
742	по поводу	3	1
743	в свою	1	1
744	конечно далеко	1	1
745	на более	1	1
746	они как	1	1
747	в частности	2	1
748	же относится	1	1
749	по одному	1	1
750	он дан	1	1
751	типа и	1	1
752	в последнем	1	1
753	одновременно и	1	1
754	на это	1	1
755	и вместе	1	1
756	только они	1	1
757	а может	1	1
758	и эта	1	1
759	это в	2	1
760	который не	1	1
761	к этому	1	1
762	как на	8	1
763	в таком	4	1
764	и начнем	1	1
