N	2gram	Tiupa_Disk_1	Problema
154	в слове	1	3
155	несмотря на	1	3
156	том что	19	3
157	искусства не	1	3
158	есть его	1	3
159	тем не	1	3
160	на него	1	3
161	как его	2	3
162	в противном	1	3
163	имеют дело	1	3
164	имеем дело	2	3
165	же время	4	3
166	не выходя	1	3
167	и это	1	3
168	хотя и	2	3
169	и от	1	3
170	приводит к	2	3
171	если бы	1	3
172	но здесь	1	3
173	и должно	1	3
174	основе своей	2	3
175	на ее	2	3
176	творчества в	1	3
177	на почве	1	3
178	этом смысле	1	3
179	одной из	4	3
180	как нечто	1	3
181	с одной	9	3
182	со всеми	1	3
183	вопроса о	1	3
184	слова не	1	3
185	событие и	1	3
186	в известной	1	3
187	входят в	1	3
188	и даже	3	3
189	оно не	2	3
190	себя и	1	3
191	одной стороны	9	3
192	его как	2	3
193	в иных	1	3
194	только его	1	3
195	в область	1	3
196	и на	5	3
197	к ценности	1	3
198	в тех	2	3
199	здесь совершенно	1	3
200	да и	1	3
201	слова и	1	3
202	но это	1	3
203	природу и	1	3
204	не является	4	3
205	за его	2	3
206	и все	2	3
207	не знает	1	3
208	в таком	1	3
209	они не	2	3
210	можно говорить	1	2
211	и должны	1	2
212	и есть	2	2
213	определить как	2	2
214	в котором	5	2
215	мы имеем	2	2
216	правильного понимания	1	2
217	эстетическая деятельность	3	2
218	совпадает с	2	2
219	но она	1	2
220	не вполне	1	2
221	я не	1	2
222	и он	2	2
223	не остается	1	2
224	предметом и	1	2
225	столь же	3	2
226	в чем	1	2
227	с его	4	2
228	но как	2	2
229	а только	1	2
230	не все	1	2
231	в едином	2	2
232	в истории	4	2
233	как к	2	2
234	эстетической деятельности	3	2
235	себе не	3	2
236	отнесены к	1	2
237	к чему	1	2
238	что это	1	2
239	и те	1	2
240	на то	1	2
241	а к	1	2
242	не имеют	1	2
243	не следует	2	2
244	на этом	2	2
245	человека в	2	2
246	в каждом	2	2
247	лишь в	4	2
248	и других	1	2
249	искусства в	1	2
250	действительности в	1	2
251	о которых	1	2
252	строгом смысле	1	2
253	как таковой	1	2
254	и при	1	2
255	или точнее	1	2
256	и более	1	2
257	войти в	1	2
258	не могли	1	2
259	и вообще	2	2
260	и вся	1	2
261	раз и	1	2
262	а иногда	1	2
263	дело в	1	2
264	чем не	1	2
265	во всем	1	2
266	связи с	4	2
267	здесь же	1	2
268	определенными композиционными	1	2
269	этом отношении	1	2
270	к себе	2	2
271	не могут	1	2
272	говорящий человек	1	2
273	отличается от	2	2
274	же самое	2	2
275	только при	1	2
276	в себя	5	2
277	особенно в	1	2
278	том как	1	2
279	его разновидностях	1	2
280	поэтому в	1	2
281	в другом	2	2
282	и что	2	2
283	словесного творчества	1	2
284	в значительной	2	2
285	и во	2	2
286	как композиционная	1	2
287	человека как	1	2
288	в каких	1	2
289	того что	3	2
290	в современной	1	2
291	что он	4	2
292	в какой	2	2
293	и ее	2	2
294	себя в	2	2
295	композиционным формам	1	2
296	события и	1	2
297	завершение в	1	2
298	можно определить	2	2
299	в нашей	1	2
300	в виде	1	2
301	в начале	2	2
302	цели и	1	2
303	что и	3	2
304	тем что	3	2
305	композиционными приемами	1	2
306	в особенности	4	2
307	или иной	5	2
308	связаны с	1	2
309	здесь в	2	2
310	форме и	1	2
311	служебной роли	1	2
312	не было	7	2
313	в россии	1	2
314	в связи	1	2
315	в частности	9	2
316	событие не	1	2
317	как это	1	2
318	в строгом	3	2
319	событием и	2	2
320	для понимания	2	2
321	можно сказать	5	2
322	того или	2	2
323	в культуре	2	2
324	или в	2	2
325	о котором	2	2
326	той или	3	2
327	не более	2	2
328	как конститутивный	1	2
329	мы должны	1	2
330	ни к	6	2
331	но зато	2	2
332	в этих	1	2
333	в равной	2	2
334	жанровые формы	1	2
335	в свою	3	2
336	к его	2	2
337	или иного	1	2
338	и другие	1	2
339	в своих	3	2
340	к чему-то	1	2
341	к этому	2	2
342	лежат в	1	1
343	для построения	1	1
344	с эстетики	1	1
345	это и	1	1
346	осуществляется определенными	1	1
347	не носят	1	1
348	к данному	2	1
349	с природой	1	1
350	и реального	1	1
351	чего не	1	1
352	от своей	1	1
353	в первом	3	1
354	к другому	2	1
355	нем нет	1	1
356	из его	1	1
357	и за	1	1
358	обойтись без	1	1
359	этом направлении	1	1
360	что далеко	1	1
361	форма со	1	1
362	вопрос о	1	1
363	форма осуществляется	1	1
364	этого является	1	1
365	ее своеобразие	1	1
366	мы называем	1	1
367	во внутреннем	1	1
368	высказывания в	6	1
369	жизненной позиции	1	1
370	на себя	2	1
371	с ее	2	1
372	в каждой	3	1
373	форм в	1	1
374	меньшей степени	1	1
375	как таковые	1	1
376	но далеко	1	1
377	как таковая	1	1
378	по своему	3	1
379	различия между	3	1
380	в противовес	1	1
381	в новом	2	1
382	себе и	1	1
383	уже стало	1	1
384	идет о	1	1
385	стороны и	2	1
386	целый ряд	2	1
387	как уже	3	1
388	вопросом о	1	1
389	содержания не	1	1
390	в непосредственной	1	1
391	поскольку мы	1	1
392	в противоположность	2	1
393	другом случае	1	1
394	не приходится	2	1
395	бы и	1	1
396	которые в	1	1
397	что так	1	1
398	следующей главе	1	1
399	в этой	2	1
400	имеются только	1	1
401	в философии	1	1
402	высказывания не	2	1
403	к эстетическому	1	1
404	к искусству	2	1
405	всем что	1	1
406	эстетики словесного	1	1
407	они в	1	1
408	всех этих	1	1
409	в понимании	1	1
410	в принципе	2	1
411	не как	4	1
412	понимания и	1	1
413	характер в	1	1
414	свое время	1	1
415	можно даже	1	1
416	чем она	1	1
417	подобно тому	2	1
418	так например	2	1
419	которое как	1	1
420	нуждающейся в	1	1
421	этом последнем	1	1
422	подход к	1	1
423	могла бы	2	1
424	значение в	1	1
425	бы быть	3	1
426	творчества на	1	1
427	себя не	1	1
428	зрения на	3	1
429	к художественной	1	1
430	это было	2	1
431	на бумаге	1	1
432	от одного	1	1
433	и мы	1	1
434	к словесному	1	1
435	для них	1	1
436	их взаимоотношения	1	1
437	этом явлении	1	1
438	с тем	1	1
439	потому и	1	1
440	автора и	1	1
441	важнейшим композиционным	1	1
442	только тем	1	1
443	формам например	1	1
444	и правильно	1	1
445	занимает какую-то	1	1
446	не становится	1	1
447	к предмету	1	1
448	что вся	1	1
449	к одному	1	1
450	равной мере	1	1
451	как совокупность	1	1
452	себе а	1	1
453	в которых	4	1
454	мысли и	2	1
455	направлен на	2	1
456	только самим	1	1
457	смысле а	1	1
458	даже к	1	1
459	и эти	1	1
460	лежит не	1	1
461	том и	1	1
462	однако в	3	1
463	не должно	1	1
464	мере и	1	1
465	по себе	3	1
466	вплоть до	1	1
467	до известной	1	1
468	как можно	1	1
469	что с	2	1
470	виду что	1	1
471	но для	1	1
472	как формы	2	1
473	и без	2	1
474	этих двух	1	1
475	к концу	1	1
476	всякое событие	1	1
477	целое в	1	1
478	и является	1	1
479	с достаточной	1	1
480	позицию и	1	1
481	в процессе	5	1
482	в подобном	1	1
483	однако это	2	1
484	есть к	1	1
485	личности в	1	1
486	в момент	2	1
487	уже о	2	1
488	мы все	1	1
489	значительной степени	2	1
490	его с	1	1
491	иной области	1	1
492	она же	1	1
493	быть отнесены	1	1
494	анализа в	1	1
495	как некое	1	1
496	активности в	1	1
497	говоря словами	1	1
498	события на	1	1
499	для художественного	2	1
500	к такому	2	1
501	как не	3	1
502	свою очередь	3	1
503	на нем	1	1
504	говоря уже	2	1
505	языка и	2	1
506	характер и	2	1
507	если в	1	1
508	характер а	1	1
509	и иные	2	1
510	на том	2	1
511	по аналогии	1	1
512	было в	2	1
513	мог бы	1	1
514	в одном	2	1
515	нет она	1	1
516	и социальные	1	1
517	строго говоря	2	1
518	это как	1	1
519	деятельности в	1	1
520	к языку	1	1
521	включающее в	1	1
522	с человеком	2	1
523	образом в	1	1
524	без которой	1	1
525	о ней	1	1
526	возможна только	1	1
527	как наиболее	1	1
528	на что	1	1
529	а также	8	1
530	события в	2	1
531	в эстетической	1	1
532	явления культуры	1	1
533	на протяжении	2	1
534	тем или	1	1
535	суть не	1	1
536	во втором	4	1
537	них в	2	1
538	чисто внешним	1	1
539	познания в	1	1
540	что здесь	1	1
541	в лингвистике	3	1
542	быть и	1	1
543	отсутствует к	1	1
544	научного мышления	3	1
545	есть является	1	1
546	том каковы	1	1
547	из сторон	1	1
548	и действительно	1	1
549	не имеющих	1	1
550	уже существенно	1	1
551	в контексте	1	1
552	или же	1	1
553	теорию литературы	1	1
554	как эстетическая	1	1
555	и теперь	1	1
556	для всех	1	1
557	есть в	2	1
558	которому он	1	1
559	уже не	4	1
560	только на	1	1
561	ее а	1	1
562	все многообразие	1	1
563	входящие в	1	1
564	или даже	2	1
565	из них	3	1
566	например жанровым	1	1
567	его и	1	1
568	и понимание	2	1
569	для него	4	1
570	можно рассказать	1	1
571	целом и	1	1
572	сами по	2	1
573	творческой активности	1	1
574	к ним	3	1
575	не о	1	1
576	может служить	1	1
577	друг друга	1	1
578	если оно	1	1
579	в объект	1	1
580	момент в	1	1
581	значение чем	1	1
582	чему не	1	1
583	выходит за	1	1
584	с другим	1	1
585	до сих	1	1
586	как возможное	1	1
587	нас в	1	1
588	этим путем	1	1
589	лирических стихотворений	1	1
590	именно в	3	1
591	а о	2	1
592	уходит в	1	1
593	или о	1	1
594	равной степени	1	1
595	сознания именно	1	1
596	связано с	1	1
597	не создает	1	1
598	пушкина как	1	1
599	до конца	1	1
600	жанровым соответствуют	1	1
601	одну из	2	1
602	о чем	2	1
603	этом основании	1	1
604	его предмета	1	1
605	всех других	1	1
606	художественного целого	1	1
607	и вне	1	1
608	существенные архитектонические	1	1
609	но оно	1	1
610	вместе с	1	1
611	до этого	1	1
612	однако для	1	1
613	ибо это	1	1
614	не становясь	1	1
615	для обозначения	3	1
616	образом и	1	1
617	лицом к	1	1
618	в той	1	1
619	тому как	3	1
620	же их	1	1
621	и композиционно	2	1
622	она вся	1	1
623	как целое	1	1
624	поэзия не	1	1
625	этого слова	1	1
626	события а	2	1
627	аналогии с	1	1
628	впрочем не	1	1
629	сих пор	1	1
630	конкретное высказывание	1	1
631	которое было	1	1
632	которое может	1	1
633	в смысле	1	1
634	о мире	1	1
635	и собственно	1	1
636	это уже	1	1
637	в следующей	1	1
638	как возможность	1	1
639	и часто	1	1
640	и может	1	1
641	не существует	1	1
642	к тому	5	1
643	что делает	2	1
644	в результате	1	1
645	которая в	1	1
646	или иным	1	1
647	и ценностного	1	1
648	для современной	1	1
649	в собственно	1	1
650	вообще в	1	1
651	с понятием	2	1
652	я в	1	1
653	хотя в	2	1
654	автора хотя	1	1
655	в мифе	1	1
656	могли быть	1	1
657	отношении к	1	1
658	к лицу	1	1
659	в готовом	1	1
660	жизни в	2	1
661	и формой	1	1
662	в творчестве	1	1
663	не говоря	2	1
664	отношением к	1	1
665	говорящего к	3	1
666	быть признано	1	1
667	в свое	1	1
668	явление культуры	1	1
669	в которой	1	1
670	в действительности	3	1
671	но эти	1	1
672	разрушило бы	1	1
673	это в	2	1
674	это понятие	3	1
675	им и	1	1
