N	2gram	Potebnia_M_2	FransuaR
231	между прочим	4	2
232	многие из	1	2
233	и для	3	2
234	при таком	1	2
235	и от	3	2
236	или в	2	2
237	которого они	1	2
238	хотя и	3	2
239	от него	4	2
240	же в	5	2
241	здесь только	1	2
242	из тех	1	2
243	речи и	1	2
244	в противоположность	1	2
245	в таком	4	2
246	а между	4	1
247	человека и	3	1
248	и объясняется	1	1
249	не имел	1	1
250	вне связи	1	1
251	тех же	1	1
252	этого последнего	3	1
253	все его	1	1
254	на деле	3	1
255	что слово	2	1
256	мысли а	2	1
257	между двумя	6	1
258	в определенные	1	1
259	по которым	1	1
260	на две	2	1
261	собственном смысле	1	1
262	то же	12	1
263	же образ	1	1
264	а как	1	1
265	смотреть на	1	1
266	от всякой	1	1
267	мы не	11	1
268	оба эти	2	1
269	принадлежит к	1	1
270	не видим	1	1
271	они связаны	1	1
272	и другая	1	1
273	и заставляет	1	1
274	будем называть	1	1
275	они еще	1	1
276	готовому и	1	1
277	есть форма	1	1
278	но конечно	1	1
279	необходимых условий	1	1
280	понимания не	1	1
281	от них	3	1
282	видит в	1	1
283	с которыми	2	1
284	по отношению	2	1
285	а и	5	1
286	явлениями и	1	1
287	друг от	1	1
288	человека с	1	1
289	и чем	1	1
290	только путем	1	1
291	в животном	2	1
292	с этим	7	1
293	чем мы	1	1
294	если на	2	1
295	как к	1	1
296	этого развития	1	1
297	ней в	1	1
298	все остальные	5	1
299	и понимания	1	1
300	и как	6	1
301	что по	1	1
302	имеет в	1	1
303	и свою	1	1
304	от этого	1	1
305	в этот	1	1
306	в которой	5	1
307	совершенно иначе	1	1
308	он в	1	1
309	в нашем	2	1
310	в известном	1	1
311	остановиться на	1	1
312	по форме	1	1
313	имеем в	1	1
314	тому же	1	1
315	как он	4	1
316	на то	5	1
317	и если	4	1
318	что без	3	1
319	по-видимому не	1	1
320	сказать в	2	1
321	о которой	3	1
322	для того	5	1
323	же это	1	1
324	мере как	1	1
325	и более	1	1
326	и сам	1	1
327	и связанные	1	1
328	поэтому оно	2	1
329	из него	1	1
330	на этом	2	1
331	последнее слово	1	1
332	касается до	2	1
333	могла бы	3	1
334	как они	1	1
335	связанные с	2	1
336	и может	3	1
337	об этом	1	1
338	связанных с	1	1
339	них не	3	1
340	где оно	2	1
341	лишь в	1	1
342	было бы	13	1
343	говоря о	3	1
344	и дает	1	1
345	мы встретим	1	1
346	поэтому можно	1	1
347	этом мы	1	1
348	о которых	3	1
349	внешнего мира	4	1
350	сам он	1	1
351	особенно на	1	1
352	и уже	5	1
353	и чего	1	1
354	оно имеет	1	1
355	в развитии	1	1
356	особенно для	1	1
357	место в	4	1
358	и при	3	1
359	что такое	2	1
360	можно найти	1	1
361	человеком и	1	1
362	мы называем	3	1
363	все и	1	1
364	не столько	2	1
365	в которых	1	1
366	для всякого	1	1
367	значение для	1	1
368	отношений между	3	1
369	одном из	4	1
370	как это	2	1
371	смысле а	1	1
372	только для	5	1
373	важную особенность	1	1
374	которые в	1	1
375	но он	2	1
376	сами по	7	1
377	есть именно	1	1
378	во времени	2	1
379	и вся	1	1
380	ни для	1	1
381	был уже	1	1
382	с развитием	1	1
383	не менее	5	1
384	тем самым	4	1
385	с которой	1	1
386	что с	2	1
387	вместе и	5	1
388	в то	6	1
389	мысли в	3	1
390	по тону	1	1
391	в самых	1	1
392	которые были	1	1
393	не могло	1	1
394	но разумеется	1	1
395	на стороне	1	1
396	близки к	2	1
397	и весь	2	1
398	же время	2	1
399	показывает как	1	1
400	на те	1	1
401	другой стороны	2	1
402	те особенности	1	1
403	им и	1	1
404	до того	1	1
405	что на	3	1
406	не потому	1	1
407	у нас	2	1
408	дает только	2	1
409	все то	1	1
410	и такие	1	1
411	человека в	3	1
412	становится возможным	1	1
413	он видит	1	1
414	оно не	3	1
415	что при	1	1
416	которые мы	3	1
417	для кого	2	1
418	на это	1	1
419	где он	1	1
420	они стали	1	1
421	каждому из	2	1
422	того чтобы	2	1
423	от друга	1	1
424	что все	2	1
425	он вовсе	1	1
426	и образ	2	1
427	того времени	1	1
428	напротив они	1	1
429	здесь не	1	1
430	без всякого	1	1
431	при переходе	1	1
432	тем в	1	1
433	в собственном	2	1
434	их связь	1	1
435	чтобы показать	1	1
436	так в	4	1
437	мы наблюдаем	1	1
438	как с	1	1
439	те же	3	1
440	было в	2	1
441	здесь как	1	1
442	все свои	2	1
443	которые с	1	1
444	раз не	1	1
445	это только	1	1
446	мы в	3	1
447	мыслью и	1	1
448	они как	1	1
449	был не	1	1
450	остановимся на	2	1
451	как выражение	1	1
452	с человеком	1	1
453	находится в	3	1
454	и деятельности	1	1
455	приближается к	1	1
456	по себе	15	1
457	некоторых из	1	1
458	кого не	1	1
459	и силу	1	1
460	и та	1	1
461	вместе со	2	1
462	образа как	1	1
463	др и	1	1
464	его жизни	1	1
465	утверждает что	1	1
466	требует для	1	1
467	времени в	1	1
468	по их	1	1
469	и были	1	1
470	нас в	2	1
471	мы понимаем	1	1
472	которой мы	2	1
473	на ее	1	1
474	и остаются	1	1
475	в языке	3	1
476	и целых	1	1
477	бы в	2	1
478	и только	6	1
479	именно в	1	1
480	иначе в	1	1
481	она еще	1	1
482	слов и	1	1
483	и следовательно	2	1
484	и могли	1	1
485	воспринимается и	1	1
486	не зная	2	1
487	в формах	2	1
488	один из	2	1
489	всякого рода	1	1
490	с ними	3	1
491	как отдельные	2	1
492	в какой	2	1
493	и действительно	1	1
494	и такое	1	1
495	который в	1	1
496	всяком случае	7	1
497	не было	6	1
498	в теле	2	1
499	которые так	1	1
500	делает его	1	1
501	же и	1	1
502	для всех	1	1
503	с нею	2	1
504	уже в	5	1
505	этом что	1	1
506	и они	2	1
507	то и	9	1
508	развития мы	1	1
509	в единстве	1	1
510	ряду других	1	1
511	по законам	1	1
512	но самое	1	1
513	чужого языка	1	1
514	все признаки	3	1
515	органов в	1	1
516	его и	1	1
517	и понимание	1	1
518	превращаются в	1	1
519	он имеет	1	1
520	не находит	1	1
521	не остаются	1	1
522	что и	11	1
523	форма человеческой	1	1
524	с этими	1	1
525	к ним	1	1
526	не о	1	1
527	если оно	1	1
528	у него	2	1
529	только по	3	1
530	тем что	7	1
531	они становятся	1	1
532	такие которые	2	1
533	этот последний	1	1
534	со стороны	3	1
535	ожидания и	2	1
536	сильное и	1	1
537	к которому	2	1
538	которые не	3	1
539	себя и	2	1
540	чувством и	2	1
541	потому он	1	1
542	к человеку	1	1
543	чтобы убедиться	1	1
544	а на	1	1
545	которых мы	3	1
546	следует считать	1	1
547	а за	1	1
548	стремится к	1	1
549	не на	2	1
550	а не	18	1
551	к таким	2	1
552	его как	1	1
553	было для	2	1
554	одна из	4	1
555	это самое	2	1
556	и силы	2	1
557	под влиянием	8	1
558	как именно	2	1
559	мог быть	1	1
560	уже давно	1	1
561	имея в	2	1
562	первоначально не	1	1
563	довольно близко	1	1
564	например когда	1	1
565	может стать	2	1
566	а потому	5	1
567	конечно не	1	1
568	для обозначения	2	1
569	и всякого	1	1
570	в течение	1	1
571	имеет существенное	1	1
572	форму своего	1	1
573	сознание мысль	1	1
574	там где	4	1
575	что как	1	1
576	многих других	1	1
577	на самое	1	1
578	есть и	1	1
579	нам еще	1	1
580	черты именно	1	1
581	вероятно не	1	1
582	более сильное	1	1
583	слова и	3	1
584	как например	3	1
585	происходит с	1	1
586	отличается от	1	1
587	что касается	1	1
588	сила и	1	1
589	от нас	1	1
590	даже больше	1	1
591	вне его	1	1
592	этот образ	1	1
593	отношениях к	1	1
594	известной степени	1	1
595	в связи	2	1
596	ко второй	1	1
597	души в	2	1
598	в эту	3	1
599	ни по	2	1
600	хотя бы	2	1
601	все они	1	1
602	отношении к	2	1
603	на другие	6	1
604	имеет место	2	1
605	были и	2	1
606	просто не	1	1
607	это так	1	1
608	но еще	1	1
609	то оно	1	1
610	к этому	2	1
611	как на	3	1
612	во всяком	7	1
613	все что	3	1
614	такой же	4	1
615	они не	4	1
