N	2gram	Bakhtin_Pr_3	Dialekti
130	перед нами	5	3
131	все эти	9	3
132	тем более	2	3
133	в нем	10	3
134	в силу	1	3
135	он и	1	3
136	как все	1	3
137	и без	3	3
138	не в	2	3
139	из которых	1	3
140	тем самым	1	3
141	одна из	7	3
142	в основе	5	3
143	но она	1	3
144	же время	5	3
145	ровно ничего	1	3
146	во всем	2	3
147	уже и	1	3
148	я бы	1	3
149	должны быть	1	3
150	и этим	1	3
151	вот это	1	3
152	это было	3	3
153	не надо	1	3
154	все время	1	3
155	быть и	2	3
156	и ее	6	3
157	есть в	3	3
158	из них	4	3
159	мир в	1	3
160	друг друга	1	3
161	тем что	2	3
162	для того	1	3
163	именно как	1	3
164	и прежде	6	3
165	не было	4	3
166	его как	1	3
167	ни на	1	3
168	он будет	1	3
169	как бы	14	3
170	на свете	2	3
171	с полной	1	3
172	и от	3	3
173	мира и	2	3
174	и ни	1	3
175	не знает	4	3
176	только о	1	3
177	в слове	1	3
178	я и	1	2
179	также и	4	2
180	например в	5	2
181	в чисто	2	2
182	этого он	1	2
183	в зависимости	2	2
184	если я	1	2
185	что если	1	2
186	что можно	1	2
187	и он	1	2
188	в ней	7	2
189	еще не	5	2
190	на них	1	2
191	всего этого	1	2
192	с его	2	2
193	но не	5	2
194	есть смерть	1	2
195	в особом	1	2
196	его на	1	2
197	и где	1	2
198	целый ряд	1	2
199	но в	5	2
200	в условиях	4	2
201	из этих	1	2
202	и они	2	2
203	в себе	5	2
204	тому же	2	2
205	но на	1	2
206	и если	3	2
207	при этом	3	2
208	перестает быть	1	2
209	и по	3	2
210	на этом	1	2
211	людей и	1	2
212	чаще всего	1	2
213	все равно	4	2
214	показывает что	1	2
215	этого не	1	2
216	и уже	2	2
217	несмотря на	2	2
218	понятия и	1	2
219	вещи в	1	2
220	всяком случае	1	2
221	в их	2	2
222	отличен от	2	2
223	их в	2	2
224	бы быть	1	2
225	но они	4	2
226	история в	1	2
227	иной раз	1	2
228	что их	1	2
229	а для	2	2
230	ну а	2	2
231	личности в	1	2
232	истории не	1	2
233	могут быть	4	2
234	той или	1	2
235	все еще	3	2
236	мир или	1	2
237	как мы	5	2
238	как с	1	2
239	с первым	1	2
240	разного рода	1	2
241	и всякого	1	2
242	для этого	1	2
243	и вообще	3	2
244	и смерть	1	2
245	и здесь	1	2
246	и во	4	2
247	нет это	1	2
248	в его	8	2
249	и она	1	2
250	и кроме	1	2
251	не мешает	1	2
252	и тем	2	2
253	со всеми	8	2
254	и тела	1	2
255	же и	1	2
256	не можем	1	2
257	и у	7	2
258	же от	1	2
259	как последнее	1	2
260	нового времени	8	2
261	ведь это	1	2
262	не о	2	2
263	бытия и	2	2
264	у него	1	2
265	и никакой	1	2
266	он один	1	2
267	так или	1	2
268	нет если	1	2
269	или иначе	1	2
270	именно в	2	2
271	еще и	1	2
272	души и	1	2
273	своего собственного	1	2
274	себя и	2	2
275	быть только	2	2
276	и потому	5	2
277	мы говорим	1	2
278	нет ни	2	2
279	или нет?	2	2
280	по существу	5	2
281	и формы	1	2
282	в смысле	2	2
283	тех или	1	2
284	и для	4	2
285	или в	1	2
286	себя самого	3	2
287	я думаю	1	2
288	но вот	1	2
289	а в	2	2
290	слово в	2	2
291	другой стороны	1	2
292	по одному	1	2
293	о себе	2	2
294	к этой	1	2
295	а я	2	2
296	ее в	3	2
297	в своих	2	2
298	они не	3	2
299	во всяком	1	2
300	новое время	4	1
301	от этой	1	1
302	как чистый	1	1
303	ту же	1	1
304	в применении	1	1
305	в сфере	1	1
306	x мы	1	1
307	этом отношении	1	1
308	на самом	1	1
309	но тем	1	1
310	по этим	1	1
311	и разным	1	1
312	так уже	1	1
313	и так	3	1
314	конечно с	1	1
315	мировоззрения и	1	1
316	самых существенных	1	1
317	и которая	1	1
318	по его	1	1
319	один знает	1	1
320	хорошо и	1	1
321	или наоборот	2	1
322	и живых	1	1
323	и себя	1	1
324	на первом	1	1
325	разные типы	1	1
326	распространенный в	1	1
327	что уже	2	1
328	оно с	1	1
329	только сама	1	1
330	эпохи в	1	1
331	категории и	1	1
332	этого термина	1	1
333	конечно и	4	1
334	до полного	1	1
335	из ее	1	1
336	которую можно	3	1
337	и этого	1	1
338	во всех	12	1
339	других а	1	1
340	а только	1	1
341	не то	3	1
342	в общем	1	1
343	иногда и	3	1
344	себе и	1	1
345	тут же	1	1
346	есть подлинный	1	1
347	его развития	1	1
348	независимо от	1	1
349	о жизни	1	1
350	бы я	1	1
351	и наконец	2	1
352	бы мир	1	1
353	более или	3	1
354	себе не	1	1
355	суда и	1	1
356	со своей	1	1
357	в которой	2	1
358	во многих	1	1
359	пусть это	1	1
360	не сделал	1	1
361	что ничего	1	1
362	потом опять	1	1
363	только один	1	1
364	но ведь	1	1
365	претендует на	1	1
366	всеми их	1	1
367	кажется не	1	1
368	вера в	1	1
369	этих веков	1	1
370	он ни	1	1
371	мы можем	5	1
372	всех этих	1	1
373	них нет	1	1
374	не к	1	1
375	что тут	1	1
376	как от	1	1
377	из него	1	1
378	всеми ее	1	1
379	или иных	1	1
380	именно это	1	1
381	и может	1	1
382	есть все	1	1
383	в мире	5	1
384	что мне	2	1
385	его в	2	1
386	знает что	1	1
387	платона и	1	1
388	времени так	1	1
389	но самый	1	1
390	на почве	1	1
391	не чем	1	1
392	далеко не	2	1
393	мы имеем	1	1
394	не всегда	1	1
395	о чем	1	1
396	например от	1	1
397	бога и	2	1
398	нисколько не	1	1
399	объяснение он	1	1
400	и абсолютного	1	1
401	или менее	3	1
402	ибо не	1	1
403	его нельзя	1	1
404	во время	1	1
405	абсолютного утверждения	1	1
406	общества и	1	1
407	нас не	1	1
408	и помимо	1	1
409	целом и	1	1
410	смерть как	1	1
411	в такой	1	1
412	веры с	1	1
413	в котором	1	1
414	место в	2	1
415	не уничтожает	1	1
416	представление о	1	1
417	и мудрость	1	1
418	оказывается что	1	1
419	не как	1	1
420	они уже	1	1
421	по своей	9	1
422	вовсе еще	1	1
423	своему существу	1	1
424	и той	2	1
425	но он	2	1
426	творчества и	1	1
427	иным как	1	1
428	что было	1	1
429	не его	1	1
430	и более	2	1
431	без особой	1	1
432	даже в	1	1
433	далее я	1	1
434	и истории	1	1
435	если и	1	1
436	с гордостью	1	1
437	вплоть до	4	1
438	и время	1	1
439	человека но	1	1
440	особенно ярко	3	1
441	только здесь	1	1
442	того как	1	1
443	на него	1	1
444	всей их	1	1
445	когда они	1	1
446	мы все	2	1
447	в единство	1	1
448	одной и	1	1
449	относительность и	1	1
450	а живое	1	1
451	казалось бы	3	1
452	передо мною	1	1
453	в самой	1	1
454	имеем дело	1	1
455	этих двух	2	1
456	в науке	1	1
457	связи с	1	1
458	ибо все	1	1
459	глубину и	1	1
460	что на	1	1
461	характерен для	1	1
462	область истории	1	1
463	ли это	1	1
464	в стиле	1	1
465	которых он	1	1
466	все то	3	1
467	в основу	1	1
468	приведу еще	1	1
469	это конечно	2	1
470	как только	1	1
471	же самое	1	1
472	значит ли	1	1
473	всего в	1	1
474	что вы	1	1
475	эти законы	1	1
476	как для	1	1
477	смерти и	4	1
478	знаем мы	1	1
479	которая есть	1	1
480	тот и	1	1
481	всегда в	1	1
482	в каждой	1	1
483	ли вы	1	1
484	где нет	1	1
485	всем миром	1	1
486	иного человека	1	1
487	с ее	1	1
488	не хочу	1	1
489	он утверждает	1	1
490	не могу	3	1
491	в ее	3	1
492	средних веков	1	1
493	человека я	1	1
494	он с	1	1
495	в себя	6	1
496	человеческой и	1	1
497	существовать и	1	1
498	достаточно чтобы	1	1
499	и которые	2	1
500	мог бы	1	1
501	во многом	2	1
502	связанных с	1	1
503	строго говоря	1	1
504	с ним	2	1
505	и вещи	1	1
506	то есть	48	1
507	но к	3	1
508	внимание на	1	1
509	и та	1	1
510	повторяю это	1	1
511	или на	2	1
512	по типу	1	1
513	можно сказать	8	1
514	с соответствующими	1	1
515	моменты и	1	1
516	этого у	1	1
517	все в	1	1
518	жизни он	1	1
519	все на	1	1
520	тем или	1	1
521	эти два	2	1
522	а потому	1	1
523	мы ни	1	1
524	тогда этот	1	1
525	есть с	2	1
526	наконец в	2	1
527	он был	1	1
528	представления о	2	1
529	планете и	1	1
530	к ней	1	1
531	нет он	1	1
532	но тут	1	1
533	своей глубине	1	1
534	но с	1	1
535	всякого рода	3	1
536	здесь не	4	1
537	тот же	2	1
538	одной из	4	1
539	сущности а	1	1
540	очень много	1	1
541	все той	1	1
542	нем нет	3	1
543	в качестве	1	1
544	и хочу	1	1
545	вот что	2	1
546	каждый из	1	1
547	вопроса о	1	1
548	конечно нет	1	1
549	представить себе	1	1
550	идеи или	1	1
551	содержания и	1	1
552	мы находим	2	1
553	представлений о	1	1
554	к ним	1	1
555	при всей	2	1
556	и никогда	1	1
557	заметить что	1	1
558	и делает	1	1
559	характерны для	4	1
560	в других	1	1
561	ведь уже	1	1
562	до самого	1	1
563	человека то	1	1
564	до сих	5	1
565	истина и	1	1
566	от этих	1	1
567	сам себя	1	1
568	с той	1	1
569	близок к	2	1
570	мы еще	3	1
571	между ними	2	1
572	в некоторых	4	1
573	чтобы убедиться	1	1
574	а главное	2	1
575	выше и	2	1
576	отвлеченных понятий	1	1
577	говорим об	1	1
578	в связи	2	1
579	людьми и	1	1
580	ни за	1	1
581	связь с	2	1
582	вместе с	2	1
583	из форм	1	1
584	или по	3	1
585	мире нет	1	1
586	того чем	1	1
587	по своему	6	1
588	в область	1	1
589	чем в	1	1
590	применении к	1	1
591	человека правда	1	1
592	данной эпохи	1	1
593	я хочу	1	1
594	да и	2	1
595	для понимания	2	1
596	здесь имеется	1	1
597	и смерти	2	1
598	с очень	1	1
599	первом плане	1	1
600	слова и	3	1
601	сих пор	5	1
602	сознании и	1	1
603	здесь в	10	1
604	указать на	1	1
605	на небе	1	1
606	и историчен	1	1
607	в результате	1	1
608	за что	1	1
609	которая в	1	1
610	человек и	2	1
611	включают в	1	1
612	души в	1	1
613	от него	3	1
614	в этих	5	1
615	я хотел	1	1
616	вовсе нет	1	1
617	ну и	1	1
618	скажем что	1	1
619	жизнь все	1	1
620	очень хорошо	3	1
621	это все	1	1
622	его брать	1	1
623	это на	1	1
624	неизбежность и	1	1
625	которую только	1	1
626	одновременно и	3	1
627	они еще	1	1
628	и конкретнее	1	1
629	чем иным	1	1
630	основе их	1	1
631	а может	1	1
632	в процессе	1	1
633	с самим	5	1
