N	2gram	Losev_Dial_4	Problema
107	в ее	2	4
108	данном случае	1	4
109	можно было	1	4
110	о том	5	4
111	с ними	4	4
112	и только	2	4
113	что не	3	4
114	в романе	1	4
115	только по	1	4
116	и потому	3	4
117	себя самого	1	4
118	лишь как	4	4
119	хотя бы	4	4
120	может и	2	4
121	сказать что	6	4
122	другой стороны	2	4
123	также и	4	3
124	едва ли	3	3
125	действительности и	1	3
126	говорить о	11	3
127	произведение и	2	3
128	на них	1	3
129	мы будем	2	3
130	точка зрения	1	3
131	нет и	2	3
132	помнить что	1	3
133	кроме того	2	3
134	и художественного	1	3
135	напряжения и	1	3
136	к миру	1	3
137	он не	1	3
138	то ни	4	3
139	а как	2	3
140	с другими	1	3
141	и тем	6	3
142	том что	10	3
143	тем не	2	3
144	как его	1	3
145	имеем дело	1	3
146	же время	6	3
147	или как	1	3
148	как только	5	3
149	слова но	1	3
150	и это	8	3
151	хотя и	6	3
152	и от	1	3
153	в дальнейшем	1	3
154	ясно что	11	3
155	мы в	1	3
156	совершенно невозможно	2	3
157	если бы	6	3
158	и должно	1	3
159	основе своей	1	3
160	природы и	2	3
161	этом смысле	4	3
162	но с	1	3
163	одной из	2	3
164	как нечто	2	3
165	с одной	1	3
166	момент не	1	3
167	слова не	1	3
168	в чувстве	2	3
169	и даже	6	3
170	оно не	2	3
171	себя и	3	3
172	его как	2	3
173	на фоне	1	3
174	только его	2	3
175	и иной	1	3
176	в область	1	3
177	и на	5	3
178	да и	2	3
179	но это	4	3
180	все это	9	3
181	не является	1	3
182	за его	2	3
183	она может	1	3
184	от него	3	3
185	и все	11	3
186	не знает	1	3
187	все что	2	3
188	смысле слова	1	2
189	можно говорить	2	2
190	он может	1	2
191	и должны	1	2
192	для науки	1	2
193	и есть	19	2
194	в котором	2	2
195	его не	1	2
196	их и	1	2
197	есть не	5	2
198	можно и	2	2
199	мы имеем	5	2
200	ничего нет	1	2
201	совпадает с	2	2
202	но она	1	2
203	я не	5	2
204	и он	1	2
205	событие как	1	2
206	первый план	1	2
207	в чем	8	2
208	с его	5	2
209	коем случае	2	2
210	но как	2	2
211	смысле мы	1	2
212	в едином	1	2
213	или иное	3	2
214	в истории	3	2
215	как к	1	2
216	себе не	2	2
217	и у	1	2
218	что это	13	2
219	бы не	2	2
220	ни одна	2	2
221	лица и	1	2
222	на то	5	2
223	и частично	1	2
224	момента в	1	2
225	он должен	1	2
226	на этом	3	2
227	всех своих	1	2
228	человека в	1	2
229	входя в	1	2
230	лишь в	2	2
231	и других	1	2
232	о которых	1	2
233	что совершенно	1	2
234	переходим к	1	2
235	как таковой	5	2
236	на первый	1	2
237	и при	2	2
238	и более	1	2
239	не могли	2	2
240	том же	1	2
241	и вообще	7	2
242	можем сказать	2	2
243	и вся	1	2
244	что эта	2	2
245	она не	4	2
246	вне ее	1	2
247	дело в	1	2
248	одна из	1	2
249	и именно	2	2
250	того чтобы	5	2
251	чем не	1	2
252	слово и	1	2
253	в коем	2	2
254	и весь	1	2
255	к поэзии	1	2
256	во всем	2	2
257	связи с	1	2
258	здесь же	1	2
259	у нас	3	2
260	к себе	1	2
261	не могут	2	2
262	есть только	3	2
263	отличается от	1	2
264	что оно	7	2
265	для того	5	2
266	что все	4	2
267	только при	1	2
268	нами выше	1	2
269	можно сделать	1	2
270	в себя	5	2
271	и которые	1	2
272	том как	2	2
273	форма но	1	2
274	и здесь	1	2
275	другими словами	5	2
276	и что	9	2
277	как чисто	2	2
278	от них	1	2
279	и во	2	2
280	этот момент	3	2
281	же самом	1	2
282	выше в	2	2
283	к личности	1	2
284	человека как	1	2
285	в лучшем	1	2
286	в него	1	2
287	того что	13	2
288	в современной	1	2
289	что он	7	2
290	эстетическое бытие	1	2
291	и ее	8	2
292	и тела	1	2
293	себя в	2	2
294	не можем	1	2
295	в нашей	2	2
296	в виде	3	2
297	должно иметь	1	2
298	не дает	2	2
299	ни с	4	2
300	цели и	1	2
301	что и	6	2
302	вовсе не	6	2
303	и искусства	1	2
304	бы просто	1	2
305	случае не	2	2
306	которые могут	1	2
307	то или	3	2
308	тем что	2	2
309	в особенности	4	2
310	или иной	1	2
311	не входя	1	2
312	души и	1	2
313	и пр	9	2
314	не было	2	2
315	но можно	1	2
316	в связи	1	2
317	человек в	1	2
318	в частности	2	2
319	как это	2	2
320	все моменты	1	2
321	из которых	3	2
322	нее это	2	2
323	к своему	2	2
324	нет а	1	2
325	по существу	1	2
326	можно сказать	5	2
327	лучшем случае	1	2
328	того или	2	2
329	до степени	1	2
330	или в	7	2
331	о котором	1	2
332	и события	3	2
333	той или	4	2
334	не более	1	2
335	мы должны	4	2
336	ибо в	1	2
337	в свою	3	2
338	его пределы	2	2
339	в своих	1	2
340	к этому	3	2
341	только она	1	2
342	а между	1	1
343	то на	3	1
344	в сфере	5	1
345	человека и	2	1
346	все остальное	1	1
347	а из	1	1
348	или нашел	1	1
349	тех же	2	1
350	это и	9	1
351	состояний или	1	1
352	чисто эстетического	1	1
353	который можно	1	1
354	и реального	1	1
355	чего не	3	1
356	лежащая в	1	1
357	к другому	1	1
358	нем нет	2	1
359	новом свете	1	1
360	исходит из	1	1
361	все те	1	1
362	то самое	2	1
363	художественное или	1	1
364	бы уже	1	1
365	и ничего	2	1
366	которую я	1	1
367	мир не	2	1
368	бы что	1	1
369	что уже	2	1
370	вопрос о	2	1
371	науки и	2	1
372	почти все	1	1
373	все четыре	1	1
374	так чтобы	3	1
375	нельзя даже	1	1
376	что иное	8	1
377	с ее	10	1
378	бы ни	2	1
379	такое же	1	1
380	собою и	1	1
381	которую можно	1	1
382	как таковые	1	1
383	ней как	1	1
384	входит не	1	1
385	иное как	8	1
386	как таковая	2	1
387	и всего	1	1
388	значение и	1	1
389	ее самой	1	1
390	к слову	1	1
391	в общем	1	1
392	в новом	1	1
393	для всякой	1	1
394	более как	1	1
395	себе и	2	1
396	пределы и	1	1
397	она одна	1	1
398	назовем его	1	1
399	идет о	1	1
400	то чем	2	1
401	стороны и	1	1
402	случайной и	1	1
403	и исторические	1	1
404	в полном	1	1
405	понять и	2	1
406	целый ряд	1	1
407	что по	2	1
408	было только	1	1
409	мы различаем	1	1
410	имеет в	1	1
411	как таковое	3	1
412	в противоположность	2	1
413	вещи но	1	1
414	то в	5	1
415	от чего	2	1
416	не приходится	1	1
417	бы и	3	1
418	ни один	2	1
419	и я	1	1
420	его а	1	1
421	которые в	1	1
422	что так	1	1
423	в этой	4	1
424	и воспринимается	1	1
425	бы только	4	1
426	но он	1	1
427	только один	1	1
428	чувств и	1	1
429	и переход	1	1
430	в философии	1	1
431	но ведь	1	1
432	нет кроме	1	1
433	о других	1	1
434	как он	1	1
435	если он	1	1
436	в наших	1	1
437	и если	3	1
438	что каждая	1	1
439	как оно	1	1
440	из указанных	1	1
441	т д	15	1
442	чисто познавательным	1	1
443	всех этих	1	1
444	нее и	1	1
445	есть та	1	1
446	этого вопроса	1	1
447	не как	4	1
448	и вот	11	1
449	чем она	1	1
450	ему на	1	1
451	есть понятие	2	1
452	его от	1	1
453	подобно тому	4	1
454	план то	1	1
455	даже прямо	1	1
456	его можно	1	1
457	всего то	1	1
458	видит и	1	1
459	в нее	1	1
460	именно это	1	1
461	от нее	3	1
462	этом последнем	1	1
463	в одну	3	1
464	день и	2	1
465	они должны	1	1
466	и дальше	1	1
467	есть конечно	1	1
468	мы уже	3	1
469	именно данной	1	1
470	нашем случае	1	1
471	художественный образ	1	1
472	это было	2	1
473	или просто	1	1
474	от одного	2	1
475	и мы	7	1
476	истории и	2	1
477	она становится	1	1
478	могли найти	1	1
479	в один	3	1
480	как личность	1	1
481	он является	1	1
482	она и	1	1
483	ни одной	1	1
484	все равно	2	1
485	суть формы	1	1
486	их взаимоотношения	1	1
487	с тем	4	1
488	и уже	4	1
489	и несмотря	1	1
490	неотделим от	1	1
491	выйти за	5	1
492	воля и	1	1
493	действительно не	1	1
494	потому и	1	1
495	нисколько не	2	1
496	был бы	2	1
497	но я	1	1
498	особенности же	1	1
499	можно найти	1	1
500	по сравнению	2	1
501	еще нет	1	1
502	оказался бы	1	1
503	самый момент	1	1
504	себе а	1	1
505	в которых	1	1
506	бы мы	1	1
507	только самим	1	1
508	бытие как	1	1
509	этих моментов	1	1
510	распадаться на	1	1
511	найти себе	1	1
512	однако в	2	1
513	же может	1	1
514	или если	1	1
515	по себе	13	1
516	и необходимость	2	1
517	что есть	2	1
518	можно ли	1	1
519	говорить уже	1	1
520	вплоть до	1	1
521	не раз	2	1
522	и какие	1	1
523	что с	2	1
524	иной раз	3	1
525	на эстетику	1	1
526	виду что	1	1
527	но для	2	1
528	как о	2	1
529	если угодно	3	1
530	бытия и	4	1
531	иметь в	2	1
532	та или	3	1
533	нам и	1	1
534	может только	2	1
535	следовательно и	1	1
536	не их	2	1
537	того и	1	1
538	найти в	3	1
539	и всегда	1	1
540	как формы	3	1
541	и без	2	1
542	именно с	1	1
543	находятся в	1	1
544	и лишь	1	1
545	или иная	2	1
546	того в	1	1
547	во всей	2	1
548	психических состояний	1	1
549	и чувство	1	1
550	ничто не	2	1
551	в процессе	1	1
552	так то	4	1
553	трех моментов	1	1
554	однако это	1	1
555	ему не	1	1
556	личности в	5	1
557	очень часто	1	1
558	уже о	4	1
559	есть вообще	3	1
560	самостоятельности и	2	1
561	переход в	2	1
562	этого и	1	1
563	так она	1	1
564	даже и	3	1
565	она же	1	1
566	быть отнесены	1	1
567	вымысел не	1	1
568	мы ее	1	1
569	некоторой степени	1	1
570	приходит к	1	1
571	из всего	1	1
572	как не	2	1
573	свою очередь	2	1
574	на нем	2	1
575	говоря уже	3	1
576	всего этого	1	1
577	без всякого	2	1
578	не наука	1	1
579	большой или	1	1
580	пределы мира	2	1
581	эстетику и	1	1
582	идет речь	4	1
583	мы наблюдаем	1	1
584	на том	1	1
585	было в	1	1
586	мог бы	2	1
587	осуществляется в	2	1
588	как таковую	1	1
589	в одном	4	1
590	не были	1	1
591	это только	1	1
592	имеется в	3	1
593	что под	1	1
594	это как	2	1
595	собою но	1	1
596	это возможно	2	1
597	образом в	1	1
598	о ней	2	1
599	часто и	2	1
600	не самого	1	1
601	мы это	1	1
602	возможна только	1	1
603	нашей работы	1	1
604	необходим для	1	1
605	на что	2	1
606	тела не	1	1
607	мы понимаем	1	1
608	в эстетической	1	1
609	мы показали	1	1
610	как-то дано	1	1
611	мы о	1	1
612	нем не	1	1
613	тем или	2	1
614	они суть	1	1
615	познание и	1	1
616	суть не	1	1
617	говорить об	2	1
618	во втором	1	1
619	и вечная	1	1
620	них в	1	1
621	мифическую или	1	1
622	что бы	1	1
623	и следовательно	3	1
624	возможно лишь	2	1
625	и ночь	2	1
626	что здесь	3	1
627	быть и	3	1
628	осуществления и	1	1
629	и эстетическая	1	1
630	этот вопрос	1	1
631	для формальной	1	1
632	бы из	1	1
633	из сторон	1	1
634	субъекта в	1	1
635	в контексте	1	1
636	только последовательно	1	1
637	есть ни	9	1
638	именно на	1	1
639	и теперь	1	1
640	для всех	3	1
641	где-то в	1	1
642	есть в	4	1
643	уже не	9	1
644	мы принуждены	1	1
645	своим собственным	2	1
646	об его	3	1
647	есть уже	1	1
648	и чисто	5	1
649	речь в	1	1
650	в душе	1	1
651	метафизическое построение	1	1
652	из них	2	1
653	его и	1	1
654	средства для	1	1
655	этом в	1	1
656	о чувстве	1	1
657	прибавить что	1	1
658	не для	1	1
659	с этими	1	1
660	есть необходимый	1	1
661	ее не	1	1
662	не о	4	1
663	но что	5	1
664	ими и	1	1
665	на их	1	1
666	не просто	7	1
667	quaternio terminorum	1	1
668	гораздо сложнее	1	1
669	значение только	1	1
670	есть история	1	1
671	и наука	2	1
672	бы тогда	1	1
673	предмету но	1	1
674	же осуществляется	1	1
675	понимая под	2	1
676	наконец третья	1	1
677	именно как	1	1
678	и смысловую	1	1
679	с другим	1	1
680	моменты и	1	1
681	или иначе	2	1
682	именно в	5	1
683	оно будет	1	1
684	и нельзя	2	1
685	и между	1	1
686	мы еще	2	1
687	нашего исследования	2	1
688	предмет и	1	1
689	только что	2	1
690	самом же	2	1
691	смысла и	3	1
692	нужно сказать	1	1
693	моментов и	1	1
694	на этот	1	1
695	или другими	1	1
696	она является	2	1
697	до конца	1	1
698	как ни	1	1
699	все время	1	1
700	не чувство	1	1
701	и эстетической	4	1
702	что мы	7	1
703	никакой действительности	1	1
704	и вне	2	1
705	стороны в	1	1
706	входить в	1	1
707	но оно	1	1
708	вместе с	2	1
709	и труднее	1	1
710	так же	4	1
711	до этого	1	1
712	из мира	1	1
713	мы говорим	2	1
714	подобное рассуждение	1	1
715	этот смысл	1	1
716	с указанной	1	1
717	поэзия и	1	1
718	ни от	2	1
719	если так	2	1
720	видит в	1	1
721	сравнению с	2	1
722	который мы	1	1
723	она есть	10	1
724	в той	1	1
725	тому как	4	1
726	есть как	1	1
727	события из	2	1
728	быть не	2	1
729	мы сказали	1	1
730	есть и	3	1
731	к событию	1	1
732	эти два	2	1
733	события а	1	1
734	есть то	5	1
735	которое может	1	1
736	в смысле	5	1
737	это уже	1	1
738	сам же	1	1
739	и часто	2	1
740	имеет определенную	1	1
741	образом есть	1	1
742	и может	2	1
743	это можно	1	1
744	что кроме	2	1
745	в результате	6	1
746	мира и	1	1
747	которой можно	1	1
748	которая в	1	1
749	свое задание	1	1
750	от эстетической	1	1
751	ее и	1	1
752	бы в	4	1
753	и которое	1	1
754	наконец все	1	1
755	личность есть	7	1
756	его уже	1	1
757	в одинаковой	1	1
758	же деле	1	1
759	хотя в	1	1
760	в мифе	6	1
761	могли быть	1	1
762	отношении к	2	1
763	с формальной	1	1
764	личность и	3	1
765	жизни в	1	1
766	и начинается	1	1
767	но если	5	1
768	не говоря	3	1
769	но чем	1	1
770	равно как	2	1
771	жизни а	1	1
772	не что	8	1
773	из этого	1	1
774	этой третьей	1	1
775	в свое	2	1
776	но именно	2	1
777	в которой	2	1
778	жизни и	4	1
779	это понятие	3	1
780	прийти в	1	1
781	которая не	2	1
