N	2gram	Bakhtin_Pr_3	Psycholo
119	от этих	1	4
120	что не	1	4
121	с этой	1	4
122	рассказа как	1	4
123	жизни и	9	4
124	ее в	3	4
125	это в	1	4
126	к этому	4	4
127	в таком	2	4
128	например в	5	3
129	и до	5	3
130	что если	1	3
131	говорить о	2	3
132	событий и	2	3
133	то это	1	3
134	и он	1	3
135	но не	5	3
136	значение имеет	1	3
137	конце концов	1	3
138	как в	7	3
139	что именно	2	3
140	не можем	1	3
141	он все	1	3
142	на этом	1	3
143	в основу	1	3
144	здесь мы	2	3
145	его в	2	3
146	уже знаем	1	3
147	должен был	1	3
148	этого слова	1	3
149	далеко не	2	3
150	всех этих	1	3
151	но если	1	3
152	и сейчас	1	3
153	мы в	1	3
154	их в	2	3
155	тем самым	1	3
156	на кладбище	3	3
157	в то	5	3
158	в основе	5	3
159	мы все	2	3
160	в самых	1	3
161	ли это	1	3
162	и для	4	3
163	нет ни	2	3
164	во все	5	3
165	он видит	1	3
166	с ее	1	3
167	в мире	5	3
168	так и	6	3
169	к анализу	1	3
170	и здесь	1	3
171	которой мы	2	3
172	что и	3	3
173	во всей	4	3
174	его рассказа	1	3
175	дело с	1	3
176	конечно не	4	3
177	тому же	2	3
178	всяком случае	1	3
179	не для	1	3
180	тем что	2	3
181	и из	3	3
182	до сих	5	3
183	но и	7	3
184	здесь в	10	3
185	не было	4	3
186	из которых	1	3
187	в той	2	3
188	смысле этого	2	3
189	рассказа в	1	3
190	да и	2	3
191	еще раз	5	3
192	сих пор	5	3
193	тот же	2	3
194	и вдруг	1	3
195	к этой	1	3
196	в своих	2	3
197	во всяком	1	3
198	нем нет	3	2
199	также и	4	2
200	и то	1	2
201	силы и	2	2
202	между двумя	1	2
203	почти всегда	3	2
204	мы имеем	1	2
205	нам в	1	2
206	время как	1	2
207	на тему	1	2
208	и ее	6	2
209	литературы и	2	2
210	столь же	1	2
211	с его	2	2
212	во всех	12	2
213	себе и	1	2
214	в одной	2	2
215	что касается	2	2
216	и наконец	2	2
217	не в	2	2
218	и к	5	2
219	это просто	1	2
220	но в	5	2
221	мне не	2	2
222	из этих	1	2
223	при этом	3	2
224	одной и	1	2
225	в нее	1	2
226	на все	2	2
227	в них	2	2
228	о которых	1	2
229	но вся	1	2
230	всю жизнь	1	2
231	которую он	1	2
232	почти в	2	2
233	человеческой природы	1	2
234	можно найти	1	2
235	за смерть	1	2
236	в такой	1	2
237	в котором	1	2
238	в их	2	2
239	место в	2	2
240	оказывается что	1	2
241	и той	2	2
242	даже в	1	2
243	же время	5	2
244	во всем	2	2
245	бы по	1	2
246	только с	1	2
247	как только	1	2
248	мысли о	2	2
249	и конечно	2	2
250	перейти к	2	2
251	могли бы	1	2
252	в ее	3	2
253	самое это	1	2
254	до самого	1	2
255	времени и	2	2
256	и с	6	2
257	ничего не	6	2
258	мире в	1	2
259	можно сказать	8	2
260	образом в	2	2
261	что самая	1	2
262	внимание на	1	2
263	и та	1	2
264	но мы	1	2
265	знает что	1	2
266	не надо	1	2
267	и она	1	2
268	и трагедии	1	2
269	один из	6	2
270	у шекспира	1	2
271	почти все	1	2
272	связи с	1	2
273	уже в	2	2
274	не все	1	2
275	дело и	1	2
276	к самому	4	2
277	самого конца	1	2
278	именно как	1	2
279	даже не	1	2
280	видим что	1	2
281	с другой	2	2
282	на ее	2	2
283	именно в	2	2
284	сам себя	1	2
285	с той	1	2
286	прежде всего	15	2
287	ничем не	1	2
288	этот рассказ	1	2
289	ни на	1	2
290	и потому	5	2
291	над ним	1	2
292	чтобы заставить	1	2
293	в тех	1	2
294	по существу	5	2
295	для понимания	2	2
296	и формы	1	2
297	она дает	1	2
298	на самой	1	2
299	сюжета и	1	2
300	совершается в	1	2
301	и от	3	2
302	в результате	1	2
303	показать как	1	2
304	ее и	1	2
305	хотя бы	2	2
306	все они	1	2
307	по ходу	1	2
308	слово в	2	2
309	другой стороны	1	2
310	этой цели	1	2
311	этого романа	1	1
312	от этой	1	1
313	человека и	7	1
314	отделен от	1	1
315	связана с	2	1
316	того же	2	1
317	на другой	1	1
318	в средние	10	1
319	очень много	1	1
320	лежащая в	1	1
321	конечно с	1	1
322	из самых	2	1
323	в какой-то	4	1
324	от которых	1	1
325	действительности и	2	1
326	к созданию	1	1
327	сказать с	1	1
328	в несколько	1	1
329	есть не	1	1
330	правильного понимания	2	1
331	и тут	1	1
332	имеет свою	1	1
333	не была	1	1
334	он как	1	1
335	свое завершение	1	1
336	что иное	1	1
337	мы и	2	1
338	и со	1	1
339	что можно	1	1
340	во внешних	1	1
341	сложная и	1	1
342	еще не	5	1
343	иное как	1	1
344	в сюжете	1	1
345	друг к	1	1
346	нет не	1	1
347	значение и	2	1
348	а он	1	1
349	по отношению	2	1
350	в общем	1	1
351	менее всего	2	1
352	а через	1	1
353	несмотря на	2	1
354	за пределы	1	1
355	я только	1	1
356	относится к	1	1
357	которые не	2	1
358	в истории	3	1
359	же цели	1	1
360	и сделал	1	1
361	независимо от	1	1
362	от автора	1	1
363	литературе нет	1	1
364	о жизни	1	1
365	в полном	1	1
366	такой который	1	1
367	состоянии души	1	1
368	для ее	3	1
369	со своей	1	1
370	очень многие	1	1
371	линия и	1	1
372	разнообразных и	1	1
373	так или	1	1
374	все так	1	1
375	или во	1	1
376	но без	1	1
377	на могиле	1	1
378	рассказ о	1	1
379	что ничего	1	1
380	только один	1	1
381	но ведь	1	1
382	так сказать	5	1
383	на его	3	1
384	главным образом	3	1
385	вольтер и	1	1
386	что тут	1	1
387	он утверждает	1	1
388	в плане	1	1
389	века в	4	1
390	из него	1	1
391	как момент	1	1
392	будем говорить	1	1
393	тон всему	1	1
394	речь его	1	1
395	это конечно	2	1
396	как они	1	1
397	имеют в	1	1
398	есть все	1	1
399	нем есть	1	1
400	что мне	2	1
401	к другу	1	1
402	показать насколько	1	1
403	времени так	1	1
404	должны перейти	1	1
405	вместо короля	1	1
406	этом смысле	1	1
407	событие это	1	1
408	истории и	2	1
409	сущности а	1	1
410	например с	1	1
411	смерть и	1	1
412	и смерти	2	1
413	и романа	1	1
414	этом мы	1	1
415	но уже	1	1
416	и тон	2	1
417	рассказ в	1	1
418	человека мы	1	1
419	понятия и	1	1
420	мертвецы в	1	1
421	перед собой	1	1
422	и еще	1	1
423	в эту	3	1
424	в этих	5	1
425	вещи в	1	1
426	писателя на	1	1
427	и чистое	1	1
428	мы конечно	1	1
429	и без	3	1
430	человека который	1	1
431	событие которое	1	1
432	мысли и	1	1
433	бы что	1	1
434	не сбудется	1	1
435	значение для	2	1
436	его жизнь	1	1
437	есть его	1	1
438	образом и	1	1
439	которые в	1	1
440	остальных и	1	1
441	и более	2	1
442	сбудется и	1	1
443	бы быть	1	1
444	можем сказать	1	1
445	и вся	3	1
446	без него	1	1
447	на один	1	1
448	по-разному их	1	1
449	но они	4	1
450	особенно ярко	3	1
451	этот образ	1	1
452	лица все	1	1
453	правда в	2	1
454	того как	1	1
455	здесь на	2	1
456	своего героя	1	1
457	как его	1	1
458	значит ли	1	1
459	на самый	1	1
460	но только	1	1
461	в могиле	2	1
462	конце рассказа	1	1
463	на язык	4	1
464	он лучше	1	1
465	всего на	1	1
466	к ней	1	1
467	своей природе	1	1
468	уже говорили	2	1
469	и мысли	2	1
470	вот что	2	1
471	в сознании	2	1
472	так называемый	1	1
473	это уже	1	1
474	раз как	1	1
475	что на	1	1
476	художественной литературы	2	1
477	начиная с	3	1
478	и заключается	2	1
479	и такие	1	1
480	бы он	1	1
481	если же	1	1
482	и которая	1	1
483	заставить их	1	1
484	всего этого	1	1
485	не могу	3	1
486	личности и	1	1
487	и будем	1	1
488	в дальнейшем	7	1
489	важное место	1	1
490	как с	1	1
491	с собой	1	1
492	каждого из	2	1
493	и уничтожение	1	1
494	и всюду	1	1
495	именно этот	1	1
496	жизнь это	1	1
497	что дело	1	1
498	но у	1	1
499	на подмостках	1	1
500	совершенно невозможно	1	1
501	он сам	4	1
502	и вообще	3	1
503	форму этого	1	1
504	мы старались	1	1
505	но такая	1	1
506	и сложных	1	1
507	то они	1	1
508	его художественной	1	1
509	и поступки	1	1
510	как ее	1	1
511	а также	4	1
512	происходит не	1	1
513	смерть как	1	1
514	связанной с	1	1
515	других людей	1	1
516	это была	2	1
517	и во	4	1
518	все в	1	1
519	в которую	1	1
520	на протяжении	5	1
521	которые мы	2	1
522	что эту	1	1
523	отдельные моменты	1	1
524	связь но	1	1
525	никаких сомнений	1	1
526	романа в	1	1
527	ней все	1	1
528	условия для	1	1
529	ровно ничего	1	1
530	истории литературы	1	1
531	которое было	1	1
532	но с	1	1
533	если скажем	1	1
534	действие в	2	1
535	одной из	4	1
536	что даже	1	1
537	и действительно	1	1
538	с какой-то	1	1
539	все той	1	1
540	между тем	2	1
541	во времени	1	1
542	других писателей	1	1
543	именно на	1	1
544	с которыми	1	1
545	еще мы	1	1
546	сцены и	1	1
547	было так	1	1
548	же и	1	1
549	есть в	3	1
550	и событий	3	1
551	можно выразить	1	1
552	и у	7	1
553	только на	1	1
554	в душе	1	1
555	эти два	2	1
556	и их	2	1
557	содержания и	1	1
558	для правильного	2	1
559	произведения и	1	1
560	от тех	1	1
561	с этими	1	1
562	всю ту	1	1
563	как художник	1	1
564	и никогда	1	1
565	жизни на	2	1
566	художник не	1	1
567	он один	1	1
568	внезапно и	1	1
569	рядом с	1	1
570	воплощенной в	1	1
571	в особенности	2	1
572	к его	1	1
573	направление и	1	1
574	со всем	1	1
575	ней и	1	1
576	и даже	2	1
577	или иначе	1	1
578	связаны с	3	1
579	если только	1	1
580	по своим	1	1
581	и самая	1	1
582	и глубокий	1	1
583	в предисловии	1	1
584	мы еще	3	1
585	и др	14	1
586	себя и	2	1
587	в некоторых	4	1
588	превращается в	1	1
589	здесь эта	2	1
590	и самый	5	1
591	на рассказе	1	1
592	везде все	1	1
593	не об	1	1
594	и об	1	1
595	роль которую	1	1
596	прямо сказать	1	1
597	ошибемся если	1	1
598	и глубоко	1	1
599	в жизнь	1	1
600	предисловии к	1	1
601	в европейской	2	1
602	которые по	1	1
603	отношению к	1	1
604	хотя он	1	1
605	там где	1	1
606	или хотя	1	1
607	останавливаться на	1	1
608	у стерна	1	1
609	в условиях	4	1
610	мы уж	1	1
611	но это	3	1
612	о его	1	1
613	им в	1	1
614	в один	2	1
615	в смысле	2	1
616	к другим	2	1
617	рассматривать как	1	1
618	сцены в	1	1
619	которых он	1	1
620	мы найдем	3	1
621	именно это	1	1
622	образом по	1	1
623	в связи	2	1
624	формы и	3	1
625	этого и	1	1
626	или в	1	1
627	каждая новая	1	1
628	которая в	1	1
629	человек и	2	1
630	от него	3	1
631	вот это	1	1
632	всей художественной	1	1
633	литературной традицией	1	1
634	и ни	1	1
635	скажем что	1	1
636	все остальные	1	1
637	сходятся в	1	1
638	и другие	9	1
639	от всякого	1	1
640	жизни в	3	1
641	только можно	2	1
642	нет ничего	2	1
643	а о	1	1
644	это все	1	1
645	с ней	3	1
646	средние века	11	1
647	речи и	1	1
648	своим художественным	1	1
649	это на	1	1
650	равно как	1	1
651	своего отца	1	1
652	самой своей	1	1
653	по одному	1	1
654	не что	1	1
655	в заключение	2	1
656	а может	1	1
657	во сне	5	1
