N	2gram	Tiupa_Narr_1	FransuaR
145	первом случае	2	3
146	жизни и	3	3
147	они не	2	3
148	как известно	2	2
149	и то	1	2
150	это и	3	2
151	с точки	2	2
152	должна быть	2	2
153	было и	1	2
154	мы не	1	2
155	есть нечто	1	2
156	говорить о	2	2
157	но уже	1	2
158	всю ночь	1	2
159	но не	5	2
160	в новом	1	2
161	что они	3	2
162	точки зрения	10	2
163	что именно	2	2
164	дает нам	1	2
165	хотя и	3	2
166	и тот	2	2
167	так сказать	1	2
168	на его	1	2
169	он не	3	2
170	на этом	1	2
171	как они	1	2
172	что все	1	2
173	лишь в	1	2
174	это было	1	2
175	а за	1	2
176	мы видели	1	2
177	в развитии	1	2
178	одного и	1	2
179	и конец	1	2
180	из этих	3	2
181	и сейчас	2	2
182	их в	1	2
183	как о	1	2
184	себе самом	2	2
185	для всего	1	2
186	связи с	4	2
187	к себе	5	2
188	не могут	1	2
189	мы узнаем	1	2
190	в области	2	2
191	данном случае	4	2
192	и литературу	1	2
193	и когда	2	2
194	времени и	7	2
195	и смерть	1	2
196	уже отмечали	1	2
197	внимание на	1	2
198	в значительной	2	2
199	между тем	3	2
200	и во	1	2
201	там и	1	2
202	из древнейших	1	2
203	тем более	2	2
204	а именно	3	2
205	со всеми	1	2
206	человека с	1	2
207	себя в	5	2
208	что если	1	2
209	характерно что	1	2
210	никто не	1	2
211	и прежде	1	2
212	в конце	1	2
213	каждый из	2	2
214	может быть	25	2
215	как раз	2	2
216	в форме	5	2
217	а на	1	2
218	не на	2	2
219	а не	12	2
220	одну из	2	2
221	мира в	5	2
222	в организации	2	2
223	в частности	14	2
224	начиная с	1	2
225	историю и	1	2
226	все основные	1	2
227	и потому	2	2
228	как это	6	2
229	также как	1	2
230	что мы	2	2
231	мира и	2	2
232	для нас	1	2
233	от него	1	2
234	в том	18	2
235	и у	1	2
236	это все	2	2
237	другой стороны	4	2
238	от всех	2	2
239	отметить что	1	2
240	из четырех	1	2
241	и через	1	1
242	переходит к	1	1
243	наших дней	1	1
244	сам по	1	1
245	весь род	1	1
246	на самом	1	1
247	он может	1	1
248	оказываются в	1	1
249	то в	6	1
250	между двумя	5	1
251	из его	1	1
252	он уже	2	1
253	др в	1	1
254	и больше	1	1
255	с таким	1	1
256	в их	1	1
257	мира или	1	1
258	вещами и	1	1
259	гуманитарных наук	1	1
260	он как	1	1
261	совпадает с	1	1
262	и над	1	1
263	в последующих	1	1
264	жизни как	3	1
265	ему в	2	1
266	обратное влияние	1	1
267	жил в	1	1
268	события здесь	1	1
269	столько же	1	1
270	еще не	7	1
271	на них	1	1
272	между собой	2	1
273	мысли и	1	1
274	время в	2	1
275	в различных	1	1
276	этого эпизода	3	1
277	бы не	2	1
278	во внешнем	2	1
279	одним словом	1	1
280	о смерти	1	1
281	представляется более	1	1
282	свою жизнь	1	1
283	матери это	1	1
284	по отношению	7	1
285	отношение к	2	1
286	нет и	2	1
287	один и	1	1
288	такого мира	1	1
289	как говорит	3	1
290	с чисто	1	1
291	мотивов в	1	1
292	там же	1	1
293	что нет	2	1
294	что по	2	1
295	это вообще	1	1
296	настаивает на	1	1
297	и к	1	1
298	более или	2	1
299	в действительности	1	1
300	разнообразный мир	1	1
301	точку зрения	4	1
302	в целом	1	1
303	монолог в	1	1
304	большие и	1	1
305	рассказ о	1	1
306	такого подхода	1	1
307	имеет для	1	1
308	из общей	1	1
309	не могла	1	1
310	жизнью и	2	1
311	этом своем	1	1
312	они в	2	1
313	не как	2	1
314	они свидетельствуют	1	1
315	источник и	1	1
316	события в	2	1
317	новое и	1	1
318	мире на	1	1
319	на земле	1	1
320	очевидным что	1	1
321	смертью в	1	1
322	и по	1	1
323	образа и	1	1
324	встречаются в	1	1
325	именно это	2	1
326	но все	4	1
327	значительной степени	2	1
328	жить в	1	1
329	различие между	2	1
330	была в	1	1
331	зрения на	2	1
332	его в	2	1
333	на протяжении	6	1
334	в глазах	1	1
335	с начала	1	1
336	должен был	1	1
337	и тем	4	1
338	здесь это	1	1
339	особое отношение	1	1
340	смерть и	1	1
341	далеко не	5	1
342	о болезни	1	1
343	он и	1	1
344	несмотря на	2	1
345	и было	1	1
346	в церкви	4	1
347	к эпизоду	2	1
348	зато в	1	1
349	обратимся к	3	1
350	и тогда	1	1
351	и того	1	1
352	или менее	2	1
353	таким же	1	1
354	от боли	1	1
355	в следующем	1	1
356	представляла собой	1	1
357	место в	1	1
358	не столько	4	1
359	и действиях	1	1
360	в которых	1	1
361	своего рода	12	1
362	от его	1	1
363	всякий раз	1	1
364	признать что	1	1
365	и другого	1	1
366	не понимает	1	1
367	через посредство	1	1
368	не могли	1	1
369	как от	1	1
370	по себе	5	1
371	в историческом	1	1
372	необходимо учитывать	1	1
373	при всех	2	1
374	не менее	3	1
375	до известной	1	1
376	в обоих	2	1
377	в смысле	1	1
378	дело в	1	1
379	на него	3	1
380	которого он	2	1
381	т.п то	1	1
382	не имеет	2	1
383	немного в	1	1
384	ничего не	2	1
385	входит и	1	1
386	одна из	3	1
387	между жизнью	1	1
388	к концу	1	1
389	он стоит	1	1
390	события с	1	1
391	свидетельствуют о	1	1
392	и разнообразный	1	1
393	из существенных	1	1
394	как будто	3	1
395	место своего	1	1
396	ему не	1	1
397	всех прочих	1	1
398	настоящего времени	1	1
399	представляется нам	1	1
400	очень часто	1	1
401	легенда о	1	1
402	могут быть	3	1
403	здесь совершенно	2	1
404	смерти и	2	1
405	той или	4	1
406	если же	1	1
407	где он	1	1
408	опираясь на	1	1
409	оно может	2	1
410	приходит к	2	1
411	более не	2	1
412	также могут	1	1
413	здесь не	4	1
414	говорит и	2	1
415	же не	4	1
416	здесь также	1	1
417	только то	1	1
418	в себя	6	1
419	в пределах	2	1
420	важен для	1	1
421	можно было	2	1
422	особенно в	3	1
423	начала и	1	1
424	мог бы	3	1
425	об этом	1	1
426	ними и	1	1
427	о нем	4	1
428	он здесь	1	1
429	и здесь	1	1
430	известной степени	1	1
431	тех кто	1	1
432	и т.д	7	1
433	то они	2	1
434	голоса в	1	1
435	одного из	4	1
436	на что	1	1
437	можно сказать	5	1
438	основе своей	4	1
439	акта в	1	1
440	от классического	1	1
441	времени в	2	1
442	нас в	1	1
443	нет у	2	1
444	типов или	1	1
445	восходит к	3	1
446	строго отграниченная	1	1
447	нем не	1	1
448	и события	1	1
449	этот момент	1	1
450	всех членов	1	1
451	что и	1	1
452	это не	2	1
453	чем и	1	1
454	вслед за	4	1
455	у всех	1	1
456	довлеет себе	1	1
457	казалось что	5	1
458	он прошел	1	1
459	явления как	1	1
460	и одновременно	2	1
461	человека в	2	1
462	тому назад	1	1
463	с ними	1	1
464	которых он	1	1
465	и перед	1	1
466	в уста	1	1
467	до наших	1	1
468	уже не	5	1
469	где образ	1	1
470	свидетельствует о	1	1
471	а то	1	1
472	не дает	1	1
473	или даже	2	1
474	они все	2	1
475	и небо	1	1
476	мир в	1	1
477	одно из	2	1
478	для него	2	1
479	ни в	3	1
480	в пространстве	4	1
481	и должна	1	1
482	или характерологического	1	1
483	у нее	2	1
484	мы можем	1	1
485	в системе	1	1
486	образом не	1	1
487	и строго	1	1
488	к месту	1	1
489	после него	1	1
490	в последние	2	1
491	человеческой мысли	1	1
492	или иной	5	1
493	они лишены	1	1
494	к которому	2	1
495	характерно для	1	1
496	действующих лиц	1	1
497	во второй	2	1
498	а с	3	1
499	по всей	2	1
500	себя и	2	1
501	картину мира	2	1
502	говорит о	2	1
503	выступает в	2	1
504	положений и	1	1
505	не было	2	1
506	не знает	1	1
507	ничем не	1	1
508	действительно является	1	1
509	много случайного	1	1
510	его как	2	1
511	такая организация	1	1
512	было для	1	1
513	о чем	2	1
514	ее моментов	1	1
515	когда она	1	1
516	в связи	2	1
517	на фоне	1	1
518	связь с	1	1
519	о себе	1	1
520	на чем	2	1
521	к его	1	1
522	некоторые из	1	1
523	подхода к	1	1
524	объединены в	1	1
525	и столь	1	1
526	над ним	1	1
527	к своему	1	1
528	теми же	1	1
529	видит в	1	1
530	для обозначения	1	1
531	наряду с	2	1
532	и там	1	1
533	внешний облик	1	1
534	матери и	4	1
535	да и	4	1
536	по существу	2	1
537	исходя из	2	1
538	смех если	1	1
539	вспомним что	1	1
540	этого слова	2	1
541	не является	8	1
542	вверх и	1	1
543	благодаря этому	1	1
544	которая здесь	2	1
545	героя в	8	1
546	и смертью	1	1
547	что касается	2	1
548	граница между	1	1
549	нем самом	1	1
550	это явление	1	1
551	под названием	1	1
552	и времени	1	1
553	всего они	1	1
554	не существует	3	1
555	не подлежит	1	1
556	что отчасти	1	1
557	между вещами	1	1
558	прошлого и	2	1
559	мира с	1	1
560	не падает	1	1
561	в готовом	1	1
562	жизни а	2	1
563	пространстве с	1	1
564	отношению к	6	1
565	на свет	1	1
566	по поводу	1	1
567	в противоположность	2	1
568	в таком	2	1
