N	2gram	Tiupa_Disk_1	Analitik
416	вопрос о	1	1
417	сути дела	2	1
418	завершенная и	1	1
419	высказывания в	6	1
420	своей судьбы	1	1
421	в полной	1	1
422	я не	1	1
423	события специфически	1	1
424	мы и	1	1
425	принадлежат самой	1	1
426	жанров в	3	1
427	события на	1	1
428	фактический слушатель	1	1
429	быть осуществлено	1	1
430	предстает как	1	1
431	к общему	1	1
432	во мне	3	1
433	в таком	1	1
434	быть проделано	1	1
435	и притче	1	1
436	между собой	2	1
437	он сам	1	1
438	монолог в	1	1
439	смысле домонологично	1	1
440	случае такой	1	1
441	я на	1	1
442	иного рода	1	1
443	будучи порой	1	1
444	домонологично оно	1	1
445	не требует	1	1
446	продуктивный тип	1	1
447	жизнью но	1	1
448	судьба выражает	1	1
449	звучит один	1	1
450	не все	1	1
451	его завершения	1	1
452	герой не	1	1
453	формы героя	1	1
454	художественной словесности	3	1
455	анекдота как	1	1
456	отношение к	4	1
457	должны были	1	1
458	мифом и	2	1
459	за пределы	2	1
460	к литературе	1	1
461	компетенций не	1	1
462	с литературой	1	1
463	именовал веком	1	1
464	морализаторскую премудрость	1	1
465	премудрость притчевого	1	1
466	в истории	4	1
467	идет о	1	1
468	дискурсе речевой	1	1
469	персонажей с	1	1
470	что во	1	1
471	в акте	3	1
472	независимо от	1	1
473	опыта к	1	1
474	из уст	2	1
475	человеческого бытия	1	1
476	языковые с	1	1
477	а некий	1	1
478	кому говорят	1	1
479	и ведет	1	1
480	аналогичному адресату	1	1
481	и точность	1	1
482	тех случаях	1	1
483	кто из	1	1
484	этом же	1	1
485	собственно и	2	1
486	такое слово	1	1
487	отграниченная система	1	1
488	новом качестве	1	1
489	сказать первофеномены	1	1
490	мир и	1	1
491	или преступается	1	1
492	себе не	3	1
493	поскольку мы	1	1
494	о поэтике	1	1
495	жанр сказания	1	1
496	типическим ситуациям	2	1
497	была сформулирована	1	1
498	от этого	1	1
499	сказания еще	1	1
500	или иную	1	1
501	художественными а	1	1
502	к чему	1	1
503	не выбирают	1	1
504	отношения с	1	1
505	порой фактически	1	1
506	жанрами и	1	1
507	слушатель читатель	1	1
508	ситуация анекдота	1	1
509	без учета	1	1
510	поскольку в	2	1
511	это разделение	1	1
512	определена как	4	1
513	в известном	1	1
514	всего к	1	1
515	городского фольклора	1	1
516	собой некий	1	1
517	мы обратимся	1	1
518	занимательное неожиданное	1	1
519	дифференцированном и	1	1
520	о ее	1	1
521	содержанию сказания	1	1
522	на смену	3	1
523	на то	1	1
524	даже будучи	1	1
525	вследствие этого	3	1
526	к реализации	1	1
527	готовом стабильно	1	1
528	не следует	2	1
529	в отдельности	1	1
530	самой ситуации	1	1
531	иной род	1	1
532	разъединяет участников	1	1
533	время и	1	1
534	поучающего и	1	1
535	определенной жанровой	2	1
536	они в	1	1
537	все перечисленные	1	1
538	уготованной ему	1	1
539	формы междуязычны	1	1
540	говорит бахтин	1	1
541	включающее в	1	1
542	нашего высказывания	1	1
543	компактность сюжета	1	1
544	чем у	1	1
545	индивидуальной жизненной	1	1
546	от своея	1	1
547	только самим	1	1
548	однако он	1	1
549	в силу	5	1
550	нем звучит	1	1
551	содержания а	1	1
552	ценностно дистанцированной	1	1
553	том чтобы	2	1
554	анекдот коего	1	1
555	характер в	1	1
556	однозначности и	1	1
557	как предметом	1	1
558	адресата высказывания	1	1
559	организующего учительный	1	1
560	нарративном дискурсе	1	1
561	не отделен	1	1
562	сплетни то	1	1
563	отношение слушателя	1	1
564	не развившимся	1	1
565	адресата при	2	1
566	дистанции между	1	1
567	рекоша но	1	1
568	ничего предосудительного	1	1
569	которое как	1	1
570	человека в	2	1
571	речь нам	1	1
572	первофеномены жанров	1	1
573	знакового комплекса	1	1
574	назидания притча	1	1
575	совпадают с	1	1
576	столь свободным	1	1
577	и может	1	1
578	в другом	2	1
579	с позиций	2	1
580	приложение запечатленного	1	1
581	бы быть	3	1
582	а по	2	1
583	высказывания и	2	1
584	активизации воспринимающего	1	1
585	слов о	1	1
586	ценностной дистанции	1	1
587	большинстве случаев	1	1
588	себя не	1	1
589	хотят и	1	1
590	все их	1	1
591	содержанию анекдота	1	1
592	это было	2	1
593	заключается в	3	1
594	с другими	1	1
595	собственно художественными	1	1
596	от одного	1	1
597	жизненной практике	1	1
598	художественного письма	7	1
599	литературного дискурса	4	1
600	наконец для	1	1
601	этом смысле	1	1
602	предполагает внутренне	1	1
603	не верифицируемым	1	1
604	закономерно и	1	1
605	по мысли	3	1
606	они по	1	1
607	в речевом	1	1
608	оно стремится	1	1
609	чаще всего	1	1
610	сказании повествуемой	1	1
611	как объекты	1	1
612	притчу о	1	1
613	но от	1	1
614	могут представиться	1	1
615	дискурсу в	2	1
616	оцененном мире	1	1
617	только лишь	1	1
618	на действительную	1	1
619	же образом	1	1
620	предмета цели	1	1
621	на статус	1	1
622	как формулирует	1	1
623	и оцененном	1	1
624	предначертанность судьбы	1	1
625	которой он	1	1
626	композиции неразвернутость	1	1
627	вольфа шмида	1	1
628	осуществляется или	1	1
629	от божья	1	1
630	в чистом	1	1
631	анекдота по	2	1
632	предстают перед	1	1
633	потому и	1	1
634	и свершают	1	1
635	имеют немало	1	1
636	мы строим	1	1
637	он обращается	1	1
638	нужды в	1	1
639	с еще	1	1
640	как замечает	1	1
641	всех этих	1	1
642	коммуникативных статусов	2	1
643	и вторичные	1	1
644	или сплетни	1	1
645	собой исторически	1	1
646	в г	2	1
647	бы на	1	1
648	сводятся к	1	1
649	костяком так	1	1
650	этом случае	1	1
651	адресата занимающего	1	1
652	предполагает выявление	1	1
653	в своей	5	1
654	таким же	1	1
655	право на	1	1
656	деталей краткость	1	1
657	свою речь	1	1
658	ценностной однозначности	1	1
659	знанием поэтому	1	1
660	это делает	1	1
661	сущности застывшее	1	1
662	анекдота ни	1	1
663	адресата и	2	1
664	иного типа	1	1
665	разного рода	2	1
666	памяти ивана	1	1
667	закон собственно	1	1
668	курьезное любопытное	1	1
669	хранения и	1	1
670	оно живет	1	1
671	себе а	1	1
672	мысли и	2	1
673	нейтральное к	1	1
674	претендующего на	1	1
675	не помещаем	1	1
676	произведение есть	1	1
677	собой и	1	1
678	жанровую принадлежность	1	1
679	анекдота уже	1	1
680	как предмет	1	1
681	культуры это	1	1
682	форме индивидуального	1	1
683	числу нарративных	1	1
684	еще преждевременно	1	1
685	не предполагается	1	1
686	ситуацией высказывания	3	1
687	притчей о	1	1
688	что было	1	1
689	не ценностно	1	1
690	жанр как	2	1
691	определенное в	1	1
692	или отсутствие	1	1
693	войти в	1	1
694	из виду	1	1
695	композиционно определенное	1	1
696	свободным как	1	1
697	повествование в	1	1
698	или иного	1	1
699	о событиях	3	1
700	анекдот как	1	1
701	то с	2	1
702	рассматривая в	1	1
703	автора и	1	1
704	композиционным костяком	1	1
705	вторичные идеологические	2	1
706	уверяем читателя	1	1
707	и языковые	1	1
708	нем определенные	1	1
709	веком героев	1	1
710	и вольфа	1	1
711	занимающего позицию	1	1
712	и персонажи	1	1
713	в категориях	1	1
714	как можно	1	1
715	с литературными	2	1
716	передний план	1	1
717	нечто смешное	1	1
718	уст в	1	1
719	тексту в	1	1
720	принадлежат к	3	1
721	фактически точными	1	1
722	к индивидуальной	1	1
723	между мифом	2	1
724	своей монологической	1	1
725	на него	1	1
726	речевыми жанрами	3	1
727	общенародной хвале	1	1
728	в основе	7	1
729	совпадает с	2	1
730	развившимся твердым	1	1
731	авторства и	2	1
732	иносказательность является	1	1
733	точными они	1	1
734	не могло	2	1
735	каждый из	1	1
736	немногочисленных и	1	1
737	под углом	1	1
738	не удовлетворяясь	1	1
739	первое может	1	1
740	активного приятия	1	1
741	механизмом активизации	1	1
742	и приводит	1	1
743	можно усмотреть	2	1
744	общему мнению	1	1
745	слушателя к	1	1
746	словесного выражения	1	1
747	типов высказывания	1	1
748	и является	1	1
749	и передачи	1	1
750	потому что	4	1
751	и теперь	1	1
752	связи с	4	1
753	быть ни	1	1
754	астероидные жанровые	1	1
755	равнодостойности сознаний	1	1
756	слова говорящий	1	1
757	как будто	1	1
758	ему в	2	1
759	справедливо полагает	1	1
760	явилась едва	1	1
761	в подобном	1	1
762	образования возникающие	1	1
763	этического выбора	1	1
764	акцентированная роль	1	1
765	активность адресата	1	1
766	эстетический объект	1	1
767	перед ним	1	1
768	к однозначности	1	1
769	существенно связаны	1	1
770	внеязыковое и	1	1
771	уже о	2	1
772	поучаемого это	1	1
773	не могут	1	1
774	встречается в	1	1
775	сути своей	2	1
776	этой причине	2	1
777	обязательно курьезное	1	1
778	уже было	1	1
779	языку поэтому	1	1
780	диада личности	1	1
781	они бытуют	1	1
782	здесь пока	1	1
783	предполагает хоровой	1	1
784	роман мы	1	1
785	частной жизни	2	1
786	заключает и	1	1
787	кому рассказывается	2	1
788	все еще	1	1
789	как некое	1	1
790	данному жанру	1	1
791	субъекты этического	1	1
792	со сцены	1	1
793	время они	1	1
794	типа есть	1	1
795	комплекса но	1	1
796	о событии	1	1
797	для себя	4	1
798	в ситуации	3	1
799	как слухи	1	1
800	не ограничивается	2	1
801	гегель именовал	1	1
802	и кому	1	1
803	это позиция	1	1
804	анекдот в	3	1
805	высказывания реализующий	1	1
806	предметом целью	3	1
807	как мы	2	1
808	в жанровом	1	1
809	и о	4	1
810	которая своей	2	1
811	притчи может	1	1
812	то она	2	1
813	застывшее целое	1	1
814	действующие лица	1	1
815	говоря уже	2	1
816	извлечения адресатом	1	1
817	только при	1	1
818	его поступки	1	1
819	для всего	1	1
820	определенные возможности	1	1
821	в организации	2	1
822	предосудительного памяти	1	1
823	реальной действительности	1	1
824	встречающихся в	1	1
825	притча разъединяет	1	1
826	нормативное приложение	1	1
827	определенный и	1	1
828	лаконичная строгость	1	1
829	культуры для	1	1
830	своей карнавальной	1	1
831	сознания с	1	1
832	мнение что	1	1
833	с языком	1	1
834	сознаний встречающихся	1	1
835	притчи иносказательность	1	1
836	природе своей	5	1
837	может ощущаться	1	1
838	по этой	2	1
839	из двух	2	1
840	не за	1	1
841	в поведении	1	1
842	классической риторики	2	1
843	проделано и	1	1
844	здесь как	1	1
845	особенно в	1	1
846	по природе	5	1
847	живет в	1	1
848	всегда предносится	1	1
849	универсального опыта	1	1
850	мог бы	1	1
851	роль немногочисленных	1	1
852	повествуемой ситуации	1	1
853	своему происхождению	2	1
854	учение о	1	1
855	в покаянии	1	1
856	строго говоря	2	1
857	на них	1	1
858	жанра в	4	1
859	я думал	1	1
860	анекдотическим повествованием	1	1
861	если бы	1	1
862	другое дело	1	1
863	присутствующего в	1	1
864	его излишним	1	1
865	акт притчевого	1	1
866	к языку	1	1
867	различного рода	3	1
868	коммуникативное событие	5	1
869	повествователя в	2	1
870	очередь определяется	2	1
871	образом в	1	1
872	основе своей	2	1
873	о ней	1	1
874	самим собой	1	1
875	описаний акцентированная	1	1
876	и должно	1	1
877	потому нейтральное	1	1
878	притчи притча	1	1
879	и герой	2	1
880	они принадлежат	1	1
881	при котором	1	1
882	чего она	1	1
883	есть само	1	1
884	выражает внеличную	1	1
885	одного из	2	1
886	свое произведение	1	1
887	к ценностной	1	1
888	к самоопределению	1	1
889	один голос	1	1
890	как субъекты	1	1
891	ситуациям речевого	2	1
892	бы укрупненных	1	1
893	строгость композиции	1	1
894	не позволяет	1	1
895	их сюжетных	1	1
896	определяется предметом	3	1
897	задания реализуют	1	1
898	не заключает	1	1
899	этих двух	1	1
900	должно было	1	1
901	того или	2	1
902	впрочем уверяем	1	1
903	убеждения организующего	1	1
904	истории в	1	1
905	коммуникативную стратегию	2	1
906	названные типы	1	1
907	анекдотические истории	1	1
908	его составе	1	1
909	формой авторства	1	1
910	речевого целого	1	1
911	краткость и	1	1
912	как жанр	3	1
913	слово общенародной	1	1
914	интертекстуальные связи	1	1
915	а потому	1	1
916	возникающие на	1	1
917	отметить что	1	1
918	или напротив	1	1
919	говорящий здесь	1	1
920	не занять	1	1
921	не обязательно	4	1
922	ему позиции	1	1
923	периферии фундаментальных	1	1
924	чужой стране	1	1
925	вслед за	1	1
926	строго отграниченная	1	1
927	тем более	1	1
928	полной мере	1	1
929	сказания субъект	1	1
930	твердым композиционным	1	1
931	сыне как	1	1
932	и неоспоримый	1	1
933	притче о	1	1
934	адресатом некоего	1	1
935	строим свою	1	1
936	исторически сложившихся	1	1
937	на почве	1	1
938	любопытное занимательное	1	1
939	того что	3	1
940	на поучающего	1	1
941	герой в	1	1
942	и ситуацией	3	1
943	и анекдота	1	1
944	ситуации произнесения	1	1
945	коего мы	1	1
946	они хотят	1	1
947	является своего	1	1
948	ключевую роль	1	1
949	едины судьба	1	1
950	и одновременно	2	1
951	природе суть	1	1
952	о двух	1	1
953	преждевременно поскольку	1	1
954	речь о	1	1
955	одной из	4	1
956	с ними	1	1
957	одного сознания	1	1
958	и читателей	1	1
959	а позднее	2	1
960	общенародной хвалы	1	1
961	анекдоты об	1	1
962	ходе которого	2	1
963	речевые жанры	6	1
964	на поединок	1	1
965	в уста	1	1
966	в сказании	3	1
967	силу его	1	1
968	цели и	1	1
969	запечатленного в	1	1
970	нравственный закон	1	1
971	притчевого назидания	1	1
972	есть в	2	1
973	не становится	1	1
974	оказывается в	1	1
975	репродуктивной компетентностью	1	1
976	завершение в	1	1
977	раскрывают содержание	1	1
978	не предначертанность	1	1
979	литературы в	2	1
980	ту самую	1	1
981	рецептивная установка	1	1
982	ощущаться завершенная	1	1
983	сказания не	1	1
984	предания в	1	1
985	есть монолог	1	1
986	и составляющий	1	1
987	слова не	1	1
988	как писал	1	1
989	или даже	2	1
990	по выражению	2	1
991	следовательно предметно-смысловые	1	1
992	его и	1	1
993	в мифе	1	1
994	читатель может	1	1
995	их как	1	1
996	ту или	1	1
997	суть то	1	1
998	система смыслов	1	1
999	и их	1	1
1000	и описаний	1	1
1001	притчевого типа	1	1
1002	полагая его	1	1
1003	и слушающих	2	1
1004	иерархично оно	1	1
1005	слова в	2	1
1006	речевой акт	2	1
1007	жанр это	3	1
1008	точность словесного	1	1
1009	в современном	2	1
1010	к ним	3	1
1011	при всей	3	1
1012	не о	1	1
1013	или диалогической	1	1
1014	есть принадлежат	1	1
1015	не исключая	1	1
1016	его вступление	1	1
1017	автор и	3	1
1018	жанровом отношении	1	1
1019	излишним впрочем	1	1
1020	и делает	1	1
1021	одежду и	1	1
1022	к той	3	1
1023	в событийной	1	1
1024	автора как	1	1
1025	и строго	1	1
1026	жанровые образования	1	1
1027	бы это	2	1
1028	предметно-смысловые формы	1	1
1029	и побуждает	1	1
1030	целое нашего	1	1
1031	жанровой теории	1	1
1032	что на	1	1
1033	пассивным как	1	1
1034	индивида и	1	1
1035	между которыми	1	1
1036	притче универсального	1	1
1037	до сих	1	1
1038	может и	2	1
1039	выступает не	1	1
1040	составляющий морализаторскую	1	1
1041	он ничего	1	1
1042	связаны с	1	1
1043	божья повеленья	1	1
1044	а именно	1	1
1045	тем кто	2	1
1046	не сводится	3	1
1047	к которому	2	1
1048	данного жанра	5	1
1049	чем он	2	1
1050	сторону индивида	1	1
1051	для слушателей	1	1
1052	наконец в	1	1
1053	было и	1	1
1054	а с	5	1
1055	тематические и	1	1
1056	и др	2	1
1057	только исполнитель	1	1
1058	себя и	1	1
1059	обратить внимание	2	1
1060	определенные задания	1	1
1061	равной степени	1	1
1062	только по	1	1
1063	лица по	1	1
1064	за год	1	1
1065	как композиционно	1	1
1066	жанра высказывания	1	1
1067	зависит от	2	1
1068	помещаем полагая	1	1
1069	не знает	1	1
1070	стремится к	1	1
1071	неканонического жанра	1	1
1072	из наиболее	2	1
1073	пришедшая в	1	1
1074	осуществлено только	1	1
1075	здесь действующие	1	1
1076	было сказано	1	1
1077	на передний	1	1
1078	слухи или	1	1
1079	в придании	1	1
1080	и фигура	1	1
1081	притчи это	1	1
1082	бытуют как	1	1
1083	его собственной	1	1
1084	для становления	2	1
1085	в одно	1	1
1086	мотивов инициации	1	1
1087	стабильно дифференцированном	1	1
1088	читателя что	1	1
1089	человека как	1	1
1090	смыслов оно	1	1
1091	что жанр	1	1
1092	с помощью	1	1
1093	мог быть	3	1
1094	новое качество	1	1
1095	к лицу	1	1
1096	до этого	1	1
1097	немало общего	1	1
1098	усомниться в	1	1
1099	языком ставят	1	1
1100	некий нравственный	1	1
1101	речевых жестов	1	1
1102	наделенного репродуктивной	1	1
1103	из трех	1	1
1104	к себе	2	1
1105	в дискурсе	2	1
1106	не удается	1	1
1107	позиция активного	1	1
1108	они едины	1	1
1109	оно объединяет	1	1
1110	персонажи не	1	1
1111	значении этого	3	1
1112	бахтин может	1	1
1113	требует от	1	1
1114	неотделимо от	3	1
1115	следует анекдот	1	1
1116	преступается не	1	1
1117	жанровые зародыши	1	1
1118	исторически продуктивный	1	1
1119	в область	1	1
1120	междуязычны интернациональны	1	1
1121	творится окказиональная	1	1
1122	смешное но	1	1
1123	вступление в	1	1
1124	лицом к	1	1
1125	для анекдота	1	1
1126	ведет к	3	1
1127	было положено	1	1
1128	текста где	1	1
1129	тип высказывания	1	1
1130	понятия о	1	1
1131	в литературе	2	1
1132	идеологические жанры	1	1
1133	за рамки	2	1
1134	персонажа то	1	1
1135	ним определенные	1	1
1136	романе достоевского	1	1
1137	только раскрывают	1	1
1138	слово сказания	1	1
1139	как нельзя	1	1
1140	не говоря	2	1
1141	о трагическом	1	1
1142	текста как	1	1
1143	по бахтину	4	1
1144	поэтому жанры	1	1
1145	от жанра	1	1
1146	притчевого дискурса	1	1
1147	оказываясь в	1	1
1148	это контекст	1	1
1149	схемы и	1	1
1150	с этой	1	1
1151	анекдота контекст	1	1
1152	к жанровой	1	1
1153	литературные жанры	6	1
1154	разделение иерархично	1	1
1155	в эстетический	1	1
1156	высказывания жанр	1	1
1157	ситуации но	1	1
1158	известном смысле	1	1
1159	дискурсии и	1	1
1160	речевого общения	12	1
1161	своей личной	1	1
1162	сих пор	1	1
1163	поступки только	1	1
1164	но это	1	1
1165	и адресата	2	1
1166	форме определенной	1	1
1167	поэтике здесь	1	1
1168	укрупненных деталей	1	1
1169	содержание судьбы	1	1
1170	литературы во	1	1
1171	непреложный и	1	1
1172	жанры существенно	1	1
1173	под названием	1	1
1174	обладает достоверным	1	1
1175	в книге	1	1
1176	прахудожественными речевыми	1	1
1177	это уже	1	1
1178	в сферу	3	1
1179	интернациональны в	1	1
1180	случаях когда	1	1
1181	не достигает	1	1
1182	объекта и	1	1
1183	такого высказывания	1	1
1184	текстов не	1	1
1185	в связи	1	1
1186	мира которая	3	1
1187	своей природе	2	1
1188	жанр в	6	1
1189	себя самого	1	1
1190	предносится целое	1	1
1191	но обязательно	2	1
1192	субъект дискурсии	1	1
1193	общим знанием	1	1
1194	мы должны	1	1
1195	взаимная условленность	1	1
1196	внутренняя активность	1	1
1197	хотя бы	3	1
1198	будто бы	2	1
1199	персонажи сказания	1	1
1200	столь пассивным	1	1
1201	быть определена	3	1
