N	2gram	Bakhtin_Pr_2	Myshleni
340	этим что	1	2
341	только его	1	2
342	речь не	1	2
343	видит в	1	2
344	чем в	1	2
345	это есть	1	2
346	что же	7	2
347	остается в	1	2
348	в первой	2	2
349	человек с	2	2
350	реакции на	3	2
351	в категориях	2	2
352	на которой	1	2
353	своей жизни	2	2
354	но для	3	2
355	но с	1	2
356	в книге	1	2
357	и для	3	2
358	однако и	1	2
359	знаем о	1	2
360	можно без	1	2
361	это все	3	2
362	мы увидим	5	2
363	и другой	1	2
364	ее в	2	2
365	и эта	2	2
366	себя как	3	1
367	так значит	1	1
368	я и	2	1
369	может проявиться	1	1
370	он получает	1	1
371	относится и	1	1
372	предполагает что	1	1
373	лишь после	1	1
374	рассматривать в	1	1
375	сам по	5	1
376	связи между	3	1
377	силы и	1	1
378	в приведенном	3	1
379	через речь	2	1
380	не хочет	3	1
381	форме чтобы	1	1
382	как свою	1	1
383	речи на	1	1
384	видеть в	1	1
385	есть не	1	1
386	всего того	1	1
387	она в	1	1
388	или наоборот	1	1
389	не во	2	1
390	и о	2	1
391	сталкивается в	1	1
392	так чтобы	4	1
393	я не	4	1
394	вместо того	1	1
395	один пример	1	1
396	и со	3	1
397	не способен	1	1
398	и он	5	1
399	что две	1	1
400	и то	2	1
401	дальнейшее развитие	1	1
402	и на	10	1
403	он был	3	1
404	от идеи	1	1
405	между собой	2	1
406	это действительно	1	1
407	здесь не	6	1
408	бы то	1	1
409	то мы	1	1
410	одним словом	1	1
411	в ее	1	1
412	друг к	2	1
413	но как	1	1
414	друг на	2	1
415	типов и	4	1
416	не входит	2	1
417	если именно	1	1
418	менее всего	1	1
419	для всякой	1	1
420	слова на	5	1
421	себе и	4	1
422	оно является	2	1
423	это и	1	1
424	один и	1	1
425	плоскости с	1	1
426	но тем	1	1
427	в той	5	1
428	опирается на	2	1
429	одном из	1	1
430	вот как	4	1
431	остановить свой	1	1
432	того не	1	1
433	данного типа	1	1
434	однако не	1	1
435	характер носит	1	1
436	и наконец	6	1
437	не удалось	1	1
438	себе не	1	1
439	рядом друг	1	1
440	можно в	1	1
441	стороны мы	1	1
442	точкой зрения	1	1
443	та же	2	1
444	автор в	1	1
445	бы сказать	1	1
446	в нашем	1	1
447	прямо противоположным	1	1
448	учение о	1	1
449	что автор	1	1
450	таковы три	1	1
451	мировоззрения и	1	1
452	нами в	2	1
453	только один	1	1
454	тому же	3	1
455	так сказать	6	1
456	и если	1	1
457	развитие этой	1	1
458	в нем	12	1
459	она становится	1	1
460	еще раньше	1	1
461	и еще	2	1
462	не к	1	1
463	собой не	1	1
464	что еще	1	1
465	однако он	1	1
466	том и	1	1
467	общения сознаний	1	1
468	на этом	1	1
469	мы настаиваем	1	1
470	речь с	1	1
471	но дело	1	1
472	говорит следующее	1	1
473	мы обратимся	2	1
474	одно и	2	1
475	этом последнем	1	1
476	рано или	1	1
477	то ни	1	1
478	а затем	2	1
479	не за	3	1
480	так развивается	1	1
481	этом он	1	1
482	к другу	2	1
483	речь а	2	1
484	на ту	1	1
485	зрения на	1	1
486	не опирается	1	1
487	его в	3	1
488	входит в	2	1
489	как две	1	1
490	его личности	1	1
491	всеми своими	1	1
492	с самим	8	1
493	которая как	2	1
494	известно что	2	1
495	же если	1	1
496	и соответствующие	2	1
497	должен был	1	1
498	приходит в	1	1
499	за ней	1	1
500	он приходит	1	1
501	направление и	1	1
502	в жизни	3	1
503	материал для	1	1
504	что сама	1	1
505	нет в	1	1
506	это положение	1	1
507	рядом с	5	1
508	что не	2	1
509	не всегда	1	1
510	слова что	2	1
511	которой он	1	1
512	нигде не	1	1
513	значит не	1	1
514	своей новой	1	1
515	такой же	3	1
516	автора и	2	1
517	и при	2	1
518	идее есть	1	1
519	что такое	2	1
520	два слова	2	1
521	именно и	1	1
522	и третий	1	1
523	бы привести	1	1
524	не удастся	2	1
525	что вся	1	1
526	мы говорили	1	1
527	не от	1	1
528	мысли и	2	1
529	и другого	2	1
530	из своих	1	1
531	он снова	1	1
532	которые в	1	1
533	то это	2	1
534	друг другу	1	1
535	ни было	2	1
536	однако в	1	1
537	где нет	1	1
538	зрения и	3	1
539	речи которую	1	1
540	его внутреннего	1	1
541	что есть	1	1
542	а от	1	1
543	в таких	1	1
544	мысли в	1	1
545	на два	3	1
546	одной плоскости	2	1
547	что их	1	1
548	на него	3	1
549	его собственного	2	1
550	поэтому в	1	1
551	когда они	1	1
552	но здесь	5	1
553	иметь в	1	1
554	значение этого	1	1
555	только не	1	1
556	как два	1	1
557	только и	1	1
558	слова как	3	1
559	связано с	1	1
560	и лишь	1	1
561	спрашивает он	1	1
562	пути и	2	1
563	эта тенденция	1	1
564	не говорит	1	1
565	и после	1	1
566	вот что	1	1
567	с новой	1	1
568	только с	1	1
569	уж конечно	1	1
570	совершенно необходимо	1	1
571	перед ним	2	1
572	у нас	2	1
573	черта не	1	1
574	поэтическим словом	1	1
575	отличается от	2	1
576	мере того	1	1
577	всего в	1	1
578	я но	1	1
579	бы он	2	1
580	не есть	2	1
581	слова с	7	1
582	или поздно	1	1
583	на это	1	1
584	но сама	1	1
585	где он	1	1
586	для автора	2	1
587	здесь мы	2	1
588	предмет в	2	1
589	ничего общего	1	1
590	на предмет	4	1
591	правильнее будет	1	1
592	некоторой степени	1	1
593	поколения к	1	1
594	и самое	2	1
595	но по	1	1
596	не хочу	1	1
597	будет сказать	1	1
598	и говорит	1	1
599	существенный момент	1	1
600	в пределах	16	1
601	он так	2	1
602	нельзя не	1	1
603	первостепенное значение	2	1
604	сознаний в	1	1
605	особенно в	2	1
606	по природе	1	1
607	того и	3	1
608	сознания и	3	1
609	себе вопрос	1	1
610	не исчерпывается	1	1
611	является в	1	1
612	случаев и	1	1
613	это как	1	1
614	в словах	4	1
615	после того	1	1
616	по мере	4	1
617	стремление к	1	1
618	одно это	1	1
619	вот это	1	1
620	а к	1	1
621	и здесь	3	1
622	незаметно для	1	1
623	имеет еще	1	1
624	и поэтому	1	1
625	определенным образом	1	1
626	до сих	7	1
627	появляется в	1	1
628	мысль не	1	1
629	может не	1	1
630	идея есть	1	1
631	слов с	3	1
632	она не	3	1
633	автора на	1	1
634	это может	1	1
635	к нему	5	1
636	воздействия на	1	1
637	этих слов	1	1
638	и во	1	1
639	переходит в	2	1
640	только игра	1	1
641	ибо и	2	1
642	и повторяя	1	1
643	а следовательно	1	1
644	в плоскости	2	1
645	собственные мысли	1	1
646	говорит в	1	1
647	определяет всю	1	1
648	но так	2	1
649	один из	1	1
650	том как	1	1
651	в двух	1	1
652	среди других	2	1
653	согласиться с	1	1
654	и резкое	1	1
655	и является	2	1
656	положение в	2	1
657	словом и	2	1
658	и так	2	1
659	между тем	3	1
660	между этими	1	1
661	социальной ситуации	1	1
662	здесь с	2	1
663	который не	2	1
664	именно на	1	1
665	с которыми	1	1
666	человека с	1	1
667	этой в	1	1
668	так что	5	1
669	из которого	1	1
670	же и	4	1
671	конечно не	2	1
672	зрения того	1	1
673	вопроса о	1	1
674	только на	3	1
675	то и	2	1
676	ни одного	4	1
677	слова в	12	1
678	в виде	3	1
679	в сознании	1	1
680	на определенной	1	1
681	здесь же	1	1
682	или даже	1	1
683	в данной	1	1
684	как выражение	2	1
685	за ним	1	1
686	этот раз	1	1
687	мысли к	1	1
688	ни с	1	1
689	мир в	1	1
690	только их	1	1
691	к мысли	1	1
692	результате такого	1	1
693	ведь это	2	1
694	в языке	1	1
695	сами по	1	1
696	в речь	6	1
697	при всей	1	1
698	до некоторой	1	1
699	как его	4	1
700	ничего что	2	1
701	что та	1	1
702	общая черта	3	1
703	говорить языком	1	1
704	их по	1	1
705	лишь для	1	1
706	мне и	1	1
707	точек зрения	4	1
708	этой реакции	1	1
709	и тех	1	1
710	здесь в	3	1
711	а именно	1	1
712	более резкой	1	1
713	дело в	2	1
714	чем он	1	1
715	о котором	1	1
716	еще и	1	1
717	такое же	1	1
718	на которые	1	1
719	вообще не	1	1
720	привести еще	1	1
721	и делает	1	1
722	в воздухе	1	1
723	идеи в	1	1
724	на друга	2	1
725	до конца	4	1
726	основной вопрос	1	1
727	в руках	2	1
728	нашу речь	1	1
729	этой точки	1	1
730	здесь этот	1	1
731	в речи	5	1
732	не видит	1	1
733	все более	1	1
734	речь но	1	1
735	сходство и	1	1
736	материал и	1	1
737	нами как	1	1
738	эти слова	1	1
739	такой форме	1	1
740	это те	1	1
741	и потому	1	1
742	основной идеи	1	1
743	скорее на	1	1
744	но этот	2	1
745	говорили что	2	1
746	о возможности	1	1
747	и мир	1	1
748	как если	2	1
749	к своему	1	1
750	если оно	2	1
751	образом и	3	1
752	что действительно	1	1
753	да и	5	1
754	наконец мы	1	1
755	он начинает	1	1
756	дело идет	1	1
757	положения для	1	1
758	и от	1	1
759	сих пор	7	1
760	в одних	1	1
761	и ты	1	1
762	речь совершенно	1	1
763	стоит только	1	1
764	истинное слово	1	1
765	в смысле	1	1
766	это последнее	1	1
767	должны быть	2	1
768	к другим	1	1
769	при всем	1	1
770	нами уже	2	1
771	себя с	1	1
772	более того	4	1
773	одна из	2	1
774	результате получается	1	1
775	не знаем	1	1
776	от первых	2	1
777	говорят не	1	1
778	совершенно иной	1	1
779	дальше так	1	1
780	который является	1	1
781	от него	1	1
782	пока лишь	1	1
783	иное чем	1	1
784	в третьем	1	1
785	бы в	5	1
786	возникает вопрос	1	1
787	еще более	2	1
788	для его	1	1
789	но это	4	1
790	или несколько	1	1
791	таков будет	1	1
792	сверх того	1	1
793	социально и	1	1
794	между ними	4	1
795	не знает	3	1
796	другой стороны	3	1
797	и внутренне	1	1
798	но можно	1	1
799	же относится	1	1
800	их с	2	1
801	жизни а	1	1
802	не признать	1	1
803	него в	3	1
804	из этого	1	1
805	всего как	1	1
806	которой она	1	1
807	из своей	1	1
808	мысли но	1	1
809	сущности в	1	1
810	а может	1	1
811	в своих	2	1
812	с чужой	1	1
813	значение они	1	1
814	как на	1	1
