N	2gram	Vinokur_Ku_2	Analitik
447	как специфическая	1	1
448	языка и	8	1
449	то или	3	1
450	с мировым	1	1
451	уже с	1	1
452	какое либо	1	1
453	с языком	1	1
454	это путь	1	1
455	на том	2	1
456	осуществление этой	1	1
457	те же	3	1
458	сознания и	2	1
459	хорошо известный	1	1
460	к тем	1	1
461	собой и	1	1
462	внимание к	1	1
463	не отвечает	1	1
464	образом в	2	1
465	до полной	1	1
466	лучше чем	1	1
467	в самой	2	1
468	внимание на	1	1
469	говорит об	1	1
470	слова как	3	1
471	и что	8	1
472	не давал	1	1
473	к любому	1	1
474	теперь и	1	1
475	пор пока	1	1
476	аналогии с	3	1
477	на точку	1	1
478	состоит не	1	1
479	они являются	1	1
480	так называемыми	1	1
481	только такие	1	1
482	и только	1	1
483	крайней мере	6	1
484	слов и	2	1
485	отсутствии в	1	1
486	в него	1	1
487	в современной	2	1
488	тех пор	2	1
489	быть и	1	1
490	оно и	1	1
491	и дело	1	1
492	тот же	5	1
493	языка на	1	1
494	что даже	1	1
495	зрения в	3	1
496	этих слов	1	1
497	все они	2	1
498	указанных двух	1	1
499	так что	1	1
500	внимание в	1	1
501	связи с	3	1
502	если и	3	1
503	то и	3	1
504	языка как	2	1
505	слова не	3	1
506	или даже	1	1
507	языка но	3	1
508	на своего	1	1
509	не так	1	1
510	всяком случае	5	1
511	могло бы	1	1
512	слова в	6	1
513	мы находим	1	1
514	в одном	1	1
515	второй части	1	1
516	у него	3	1
517	при отсутствии	2	1
518	ставит себе	2	1
519	как раз	3	1
520	в целях	2	1
521	в последние	1	1
522	в особенности	4	1
523	не до	1	1
524	и даже	2	1
525	выходит за	2	1
526	в данный	1	1
527	нам не	2	1
528	себе они	2	1
529	себе внимание	1	1
530	до сих	1	1
531	может и	1	1
532	или иначе	3	1
533	вслед за	1	1
534	с той	2	1
535	и др	1	1
536	возвращение в	1	1
537	что для	2	1
538	в соответствии	3	1
539	превращается в	2	1
540	одного только	1	1
541	не было	4	1
542	бы послужить	1	1
543	и опять	1	1
544	непосредственно к	1	1
545	однако и	2	1
546	речи и	5	1
547	если не	1	1
548	в связи	4	1
549	нужно поставить	1	1
550	связь с	1	1
551	не способна	1	1
552	можно утверждать	1	1
553	одно слово	1	1
554	ни на	2	1
555	он уже	2	1
556	в некое	1	1
557	как это	5	1
558	по своему	1	1
559	для обозначения	2	1
560	если оно	1	1
561	основанием для	2	1
562	смысле этого	2	1
563	в пределы	1	1
564	обоих этих	1	1
565	за рамки	2	1
566	да и	6	1
567	согласно которому	1	1
568	отношения не	1	1
569	л толстой	1	1
570	с этой	2	1
571	еще раз	1	1
572	установки и	1	1
573	анализу но	1	1
574	известном смысле	1	1
575	сих пор	1	1
576	и действия	1	1
577	фактов в	1	1
578	решает и	1	1
579	составляет основу	1	1
580	выход из	1	1
581	какой он	1	1
582	перед нами	4	1
583	в достаточной	1	1
584	было показано	1	1
585	этом смысле	5	1
586	то именно	1	1
587	за которыми	1	1
588	является ли	2	1
589	и для	2	1
590	указать на	1	1
591	определенному руслу	1	1
592	случае если	2	1
593	элементы в	1	1
594	прежде чем	1	1
595	и от	2	1
596	или в	4	1
597	имеет дело	1	1
598	что оно	3	1
599	понять что	2	1
600	в результате	4	1
601	между ними	1	1
602	о котором	2	1
603	своей собственной	3	1
604	того с	1	1
605	я не	5	1
606	хотя и	4	1
607	а скорее	1	1
608	для нас	4	1
609	в литературной	1	1
610	мы должны	2	1
611	только с	1	1
612	в большей	3	1
613	этом можно	1	1
614	же в	3	1
615	в своих	2	1
616	даже при	1	1
617	до тех	1	1
618	все еще	1	1
619	в свою	2	1
620	лишь по	1	1
621	не знает	3	1
622	отношением к	1	1
623	совершенно не	3	1
624	таким же	2	1
625	в действительности	1	1
626	где он	1	1
627	в ссср	1	1
628	по поводу	2	1
629	именно здесь	1	1
630	особенности же	2	1
631	они не	1	1
632	который не	1	1
633	во всяком	5	1
634	этой точки	2	1
