N	2gram	Nazirov_Tv_1	FransuaR
127	иногда в	1	3
128	о нем	1	3
129	все его	1	3
130	нас в	1	3
131	что он	6	3
132	по этому	1	3
133	из них	2	3
134	и их	1	3
135	в одном	1	3
136	так как	3	3
137	в ряде	1	3
138	не на	1	3
139	не было	1	3
140	для этой	2	3
141	в руках	1	3
142	не может	4	3
143	в область	1	3
144	было написано	1	3
145	но этот	1	3
146	такой же	2	3
147	но это	5	3
148	с ними	1	3
149	в свою	7	3
150	не знает	2	3
151	того же	2	3
152	жизни и	3	3
153	и другие	3	3
154	это в	3	3
155	ту же	3	2
156	также и	1	2
157	xvii века	1	2
158	на самом	3	2
159	оно было	1	2
160	времени он	3	2
161	из всех	4	2
162	пространства и	2	2
163	есть не	2	2
164	развития человечества	1	2
165	в которой	3	2
166	но по	1	2
167	не совсем	1	2
168	всего романа	1	2
169	и самого	1	2
170	еще не	1	2
171	время в	3	2
172	в чем	2	2
173	с его	11	2
174	по отношению	1	2
175	в одной	2	2
176	перед нами	2	2
177	и произносит	1	2
178	говорит что	2	2
179	имеем в	1	2
180	есть о	1	2
181	учение о	1	2
182	но без	2	2
183	как он	1	2
184	и вот	1	2
185	человека в	6	2
186	что все	3	2
187	это было	1	2
188	с этим	1	2
189	далеко не	3	2
190	мы имеем	1	2
191	не мог	2	2
192	в этих	2	2
193	места в	1	2
194	во второй	2	2
195	своего рода	4	2
196	образом и	1	2
197	на всю	1	2
198	в историческом	1	2
199	воскрешения лазаря	1	2
200	дело не	3	2
201	дело в	3	2
202	в процессе	1	2
203	человек может	2	2
204	все свои	1	2
205	глядя на	1	2
206	особое значение	1	2
207	прямо в	2	2
208	в области	1	2
209	в образах	2	2
210	и времени	1	2
211	нет ни	2	2
212	в недрах	1	2
213	к тому	2	2
214	не есть	1	2
215	оно не	1	2
216	всего этого	1	2
217	как отрицание	1	2
218	в себя	2	2
219	с самого	3	2
220	роль в	1	2
221	на том	2	2
222	никогда не	3	2
223	особенно в	1	2
224	начала и	1	2
225	здесь нет	2	2
226	страхом и	1	2
227	во все	1	2
228	на голову	1	2
229	жизнь и	1	2
230	связанное с	1	2
231	одного из	2	2
232	в отрыве	1	2
233	вся эта	1	2
234	во всей	2	2
235	еще более	2	2
236	движения в	1	2
237	все время	1	2
238	в лице	2	2
239	в литературе	2	2
240	того что	3	2
241	и высшей	2	2
242	тот же	2	2
243	одной из	4	2
244	во времени	3	2
245	представлений о	2	2
246	и ее	1	2
247	со всеми	3	2
248	для всех	1	2
249	уже не	3	2
250	только на	2	2
251	же в	1	2
252	свидетельствует о	2	2
253	и обратно	1	2
254	и других	3	2
255	и со	1	2
256	входят в	1	2
257	к человеку	3	2
258	отношению к	1	2
259	связан с	3	2
260	именно в	2	2
261	а на	1	2
262	он только	1	2
263	это прежде	1	2
264	до конца	2	2
265	а не	5	2
266	его как	2	2
267	в связи	1	2
268	нигде не	1	2
269	в человеке	4	2
270	по своему	1	2
271	в изображении	1	2
272	в данном	2	2
273	те и	1	2
274	в первой	2	2
275	или в	2	2
276	о котором	2	2
277	и как	4	2
278	в новых	2	2
279	с ним	3	2
280	ни было	1	2
281	отрыве от	1	2
282	одновременно и	2	2
283	представлениями о	1	2
284	из описания	1	2
285	говорили о	1	1
286	от этой	1	1
287	одним из	4	1
288	к их	1	1
289	он считает	1	1
290	человека и	4	1
291	и через	1	1
292	самом деле	2	1
293	это и	3	1
294	к небытию	1	1
295	вряд ли	2	1
296	в первом	2	1
297	вот его	1	1
298	прошлое и	1	1
299	был и	1	1
300	с темой	2	1
301	и время	2	1
302	его не	1	1
303	в несколько	1	1
304	а как	2	1
305	на эти	2	1
306	он как	1	1
307	свое завершение	1	1
308	слово о	1	1
309	время как	1	1
310	что иное	1	1
311	принадлежит к	1	1
312	мир с	2	1
313	но даже	1	1
314	космоса в	1	1
315	и реальным	1	1
316	переплетается с	1	1
317	героев в	2	1
318	отошел от	1	1
319	это время	2	1
320	святые и	1	1
321	и высокое	2	1
322	он сам	6	1
323	иное как	1	1
324	ту эпоху	2	1
325	не был	3	1
326	в сюжете	1	1
327	жизни с	2	1
328	в ее	1	1
329	но не	3	1
330	бы его	1	1
331	него все	1	1
332	тогда как	1	1
333	некоторые черты	1	1
334	отличие от	2	1
335	человеку и	1	1
336	в настоящем	2	1
337	в истории	1	1
338	приходит на	1	1
339	личности всегда	1	1
340	все же	5	1
341	дается в	1	1
342	он на	1	1
343	них он	1	1
344	жизни есть	1	1
345	в самом	3	1
346	он упоминает	1	1
347	время это	1	1
348	он в	1	1
349	тому же	1	1
350	бога в	1	1
351	еще один	1	1
352	это тот	1	1
353	им в	1	1
354	человеке и	1	1
355	и будущее	2	1
356	но его	2	1
357	чем его	1	1
358	сливаются в	1	1
359	говорят о	1	1
360	трагического и	1	1
361	но на	1	1
362	человек не	1	1
363	вследствие этого	1	1
364	будущего все	1	1
365	о которой	1	1
366	что еще	1	1
367	они играют	1	1
368	в гротескной	1	1
369	в основу	1	1
370	другое в	1	1
371	том же	1	1
372	встречаются и	1	1
373	в каждом	3	1
374	не будет	2	1
375	эта книга	1	1
376	мировой литературе	1	1
377	и чтобы	1	1
378	традиции и	1	1
379	в строго	1	1
380	как к	2	1
381	мира сего	1	1
382	известно что	2	1
383	форму и	1	1
384	центральное место	1	1
385	и тем	2	1
386	за ней	1	1
387	данном случае	2	1
388	в жизни	2	1
389	для них	1	1
390	но затем	1	1
391	бессмертие души	1	1
392	с тем	1	1
393	и уже	1	1
394	чем в	1	1
395	и некоторые	1	1
396	на первый	1	1
397	не так	3	1
398	почти за	1	1
399	того мы	1	1
400	интерес и	1	1
401	же это	1	1
402	в котором	6	1
403	и степени	1	1
404	вторая часть	1	1
405	по вертикали	1	1
406	представление о	3	1
407	мысли и	4	1
408	что я	3	1
409	эпизод воскрешения	1	1
410	времени не	1	1
411	в прямом	1	1
412	как от	1	1
413	свобода и	1	1
414	это прямо	1	1
415	времени а	2	1
416	по себе	1	1
417	даже в	3	1
418	при помощи	2	1
419	и многих	1	1
420	этого движения	1	1
421	с представлением	1	1
422	она не	1	1
423	самого начала	3	1
424	в разрезе	1	1
425	ее с	1	1
426	у кого	1	1
427	на него	1	1
428	в основе	2	1
429	и снова	1	1
430	для всего	1	1
431	найти в	1	1
432	преимущественно в	1	1
433	со своим	1	1
434	связи с	1	1
435	не по	3	1
436	и делает	1	1
437	что на	1	1
438	у нас	1	1
439	среди них	1	1
440	начиная с	1	1
441	конкретное и	1	1
442	не могут	1	1
443	он и	1	1
444	есть только	1	1
445	в других	1	1
446	вокруг него	1	1
447	что его	2	1
448	является одним	2	1
449	здесь они	1	1
450	прошлого в	1	1
451	этой легенды	1	1
452	ли что	1	1
453	и свое	1	1
454	время он	2	1
455	опираясь на	1	1
456	году в	2	1
457	для всей	1	1
458	и о	1	1
459	очень важную	1	1
460	в средневековой	2	1
461	мысль о	2	1
462	говорили что	1	1
463	во главе	2	1
464	так в	1	1
465	в дальнейшем	3	1
466	и необходимости	2	1
467	не повторяет	1	1
468	и когда	2	1
469	человека во	1	1
470	над человеком	1	1
471	времени и	4	1
472	чем у	1	1
473	жизни он	2	1
474	об этом	2	1
475	в глубине	1	1
476	в таком	1	1
477	вот это	1	1
478	вергилия и	1	1
479	каждый раз	1	1
480	на все	1	1
481	вот почему	3	1
482	это я	1	1
483	и та	2	1
484	и что	1	1
485	века они	1	1
486	в глаза	2	1
487	утверждает что	1	1
488	но только	2	1
489	об эпизоде	1	1
490	там же	3	1
491	времени в	13	1
492	эпохи это	1	1
493	один момент	1	1
494	души по	1	1
495	том или	1	1
496	и всю	1	1
497	от них	1	1
498	переходит в	2	1
499	этот момент	1	1
500	светил и	1	1
501	наконец в	1	1
502	земное пространство	1	1
503	представления о	1	1
504	действительности в	2	1
505	в ту	3	1
506	но она	2	1
507	самых важных	1	1
508	ряд других	1	1
509	в него	2	1
510	какое отличие	1	1
511	видим что	1	1
512	к которому	1	1
513	и небесных	1	1
514	этом романе	2	1
515	было тогда	1	1
516	в двух	2	1
517	каждого человека	1	1
518	характерный для	1	1
519	этот вопрос	1	1
520	спускается в	1	1
521	очень много	1	1
522	в литературу	1	1
523	который в	3	1
524	между тем	1	1
525	и тела	1	1
526	себя в	1	1
527	так что	2	1
528	и всякий	1	1
529	завершение в	1	1
530	и любви	1	1
531	если мы	1	1
532	в виде	3	1
533	него и	1	1
534	что по	1	1
535	рассказывает о	1	1
536	и рядом	1	1
537	его и	1	1
538	этого мира	1	1
539	он понимал	1	1
540	одно из	1	1
541	ведь это	1	1
542	к ним	1	1
543	дном и	1	1
544	само собой	1	1
545	даже и	1	1
546	и герои	1	1
547	но эти	1	1
548	и даже	3	1
549	и из	1	1
550	как у	1	1
551	что человек	3	1
552	на этот	1	1
553	такого понимания	1	1
554	по всей	1	1
555	мира это	1	1
556	героя и	2	1
557	говорит о	3	1
558	смысле оно	1	1
559	превращается в	1	1
560	и стал	1	1
561	что подчеркивается	1	1
562	у других	1	1
563	и самый	1	1
564	в рассказе	3	1
565	один из	4	1
566	картину мира	1	1
567	о чем	1	1
568	когда же	1	1
569	именно поэтому	1	1
570	мы находим	2	1
571	связь с	1	1
572	в частности	2	1
573	него в	1	1
574	похожие на	1	1
575	эта идея	1	1
576	как это	1	1
577	к себе	1	1
578	смерть но	1	1
579	автора в	1	1
580	xix века	6	1
581	с людьми	1	1
582	он говорит	3	1
583	развитие в	1	1
584	видит в	1	1
585	это произведение	1	1
586	с некоторыми	1	1
587	фомы аквинского	2	1
588	будущее в	1	1
589	и всей	1	1
590	в мир	2	1
591	для человека	3	1
592	из этой	1	1
593	бросается в	1	1
594	с этой	1	1
595	слова и	1	1
596	самом же	1	1
597	еще раз	1	1
598	сейчас же	1	1
599	бога и	2	1
600	в основном	4	1
601	элемента в	1	1
602	не описывает	1	1
603	только для	1	1
604	оба они	1	1
605	между прочим	1	1
606	имел в	1	1
607	же самое	1	1
608	я от	2	1
609	ибо он	1	1
610	и где	1	1
611	определяет выбор	1	1
612	в одно	2	1
613	это уже	5	1
614	в мировой	1	1
615	культуры и	1	1
616	слова из	2	1
617	на улице	1	1
618	романе и	1	1
619	обращается к	1	1
620	от него	1	1
621	тем более	1	1
622	реальное время	1	1
623	теперь же	1	1
624	указывает на	1	1
625	заметил его	1	1
626	же деле	1	1
627	непосредственным источником	1	1
628	и внутренних	1	1
629	всеми его	1	1
630	и целый	1	1
631	может и	1	1
632	но эта	1	1
633	на смену	2	1
634	свободы от	1	1
635	небесных светил	1	1
636	сказать что	2	1
637	вся вселенная	1	1
638	от всех	1	1
639	к его	1	1
640	важную в	1	1
641	героя в	1	1
642	не смеет	1	1
643	не что	1	1
644	ко всему	1	1
645	что ты	2	1
646	физического облика	1	1
647	он готов	1	1
648	это та	1	1
649	время они	1	1
650	заметить что	1	1
651	служит целям	1	1
652	ее в	3	1
653	в своих	5	1
654	именно здесь	1	1
655	для эпохи	1	1
