N	2gram	Propp_Isto_2	Psycholo
188	он видит	2	3
189	с ее	2	3
190	и говорит	2	3
191	в пределах	1	3
192	мнение что	2	3
193	так и	5	3
194	за то	1	3
195	и здесь	9	3
196	что и	6	3
197	вслед за	1	3
198	сделать это	1	3
199	том как	1	3
200	или его	2	3
201	с одной	4	3
202	был бы	2	3
203	тому же	2	3
204	могло бы	1	3
205	в одном	5	3
206	из нее	1	3
207	тем что	4	3
208	и из	2	3
209	до сих	6	3
210	но и	14	3
211	здесь в	2	3
212	не было	2	3
213	одной стороны	3	3
214	эти слова	3	3
215	он говорит	1	3
216	видит в	2	3
217	надо сказать	1	3
218	в той	1	3
219	смысле этого	2	3
220	да и	2	3
221	сих пор	7	3
222	при таком	1	3
223	указывает на	1	3
224	тот же	1	3
225	и вдруг	1	3
226	почему он	1	3
227	бы его	1	3
228	к этой	4	3
229	точно так	6	3
230	этот характер	1	2
231	сам по	1	2
232	и то	2	2
233	он может	1	2
234	из его	1	2
235	почти всегда	1	2
236	что эти	4	2
237	а как	1	2
238	мы имеем	15	2
239	при анализе	1	2
240	так чтобы	1	2
241	принадлежит к	2	2
242	и ее	2	2
243	это время	1	2
244	с его	1	2
245	во всех	2	2
246	со стороны	1	2
247	они действительно	1	2
248	как говорит	1	2
249	в одной	4	2
250	начала до	1	2
251	что ее	3	2
252	однако не	1	2
253	нам кажется	1	2
254	и наконец	5	2
255	не в	7	2
256	и к	1	2
257	самое важное	1	2
258	но в	6	2
259	говорит не	1	2
260	тому как	3	2
261	не упоминается	1	2
262	мне не	1	2
263	представляет собой	5	2
264	из этих	3	2
265	если он	1	2
266	при этом	4	2
267	т д	18	2
268	и почему	3	2
269	едва ли	1	2
270	одной и	1	2
271	что ни	1	2
272	в нее	2	2
273	конца и	1	2
274	они указывают	1	2
275	и дает	2	2
276	в них	1	2
277	такой же	2	2
278	можно найти	5	2
279	это делает	1	2
280	в котором	5	2
281	в их	3	2
282	оказывается что	2	2
283	вопрос о	4	2
284	и той	1	2
285	умирает и	1	2
286	и эти	2	2
287	быть не	1	2
288	даже в	1	2
289	же мы	2	2
290	в русской	5	2
291	и именно	2	2
292	только не	1	2
293	во всем	1	2
294	вместо того	2	2
295	только с	2	2
296	только одна	1	2
297	в руки	2	2
298	к таким	2	2
299	нам что	1	2
300	но все	5	2
301	лежит в	1	2
302	как только	1	2
303	об отце	1	2
304	мы могли	2	2
305	что при	5	2
306	ни одно	1	2
307	без всякого	1	2
308	уже с	2	2
309	что такой	1	2
310	и когда	2	2
311	на нее	2	2
312	когда его	1	2
313	и с	4	2
314	в последней	1	2
315	ничего не	7	2
316	мире в	1	2
317	образом в	1	2
318	в виду	2	2
319	автор не	1	2
320	сводится к	1	2
321	почему же	1	2
322	должно было	3	2
323	и она	3	2
324	один из	8	2
325	мы увидим	8	2
326	из смысла	1	2
327	связи с	8	2
328	уже в	2	2
329	в нашей	2	2
330	не все	2	2
331	его и	4	2
332	мы знаем	11	2
333	одно из	2	2
334	к самому	1	2
335	именно как	1	2
336	умер и	2	2
337	видим что	5	2
338	с другой	2	2
339	именно в	2	2
340	в каких	3	2
341	а с	2	2
342	так вот	1	2
343	прежде всего	5	2
344	а на	1	2
345	ничем не	1	2
346	ее на	1	2
347	материал и	1	2
348	и потому	1	2
349	верно что	1	2
350	в тех	2	2
351	в обратном	1	2
352	по существу	2	2
353	который он	1	2
354	в это	1	2
355	на пути	1	2
356	она дает	2	2
357	стоит только	1	2
358	на одной	1	2
359	сюжета и	1	2
360	совершается в	2	2
361	в результате	1	2
362	его не	2	2
363	ее и	1	2
364	хотя бы	2	2
365	все они	1	2
366	но автор	1	2
367	и эта	1	2
368	другой стороны	2	2
369	а другой	3	2
370	самое что	1	2
371	мать и	1	2
372	себя как	1	1
373	который должен	1	1
374	мы начнем	1	1
375	совершенно новой	1	1
376	еще можно	1	1
377	связана с	6	1
378	на другой	2	1
379	стоим перед	1	1
380	очень много	8	1
381	полагают что	1	1
382	не хочет	1	1
383	не имеют	1	1
384	в несколько	1	1
385	есть не	1	1
386	со всех	4	1
387	из всего	1	1
388	которого не	1	1
389	превратилась в	1	1
390	имеет свою	1	1
391	это всегда	1	1
392	что иное	2	1
393	свою особую	1	1
394	требует от	1	1
395	и со	1	1
396	что можно	1	1
397	себе что	1	1
398	еще не	9	1
399	иное как	2	1
400	стороны она	1	1
401	тем как	1	1
402	то мы	2	1
403	весь тот	1	1
404	чем это	1	1
405	они должны	4	1
406	но как	1	1
407	а он	1	1
408	по отношению	3	1
409	органической связи	1	1
410	мы назвали	1	1
411	несмотря на	1	1
412	связи и	1	1
413	в настоящем	1	1
414	в истории	1	1
415	мы проследим	1	1
416	и сделал	1	1
417	себя за	1	1
418	его со	1	1
419	дает нам	2	1
420	как к	1	1
421	этой стороны	1	1
422	нельзя было	1	1
423	узнает что	1	1
424	вопросом о	1	1
425	ясно и	2	1
426	в этот	1	1
427	со своей	1	1
428	так или	1	1
429	другим способом	1	1
430	он делает	2	1
431	мы обратимся	1	1
432	говорят о	2	1
433	нам как	1	1
434	огромное количество	1	1
435	не могла	2	1
436	так сказать	2	1
437	на его	2	1
438	мы их	1	1
439	главным образом	2	1
440	он должен	2	1
441	д все	1	1
442	из него	2	1
443	подобно тому	3	1
444	которое как	1	1
445	другой раз	2	1
446	в совершенно	1	1
447	в другом	9	1
448	была в	1	1
449	них не	1	1
450	раз он	1	1
451	знали что	1	1
452	меч в	1	1
453	на характер	1	1
454	смерть и	1	1
455	чтобы уничтожить	1	1
456	чтобы герой	1	1
457	за ним	1	1
458	но уже	1	1
459	он же	1	1
460	исходили из	1	1
461	она и	2	1
462	и некоторые	1	1
463	в эту	2	1
464	в этих	11	1
465	но что	1	1
466	что такое	1	1
467	этой связи	1	1
468	человека который	1	1
469	почти не	1	1
470	которого является	1	1
471	пор в	1	1
472	указать что	3	1
473	не столько	2	1
474	бы что	1	1
475	он приехал	1	1
476	от его	1	1
477	последовательности в	1	1
478	весь ход	1	1
479	которые в	1	1
480	начнем с	1	1
481	наконец как	1	1
482	силу и	3	1
483	что никакой	1	1
484	и более	2	1
485	что после	3	1
486	она или	2	1
487	с такими	1	1
488	бы быть	1	1
489	соответствует его	1	1
490	можем сказать	1	1
491	и очень	1	1
492	на один	2	1
493	нечто вроде	1	1
494	но они	4	1
495	а иногда	1	1
496	своих руках	1	1
497	этот образ	1	1
498	правда в	1	1
499	того как	4	1
500	и вместо	1	1
501	здесь на	2	1
502	к этим	1	1
503	которого он	1	1
504	тогда и	2	1
505	он еще	1	1
506	подошел к	1	1
507	действующие лица	2	1
508	найти в	1	1
509	другие авторы	1	1
510	с одним	3	1
511	суть дела	1	1
512	к ней	2	1
513	исследования мы	1	1
514	так называемый	2	1
515	до того	1	1
516	характеристика материала	1	1
517	так то	1	1
518	что на	1	1
519	и два	1	1
520	у меня	1	1
521	материала по	1	1
522	способ каким	1	1
523	бы показать	1	1
524	бы он	1	1
525	в которое	1	1
526	на это	1	1
527	если же	1	1
528	ради чего	1	1
529	в специальной	1	1
530	должен быть	1	1
531	которые нужны	1	1
532	но по	3	1
533	степени в	1	1
534	всего этого	1	1
535	он мог	1	1
536	характер и	1	1
537	в дальнейшем	1	1
538	для своей	1	1
539	дано в	2	1
540	с собой	1	1
541	только тот	1	1
542	этого как	1	1
543	нужно было	1	1
544	она была	1	1
545	он объясняет	1	1
546	остается только	1	1
547	это только	2	1
548	является в	1	1
549	был не	1	1
550	он сам	1	1
551	из другой	1	1
552	то они	1	1
553	другими словами	4	1
554	его очень	1	1
555	она всегда	3	1
556	а также	2	1
557	происходит не	1	1
558	связанной с	1	1
559	что им	2	1
560	и во	1	1
561	в природе	1	1
562	все в	1	1
563	он умер	2	1
564	дней и	2	1
565	к нему	5	1
566	вся эта	1	1
567	которые мы	1	1
568	его с	1	1
569	самому концу	1	1
570	в другой	4	1
571	непосредственно в	1	1
572	следить за	1	1
573	слова для	1	1
574	следовало бы	1	1
575	ему свое	1	1
576	спросим себя	1	1
577	всех сторон	4	1
578	эта двойственность	1	1
579	в третий	2	1
580	показывают что	2	1
581	но так	1	1
582	но с	2	1
583	он убил	1	1
584	одной из	4	1
585	могло быть	1	1
586	и действительно	1	1
587	в стороне	1	1
588	относится например	2	1
589	случаи когда	1	1
590	именно на	1	1
591	с которыми	1	1
592	же и	3	1
593	если это	3	1
594	только на	1	1
595	слова в	2	1
596	как показывает	1	1
597	пути по	1	1
598	от других	1	1
599	а то	2	1
600	жизнь этого	1	1
601	вводится в	1	1
602	роль и	1	1
603	себе в	1	1
604	и их	2	1
605	описывается так	1	1
606	чтобы выразить	1	1
607	это верно	1	1
608	в обстановке	1	1
609	его крови	1	1
610	всегда только	2	1
611	следует понимать	1	1
612	и показывают	1	1
613	и вместе	2	1
614	представляют собой	3	1
615	в особенности	2	1
616	со всем	1	1
617	ней и	1	1
618	и превращает	2	1
619	о своей	2	1
620	играет с	1	1
621	за которого	1	1
622	или иначе	1	1
623	связаны с	1	1
624	к которому	5	1
625	и между	1	1
626	мы еще	1	1
627	ему соответствует	1	1
628	и др	4	1
629	себя и	2	1
630	в некоторых	2	1
631	превращается в	2	1
632	материал в	2	1
633	здесь дело	1	1
634	здесь эта	1	1
635	на которых	1	1
636	когда она	3	1
637	ребенка и	2	1
638	мы поймем	1	1
639	нигде не	2	1
640	она говорит	1	1
641	а есть	1	1
642	наталкивается на	1	1
643	так в	3	1
644	шесть лет	1	1
645	то можно	1	1
646	что за	1	1
647	в течение	1	1
648	что весь	2	1
649	две линии	1	1
650	отношению к	3	1
651	матери и	1	1
652	там где	1	1
653	это значит	1	1
654	к следующему	1	1
655	понимать как	1	1
656	останавливаться на	1	1
657	и уносят	1	1
658	только для	1	1
659	но это	4	1
660	о его	2	1
661	вокруг него	1	1
662	им в	1	1
663	это как	1	1
664	по дороге	1	1
665	или слова	1	1
666	ли в	1	1
667	один вопрос	1	1
668	в связи	5	1
669	и состоит	1	1
670	в точном	1	1
671	или в	2	1
672	третий раз	2	1
673	думает что	1	1
674	чтобы понять	2	1
675	который дает	1	1
676	но об	1	1
677	от него	1	1
678	и воробей	1	1
679	на нашем	1	1
680	не должен	4	1
681	будто бы	2	1
682	с ужасом	1	1
683	же в	1	1
684	и другие	4	1
685	человека не	1	1
686	помощи этого	1	1
687	она его	1	1
688	только можно	1	1
689	нет ничего	2	1
690	в свою	1	1
691	из тех	1	1
692	черт и	2	1
693	в глаза	2	1
694	сюжет так	1	1
695	своего отца	1	1
696	по одному	1	1
697	тесно связаны	1	1
698	не что	2	1
699	в отдельности	1	1
700	что под	2	1
701	этот страшный	1	1
702	другом случае	1	1
703	это так	2	1
704	но еще	1	1
705	а может	1	1
706	спросить себя	1	1
