N	2gram	Potebnia_M_2	Problemy
379	эта форма	1	1
380	принадлежит к	1	1
381	на себе	1	1
382	слова например	1	1
383	от друга	1	1
384	из того	1	1
385	пространство и	2	1
386	и заставляет	1	1
387	собою и	2	1
388	в ней	3	1
389	нет то	1	1
390	и сами	4	1
391	между собой	1	1
392	от себя	2	1
393	в нашем	2	1
394	то мы	2	1
395	одним словом	4	1
396	нам его	1	1
397	могло быть	1	1
398	но как	1	1
399	а только	8	1
400	очевидно и	1	1
401	который мы	1	1
402	это последнее	4	1
403	друг от	1	1
404	при первом	1	1
405	один и	1	1
406	в собственном	2	1
407	отвечать на	1	1
408	для создания	1	1
409	речи но	1	1
410	на которое	1	1
411	как к	1	1
412	что как	1	1
413	она как	1	1
414	может обойтись	2	1
415	ней в	1	1
416	все остальные	5	1
417	однако не	1	1
418	от нашего	2	1
419	могли бы	2	1
420	нами в	1	1
421	характер ее	1	1
422	духа и	1	1
423	себе не	4	1
424	о самом	1	1
425	необходимы и	1	1
426	сливается с	1	1
427	своего слова	1	1
428	точкой зрения	1	1
429	что это	3	1
430	в целом	3	1
431	бы с	1	1
432	есть для	1	1
433	самое это	3	1
434	рассказ о	1	1
435	с их	1	1
436	все слова	2	1
437	тому же	1	1
438	иначе и	1	1
439	во многих	3	1
440	не обращать	1	1
441	в наших	1	1
442	всеми остальными	1	1
443	и если	4	1
444	что она	3	1
445	в ее	1	1
446	есть одна	1	1
447	она еще	1	1
448	сказать в	2	1
449	человек не	1	1
450	и еще	1	1
451	первой части	1	1
452	меняется в	1	1
453	свою собственную	1	1
454	он должен	1	1
455	отношений между	3	1
456	собственная мысль	1	1
457	по законам	1	1
458	что у	2	1
459	кажется нам	2	1
460	слова к	1	1
461	хотя все	1	1
462	может понять	1	1
463	одно и	2	1
464	что все	2	1
465	же не	1	1
466	сознание и	4	1
467	связанных с	1	1
468	его в	3	1
469	эту последнюю	1	1
470	для нее	2	1
471	деле в	1	1
472	делает его	1	1
473	зрения кроме	1	1
474	в них	5	1
475	на которую	1	1
476	одна в	1	1
477	особенно на	1	1
478	говорим здесь	1	1
479	не всегда	1	1
480	и уже	5	1
481	слова причем	1	1
482	жизни но	1	1
483	мы знаем	2	1
484	очень сложное	1	1
485	чем в	1	1
486	от языка	1	1
487	и тогда	3	1
488	убедиться что	1	1
489	же есть	1	1
490	другого может	1	1
491	общем не	1	1
492	во время	4	1
493	бы на	1	1
494	что если	6	1
495	во второй	1	1
496	от своего	1	1
497	или точнее	1	1
498	когда-то было	1	1
499	в такой	1	1
500	по сравнению	1	1
501	место в	4	1
502	мы в	3	1
503	не столько	2	1
504	и междометий	1	1
505	слово совершенно	1	1
506	для всякого	1	1
507	смысле а	1	1
508	но эта	1	1
509	не будем	1	1
510	такую же	1	1
511	но во	3	1
512	друг другу	1	1
513	в прямом	1	1
514	во-вторых в	1	1
515	тем самым	4	1
516	возможно только	1	1
517	в устах	1	1
518	и вся	1	1
519	тому что	2	1
520	то с	1	1
521	между людьми	1	1
522	своего пути	1	1
523	к слиянию	5	1
524	или что	2	1
525	отражается в	1	1
526	виду что	1	1
527	трудно но	1	1
528	есть прежде	2	1
529	самого начала	2	1
530	что ему	2	1
531	есть а	1	1
532	мысли в	3	1
533	тогда когда	10	1
534	и притом	3	1
535	по тону	1	1
536	к этим	1	1
537	и имеет	1	1
538	в самых	1	1
539	что вы	1	1
540	тень на	1	1
541	но только	2	1
542	нем в	1	1
543	до своего	1	1
544	и всегда	1	1
545	слова так	2	1
546	и без	1	1
547	и весь	2	1
548	всего на	1	1
549	находиться в	2	1
550	слова которая	1	1
551	ровно ничего	1	1
552	связи с	6	1
553	мы бы	2	1
554	в более	1	1
555	в сознании	23	1
556	его собственное	2	1
557	для осуществления	1	1
558	только с	1	1
559	их по	1	1
560	что на	3	1
561	есть к	1	1
562	к отдельным	1	1
563	начиная с	1	1
564	да рядом	1	1
565	когда мы	2	1
566	последнее слово	1	1
567	относится ко	1	1
568	человека в	3	1
569	указание на	2	1
570	мере того	4	1
571	должны быть	4	1
572	определенное место	4	1
573	есть или	1	1
574	значительной степени	1	1
575	его с	2	1
576	но за	1	1
577	бы он	1	1
578	он никогда	1	1
579	и слияние	1	1
580	что при	1	1
581	и поэтому	2	1
582	и самое	1	1
583	не делает	1	1
584	того чтобы	2	1
585	как не	3	1
586	потому сами	1	1
587	имеют для	2	1
588	с самого	2	1
589	лучше сказать	1	1
590	мы наблюдаем	1	1
591	если они	1	1
592	что может	2	1
593	понимание и	1	1
594	на нее	1	1
595	не с	3	1
596	во многом	1	1
597	это только	1	1
598	каждый член	1	1
599	определенным образом	1	1
600	поэтому в	1	1
601	они становятся	1	1
602	и вообще	3	1
603	стремление к	2	1
604	с человеком	1	1
605	каждый раз	1	1
606	слова из	1	1
607	непосредственное выражение	1	1
608	его жизни	1	1
609	делает возможным	1	1
610	на что	1	1
611	становятся все	1	1
612	после того	2	1
613	сложные явления	2	1
614	все его	1	1
615	от него	4	1
616	с теми	2	1
617	этих слов	1	1
618	во втором	1	1
619	на одном	1	1
620	всех слов	1	1
621	ее как	1	1
622	говоря что	1	1
623	его силы	1	1
624	это описание	1	1
625	произведет его	1	1
626	и самые	1	1
627	еще несколько	1	1
628	известно что	1	1
629	но так	1	1
630	один из	2	1
631	его собственная	1	1
632	мы видим	2	1
633	в какой	2	1
634	для себя	1	1
635	в стороне	1	1
636	приходит в	1	1
637	только тон	1	1
638	кроме этого	2	1
639	может вовсе	1	1
640	с одной	4	1
641	понимать себя	2	1
642	именно на	1	1
643	со всеми	1	1
644	с которыми	2	1
645	сильнее чем	1	1
646	человека с	1	1
647	переходит в	1	1
648	и у	3	1
649	так можно	1	1
650	языка как	1	1
651	но самое	1	1
652	а это	2	1
653	правда мы	1	1
654	переходить в	1	1
655	он существует	1	1
656	его и	1	1
657	никто не	1	1
658	всяком случае	7	1
659	другой но	1	1
660	и также	1	1
661	часто с	1	1
662	не о	1	1
663	близко к	1	1
664	может служить	1	1
665	на меня	1	1
666	которые могут	4	1
667	всеми этими	1	1
668	другого к	1	1
669	даже и	2	1
670	взгляд или	1	1
671	одной стороны	3	1
672	со стороны	3	1
673	это есть	1	1
674	с другим	1	1
675	мы ставим	1	1
676	слово мы	1	1
677	нельзя сказать	1	1
678	именно в	1	1
679	по своим	1	1
680	а именно	1	1
681	к которому	2	1
682	когда по	1	1
683	только один	4	1
684	а с	2	1
685	по всей	1	1
686	и др	1	1
687	что не	5	1
688	на ней	3	1
689	отношения в	1	1
690	что для	3	1
691	точке зрения	2	1
692	в некоторых	4	1
693	связано с	2	1
694	которых мы	3	1
695	ничем не	2	1
696	не на	2	1
697	слово из	1	1
698	человек есть	1	1
699	и слово	1	1
700	оснований для	1	1
701	в связи	2	1
702	как ни	1	1
703	между собою	7	1
704	может иметь	1	1
705	уже давно	1	1
706	в сторону	1	1
707	нами как	1	1
708	ни на	1	1
709	и потому	2	1
710	как это	2	1
711	относятся к	1	1
712	и ограничить	1	1
713	мы говорим	3	1
714	быть различно	1	1
715	не знал	1	1
716	что за	2	1
717	прорывается в	1	1
718	форма в	1	1
719	и другой	1	1
720	на самое	1	1
721	этом случае	1	1
722	выражая и	1	1
723	сплошь да	1	1
724	вне себя	2	1
725	голоса и	1	1
726	в душевной	1	1
727	различные степени	1	1
728	и ответа	1	1
729	с полною	1	1
730	этот образ	1	1
731	известной степени	1	1
732	не знаем	2	1
733	предмет как	2	1
734	не имея	1	1
735	было их	1	1
736	изменения в	1	1
737	в другой	1	1
738	душевной жизни	7	1
739	а к	2	1
740	человека на	1	1
741	его уже	2	1
742	все они	1	1
743	ни было	3	1
744	не я	1	1
745	не есть	6	1
746	по поводу	6	1
747	и внешней	1	1
748	междометий в	1	1
749	в свою	6	1
750	на их	1	1
751	лицу и	1	1
752	на более	2	1
753	они как	1	1
754	была бы	1	1
755	от всех	1	1
756	иное слово	1	1
757	в последнем	1	1
758	слагаться в	1	1
759	они еще	1	1
760	на это	1	1
761	свои слова	1	1
762	можно назвать	2	1
763	и вместе	4	1
764	в своих	1	1
765	всегда будет	1	1
766	снова и	1	1
767	который не	1	1
768	к этому	2	1
769	им и	1	1
770	слово только	1	1
771	как следствие	1	1
772	как на	3	1
773	в таком	4	1
774	и начнем	1	1
