N	2gram	Ircho_Kome_2	Narrotol
112	о матери	1	3
113	он не	2	3
114	то ни	2	3
115	ни в	5	3
116	интриги в	2	3
117	себя внимание	5	3
118	тем не	1	3
119	бы быть	1	3
120	не менее	4	3
121	в то	6	3
122	тем что	3	3
123	одна из	2	3
124	никогда не	1	3
125	на себя	7	3
126	по своей	1	3
127	обращает на	5	3
128	как мы	4	3
129	свою очередь	1	3
130	сводится к	1	3
131	и самого	1	3
132	не с	1	3
133	мог бы	1	3
134	столь же	9	3
135	восходит к	4	3
136	будто он	1	3
137	между тем	4	3
138	один из	5	3
139	но о	1	3
140	из них	7	3
141	не о	1	3
142	из двух	1	3
143	и даже	1	3
144	даже не	3	3
145	или иначе	3	3
146	не обязательно	1	3
147	в свою	1	3
148	а с	1	3
149	как будто	4	3
150	что в	9	3
151	будто бы	1	3
152	ни было	2	3
153	жизни в	1	3
154	жизни и	3	3
155	как известно	2	2
156	отношения к	1	2
157	одним из	2	2
158	например в	3	2
159	самом деле	1	2
160	идет о	2	2
161	мы имеем	2	2
162	говорить о	2	2
163	ему в	1	2
164	между собой	1	2
165	время в	1	2
166	во внешнем	1	2
167	в юности	1	2
168	отношение к	2	2
169	нет и	2	2
170	первый взгляд	1	2
171	независимо от	5	2
172	что именно	2	2
173	как к	1	2
174	в своем	6	2
175	что касается	3	2
176	в полном	1	2
177	что по	2	2
178	не являются	1	2
179	более или	1	2
180	так или	3	2
181	все эти	1	2
182	роль в	2	2
183	та же	1	2
184	человека в	3	2
185	а по	1	2
186	зрения на	1	2
187	его в	4	2
188	того или	1	2
189	это не	2	2
190	несмотря на	1	2
191	на первый	1	2
192	или менее	1	2
193	с точки	1	2
194	в памяти	1	2
195	однако в	2	2
196	даже в	2	2
197	в обоих	3	2
198	не имеет	3	2
199	ничего не	1	2
200	имеем дело	1	2
201	при всем	3	2
202	как раз	1	2
203	и после	2	2
204	что на	3	2
205	встречается в	1	2
206	следует признать	2	2
207	приходит к	1	2
208	то она	1	2
209	происходит и	1	2
210	в собственном	1	2
211	в пределах	1	2
212	приводит к	1	2
213	на свой	1	2
214	что у	4	2
215	можно было	4	2
216	другом и	1	2
217	или в	3	2
218	было в	1	2
219	во второй	1	2
220	с человеком	1	2
221	его жизни	1	2
222	времени в	2	2
223	лица и	1	2
224	во всей	1	2
225	от всех	2	2
226	в литературе	1	2
227	дело с	3	2
228	и ее	2	2
229	этого понятия	1	2
230	конечном счете	1	2
231	одно из	2	2
232	для него	1	2
233	в последние	4	2
234	имя которого	2	2
235	сюжета в	2	2
236	одну из	1	2
237	после смерти	3	2
238	к которому	1	2
239	по всей	1	2
240	нового времени	2	2
241	говорит о	1	2
242	выступает в	1	2
243	не было	3	2
244	не на	1	2
245	наконец в	2	2
246	его по	1	2
247	о чем	3	2
248	не всегда	2	2
249	на чем	1	2
250	текста в	1	2
251	в область	1	2
252	наряду с	6	2
253	по существу	1	2
254	исходя из	1	2
255	жизненную позицию	1	2
256	и для	4	2
257	в связи	3	2
258	было ясно	1	2
259	у нее	2	2
260	в результате	1	2
261	в двух	6	2
262	и все	2	2
263	тем более	1	2
264	тогда в	1	2
265	хотя в	1	2
266	к самому	1	2
267	между ними	1	2
268	или иного	1	2
269	первом случае	1	2
270	в какой	2	2
271	так же	1	2
272	точно так	1	2
273	событий в	1	2
274	к их	3	1
275	переходит к	1	1
276	того же	3	1
277	становится в	3	1
278	и есть	2	1
279	отношения между	1	1
280	является однако	1	1
281	на две	1	1
282	в какой-то	2	1
283	видеть в	1	1
284	едва ли	14	1
285	общественных отношений	1	1
286	по его	1	1
287	вызвано тем	1	1
288	была предпринята	1	1
289	всех без	1	1
290	больше всего	1	1
291	х годов	2	1
292	в целом	4	1
293	как не	2	1
294	о роли	1	1
295	к своему	1	1
296	к ее	1	1
297	о любви	1	1
298	в различных	1	1
299	в чем	1	1
300	во всех	3	1
301	там и	1	1
302	по своему	2	1
303	в столь	1	1
304	в обеих	3	1
305	его собственным	1	1
306	тот или	1	1
307	иметь в	1	1
308	от конца	1	1
309	о смерти	1	1
310	только потому	2	1
311	свою жизнь	1	1
312	с совершенно	1	1
313	типов но	1	1
314	друг от	1	1
315	всего к	1	1
316	мере в	1	1
317	в художественном	1	1
318	нельзя было	1	1
319	и к	2	1
320	в действительности	2	1
321	в герое	1	1
322	от этого	2	1
323	юноши в	1	1
324	в самом	4	1
325	шире и	1	1
326	даже если	1	1
327	из жизни	1	1
328	в средствах	2	1
329	и чрезвычайно	1	1
330	проблем в	1	1
331	сказать о	2	1
332	из опыта	1	1
333	лишний раз	1	1
334	в опознании	1	1
335	самым существенным	1	1
336	из его	2	1
337	имеет для	1	1
338	лет тому	1	1
339	какую бы	1	1
340	на его	1	1
341	ей в	1	1
342	связей между	1	1
343	в первую	3	1
344	чего нельзя	1	1
345	том чтобы	1	1
346	особо следует	2	1
347	свою силу	1	1
348	говорилось выше	1	1
349	его от	1	1
350	что ни	2	1
351	на этом	2	1
352	от других	1	1
353	таким образом	6	1
354	и за	2	1
355	для характеристики	1	1
356	героя или	1	1
357	в другом	1	1
358	об этом	2	1
359	входит в	1	1
360	не отражает	1	1
361	после обеда	1	1
362	первую очередь	3	1
363	этом смысле	2	1
364	за другой	1	1
365	от отца	1	1
366	но уже	1	1
367	в них	4	1
368	соответствии с	1	1
369	и определяет	1	1
370	он и	1	1
371	мы видели	1	1
372	с такой	1	1
373	мы не	2	1
374	в развитии	2	1
375	как таковой	1	1
376	в один	2	1
377	и тогда	1	1
378	таким же	1	1
379	свою речь	1	1
380	в следующем	2	1
381	за которым	1	1
382	в котором	3	1
383	в их	3	1
384	представляла собой	1	1
385	место в	4	1
386	быть сформулирована	1	1
387	и действиях	1	1
388	от его	1	1
389	признать что	2	1
390	в интригу	1	1
391	образом и	1	1
392	и более	1	1
393	их в	1	1
394	не могли	1	1
395	в конце	2	1
396	как от	1	1
397	том же	1	1
398	времени а	1	1
399	со многими	1	1
400	ни одна	2	1
401	вместе со	1	1
402	игра случая	1	1
403	любви и	1	1
404	между людьми	1	1
405	самую сущность	1	1
406	она могла	1	1
407	это дает	1	1
408	может служить	1	1
409	что ей	1	1
410	вытекает из	1	1
411	последние десятилетия	5	1
412	этих двух	1	1
413	ему было	1	1
414	детей и	1	1
415	к концу	3	1
416	более что	1	1
417	и является	1	1
418	у аристотеля	1	1
419	потому что	6	1
420	за всех	1	1
421	не по	4	1
422	и оказывается	1	1
423	интересующие нас	1	1
424	в области	1	1
425	с другом	2	1
426	от того	2	1
427	у нас	1	1
428	представляется нам	1	1
429	в состав	2	1
430	чтобы сделать	1	1
431	как для	1	1
432	они и	1	1
433	того кому	1	1
434	для себя	1	1
435	опоры на	1	1
436	от друга	1	1
437	в виду	2	1
438	и от	4	1
439	мысль о	1	1
440	некоторых деталей	1	1
441	причиной его	1	1
442	фоне которых	1	1
443	и сам	3	1
444	в последующих	1	1
445	к его	2	1
446	сюжетную схему	1	1
447	когда в	2	1
448	собравшихся в	1	1
449	тот же	2	1
450	является в	1	1
451	если бы	9	1
452	с ним	1	1
453	и здесь	6	1
454	возможна только	1	1
455	в самой	3	1
456	историю в	1	1
457	внимание на	1	1
458	единственный в	1	1
459	на что	2	1
460	имеет значения	1	1
461	там же	1	1
462	типов или	1	1
463	и во	2	1
464	служит для	1	1
465	нас в	1	1
466	фрагменты в	1	1
467	что и	7	1
468	в глазах	2	1
469	с матерью	1	1
470	них в	1	1
471	все время	2	1
472	если это	1	1
473	впрочем не	1	1
474	с которыми	2	1
475	облике и	1	1
476	в современной	1	1
477	тезис в	1	1
478	жизнь он	1	1
479	тому назад	1	1
480	с ними	2	1
481	всю свою	1	1
482	до нас	4	1
483	однако она	1	1
484	не происходит	1	1
485	в уста	2	1
486	место из	1	1
487	человека с	1	1
488	образом на	1	1
489	внимание что	1	1
490	с нею	1	1
491	и у	2	1
492	то и	1	1
493	самую суть	1	1
494	за пределами	1	1
495	в начале	4	1
496	свидетельствует о	1	1
497	с отцом	1	1
498	в понятие	1	1
499	а то	1	1
500	ответ на	3	1
501	ни с	1	1
502	мир в	1	1
503	не так	1	1
504	искать в	3	1
505	никто не	3	1
506	вовсе не	2	1
507	мы можем	3	1
508	само по	1	1
509	при отсутствии	1	1
510	перед ними	1	1
511	протяжении всего	1	1
512	нем не	2	1
513	до сих	2	1
514	хоть и	5	1
515	на ее	1	1
516	нельзя сказать	1	1
517	и тех	2	1
518	здесь в	3	1
519	действующих лиц	5	1
520	имело место	1	1
521	о ее	1	1
522	действующими лицами	1	1
523	в соответствии	1	1
524	полное забвение	1	1
525	а на	2	1
526	однако и	1	1
527	с которым	2	1
528	признать вполне	1	1
529	как о	1	1
530	и уже	1	1
531	таковой и	1	1
532	оснований для	1	1
533	свидетельствует не	1	1
534	связь с	1	1
535	нет ничего	1	1
536	о себе	1	1
537	без помощи	1	1
538	надо было	3	1
539	персонажи не	1	1
540	почти полное	1	1
541	и столь	3	1
542	над ним	1	1
543	сюжетная схема	1	1
544	однако эти	1	1
545	в тех	3	1
546	и там	1	1
547	там они	1	1
548	однако если	1	1
549	друг с	2	1
550	в состоянии	1	1
551	быть не	1	1
552	в это	2	1
553	с этой	3	1
554	х гг	1	1
555	еще раз	1	1
556	человека который	1	1
557	бы достаточно	1	1
558	сих пор	2	1
559	о его	4	1
560	состояние текста	1	1
561	является как	1	1
562	всего в	2	1
563	под названием	2	1
564	последний из	2	1
565	всего они	1	1
566	случаях когда	1	1
567	в ноги	1	1
568	о котором	1	1
569	ни одного	1	1
570	для нас	3	1
571	как уже	1	1
572	бы он	1	1
573	напомнить что	1	1
574	а может	1	1
575	в поле	3	1
576	не должен	1	1
577	вот этот	1	1
578	обстоит дело	1	1
579	но всегда	1	1
580	в системе	1	1
581	в общем	1	1
582	на фоне	1	1
583	все еще	1	1
584	не знает	1	1
585	настаивает на	1	1
586	и при	1	1
587	речи и	1	1
588	в характере	1	1
589	двух наиболее	1	1
590	не могла	1	1
591	жизни мы	1	1
592	это было	4	1
593	из четырех	2	1
594	по поводу	3	1
595	от которой	2	1
596	и эта	1	1
597	как результат	1	1
