N	2gram	Losev_Dial_2	Vvedenie
267	литературы и	1	2
268	время в	1	2
269	природы и	1	2
270	себе и	3	2
271	надо было	1	2
272	можно представить	1	2
273	понимать в	1	2
274	сам же	1	2
275	к культуре	1	2
276	чем больше	1	2
277	от действительности	1	2
278	задний план	1	2
279	и совершенно	2	2
280	в принципе	1	2
281	не к	1	2
282	в силу	5	2
283	д все	1	2
284	подобно тому	1	2
285	но дело	1	2
286	не бывает	1	2
287	в другом	4	2
288	и с	5	2
289	действительности в	1	2
290	которая как	1	2
291	уже знаем	3	2
292	в прошлом	1	2
293	и творчества	1	2
294	но уже	1	2
295	во внимание	3	2
296	несмотря на	2	2
297	ни с	4	2
298	должно быть	7	2
299	после этого	3	2
300	она была	1	2
301	и тогда	3	2
302	и при	2	2
303	и сейчас	1	2
304	самом своем	1	2
305	с точки	8	2
306	мы называем	1	2
307	науки но	1	2
308	тому что	2	2
309	и истории	1	2
310	с теми	1	2
311	того как	2	2
312	одна из	1	2
313	о них	1	2
314	это еще	2	2
315	никогда не	9	2
316	ничего не	3	2
317	иной раз	5	2
318	следует что	2	2
319	этого термина	1	2
320	от того	4	2
321	когда мы	3	2
322	есть только	4	2
323	истории не	1	2
324	как только	3	2
325	той или	4	2
326	этих понятий	1	2
327	если же	1	2
328	говоря уже	2	2
329	в дальнейшем	1	2
330	значение в	1	2
331	из двух	1	2
332	так и	10	2
333	принять во	3	2
334	мог бы	1	2
335	же самое	2	2
336	смысле и	1	2
337	познания и	1	2
338	только так	1	2
339	и здесь	1	2
340	искусства и	1	2
341	и должно	2	2
342	по их	1	2
343	во всех	2	2
344	тем или	2	2
345	нуждается в	3	2
346	тем более	1	2
347	все время	3	2
348	если это	1	2
349	быть и	4	2
350	здесь не	1	2
351	именно на	1	2
352	по самой	1	2
353	только на	1	2
354	мы можем	1	2
355	или иной	1	2
356	по его	1	2
357	и др	1	2
358	не говоря	2	2
359	них и	1	2
360	не было	3	2
361	в подлинном	1	2
362	что обе	1	2
363	что несмотря	1	2
364	философской мысли	1	2
365	в связи	4	2
366	все более	1	2
367	д в	1	2
368	мы говорим	3	2
369	в разной	2	2
370	из которых	1	2
371	с этим	3	2
372	а если	1	2
373	тому как	1	2
374	это есть	8	2
375	по существу	1	2
376	был в	2	2
377	еще раз	1	2
378	но это	7	2
379	которые были	2	2
380	и собственно	1	2
381	это уже	2	2
382	в идеале	1	2
383	и сама	1	2
384	не существует	1	2
385	на задний	1	2
386	обе эти	1	2
387	это может	2	2
388	или нет	3	2
389	конце концов	1	2
390	мы должны	2	2
391	но зато	1	2
392	будто бы	3	2
393	хотя в	2	2
394	самой своей	1	2
395	или иным	2	2
396	время не	3	2
397	с научной	1	2
398	другого рода	2	2
399	жизни и	6	2
400	точно так	1	2
401	с прочими	1	2
402	это в	1	2
403	я и	2	1
404	также что	2	1
405	например в	2	1
406	вообще все	1	1
407	котором уже	1	1
408	не остается	1	1
409	сам по	3	1
410	выражения в	1	1
411	этом пункте	1	1
412	на самом	2	1
413	только потому	2	1
414	это и	3	1
415	сразу и	2	1
416	например у	1	1
417	речь идет	1	1
418	что эти	2	1
419	ведь и	1	1
420	думать так	1	1
421	в зависимости	2	1
422	это требуется	1	1
423	что всякий	1	1
424	бы уже	1	1
425	уже более	1	1
426	та же	4	1
427	таком случае	3	1
428	и новые	1	1
429	нам в	1	1
430	к одной	1	1
431	есть нечто	8	1
432	становится то	1	1
433	мы ее	1	1
434	бы например	1	1
435	и характере	1	1
436	и говорить	2	1
437	видеть как	1	1
438	которые он	1	1
439	он был	1	1
440	на них	1	1
441	д однако	1	1
442	различия между	2	1
443	и места	1	1
444	но как	5	1
445	только тогда	7	1
446	очевидно что	2	1
447	как в	2	1
448	в новом	1	1
449	отличие от	1	1
450	нет и	1	1
451	или иное	4	1
452	что они	6	1
453	форме и	1	1
454	и я	2	1
455	совершенно свободно	1	1
456	общего с	1	1
457	дает нам	1	1
458	интимная связь	1	1
459	уже о	2	1
460	в одних	1	1
461	кроме того	3	1
462	на картине	1	1
463	и понимания	1	1
464	что по	2	1
465	д мы	1	1
466	показывает что	1	1
467	до тех	1	1
468	для которой	1	1
469	более или	2	1
470	себе не	3	1
471	как иногда	1	1
472	или иную	1	1
473	образом связана	1	1
474	то в	1	1
475	них как	1	1
476	идея и	2	1
477	духа в	1	1
478	еще на	2	1
479	в которой	2	1
480	как предметы	2	1
481	с какой	1	1
482	он в	1	1
483	одно время	3	1
484	достоевского в	1	1
485	именно такого	1	1
486	опыт и	1	1
487	раз в	2	1
488	остановиться на	1	1
489	только один	1	1
490	тому же	1	1
491	во многих	1	1
492	что отношения	1	1
493	на то	1	1
494	если он	1	1
495	но на	1	1
496	не могла	1	1
497	но важно	1	1
498	на его	2	1
499	с чем	1	1
500	направлено на	1	1
501	больше всего	1	1
502	выражается в	1	1
503	оно было	1	1
504	время и	2	1
505	в какой-то	1	1
506	по глубине	1	1
507	слова а	1	1
508	не значит	3	1
509	же это	4	1
510	котором мы	1	1
511	их из	2	1
512	для данной	1	1
513	из него	1	1
514	даже прямо	1	1
515	именно это	1	1
516	одно и	4	1
517	две области	1	1
518	это конечно	4	1
519	как надо	1	1
520	то ни	1	1
521	как они	3	1
522	факт что	1	1
523	что все	1	1
524	в определенном	2	1
525	и никакого	1	1
526	говорил что	2	1
527	в глубине	1	1
528	разница между	2	1
529	такими вопросами	1	1
530	того или	2	1
531	но совершенно	1	1
532	нет вообще	2	1
533	отличается тем	1	1
534	нечего и	1	1
535	он есть	3	1
536	известно что	1	1
537	лишь на	1	1
538	его и	1	1
539	бы только	2	1
540	она и	2	1
541	ни одной	1	1
542	он действительно	1	1
543	сторон в	1	1
544	не всегда	1	1
545	была уже	1	1
546	на родном	1	1
547	действительно не	1	1
548	мере не	1	1
549	не больше	4	1
550	одного и	1	1
551	и становится	1	1
552	или менее	2	1
553	в эту	1	1
554	во время	2	1
555	бы на	1	1
556	нужно только	1	1
557	которая имеет	1	1
558	взгляд на	2	1
559	почти не	1	1
560	чтобы эта	1	1
561	существуют и	2	1
562	еще нет	1	1
563	от времени	1	1
564	говорил о	1	1
565	не от	1	1
566	вещи и	3	1
567	далее в	2	1
568	е по	1	1
569	художественных и	1	1
570	от его	1	1
571	поэзией или	1	1
572	и другого	1	1
573	не самый	2	1
574	но он	4	1
575	интереса тем	1	1
576	зависимости от	2	1
577	превратиться в	1	1
578	и эти	1	1
579	надо сказать	1	1
580	вещей и	3	1
581	не должно	2	1
582	что этот	3	1
583	ним в	1	1
584	не была	1	1
585	же мы	3	1
586	и очень	1	1
587	нет никакого	2	1
588	не раз	2	1
589	и писателей	1	1
590	в обоих	1	1
591	это дает	1	1
592	самого начала	2	1
593	уже из	1	1
594	ее с	1	1
595	много общего	1	1
596	не по	2	1
597	и искусство	2	1
598	было у	1	1
599	случае не	1	1
600	в самых	1	1
601	из их	1	1
602	самого по	1	1
603	та или	2	1
604	и всегда	1	1
605	это то	1	1
606	обратим внимание	2	1
607	и по-видимому	1	1
608	два различных	1	1
609	или иная	2	1
610	не понимать	1	1
611	во всем	1	1
612	специфическое содержание	1	1
613	и после	1	1
614	убедиться в	2	1
615	слова о	1	1
616	в некотором	1	1
617	что на	2	1
618	ли это	1	1
619	ему не	1	1
620	не потому	6	1
621	представлять себе	2	1
622	у меня	3	1
623	превращается в	1	1
624	встречается в	1	1
625	разницей что	1	1
626	отличается от	1	1
627	история того	1	1
628	должны быть	3	1
629	содержанием и	2	1
630	и надо	2	1
631	вся разница	1	1
632	того есть	1	1
633	же только	1	1
634	жить в	1	1
635	не предполагает	1	1
636	оно не	1	1
637	отсюда следует	1	1
638	вещей в	1	1
639	можно и	1	1
640	как таковым	2	1
641	из всего	2	1
642	нас от	1	1
643	и о	1	1
644	пока она	1	1
645	как не	2	1
646	поэтического образа	2	1
647	это противопоставление	1	1
648	без всякого	4	1
649	воплощен в	1	1
650	теории как	1	1
651	то или	4	1
652	чтобы быть	1	1
653	та область	1	1
654	все прочие	1	1
655	только то	4	1
656	с самого	2	1
657	культуры и	2	1
658	что именно	1	1
659	на свой	1	1
660	то как	3	1
661	что у	2	1
662	и которые	1	1
663	и прочих	2	1
664	еще в	1	1
665	можно только	2	1
666	том как	2	1
667	по тому	1	1
668	какой она	1	1
669	жизнь и	5	1
670	уже само	1	1
671	образом в	1	1
672	из основных	1	1
673	такое вообще	1	1
674	зато она	1	1
675	и та	6	1
676	и из	3	1
677	не содержит	1	1
678	одного из	1	1
679	бы то	1	1
680	пор пока	1	1
681	может не	4	1
682	это было	3	1
683	все в	2	1
684	путь к	1	1
685	нем не	1	1
686	смысле не	2	1
687	если принять	2	1
688	нечто иное	1	1
689	различие в	1	1
690	когда оно	2	1
691	во всей	1	1
692	тему о	1	1
693	и содержания	1	1
694	действительно в	2	1
695	и можно	2	1
696	них в	1	1
697	наконец в	1	1
698	получается что	1	1
699	общем смысле	1	1
700	это несомненно	1	1
701	в литературе	1	1
702	значит что	12	1
703	тех пор	3	1
704	что здесь	2	1
705	понимать не	1	1
706	д и	2	1
707	мы видим	2	1
708	совершенно с	1	1
709	не такие	1	1
710	всю ее	1	1
711	и чувства	1	1
712	не видеть	1	1
713	очень много	1	1
714	всех его	1	1
715	или другим	2	1
716	не мешает	5	1
717	времени как	1	1
718	не то	5	1
719	без этого	4	1
720	себя в	2	1
721	есть в	2	1
722	их понимание	4	1
723	ее а	1	1
724	исторического бытия	1	1
725	совершенно несоизмеримы	1	1
726	а это	1	1
727	или даже	1	1
728	ту или	1	1
729	она действительно	1	1
730	теснейшим образом	1	1
731	есть та	3	1
732	ведь это	3	1
733	мы находим	3	1
734	содержание и	1	1
735	к ним	1	1
736	при всей	1	1
737	бытия и	1	1
738	у него	1	1
739	чтобы не	6	1
740	не выходя	2	1
741	нее не	1	1
742	до бесконечности	1	1
743	самом же	1	1
744	явно что	1	1
745	момент в	2	1
746	были бы	1	1
747	глубине и	1	1
748	одном месте	1	1
749	говорим о	1	1
750	может ли	1	1
751	однако что	1	1
752	и тех	1	1
753	здесь в	1	1
754	все равно	5	1
755	в каких	2	1
756	к которому	1	1
757	и прежде	2	1
758	превращается уже	1	1
759	как же	3	1
760	была и	1	1
761	что будет	1	1
762	связано с	1	1
763	не на	2	1
764	чтобы убедиться	1	1
765	он только	1	1
766	которые не	2	1
767	цвета и	1	1
768	в руках	1	1
769	человек в	1	1
770	говорим об	1	1
771	всегда и	1	1
772	жизнь в	2	1
773	в одно	5	1
774	мы знаем	1	1
775	смысле на	1	1
776	имея в	1	1
777	разной мере	1	1
778	бы оно	1	1
779	входить в	1	1
780	все то	1	1
781	а есть	1	1
782	с первого	2	1
783	скорее чем	1	1
784	и потому	5	1
785	его содержание	1	1
786	в изображении	2	1
787	но который	1	1
788	в тех	2	1
789	подлинном смысле	1	1
790	возможна ли	3	1
791	быть только	2	1
792	объединяются в	2	1
793	сходство и	1	1
794	это значит	8	1
795	виду их	1	1
796	том смысле	4	1
797	похож на	1	1
798	потому принципиально	1	1
799	слова и	1	1
800	содержание этого	1	1
801	оба они	1	1
802	короче говоря	1	1
803	но для	1	1
804	или по	2	1
805	это ясно	1	1
806	на одной	1	1
807	и часто	2	1
808	и более	3	1
809	знаем это	1	1
810	и от	3	1
811	это можно	1	1
812	что оно	4	1
813	это как	3	1
814	а к	1	1
815	как эта	1	1
816	и все	12	1
817	лишь как	1	1
818	из себя	1	1
819	не должен	1	1
820	разной степени	1	1
821	же в	2	1
822	в системе	2	1
823	них нет	1	1
824	имеет целью	1	1
825	становления и	3	1
826	заметным и	1	1
827	может и	2	1
828	месте в	1	1
829	понимать как	3	1
830	смысле они	1	1
831	не быть	2	1
832	состоит из	1	1
833	своего предмета	1	1
834	совершенно не	7	1
835	себе самому	1	1
836	или иного	1	1
837	ко всему	1	1
838	только о	2	1
839	пока не	1	1
840	есть то	1	1
841	и стало	5	1
842	также не	1	1
843	ее в	2	1
844	в своих	2	1
845	и эта	1	1
846	можно назвать	1	1
847	в таком	4	1
848	все что	1	1
849	они не	3	1
