N	2gram	Medvedev_F_2	Psycholo
459	перебивающих отступлений	1	1
460	из ее	1	1
461	частный вопрос	1	1
462	учение об	1	1
463	отличать от	1	1
464	литературы и	4	1
465	понятия в	2	1
466	сюжет и	1	1
467	которые он	1	1
468	не найдем	1	1
469	время в	1	1
470	методы и	1	1
471	выдвинуть на	1	1
472	не роман	2	1
473	одним словом	4	1
474	с одной	1	1
475	чем это	1	1
476	всякого искусства	2	1
477	не метод	1	1
478	жить и	1	1
479	только тогда	1	1
480	должны были	2	1
481	уже как	1	1
482	иногда и	1	1
483	же формой	1	1
484	по первым	2	1
485	или иное	1	1
486	и достоевский	1	1
487	материал как	2	1
488	не оказалось	2	1
489	легче и	1	1
490	своих последних	1	1
491	может доставить	1	1
492	за пределы	1	1
493	органов речи	2	1
494	к сожалению	2	1
495	нельзя дать	1	1
496	этой фабулы	1	1
497	одного за	1	1
498	чем же	3	1
499	в истории	6	1
500	этот прием	2	1
501	идет о	2	1
502	независимо от	4	1
503	общего с	1	1
504	произведенная введением	1	1
505	для всех	1	1
506	художественным творчеством	1	1
507	схемой для	2	1
508	к новому	1	1
509	им в	1	1
510	всей этой	1	1
511	кроме того	2	1
512	и где	1	1
513	стихотворения и	1	1
514	понятии содержание	1	1
515	сознания в	1	1
516	как социальное	1	1
517	мысль в	1	1
518	его к	1	1
519	поэтому сюжет	1	1
520	более или	1	1
521	следующим образом	1	1
522	мало ли	1	1
523	комбинация стилистических	1	1
524	правильно его	1	1
525	основная тенденция	2	1
526	последних работах	1	1
527	то в	2	1
528	где все	1	1
529	только то	1	1
530	уже не	7	1
531	помощью которого	1	1
532	этот случай	1	1
533	не приходится	3	1
534	очередь влечет	1	1
535	в литературном	1	1
536	бы сказать	1	1
537	формальный метод	10	1
538	в нашем	1	1
539	из этих	3	1
540	от действительности	1	1
541	в большинстве	4	1
542	речи но	2	1
543	формализма который	1	1
544	и формализм	1	1
545	из автоматизма	4	1
546	но ведь	3	1
547	если он	1	1
548	не могла	1	1
549	роли в	1	1
550	как чисто	1	1
551	противном случае	1	1
552	не следует	4	1
553	что задача	1	1
554	отношение которое	1	1
555	и критики	2	1
556	этих авторов	2	1
557	прием в	1	1
558	он должен	1	1
559	литературной науки	2	1
560	в принципе	1	1
561	понятий и	3	1
562	именно из	2	1
563	возникает эмоциональное	1	1
564	в россии	1	1
565	в понятии	2	1
566	в плане	2	1
567	всех своих	1	1
568	сам не	1	1
569	оказываются как	1	1
570	говоря в	1	1
571	в основу	2	1
572	но все	3	1
573	его звукового	1	1
574	мы его	1	1
575	не будет	2	1
576	же не	1	1
577	он просто	1	1
578	тем в	1	1
579	зависимости между	1	1
580	же касается	1	1
581	в другом	1	1
582	от некоторых	1	1
583	его не	2	1
584	оно становится	1	1
585	могут остаться	1	1
586	тот материал	1	1
587	его в	3	1
588	же прием	2	1
589	подходит к	1	1
590	и под	1	1
591	произведения от	1	1
592	на почве	9	1
593	лишь материал	1	1
594	литературном произведении	1	1
595	но именно	3	1
596	между отдельными	1	1
597	и была	1	1
598	вещи а	1	1
599	то увидим	1	1
600	в художественную	3	1
601	поэтому можно	1	1
602	он является	1	1
603	является для	2	1
604	же собственный	1	1
605	сюжетная обработка	1	1
606	эти вопросы	1	1
607	установить какие	1	1
608	в высшей	4	1
609	факта и	1	1
610	как об	1	1
611	в ритме	2	1
612	он и	3	1
613	и вне	1	1
614	мы видели	4	1
615	к вопросам	1	1
616	чем в	1	1
617	форма и	1	1
618	должно быть	2	1
619	ряд новых	1	1
620	лучше всего	2	1
621	игру и	1	1
622	об особом	1	1
623	также выразительные	1	1
624	зрения сюжетности	1	1
625	в эту	1	1
626	но если	1	1
627	общее правило	1	1
628	татьяной а	1	1
629	учению формалистов	2	1
630	и тут	1	1
631	самого поэта	1	1
632	нас не	1	1
633	опоры для	1	1
634	в котором	2	1
635	не столько	4	1
636	установление известной	1	1
637	себе а	2	1
638	в отличие	2	1
639	от его	2	1
640	сходства с	1	1
641	самый объект	1	1
642	строго говоря	1	1
643	является только	1	1
644	от поэтического	1	1
645	и новые	1	1
646	инородное тело	1	1
647	по крайней	1	1
648	образом из	1	1
649	другие если	1	1
650	указанных нами	1	1
651	движения органов	1	1
652	при этой	1	1
653	произведении или	1	1
654	принципов и	1	1
655	вещи не	1	1
656	как будет	1	1
657	слов то	1	1
658	однако уже	1	1
659	что эта	2	1
660	с теми	2	1
661	самого начала	2	1
662	эти формы	1	1
663	на котором	2	1
664	дело в	1	1
665	к этим	1	1
666	не по	2	1
667	сколько и	1	1
668	материала в	1	1
669	теории формализма	1	1
670	приемами хотя	1	1
671	о них	1	1
672	о методах	1	1
673	действительной роли	1	1
674	все свои	1	1
675	как два	1	1
676	в общих	1	1
677	возможно и	1	1
678	на язык	2	1
679	в качестве	2	1
680	поэтическое произведение	3	1
681	произведения а	3	1
682	почти исключительно	1	1
683	к ней	1	1
684	самому своему	1	1
685	п в	1	1
686	и является	1	1
687	же самая	1	1
688	связи с	13	1
689	этого следует	1	1
690	так называемый	1	1
691	надобности не	1	1
692	других он	1	1
693	чем объясняется	1	1
694	в области	3	1
695	события но	1	1
696	точке зрения	2	1
697	и оно	1	1
698	мы узнаем	1	1
699	взглянуть на	1	1
700	о поэтическом	4	1
701	изучаемого предмета	1	1
702	языке и	1	1
703	чтобы сделать	2	1
704	похож на	1	1
705	выразительные движения	1	1
706	ли не	1	1
707	футуризма на	1	1
708	на читателя	1	1
709	новелла роман	1	1
710	этого и	1	1
711	или такой	1	1
712	и сюжетность	1	1
713	они и	1	1
714	не есть	3	1
715	он оказывается	1	1
716	он полагает	1	1
717	него как	1	1
718	должен быть	1	1
719	для себя	1	1
720	то во	1	1
721	фабула есть	1	1
722	из всего	3	1
723	как мы	7	1
724	и о	2	1
725	к такому	1	1
726	смысле что	2	1
727	остранения в	1	1
728	одинаковы с	1	1
729	но при	1	1
730	на нем	2	1
731	а сюжетная	1	1
732	только при	1	1
733	перед необходимостью	2	1
734	ни стало	2	1
735	существенное значение	1	1
736	в собственном	1	1
737	характер и	1	1
738	с самого	2	1
739	и прием	3	1
740	произведения словесности	1	1
741	приводит к	2	1
742	и может	3	1
743	обращаясь к	1	1
744	поэтическим произведением	1	1
745	по аналогии	2	1
746	чтобы дать	1	1
747	произведение искусства	2	1
748	времени и	2	1
749	было в	2	1
750	словесности представляют	1	1
751	делается для	1	1
752	палку в	1	1
753	как таковую	1	1
754	с собой	1	1
755	когда в	1	1
756	могла быть	1	1
757	слова которые	1	1
758	является в	2	1
759	никакой определенной	1	1
760	на что	1	1
761	совпадают и	1	1
762	и рифма	1	1
763	стремление к	1	1
764	в поэтической	4	1
765	смысле и	1	1
766	и восприятия	2	1
767	ясно с	1	1
768	в тех	2	1
769	это объясняется	1	1
770	иное как	1	1
771	все дело	3	1
772	из основных	1	1
773	разница между	2	1
774	о нем	1	1
775	и должно	5	1
776	на другого	1	1
777	действительности но	1	1
778	сторона морфемы	1	1
779	к действительным	1	1
780	исследования и	1	1
781	светлое поле	1	1
782	все содержание	2	1
783	анализе произведения	1	1
784	что основные	1	1
785	что каждый	1	1
786	искусство только	1	1
787	это даже	1	1
788	прозы не	1	1
789	можно сказать	1	1
790	от собственных	1	1
791	значение имеют	1	1
792	аналогии с	1	1
793	и мыслей	1	1
794	всего можно	1	1
795	звуковой инструментовки	1	1
796	и во	1	1
797	о звуках	3	1
798	независимым от	1	1
799	творчества так	1	1
800	этому поводу	1	1
801	с татьяной	1	1
802	убедимся что	2	1
803	крайней мере	1	1
804	быть даже	2	1
805	все в	1	1
806	начала что	1	1
807	движения в	1	1
808	что бы	1	1
809	для потебни	1	1
810	артикуляционных движений	1	1
811	это приводит	3	1
812	заложены в	1	1
813	поле сознания	1	1
814	форм как	1	1
815	и самые	1	1
816	в самый	2	1
817	как объект	1	1
818	отнесены и	1	1
819	дело так	1	1
820	этом смысле	2	1
821	наоборот он	2	1
822	построения но	1	1
823	песня комбинация	1	1
824	материал художественного	1	1
825	художественного восприятия	1	1
826	трудно не	1	1
827	заумного языка	1	1
828	важное значение	1	1
829	с ними	2	1
830	этого можно	1	1
831	языка на	1	1
832	содержанием стихотворения	1	1
833	мы увидим	1	1
834	что даже	1	1
835	звуками последнему	1	1
836	эмоциональное отношение	1	1
837	не имеющих	1	1
838	правда и	1	1
839	эти утверждения	2	1
840	они имеют	1	1
841	здесь с	2	1
842	по этому	2	1
843	изучения литературы	2	1
844	последнему способствуют	1	1
845	фабулы произведенная	1	1
846	звук и	2	1
847	не то	3	1
848	где они	1	1
849	же и	2	1
850	конечно не	1	1
851	чего-то само	1	1
852	вопроса о	2	1
853	звуков и	1	1
854	очень существенное	2	1
855	из критики	2	1
856	героя с	1	1
857	комбинация мотивов	1	1
858	самой формы	1	1
859	сюжетосложения сходны	1	1
860	от других	1	1
861	не дает	1	1
862	сюжетного оформления	2	1
863	существенных и	1	1
864	который как	1	1
865	был бы	1	1
866	как некоторое	1	1
867	для него	7	1
868	и художественно	1	1
869	произведении они	1	1
870	ведь это	1	1
871	и та	1	1
872	прежде всего	15	1
873	не совпадают	1	1
874	произведении в	1	1
875	для сюжетного	3	1
876	какие-либо выводы	1	1
877	произведения и	3	1
878	от тех	2	1
879	свои усилия	1	1
880	носит характер	1	1
881	можно с	1	1
882	ее не	1	1
883	сходны и	1	1
884	не о	4	1
885	литературного произведения	3	1
886	только с	1	1
887	явлением и	1	1
888	образом не	2	1
889	не просто	2	1
890	содержание при	1	1
891	мы возьмем	1	1
892	деле и	1	1
893	этого понятия	1	1
894	всплывают в	1	1
895	это искажение	1	1
896	формалисты и	3	1
897	нужно было	2	1
898	ней и	1	1
899	со стороны	2	1
900	даже не	2	1
901	нам не	1	1
902	в формализме	2	1
903	эмоциональное к	1	1
904	с другим	1	1
905	ним отношение	1	1
906	другую сторону	1	1
907	сюда же	1	1
908	именно в	5	1
909	роман героя	1	1
910	онегина не	1	1
911	их от	1	1
912	художественная форма	1	1
913	и прежде	3	1
914	способствуют также	1	1
915	один и	1	1
916	морфемы или	1	1
917	бы звуковой	1	1
918	системы и	3	1
919	естественно что	1	1
920	в некоторых	4	1
921	смысла и	2	1
922	материал в	1	1
923	во что	1	1
924	ничем не	2	1
925	есть лишь	2	1
926	к литературному	1	1
927	именно так	1	1
928	она слишком	1	1
929	на эту	1	1
930	стиль и	1	1
931	существу и	1	1
932	медленно и	1	1
933	совершенно очевидно	1	1
934	не об	1	1
935	тем с	1	1
936	под влиянием	1	1
937	известной зависимости	1	1
938	в связи	10	1
939	совершенно иное	1	1
940	с помощью	10	1
941	является совершенно	2	1
942	принципы и	2	1
943	должна была	2	1
944	кроме тех	1	1
945	допустим вместе	1	1
946	как материал	1	1
947	фабула это	1	1
948	которое в	1	1
949	из его	1	1
950	мы говорим	4	1
951	какого-нибудь определенного	1	1
952	приемы сюжетосложения	3	1
953	в светлое	1	1
954	элементы художественной	2	1
955	одной стороны	1	1
956	же инородное	1	1
957	не дают	1	1
958	в той	2	1
959	проблему поэтического	2	1
960	такого рода	1	1
961	против такого	1	1
962	этим возникает	1	1
963	во все	1	1
964	и там	1	1
965	или менее	1	1
966	высказываний и	2	1
967	противоречии и	1	1
968	поскольку он	2	1
969	в первой	1	1
970	происхождению своему	1	1
971	для понимания	6	1
972	если это	2	1
973	том смысле	3	1
974	обработка этой	1	1
975	этого слова	1	1
976	дело идет	4	1
977	а какие	1	1
978	этом случае	1	1
979	всякое слово	1	1
980	и нет	1	1
981	как предмет	2	1
982	о его	1	1
983	этого метода	1	1
984	новые и	1	1
985	звуки могут	1	1
986	между содержанием	1	1
987	пушкина было	1	1
988	в противном	1	1
989	их теория	1	1
990	роман комбинация	1	1
991	и ярче	1	1
992	сюжет евгения	1	1
993	с приемами	1	1
994	мотивов поэтому	1	1
995	в более	1	1
996	любовь к	1	1
997	сюжета и	3	1
998	всякой научной	1	1
999	и сами	1	1
1000	инструментовки произведения	1	1
1001	заумный язык	11	1
1002	не имея	1	1
1003	для поэтической	1	1
1004	движений и	1	1
1005	не обращаясь	1	1
1006	или в	3	1
1007	узком смысле	1	1
1008	в результате	6	1
1009	его звуками	1	1
1010	принципе одинаковы	1	1
1011	мотивов песня	1	1
1012	предпосылки и	1	1
1013	не встречается	1	1
1014	поэзии в	3	1
1015	который является	1	1
1016	непременно должны	1	1
1017	можно согласиться	1	1
1018	от него	2	1
1019	от одного	2	1
1020	было на	1	1
1021	бы в	5	1
1022	что из	1	1
1023	рифма в	1	1
1024	в круг	1	1
1025	и наконец	4	1
1026	хотя в	1	1
1027	лежит в	1	1
1028	утверждал что	1	1
1029	и поэтического	4	1
1030	от всякого	2	1
1031	его утверждение	1	1
1032	значения материала	1	1
1033	всецело определяется	1	1
1034	а о	3	1
1035	слово в	2	1
1036	между ними	2	1
1037	и эта	1	1
1038	теорию поэтического	2	1
1039	речи и	3	1
1040	лишь тогда	1	1
1041	к поэтической	3	1
1042	является и	1	1
1043	вопрос идет	1	1
1044	сюжетности надобности	1	1
1045	им не	1	1
1046	не что	1	1
1047	это и	5	1
1048	только о	1	1
1049	в трех	1	1
1050	в виде	1	1
1051	методах изучения	1	1
1052	и другие	2	1
1053	помощью которых	1	1
1054	звуков артикуляционных	1	1
1055	тем самым	2	1
1056	художественного задания	1	1
1057	к этому	4	1
1058	они не	4	1
1059	ничего общего	1	1
