N	2gram	Vygotskiy__4	Vladivir
199	если бы	10	3
200	даже не	2	3
201	отличается от	1	3
202	одной стороны	3	3
203	же как	3	3
204	мы знаем	2	3
205	именно в	2	3
206	с одной	3	3
207	далеко не	3	3
208	заметим что	1	3
209	я не	4	3
210	жизненный смысл	1	3
211	и у	1	3
212	и тут	1	3
213	не больше	2	3
214	уже в	2	3
215	перед нами	6	3
216	из этих	2	3
217	и эта	2	3
218	же самое	6	3
219	как бы	25	3
220	что каждый	1	2
221	эти мысли	2	2
222	в которой	4	2
223	о которых	2	2
224	и этот	3	2
225	что на	1	2
226	но с	1	2
227	бы в	1	2
228	и наконец	2	2
229	очень легко	4	2
230	же время	2	2
231	в другом	1	2
232	всей этой	2	2
233	мы и	1	2
234	то можно	1	2
235	а есть	1	2
236	сам по	2	2
237	и сейчас	3	2
238	и ни	1	2
239	того же	1	2
240	от этого	3	2
241	больше чем	2	2
242	он всегда	1	2
243	себе в	1	2
244	но у	1	2
245	те или	1	2
246	в этот	1	2
247	время как	2	2
248	которая в	1	2
249	чем это	1	2
250	это время	2	2
251	связи с	2	2
252	как с	1	2
253	что такая	1	2
254	в каких	2	2
255	а то	1	2
256	что его	3	2
257	и вместе	1	2
258	нет ни	3	2
259	в жизни	4	2
260	в обществе	1	2
261	или иные	1	2
262	в какой	5	2
263	и так	4	2
264	в теории	1	2
265	тем самым	3	2
266	что эта	6	2
267	мы не	5	2
268	имеет свою	1	2
269	бы если	1	2
270	взгляд на	2	2
271	только то	1	2
272	содержания и	1	2
273	может показаться	1	2
274	и психологии	1	2
275	в это	2	2
276	в нашем	1	2
277	самого себя	1	2
278	его в	3	2
279	стороны и	1	2
280	но мы	2	2
281	не можем	3	2
282	он сам	1	2
283	ли можно	1	2
284	согласии с	1	2
285	таком случае	1	2
286	одной из	1	2
287	есть не	1	2
288	но только	1	2
289	с этой	4	2
290	что касается	2	2
291	в сущности	6	2
292	как не	1	2
293	для понимания	2	2
294	что даже	1	2
295	в нашей	2	2
296	найти в	1	2
297	только что	15	2
298	в этих	1	2
299	и к	2	2
300	на него	4	2
301	и всегда	1	2
302	знаем что	4	2
303	для того	23	2
304	которых мы	1	2
305	в д	1	2
306	в предисловии	1	2
307	в согласии	1	2
308	из этого	5	2
309	в целом	5	2
310	в мире	3	2
311	но как	1	2
312	к его	1	2
313	общего с	1	2
314	не имеют	1	2
315	не на	2	2
316	бы это	3	2
317	только с	2	2
318	но уже	1	2
319	с этим	5	2
320	он называет	1	2
321	к этой	3	2
322	вот в	1	2
323	оказывается что	2	2
324	можно найти	2	2
325	и еще	1	2
326	нечего и	1	2
327	же и	1	2
328	мы сейчас	2	2
329	и за	3	2
330	мы будем	5	2
331	могло бы	3	2
332	в их	2	2
333	не успел	1	2
334	а о	1	2
335	или иначе	1	2
336	не понимает	2	2
337	совершенно не	4	2
338	на первый	1	2
339	другой стороны	2	2
340	с таким	2	2
341	в сравнении	1	2
342	об этой	1	2
343	и третье	1	2
344	в сторону	3	2
345	не хочет	1	2
346	она не	3	2
347	легко может	1	2
348	должен был	3	2
349	еще раз	3	2
350	нет ничего	1	2
351	с его	2	2
352	на одной	2	2
353	ко второму	1	2
354	здесь же	1	2
355	в настоящем	1	2
356	все и	1	2
357	все они	2	2
358	но что	1	2
359	могло быть	1	2
360	ровно ничего	1	2
361	и вся	1	2
362	и всю	1	2
363	которые не	1	2
364	с такой	2	2
365	к этому	4	2
366	что она	10	2
367	так вот	2	2
368	которых он	1	2
369	так или	1	2
370	быть в	1	2
371	и речи	1	2
372	не является	2	2
373	со стороны	2	2
374	себе и	2	2
375	из них	4	2
376	ни на	2	2
377	но еще	1	2
378	что мы	6	2
379	является в	1	2
380	и более	1	2
381	его произведения	1	2
382	как говорит	2	2
383	и самая	1	2
384	начинает с	2	1
385	от самой	1	1
386	и из	3	1
387	его от	1	1
388	то мы	1	1
389	может не	1	1
390	правда некоторые	1	1
391	сторону и	1	1
392	понятно и	2	1
393	с ее	3	1
394	какой бы	3	1
395	исследования и	4	1
396	надежду на	1	1
397	целым рядом	4	1
398	эту тему	1	1
399	когда мы	6	1
400	была в	1	1
401	и элементарных	1	1
402	и никак	1	1
403	говорит на	1	1
404	а где	1	1
405	говорит не	2	1
406	и глубоко	1	1
407	смысл и	4	1
408	этого нужно	1	1
409	которую он	2	1
410	исходя из	4	1
411	существование и	1	1
412	которой мы	3	1
413	и вот	6	1
414	от всякого	1	1
415	о ней	2	1
416	бросаются в	1	1
417	все те	2	1
418	это мы	1	1
419	а ведь	1	1
420	этим материалом	1	1
421	ясно и	1	1
422	которые мы	1	1
423	можно сказать	2	1
424	место в	2	1
425	но он	6	1
426	на их	1	1
427	авторы как	1	1
428	это то	3	1
429	жизни и	4	1
430	особенно ярко	1	1
431	сама собой	1	1
432	в плане	1	1
433	что они	6	1
434	и вместо	1	1
435	он хотел	1	1
436	в использовании	1	1
437	для своего	1	1
438	почти все	2	1
439	в один	1	1
440	начинается с	1	1
441	для нашей	2	1
442	оно является	2	1
443	эти два	1	1
444	разрешения этой	1	1
445	что вся	1	1
446	к этим	1	1
447	что вопрос	1	1
448	необходимо чтобы	1	1
449	и является	2	1
450	за этим	3	1
451	это делают	1	1
452	нет никакой	2	1
453	это совершенно	3	1
454	думать что	2	1
455	одна другую	1	1
456	очень многие	1	1
457	и их	1	1
458	хотел дать	1	1
459	ни слова	1	1
460	что сам	1	1
461	смысла и	4	1
462	сущности а	1	1
463	и просто	1	1
464	было вызвано	1	1
465	рядом с	1	1
466	мы найдем	1	1
467	же мы	2	1
468	бы он	1	1
469	исходить из	1	1
470	гораздо более	1	1
471	которого мы	1	1
472	на русский	1	1
473	вслед за	3	1
474	тогда и	1	1
475	на эту	1	1
476	он знает	2	1
477	с описания	3	1
478	с ней	1	1
479	но об	1	1
480	в окончательном	1	1
481	с картины	1	1
482	нужно было	1	1
483	сих пор	3	1
484	это просто	2	1
485	бессмысленной и	1	1
486	иначе как	1	1
487	его последние	1	1
488	образом и	1	1
489	для ее	1	1
490	эту мысль	1	1
491	нельзя же	1	1
492	нашего сознания	1	1
493	и должны	1	1
494	этим мы	1	1
495	к которому	1	1
496	черты и	2	1
497	с так	1	1
498	иное как	1	1
499	если это	1	1
500	но никак	1	1
501	другой его	1	1
502	сведений о	1	1
503	этой точки	1	1
504	бы не	2	1
505	и другие	1	1
506	и простым	1	1
507	которого она	1	1
508	же после	6	1
509	это будет	1	1
510	к раскрытию	1	1
511	никак нельзя	2	1
512	до сих	3	1
513	в некоторых	1	1
514	и без	1	1
515	не хотел	2	1
516	та же	3	1
517	с целым	2	1
518	если в	1	1
519	какая же	1	1
520	черта это	1	1
521	он даже	1	1
522	с такими	1	1
523	так в	1	1
524	это если	1	1
525	не годится	1	1
526	уже знаем	3	1
527	жизнь эта	1	1
528	другое не	1	1
529	я говорю	1	1
530	и он	3	1
531	которые только	1	1
532	только тот	1	1
533	те же	2	1
534	ли в	1	1
535	и решающим	1	1
536	чтобы он	2	1
537	к самому	2	1
538	как автор	2	1
539	которыми пользовался	1	1
540	такого же	1	1
541	что только	1	1
542	и во	1	1
543	с а	1	1
544	жизнь это	1	1
545	правильного понимания	1	1
546	и другое	2	1
547	принадлежит к	2	1
548	когда он	7	1
549	причинам прежде	1	1
550	им в	1	1
551	том и	1	1
552	вещи в	1	1
553	он один	1	1
554	и такие	1	1
555	от тех	1	1
556	раз на	1	1
557	этому вопросу	1	1
558	с совершенно	4	1
559	с той	2	1
560	дать в	1	1
561	мысль и	1	1
562	дело только	1	1
563	окончательном виде	1	1
564	нигде не	1	1
565	цель а	1	1
566	с но	3	1
567	в тех	2	1
568	природы но	1	1
569	например в	3	1
570	о своей	1	1
571	в заключение	1	1
572	в корне	1	1
573	она есть	2	1
574	видим что	2	1
575	раз как	1	1
576	говорит нам	2	1
577	что ни	2	1
578	он как	1	1
579	и конечно	2	1
580	здесь надо	1	1
581	в хронологическом	1	1
582	правы потому	1	1
583	разумеется в	1	1
584	сбивается на	1	1
585	не трудно	1	1
586	результатом его	1	1
587	что для	5	1
588	сменяли одна	1	1
589	может существовать	1	1
590	что иное	1	1
591	статье о	1	1
592	все их	1	1
593	в природе	1	1
594	из его	2	1
595	из которых	3	1
596	и какие	1	1
597	чем она	1	1
598	на все	2	1
599	отдельные моменты	1	1
600	сама по	3	1
601	которое как	1	1
602	отцов и	1	1
603	без всяких	1	1
604	после этого	6	1
605	он делает	1	1
606	которые в	1	1
607	другом и	2	1
608	но жизнь	1	1
609	так просто	1	1
610	живую жизнь	1	1
611	как в	3	1
612	благодаря тому	1	1
613	и каждый	1	1
614	а может	1	1
615	свидетельствуют о	2	1
616	как все	4	1
617	и сделать	1	1
618	находим мы	1	1
619	другими словами	1	1
620	которая с	1	1
621	это и	5	1
622	что при	2	1
623	с которым	1	1
624	считать что	1	1
625	уже одно	1	1
626	в душе	1	1
627	если исходить	1	1
628	эту точку	1	1
629	силы и	2	1
630	творчества в	1	1
631	до того	1	1
632	допустить что	1	1
633	и первый	2	1
634	же самые	2	1
635	и мы	15	1
636	вопроса и	1	1
637	него не	1	1
638	что никакого	1	1
639	как он	5	1
640	и чем	1	1
641	однако что	1	1
642	не то	4	1
643	во всех	2	1
644	и мутное	2	1
645	с толку	1	1
646	уже давно	1	1
647	во второй	1	1
648	еще очень	1	1
649	даны в	4	1
650	бы допустить	1	1
651	относится к	1	1
652	один из	2	1
653	взятое в	1	1
654	в руки	2	1
655	стремление к	1	1
656	вся эта	1	1
657	том как	3	1
658	очевидно что	1	1
659	русский язык	1	1
660	против него	1	1
661	не надо	2	1
662	если взять	2	1
663	на пути	2	1
664	ясно что	5	1
665	к которой	3	1
666	это можно	1	1
667	ясно говорит	1	1
668	он принадлежит	1	1
669	что кроме	1	1
670	наталкивается на	1	1
671	него нет	1	1
672	что такой	2	1
673	у которого	1	1
674	превратилась в	1	1
675	любви и	1	1
676	от этих	4	1
677	в основе	3	1
678	начала до	2	1
679	по поводу	4	1
680	из самых	1	1
681	и почему	2	1
682	во время	6	1
683	однако легко	1	1
684	это легко	2	1
685	чтобы понять	1	1
686	этот термин	1	1
687	есть его	1	1
688	в них	2	1
689	и другим	2	1
690	истинный смысл	2	1
691	шесть лет	1	1
692	и др	1	1
693	но так	1	1
694	только не	2	1
695	и она	2	1
696	одна из	4	1
697	внимание на	2	1
698	точку зрения	1	1
699	более чуждого	1	1
700	этого слова	3	1
701	ни было	1	1
702	она всегда	1	1
703	перейти от	1	1
704	какие бы	1	1
705	только от	1	1
706	будто бы	1	1
707	здравого смысла	3	1
708	и об	1	1
709	так сказать	1	1
710	решительно все	1	1
711	и самым	1	1
712	и превратить	1	1
713	и таким	1	1
714	на которых	1	1
715	того как	1	1
716	противоречие с	1	1
717	тем и	2	1
718	во всей	3	1
719	слова и	4	1
720	не для	3	1
721	не что	1	1
722	от другого	1	1
723	мы видим	6	1
724	и будет	1	1
725	он еще	1	1
726	в ее	2	1
727	красоты в	1	1
728	себя и	1	1
729	себя как	1	1
730	к истине	1	1
731	что весь	1	1
732	ли это	3	1
733	что тут	1	1
734	другим как	1	1
735	такого что	1	1
736	заставляет нас	2	1
737	все дело	2	1
738	надо сказать	3	1
739	мы действительно	1	1
740	тут у	1	1
741	в действительности	2	1
742	их в	3	1
743	виде и	1	1
744	то они	1	1
745	бы его	3	1
746	от других	1	1
747	в трех	1	1
748	не раз	1	1
749	все это	13	1
750	истории и	1	1
751	непосредственно в	1	1
752	в свой	1	1
753	и никогда	1	1
754	поэтом и	2	1
755	нашей современной	1	1
756	бы мы	3	1
757	по своим	1	1
758	и сам	1	1
759	в гораздо	1	1
760	которые тоже	1	1
761	является только	1	1
762	почти в	2	1
763	независимым от	1	1
764	в общем	1	1
765	самого начала	5	1
766	слова а	1	1
767	же самому	1	1
768	признать что	1	1
769	концов только	1	1
770	которую мы	1	1
771	с самого	5	1
772	не единственный	1	1
773	в частности	4	1
774	в такой	2	1
775	представляют собой	1	1
776	говорит что	10	1
777	и надо	1	1
778	здесь дело	1	1
779	только для	1	1
780	отца это	1	1
781	на этот	3	1
782	его не	2	1
783	начиная с	1	1
784	нам не	1	1
785	мы могли	2	1
786	всего этого	1	1
787	из множества	1	1
788	конечно с	1	1
789	самом деле	12	1
790	речь идет	3	1
791	и есть	4	1
792	к делу	3	1
793	то здесь	1	1
794	в которых	3	1
795	он пользуется	1	1
796	знает что	2	1
797	каком отношении	1	1
798	мы только	1	1
799	со всей	2	1
800	она в	1	1
801	точка зрения	2	1
802	и понятно	1	1
803	в самой	6	1
804	заключается в	5	1
805	что с	1	1
806	вместо этого	2	1
807	и свое	1	1
808	иначе он	1	1
809	за ним	1	1
810	как будто	8	1
811	конечно не	3	1
812	он говорит	3	1
813	вернее сказать	1	1
814	не быть	1	1
815	себе что	1	1
816	без всякого	2	1
817	и заключается	1	1
818	имел в	1	1
819	обратимся к	3	1
820	указывает на	3	1
821	который не	2	1
822	совершенно новой	1	1
823	есть уже	1	1
824	все в	1	1
825	это все	1	1
826	или вернее	2	1
827	одном акте	1	1
828	тех пор	2	1
829	того времени	1	1
830	ближе к	1	1
831	не теряя	1	1
832	именно то	1	1
833	самой этой	1	1
834	ничего такого	1	1
835	и других	4	1
836	на примере	2	1
837	в свою	1	1
