N	2gram	Losev_Prob_4	Dialekti
246	даже и	13	3
247	или иной	13	3
248	еще и	3	3
249	что для	1	3
250	а он	1	3
251	и потому	7	3
252	в данном	6	3
253	что же	1	3
254	в его	3	3
255	тех или	4	3
256	не является	10	3
257	то весьма	1	3
258	идею и	1	3
259	и все	8	3
260	бы в	1	3
261	еще более	2	3
262	и смысл	1	3
263	конце концов	1	3
264	только что	2	3
265	отношении к	1	3
266	была бы	2	3
267	жизни и	5	3
268	думать что	1	3
269	гораздо более	1	3
270	можно говорить	1	2
271	говоря о	1	2
272	мы замечаем	1	2
273	же как	1	2
274	чтобы не	2	2
275	есть сама	1	2
276	вещь не	1	2
277	у гете	1	2
278	он всегда	1	2
279	и больше	2	2
280	идеей и	1	2
281	от всякой	2	2
282	бороться с	1	2
283	и мифа	2	2
284	что если	1	2
285	что уже	1	2
286	вопрос о	1	2
287	время как	2	2
288	мы и	1	2
289	и говорить	1	2
290	не нужно	1	2
291	то мы	2	2
292	друг к	1	2
293	из этих	1	2
294	но как	3	2
295	и всякий	1	2
296	символом и	1	2
297	себе и	3	2
298	относится к	2	2
299	что именно	2	2
300	с этим	4	2
301	и где	2	2
302	он на	1	2
303	о самом	1	2
304	человеческого сознания	2	2
305	бы и	3	2
306	не был	1	2
307	все эти	16	2
308	тут и	4	2
309	к самому	1	2
310	тоже не	1	2
311	мифа и	2	2
312	говорят о	1	2
313	тому же	2	2
314	связанные с	1	2
315	если для	1	2
316	опять-таки не	1	2
317	в первую	1	2
318	в виде	22	2
319	не как	1	2
320	миф сам	1	2
321	на земле	2	2
322	что тут	1	2
323	есть опять-таки	1	2
324	является не	2	2
325	в каждом	1	2
326	и может	2	2
327	вещи и	1	2
328	к другу	1	2
329	это было	2	2
330	с другими	3	2
331	чаще всего	1	2
332	но уже	1	2
333	мы имеем	6	2
334	с этой	1	2
335	как и	6	2
336	между собою	2	2
337	если иметь	1	2
338	есть он	1	2
339	аллегории и	1	2
340	до сих	1	2
341	и тогда	2	2
342	и при	1	2
343	в своей	4	2
344	будет в	1	2
345	то он	2	2
346	нас не	1	2
347	далекая от	1	2
348	всяком случае	4	2
349	себе а	1	2
350	во всем	2	2
351	ни аллегория	1	2
352	для всякого	2	2
353	несет на	1	2
354	в корне	2	2
355	и от	6	2
356	ко всему	1	2
357	ни было	2	2
358	вещей и	1	2
359	для нее	1	2
360	не знает	1	2
361	раз и	1	2
362	если и	3	2
363	не менее	10	2
364	но они	2	2
365	или что	1	2
366	иной раз	1	2
367	и другое	3	2
368	как о	3	2
369	дело не	3	2
370	как здесь	1	2
371	определенной длины	1	2
372	учения о	2	2
373	бы все	1	2
374	заметить что	1	2
375	и является	3	2
376	сами не	1	2
377	которое в	2	2
378	нет ни	4	2
379	отличается от	4	2
380	мифических образов	1	2
381	и это	2	2
382	о которых	2	2
383	другими словами	3	2
384	идет речь	2	2
385	и совершенно	2	2
386	в другом	3	2
387	мог бы	1	2
388	можно только	2	2
389	с реальными	1	2
390	по сравнению	1	2
391	что под	1	2
392	в эпоху	1	2
393	для этого	2	2
394	есть миф	3	2
395	но к	1	2
396	каждом из	1	2
397	том или	3	2
398	эти два	1	2
399	для того	3	2
400	есть тоже	2	2
401	того что	1	2
402	эти последние	1	2
403	что здесь	6	2
404	д и	1	2
405	и быть	1	2
406	с ними	2	2
407	и так	1	2
408	поэтому и	1	2
409	образа в	1	2
410	с одной	1	2
411	в качестве	10	2
412	есть своя	1	2
413	же и	3	2
414	уже не	5	2
415	и у	1	2
416	если мы	5	2
417	то и	5	2
418	об его	2	2
419	из них	3	2
420	но есть	1	2
421	для него	3	2
422	никто не	2	2
423	т п	1	2
424	ее на	1	2
425	были бы	3	2
426	с простой	1	2
427	действительность есть	1	2
428	тот кто	1	2
429	именно в	7	2
430	здесь в	5	2
431	с той	1	2
432	с ней	2	2
433	стремится к	1	2
434	науки не	1	2
435	о чем	1	2
436	он и	1	2
437	в частности	2	2
438	или по	2	2
439	пространства и	1	2
440	как наличие	1	2
441	как в	5	2
442	более конкретное	1	2
443	одной стороны	1	2
444	сравнению с	1	2
445	еще не	7	2
446	современная наука	1	2
447	сих пор	1	2
448	но так	2	2
449	об одном	1	2
450	даже больше	1	2
451	и для	4	2
452	тем более	4	2
453	не будучи	1	2
454	ни к	2	2
455	всегда есть	4	2
456	о своем	1	2
457	или других	2	2
458	в отдельности	1	2
459	что даже	1	2
460	вещи есть	1	2
461	себе но	1	2
462	точно так	3	2
463	как результат	1	2
464	невозможна без	1	2
465	я могу	1	2
466	этой точки	1	2
467	которая не	3	2
468	и наиболее	1	1
469	новое время	1	1
470	без этих	1	1
471	и методы	1	1
472	как известно	1	1
473	скажет что	1	1
474	как все	1	1
475	своей символической	2	1
476	есть мы	1	1
477	и без	6	1
478	ним или	1	1
479	силы и	1	1
480	бы для	2	1
481	мере в	1	1
482	и какова	1	1
483	сразу и	2	1
484	и буквально	1	1
485	о разных	1	1
486	перед лицом	1	1
487	и закон	2	1
488	тем же	1	1
489	к другому	1	1
490	и до	1	1
491	голоса или	2	1
492	что эти	1	1
493	и нужно	1	1
494	случае нельзя	1	1
495	чем именно	1	1
496	и этот	3	1
497	уже по	2	1
498	сказать с	1	1
499	своей буквальности	1	1
500	то такая	1	1
501	им самим	1	1
502	если я	1	1
503	миф от	1	1
504	мы не	7	1
505	отношении идеи	1	1
506	всякая вещь	2	1
507	последней степени	1	1
508	из этого	3	1
509	указанных только	1	1
510	он как	3	1
511	этот символ	3	1
512	символична по	1	1
513	что иное	2	1
514	на себя	1	1
515	почти исключительно	1	1
516	но даже	4	1
517	солнце у	1	1
518	виде но	1	1
519	себе что	1	1
520	ничего в	1	1
521	в черном	1	1
522	и самого	1	1
523	и этого	1	1
524	иное как	2	1
525	он встречается	1	1
526	что научное	1	1
527	столь же	2	1
528	бы мы	1	1
529	во всех	4	1
530	первой степени	3	1
531	в ее	5	1
532	другой более	1	1
533	понятие символа	1	1
534	на идею	1	1
535	и религия	1	1
536	совсем не	1	1
537	что большая	1	1
538	коем случае	3	1
539	мы будем	1	1
540	своими собственными	1	1
541	с самой	1	1
542	заметим что	3	1
543	явлений и	3	1
544	вообще как	1	1
545	в толк	1	1
546	от такого	1	1
547	мы сейчас	3	1
548	нет и	2	1
549	в оценке	1	1
550	оно во	1	1
551	символе и	1	1
552	чем же	3	1
553	пожалуй даже	1	1
554	первый взгляд	1	1
555	и соответствующих	1	1
556	в той	8	1
557	его на	1	1
558	вещественно и	1	1
559	если на	1	1
560	в связи	3	1
561	об аллегории	1	1
562	объема и	1	1
563	никакой мифологии	2	1
564	кто не	1	1
565	то ясно	1	1
566	когда он	1	1
567	могли бы	1	1
568	я должен	1	1
569	и наконец	4	1
570	это тоже	1	1
571	и к	3	1
572	понятие которое	2	1
573	и говорит	2	1
574	ней и	1	1
575	в которой	2	1
576	общего ни	2	1
577	бы не	1	1
578	символ что	1	1
579	за их	1	1
580	по преимуществу	2	1
581	это тот	1	1
582	символ указывает	1	1
583	часто даже	1	1
584	с их	1	1
585	для которых	1	1
586	говорит не	1	1
587	этого образа	1	1
588	если он	2	1
589	в наших	1	1
590	совершенно буквально	1	1
591	и если	5	1
592	вообще не	3	1
593	что каждая	2	1
594	с чем	1	1
595	к выводу	1	1
596	больше всего	1	1
597	из указанных	1	1
598	при этом	6	1
599	берется в	1	1
600	было с	1	1
601	раз навсегда	1	1
602	которую нужно	1	1
603	и научно	1	1
604	есть именно	2	1
605	нее и	1	1
606	эта последняя	1	1
607	взять в	1	1
608	не к	2	1
609	котором мы	1	1
610	в силу	1	1
611	символ первой	1	1
612	нами здесь	3	1
613	существует и	1	1
614	в отвлеченном	4	1
615	действительность хотя	1	1
616	какая-нибудь аллегория	1	1
617	самый принцип	1	1
618	изображения и	1	1
619	и неподвижной	1	1
620	и по	2	1
621	символ так	1	1
622	каковы например	1	1
623	или иных	3	1
624	таким образом	8	1
625	всякий миф	4	1
626	всякая реальная	1	1
627	здесь мы	3	1
628	не будет	2	1
629	что все	1	1
630	тем в	1	1
631	есть все	1	1
632	же касается	1	1
633	которой уже	1	1
634	то есть	27	1
635	когда уже	1	1
636	его в	2	1
637	всего символ	1	1
638	те или	5	1
639	и чистой	1	1
640	первую очередь	1	1
641	нечего и	1	1
642	и отдельные	1	1
643	с жизнью	1	1
644	а это	3	1
645	весь мир	2	1
646	и тем	7	1
647	на сцене	1	1
648	толковать как	1	1
649	в новое	3	1
650	в жизни	3	1
651	кажется что	2	1
652	солнце и	1	1
653	из нее	1	1
654	он является	1	1
655	нет в	2	1
656	далеко не	2	1
657	в бесконечные	5	1
658	в этой	4	1
659	этого не	2	1
660	заходящее солнце	1	1
661	не всегда	1	1
662	они являются	1	1
663	говорится о	1	1
664	жизни но	1	1
665	мере не	5	1
666	единственный предмет	1	1
667	себе все	2	1
668	только тем	1	1
669	не указывает	1	1
670	есть такая	1	1
671	именно он	1	1
672	на душе	1	1
673	что между	1	1
674	просто и	1	1
675	к окружающему	1	1
676	мифа от	1	1
677	сознания но	1	1
678	в такой	1	1
679	с идеей	1	1
680	всех возможных	1	1
681	добра и	1	1
682	на свою	1	1
683	оказывается что	1	1
684	миф о	1	1
685	мы сказали	1	1
686	мы теперь	1	1
687	я по	1	1
688	что особенно	1	1
689	которые в	1	1
690	сами по	2	1
691	том чтобы	2	1
692	над ними	1	1
693	только два	1	1
694	тем не	10	1
695	не могли	2	1
696	неоднородного пространства	1	1
697	общего и	7	1
698	больше они	1	1
699	и вся	1	1
700	и очень	5	1
701	но ясно	1	1
702	продолжают быть	1	1
703	и бессознательной	1	1
704	можно ли	3	1
705	чистом виде	2	1
706	природных стихий	1	1
707	тем самым	4	1
708	равно не	1	1
709	но символ	1	1
710	с теми	1	1
711	самого начала	1	1
712	себе также	1	1
713	виде какой-то	1	1
714	правда в	3	1
715	дело в	2	1
716	как таковых	2	1
717	но принципиально	1	1
718	или понятие	1	1
719	против этого	1	1
720	второй степени	3	1
721	того чтобы	2	1
722	чем не	1	1
723	он с	2	1
724	в коем	3	1
725	аллегоризм тут	1	1
726	жизни не	1	1
727	под этим	1	1
728	имеем дело	3	1
729	этого общего	1	1
730	что тот	1	1
731	этих двух	1	1
732	по своей	1	1
733	лишь с	1	1
734	его смысл	1	1
735	истину в	1	1
736	и его	10	1
737	связи с	3	1
738	сама вещь	1	1
739	между символом	1	1
740	исторического процесса	1	1
741	так то	1	1
742	не ее	1	1
743	как будто	11	1
744	символ второй	1	1
745	бы несколько	1	1
746	в будущем	1	1
747	однако это	2	1
748	у меня	2	1
749	но как-то	1	1
750	символической мифологии	1	1
751	у гомера	2	1
752	не могут	1	1
753	и часто	1	1
754	когда мы	5	1
755	же отношение	1	1
756	сравнении с	2	1
757	сама жизнь	1	1
758	же самое	6	1
759	мы все	3	1
760	с полной	1	1
761	достаточно только	1	1
762	этих областей	1	1
763	если же	1	1
764	замечаем что	1	1
765	и всецело	1	1
766	они вовсе	1	1
767	тогда я	1	1
768	также имеет	1	1
769	вещами и	1	1
770	но мало	1	1
771	но по	2	1
772	нужно однако	1	1
773	нужно сказать	1	1
774	здесь не	7	1
775	есть закон	1	1
776	не скажет	1	1
777	в каких	1	1
778	смысле есть	1	1
779	нет никакой	4	1
780	уже с	1	1
781	с самого	1	1
782	то время	2	1
783	этих категорий	1	1
784	самое это	1	1
785	сознания которая	1	1
786	быть символом	1	1
787	верит в	2	1
788	символ не	1	1
789	на том	1	1
790	и когда	2	1
791	если они	1	1
792	и сам	1	1
793	в образе	1	1
794	времени и	4	1
795	здесь как	4	1
796	есть также	1	1
797	что также	1	1
798	и каждый	2	1
799	констатировать наличие	1	1
800	отдельные части	1	1
801	глубоко и	3	1
802	верить в	1	1
803	нам уже	1	1
804	хотя на	1	1
805	в результате	8	1
806	но никак	2	1
807	и весьма	2	1
808	ничего подобного	1	1
809	значит в	1	1
810	трактуется как	3	1
811	выводу что	1	1
812	нас и	1	1
813	отсюда становится	1	1
814	действительность и	1	1
815	миф как	1	1
816	каждый раз	5	1
817	мы убеждаемся	1	1
818	это происходит	1	1
819	символ есть	6	1
820	есть само	1	1
821	где идея	2	1
822	выходе из	1	1
823	можно встретить	1	1
824	все его	1	1
825	и нечто	1	1
826	но чисто	1	1
827	того или	3	1
828	положения и	1	1
829	заключается в	2	1
830	все в	3	1
831	символом в	1	1
832	и три	1	1
833	не субстанциальное	1	1
834	нечто иное	2	1
835	и всякая	1	1
836	ним и	1	1
837	природы и	1	1
838	и максимально	1	1
839	и только	4	1
840	тотчас же	2	1
841	нельзя сказать	1	1
842	исторического развития	1	1
843	всегда несет	1	1
844	все время	2	1
845	отчет в	4	1
846	картины природы	1	1
847	отдельных и	1	1
848	а именно	2	1
849	заключается не	2	1
850	спросим себя	1	1
851	не так	3	1
852	вот тут-то	1	1
853	наблюдать и	1	1
854	то вообще	1	1
855	только можно	1	1
856	вода и	1	1
857	но например	1	1
858	речь о	2	1
859	или иные	4	1
860	в какой	4	1
861	известного рода	5	1
862	так всегда	1	1
863	что понятие	3	1
864	другого а	1	1
865	но под	1	1
866	содержание его	1	1
867	но ее	1	1
868	все они	3	1
869	о символе	2	1
870	со всеми	2	1
871	история и	1	1
872	себя в	2	1
873	есть в	7	1
874	вот что	1	1
875	да еще	1	1
876	яркая и	1	1
877	конечно тоже	1	1
878	уже в	4	1
879	даже вообще	1	1
880	мы прекрасно	1	1
881	и существует	1	1
882	а то	2	1
883	сказать о	3	1
884	не дает	1	1
885	до последней	1	1
886	при помощи	10	1
887	но от	1	1
888	потому в	1	1
889	и объективно	1	1
890	совсем другое	2	1
891	превратилось бы	1	1
892	себе в	3	1
893	вполне реально	1	1
894	вообще тех	1	1
895	каком смысле	2	1
896	же нужны	1	1
897	итак перед	1	1
898	или как	1	1
899	миф если	1	1
900	от тех	1	1
901	относится не	1	1
902	с этими	1	1
903	с применением	1	1
904	таких категорий	1	1
905	для них	2	1
906	у него	1	1
907	как при	1	1
908	должны сказать	2	1
909	аллегория то	1	1
910	и вместе	1	1
911	явления природы	1	1
912	во главе	1	1
913	указание на	1	1
914	поскольку эта	1	1
915	бы это	1	1
916	в очень	1	1
917	бы тогда	1	1
918	это будет	2	1
919	символ с	1	1
920	же деле	2	1
921	более общее	1	1
922	и философски	1	1
923	тут однако	1	1
924	с другим	1	1
925	к указанию	1	1
926	и можно	5	1
927	себе достаточно	1	1
928	он это	1	1
929	мы его	2	1
930	только один	2	1
931	и между	1	1
932	такое же	1	1
933	мы еще	1	1
934	и др	1	1
935	разумеется мы	1	1
936	нового времени	1	1
937	не верит	1	1
938	но пожалуй	1	1
939	превращается в	1	1
940	самом же	2	1
941	и реализм	1	1
942	и образом	1	1
943	она вполне	1	1
944	зависящие от	1	1
945	и единичного	5	1
946	и самый	1	1
947	именно так	1	1
948	его как	1	1
949	бы ее	1	1
950	при более	1	1
951	об ее	2	1
952	и уже	1	1
953	обобщающей силой	1	1
954	если не	3	1
955	он мыслит	1	1
956	уже давно	4	1
957	входить в	1	1
958	зрения диалектики	1	1
959	для ее	2	1
960	вместе с	5	1
961	представить себе	2	1
962	к другой	2	1
963	а она	1	1
964	в меру	2	1
965	мифа в	2	1
966	и самые	1	1
967	идеи с	1	1
968	к своему	2	1
969	убеждаемся в	2	1
970	где же	1	1
971	или другом	1	1
972	а если	3	1
973	и полное	1	1
974	не реален	1	1
975	перед нами	13	1
976	данном образе	1	1
977	в чистом	2	1
978	находятся в	2	1
979	однако тут	1	1
980	происходит в	1	1
981	явления то	1	1
982	рисуется в	1	1
983	ли все	1	1
984	разумеется тут	1	1
985	ней не	1	1
986	главе с	1	1
987	чисто личной	1	1
988	есть тот	1	1
989	познания добра	1	1
990	во всю	1	1
991	схемы и	1	1
992	дальше поэтому	1	1
993	того и	1	1
994	что мы	3	1
995	действительность в	2	1
996	видно что	1	1
997	между прочим	3	1
998	только еще	1	1
999	от нас	2	1
1000	но для	1	1
1001	кроме того	4	1
1002	к другим	1	1
1003	всего в	1	1
1004	это уже	3	1
1005	не станет	1	1
1006	не знаем	1	1
1007	для выражения	1	1
1008	ли в	1	1
1009	уже на	1	1
1010	она долго	1	1
1011	хотя они	2	1
1012	не прямо	3	1
1013	это можно	2	1
1014	мира и	1	1
1015	о котором	1	1
1016	другое дело	2	1
1017	своей собственной	1	1
1018	человек и	1	1
1019	бы даже	4	1
1020	постоянно и	1	1
1021	как именно	2	1
1022	развития и	1	1
1023	который является	2	1
1024	достаточно глубоко	1	1
1025	на первый	1	1
1026	для нас	6	1
1027	число но	1	1
1028	от несущественного	1	1
1029	они говорят	1	1
1030	но именно	2	1
1031	к этой	1	1
1032	разве только	1	1
1033	солнца в	2	1
1034	также не	1	1
1035	а также	6	1
1036	по самой	1	1
1037	исключительно в	1	1
1038	есть уже	1	1
1039	хотя в	1	1
1040	аллегория это	1	1
1041	друга но	1	1
1042	жизни в	2	1
1043	миф этот	1	1
1044	всего мира	1	1
1045	между ними	1	1
1046	и зла	1	1
1047	к его	3	1
1048	по одному	2	1
1049	жизни а	1	1
1050	какой мере	4	1
1051	в сравнении	2	1
1052	не что	2	1
1053	действительность не	1	1
1054	и жизнь	2	1
1055	только о	1	1
1056	есть то	1	1
1057	жизни мы	1	1
1058	уже нельзя	1	1
1059	всем этом	1	1
1060	о себе	3	1
1061	реально и	1	1
1062	в искусстве	1	1
1063	и другие	1	1
1064	однако мы	2	1
1065	то оно	1	1
1066	пространства в	1	1
1067	из чего	1	1
1068	хаосом но	1	1
1069	в таком	6	1
