N	2gram	Propp_Isto_2	Vladivir
182	же в	1	3
183	только о	1	3
184	ее в	2	3
185	и эта	1	3
186	в таком	1	3
187	в этот	1	2
188	сам по	1	2
189	на ступени	1	2
190	не хочет	1	2
191	не имеют	1	2
192	и этот	1	2
193	и за	1	2
194	по его	1	2
195	есть не	1	2
196	мы не	3	2
197	имеет свою	1	2
198	в сущности	2	2
199	не вполне	1	2
200	на себя	1	2
201	это время	1	2
202	он был	3	2
203	он сам	1	2
204	что его	1	2
205	чем это	1	2
206	а тем	1	2
207	могло быть	1	2
208	но как	1	2
209	в сторону	1	2
210	в настоящем	1	2
211	как говорит	1	2
212	с этим	5	2
213	и наконец	5	2
214	и к	1	2
215	от этого	1	2
216	в которой	2	2
217	в целом	1	2
218	так или	1	2
219	остановиться на	1	2
220	интересно что	2	2
221	но на	1	2
222	что она	5	2
223	в силу	2	2
224	и по	2	2
225	в другом	9	2
226	должен был	3	2
227	в жизни	2	2
228	в это	1	2
229	но уже	1	2
230	в этих	11	2
231	к тем	1	2
232	можно найти	5	2
233	в их	3	2
234	оказывается что	2	2
235	знаем что	12	2
236	выше мы	3	2
237	и более	2	2
238	вещи не	1	2
239	тем самым	2	2
240	как можно	1	2
241	что эта	2	2
242	она не	5	2
243	на него	5	2
244	но что	1	2
245	которые были	2	2
246	иметь в	2	2
247	найти в	1	2
248	в разных	2	2
249	связи с	8	2
250	что на	1	2
251	не могут	1	2
252	и вполне	2	2
253	бы сделать	1	2
254	всей своей	1	2
255	роль в	3	2
256	здесь нет	2	2
257	является в	1	2
258	это вполне	1	2
259	его в	10	2
260	путь к	1	2
261	эта сила	1	2
262	видели выше	1	2
263	в каких	3	2
264	бросается в	1	2
265	быть и	1	2
266	но с	2	2
267	одной из	4	2
268	в какой	1	2
269	и так	2	2
270	который в	1	2
271	здесь о	1	2
272	так вот	1	2
273	не можем	1	2
274	в нашей	2	2
275	второе обстоятельство	1	2
276	свидетельствует о	1	2
277	а то	2	2
278	из них	2	2
279	себе в	1	2
280	могло бы	1	2
281	друг друга	1	2
282	только с	2	2
283	заметить что	2	2
284	и вместе	2	2
285	со стороны	1	2
286	или иначе	1	2
287	еще до	2	2
288	что мы	3	2
289	нет ничего	2	2
290	а есть	1	2
291	то можно	1	2
292	в европе	1	2
293	к своему	1	2
294	а если	1	2
295	наряду с	6	2
296	с этой	1	2
297	на одной	1	2
298	в книге	1	2
299	в одно	1	2
300	то не	2	2
301	но когда	1	2
302	ни к	1	2
303	все они	1	2
304	на более	1	2
305	бы на	1	2
306	другой стороны	2	2
307	но можно	1	2
308	из этого	1	2
309	с его	1	2
310	же и	3	2
311	но еще	1	2
312	к этой	4	2
313	к этому	1	2
314	можно говорить	1	1
315	также что	2	1
316	например в	2	1
317	для выяснения	1	1
318	себя как	1	1
319	мы здесь	6	1
320	сын и	2	1
321	и понимает	1	1
322	не делает	1	1
323	это и	1	1
324	так у	2	1
325	что дает	1	1
326	и есть	5	1
327	из его	1	1
328	которыми он	1	1
329	совершенно новой	1	1
330	теперь мы	1	1
331	трех основных	1	1
332	представлением о	1	1
333	но она	1	1
334	что иное	2	1
335	принадлежит к	2	1
336	представление о	2	1
337	и образуют	1	1
338	себе что	1	1
339	он наталкивается	1	1
340	есть вместе	1	1
341	подробное изучение	1	1
342	связи со	1	1
343	иное как	2	1
344	во всех	2	1
345	то мы	2	1
346	одно мгновение	1	1
347	к которой	1	1
348	в свои	1	1
349	что они	10	1
350	в поисках	2	1
351	это одно	1	1
352	как в	5	1
353	которое на	1	1
354	начала до	1	1
355	остался только	1	1
356	из вас	1	1
357	исторический процесс	1	1
358	и где	1	1
359	просто как	1	1
360	кто не	1	1
361	когда он	3	1
362	что по	1	1
363	случае уже	1	1
364	существ за	1	1
365	духа и	1	1
366	себе не	1	1
367	ясно и	2	1
368	это чисто	1	1
369	к чему	2	1
370	еще на	1	1
371	что весь	2	1
372	привести к	3	1
373	как то	1	1
374	он в	3	1
375	которые в	1	1
376	а может	1	1
377	на стадии	3	1
378	им в	1	1
379	он делает	2	1
380	сказать чтобы	1	1
381	но его	2	1
382	как он	3	1
383	его но	1	1
384	человек не	1	1
385	так сказать	2	1
386	она все	1	1
387	уже видели	4	1
388	к одному	1	1
389	это дело	1	1
390	их в	2	1
391	на земле	1	1
392	что ни	1	1
393	которое как	1	1
394	от других	1	1
395	согласуется с	1	1
396	навсегда остается	2	1
397	этом он	1	1
398	его не	2	1
399	была в	1	1
400	на этой	2	1
401	в учение	1	1
402	говорит что	3	1
403	уже знаем	3	1
404	но их	1	1
405	связанным с	1	1
406	после этого	4	1
407	же именно	1	1
408	в них	1	1
409	сами собой	1	1
410	воле а	1	1
411	не всегда	1	1
412	нигде не	2	1
413	одна с	1	1
414	и почему	3	1
415	обратимся к	2	1
416	но я	1	1
417	во время	2	1
418	дошли до	1	1
419	она сама	1	1
420	и их	2	1
421	религии но	1	1
422	никакому сомнению	1	1
423	прийти к	1	1
424	превратилась в	1	1
425	себе а	1	1
426	в которых	2	1
427	должны были	8	1
428	мы теперь	1	1
429	эта не	1	1
430	но эта	1	1
431	не будем	4	1
432	но он	4	1
433	земле и	1	1
434	надо сказать	1	1
435	войти в	1	1
436	говорит не	1	1
437	с такими	1	1
438	или если	1	1
439	же мы	2	1
440	случае мы	2	1
441	и необходимость	1	1
442	как акт	1	1
443	виду что	1	1
444	с которой	2	1
445	впадает в	1	1
446	самого начала	2	1
447	одна из	2	1
448	и вместо	1	1
449	что их	1	1
450	в науке	1	1
451	к этим	1	1
452	и далеко	1	1
453	но вместе	1	1
454	он еще	1	1
455	можно судить	1	1
456	то чего	3	1
457	того как	4	1
458	под этим	1	1
459	есть чтобы	1	1
460	но очень	2	1
461	ему и	1	1
462	достаточно указать	1	1
463	которая называется	1	1
464	в процессе	1	1
465	через эту	1	1
466	до того	1	1
467	как будто	3	1
468	есть у	1	1
469	и оно	1	1
470	очень часто	4	1
471	относиться к	1	1
472	когда мы	2	1
473	тогда и	2	1
474	которому принадлежал	1	1
475	его за	1	1
476	за что	1	1
477	бы он	1	1
478	указывает на	1	1
479	было уже	1	1
480	все еще	2	1
481	наконец что	1	1
482	что при	5	1
483	которые мы	1	1
484	время он	1	1
485	и он	1	1
486	с ее	2	1
487	всего этого	1	1
488	без всякого	1	1
489	формальное но	1	1
490	только не	1	1
491	в себя	3	1
492	с самого	2	1
493	так в	3	1
494	только тот	1	1
495	здесь он	1	1
496	особенно в	1	1
497	и которые	1	1
498	подойти к	2	1
499	том как	1	1
500	и многое	1	1
501	увидел что	1	1
502	то они	1	1
503	мы могли	2	1
504	на вопрос	2	1
505	при наличии	1	1
506	другими словами	4	1
507	одного из	1	1
508	или на	4	1
509	означает не	1	1
510	что такой	1	1
511	но об	1	1
512	а во	1	1
513	все в	1	1
514	для вечной	1	1
515	доходит до	1	1
516	вся эта	1	1
517	высокой и	1	1
518	и во	1	1
519	там и	1	1
520	нуждается в	1	1
521	отметить что	1	1
522	и доказывать	1	1
523	непосредственно в	1	1
524	вслед за	1	1
525	века и	1	1
526	в свете	2	1
527	и следовательно	1	1
528	если это	3	1
529	может иметь	1	1
530	и она	3	1
531	с нашей	1	1
532	видим что	5	1
533	же можно	3	1
534	этой силы	1	1
535	один из	8	1
536	в новой	2	1
537	мы видим	8	1
538	будто бы	2	1
539	бы его	1	1
540	это очень	1	1
541	когда эта	1	1
542	не происходит	3	1
543	их не	1	1
544	здесь с	1	1
545	на одно	1	1
546	тот что	1	1
547	в эти	1	1
548	не то	1	1
549	самом деле	2	1
550	этому поводу	1	1
551	в возрасте	1	1
552	него и	1	1
553	а это	1	1
554	на этих	1	1
555	и других	1	1
556	факт но	1	1
557	за ним	1	1
558	человека на	1	1
559	сущность и	1	1
560	не будут	1	1
561	наталкивается на	1	1
562	при всей	1	1
563	или это	1	1
564	с него	1	1
565	этим же	2	1
566	в руки	2	1
567	не обладает	3	1
568	представляют собой	3	1
569	нужно было	1	1
570	и др	4	1
571	возможно что	2	1
572	если под	1	1
573	о своей	2	1
574	и из	2	1
575	до сих	6	1
576	будем здесь	1	1
577	она всегда	3	1
578	говорится но	1	1
579	подлежит никакому	1	1
580	к которому	5	1
581	и прежде	1	1
582	такое же	1	1
583	в природе	1	1
584	образом эта	1	1
585	себя и	2	1
586	многое другое	1	1
587	на которых	1	1
588	в немецких	2	1
589	к человеку	1	1
590	в некоторых	2	1
591	здесь дело	1	1
592	а сам	1	1
593	она является	1	1
594	целым рядом	1	1
595	ниже в	1	1
596	и непосредственно	1	1
597	его по	1	1
598	если этот	1	1
599	а так	1	1
600	о чем	1	1
601	этим самым	1	1
602	становится ясным	2	1
603	входить в	1	1
604	в частности	1	1
605	для них	1	1
606	очень долго	1	1
607	состояла в	1	1
608	шесть лет	1	1
609	их к	1	1
610	его на	2	1
611	и дала	1	1
612	не знал	2	1
613	по своему	1	1
614	он говорит	1	1
615	к жизни	1	1
616	есть на	2	1
617	если человек	1	1
618	его работе	1	1
619	в тех	2	1
620	думается что	1	1
621	кто из	1	1
622	исходя из	1	1
623	которым он	1	1
624	в состоянии	3	1
625	мыслится как	1	1
626	здесь идет	1	1
627	этого слова	1	1
628	такой был	1	1
629	к понятию	1	1
630	на пути	1	1
631	этом случае	5	1
632	сих пор	7	1
633	но так	1	1
634	только для	1	1
635	все это	3	1
636	видно что	6	1
637	не видно	1	1
638	поэтому что	1	1
639	от нас	1	1
640	в более	1	1
641	и после	1	1
642	только мы	1	1
643	и часто	2	1
644	ли в	1	1
645	уже на	3	1
646	на небе	1	1
647	не говорится	2	1
648	более ранних	2	1
649	не подлежит	1	1
650	и представления	1	1
651	мира и	1	1
652	чтобы понять	2	1
653	тот кто	2	1
654	который является	1	1
655	у них	1	1
656	огромную роль	1	1
657	еще более	1	1
658	христианства и	1	1
659	ее то	1	1
660	и мне	1	1
661	к самому	1	1
662	есть то	1	1
663	в свою	1	1
664	в системе	2	1
665	они были	2	1
666	уже только	1	1
667	является и	1	1
668	начал в	1	1
669	не что	2	1
670	живого и	1	1
671	существу то	1	1
672	человека к	1	1
673	и другие	4	1
674	то оно	1	1
675	такое заключение	1	1
676	молодой человек	1	1
677	они не	4	1
