N	2gram	Potebnia_M_1	Komedia
208	с участием	1	2
209	на это	1	2
210	и это	3	2
211	как не	1	2
212	говоря уже	1	2
213	с самого	3	2
214	так в	1	2
215	и что	10	2
216	в мире	3	2
217	отрицать что	1	2
218	в построении	1	2
219	на что	2	2
220	после того	1	2
221	и во	3	2
222	и все	3	2
223	в другой	3	2
224	вслед за	1	2
225	наконец в	1	2
226	в лице	1	2
227	в жизнь	1	2
228	с которыми	1	2
229	с ними	1	2
230	в какой	1	2
231	и ее	1	2
232	с одной	3	2
233	одно из	3	2
234	т п	4	2
235	не для	1	2
236	от того	4	2
237	в других	2	2
238	рядом с	1	2
239	видно из	1	2
240	со стороны	8	2
241	до сих	1	2
242	с другой	7	2
243	одной стороны	3	2
244	а на	1	2
245	возвращаясь к	1	2
246	что из	1	2
247	если не	2	2
248	так называемых	1	2
249	мы находим	1	2
250	уже о	1	2
251	в течение	2	2
252	в ответ	1	2
253	как бы	6	2
254	сих пор	1	2
255	в так	1	2
256	бы в	4	2
257	еще более	2	2
258	хотя бы	2	2
259	ни было	2	2
260	не говоря	1	2
261	из этого	2	2
262	в голову	1	2
263	во всяком	3	2
264	то на	4	1
265	говоря о	1	1
266	отношения к	1	1
267	переходит к	1	1
268	самом деле	1	1
269	во-первых что	1	1
270	что эти	1	1
271	и этот	1	1
272	по его	7	1
273	по объему	1	1
274	до него	1	1
275	между его	1	1
276	та же	1	1
277	на эти	1	1
278	творчества с	1	1
279	из сказанного	1	1
280	в сущности	2	1
281	в полной	1	1
282	в самих	1	1
283	они были	1	1
284	ему в	1	1
285	в каждой	1	1
286	них по	1	1
287	и самого	1	1
288	чем больше	1	1
289	все эти	1	1
290	в различных	1	1
291	в чем	1	1
292	не без	1	1
293	в создании	3	1
294	то мы	2	1
295	нет не	1	1
296	своем сочинении	1	1
297	значение и	2	1
298	друг от	2	1
299	общего с	1	1
300	для создания	1	1
301	по которому	1	1
302	стороны он	1	1
303	и нет	1	1
304	в полном	2	1
305	почти совсем	1	1
306	и слова	2	1
307	в противопоставлении	1	1
308	тем же	2	1
309	в ожидании	1	1
310	более или	1	1
311	следующим образом	1	1
312	следует сказать	1	1
313	этой цели	2	1
314	с нею	4	1
315	в чисто	1	1
316	с на	1	1
317	для которого	1	1
318	определяет все	1	1
319	если мы	3	1
320	одно время	1	1
321	по форме	1	1
322	в себе	13	1
323	о ее	1	1
324	в мыслях	1	1
325	подобным образом	4	1
326	не могла	2	1
327	на его	1	1
328	не имеют	5	1
329	и стало	1	1
330	видеть в	2	1
331	по общему	2	1
332	и более	2	1
333	общие признаки	1	1
334	не могли	2	1
335	его от	1	1
336	в понятие	1	1
337	от нее	6	1
338	а вместе	3	1
339	в другом	1	1
340	его не	1	1
341	бы быть	4	1
342	на все	2	1
343	во-вторых не	1	1
344	не нашел	1	1
345	входит в	1	1
346	окажется что	1	1
347	и мы	1	1
348	всю свою	1	1
349	нам по	1	1
350	по себе	10	1
351	выходя из	1	1
352	еще одно	1	1
353	в жизни	3	1
354	но уже	2	1
355	со своими	1	1
356	и уже	1	1
357	мы видели	4	1
358	с такой	1	1
359	народа и	2	1
360	не мог	3	1
361	только тем	2	1
362	игра слов	1	1
363	или менее	1	1
364	в эту	1	1
365	от своего	1	1
366	и при	3	1
367	мысль и	1	1
368	таким же	2	1
369	нас не	1	1
370	дел но	1	1
371	и без	3	1
372	между людьми	1	1
373	с рук	1	1
374	не столько	1	1
375	это подтверждается	1	1
376	они уже	1	1
377	должны были	1	1
378	в памяти	1	1
379	стало быть	2	1
380	только для	3	1
381	образом и	2	1
382	начнем с	3	1
383	времени не	1	1
384	тем не	6	1
385	доказывает что	2	1
386	их в	1	1
387	том же	2	1
388	что например	3	1
389	для нее	2	1
390	вместе со	1	1
391	и необходимость	2	1
392	любви и	1	1
393	с точки	3	1
394	значение слова	1	1
395	на рубеже	1	1
396	эта мысль	2	1
397	тем самым	4	1
398	она могла	1	1
399	то окажется	1	1
400	чувства в	1	1
401	на себе	2	1
402	от жизни	1	1
403	и сравнительно	1	1
404	вытекает из	2	1
405	никогда не	4	1
406	в отношениях	2	1
407	самой жизни	1	1
408	ничего не	1	1
409	в разных	2	1
410	средств к	1	1
411	таким путем	1	1
412	и теперь	1	1
413	из того	2	1
414	что речь	2	1
415	в области	1	1
416	в каком	6	1
417	и вполне	1	1
418	сомнение в	1	1
419	его с	2	1
420	на известное	1	1
421	теле в	1	1
422	отказаться от	1	1
423	из себя	5	1
424	в деятельности	2	1
425	ср с	2	1
426	должен быть	1	1
427	для себя	3	1
428	же образом	1	1
429	находясь в	1	1
430	то она	2	1
431	от друга	2	1
432	только при	2	1
433	с каким	1	1
434	в собственном	2	1
435	мысль о	2	1
436	прежние представления	1	1
437	что само	1	1
438	действия и	1	1
439	приводит к	1	1
440	человеческой воли	1	1
441	столом но	1	1
442	произведения и	1	1
443	если они	1	1
444	нельзя сказать	1	1
445	чтобы дать	1	1
446	в нескольких	1	1
447	времени и	2	1
448	было в	1	1
449	в последующих	1	1
450	здесь нет	1	1
451	мог бы	2	1
452	случайная связь	1	1
453	которые он	1	1
454	остается только	4	1
455	является в	1	1
456	задний план	1	1
457	и первые	1	1
458	о котором	3	1
459	не будучи	1	1
460	остановимся на	1	1
461	с ним	3	1
462	а их	1	1
463	их образы	1	1
464	помнить что	3	1
465	приблизился к	1	1
466	кого не	1	1
467	зрения на	1	1
468	внимание на	1	1
469	никак не	2	1
470	как ее	1	1
471	одного из	2	1
472	все его	1	1
473	там же	9	1
474	останется в	1	1
475	нас в	1	1
476	служит для	2	1
477	каждом из	1	1
478	при встрече	1	1
479	от них	1	1
480	лица и	2	1
481	нуждается в	2	1
482	во всей	1	1
483	что же	2	1
484	ей для	1	1
485	даже для	1	1
486	первого акта	1	1
487	и следовательно	2	1
488	следовало бы	1	1
489	не зная	2	1
490	к которому	3	1
491	как например	2	1
492	по своей	1	1
493	мы видим	4	1
494	что даже	2	1
495	что различные	1	1
496	то он	2	1
497	можем представить	2	1
498	лиц не	1	1
499	по мнению	3	1
500	по этому	2	1
501	внимание что	2	1
502	период то	1	1
503	только на	3	1
504	то и	7	1
505	не все	2	1
506	в сознании	3	1
507	связан в	1	1
508	с единством	1	1
509	мир в	1	1
510	не так	3	1
511	для него	4	1
512	не находит	1	1
513	могло бы	3	1
514	свойства человеческой	1	1
515	ничего но	1	1
516	как его	1	1
517	речь и	2	1
518	значение только	1	1
519	ее на	1	1
520	о которых	2	1
521	были бы	3	1
522	которые как	1	1
523	чувствует себя	1	1
524	и даже	4	1
525	и произведения	1	1
526	уважение к	2	1
527	уже при	1	1
528	не один	1	1
529	из других	1	1
530	различных сочетаниях	1	1
531	пути развития	2	1
532	по всей	1	1
533	и затем	1	1
534	что не	10	1
535	как можно	1	1
536	к более	1	1
537	противоречие между	1	1
538	такую же	1	1
539	у нас	2	1
540	выше и	1	1
541	не на	1	1
542	а не	21	1
543	другой стороны	5	1
544	там где	4	1
545	самого начала	3	1
546	речи и	10	1
547	одна и	1	1
548	несмотря на	5	1
549	всего этого	1	1
550	свою очередь	4	1
551	связь с	2	1
552	в творчестве	1	1
553	уже получившие	1	1
554	только его	1	1
555	или по	1	1
556	времени а	1	1
557	без помощи	1	1
558	со словом	3	1
559	приводит в	1	1
560	над ним	1	1
561	предположить что	1	1
562	он говорит	1	1
563	этих словах	1	1
564	такого рода	1	1
565	ведет к	1	1
566	себя то	1	1
567	и там	1	1
568	проявления чувства	1	1
569	в обратном	1	1
570	именно в	1	1
571	в состоянии	3	1
572	быть не	4	1
573	что последние	1	1
574	судить о	3	1
575	в одних	2	1
576	следует думать	1	1
577	за ним	2	1
578	в более	4	1
579	в одно	2	1
580	может служить	1	1
581	ли в	2	1
582	при таком	4	1
583	на задний	1	1
584	само по	4	1
585	в результате	1	1
586	когда он	1	1
587	не с	1	1
588	но об	1	1
589	ее и	1	1
590	как две	1	1
591	тем более	2	1
592	не должен	1	1
593	и как	6	1
594	будто бы	1	1
595	хотя в	3	1
596	все более	3	1
597	но всегда	2	1
598	человека не	2	1
599	к ее	1	1
600	иначе чем	1	1
601	нам не	1	1
602	нет ничего	2	1
603	от первого	1	1
604	в общих	1	1
605	между ними	1	1
606	сказать что	3	1
607	была бы	2	1
608	где как	1	1
609	равно как	1	1
610	в свою	4	1
611	при его	1	1
612	все к	1	1
613	того на	1	1
614	всех других	1	1
615	в последнем	1	1
616	по которой	1	1
617	первом случае	1	1
618	ко всему	1	1
619	что говорящий	1	1
620	выводить из	1	1
621	жизни мы	1	1
622	это была	1	1
623	свою долю	1	1
624	точно так	11	1
625	того или	1	1
626	xviii в	2	1
627	думать что	3	1
628	так же	5	1
629	как на	3	1
630	все что	2	1
631	событий в	1	1
632	как следствие	1	1
