N	2gram	Potebnia_M_3	Problema
553	которые в	1	1
554	что то	1	1
555	образов тут	1	1
556	том же	2	1
557	что этот	1	1
558	сам этот	1	1
559	даже в	2	1
560	что эта	2	1
561	тому что	3	1
562	раз и	1	1
563	к такой	1	1
564	человек и	1	1
565	без его	1	1
566	или что	3	1
567	слова именно	1	1
568	или другие	1	1
569	ее с	1	1
570	но что	2	1
571	или лучше	2	1
572	которого он	1	1
573	у него	2	1
574	или понятие	1	1
575	иметь в	2	1
576	чем не	1	1
577	человека по	1	1
578	нам и	1	1
579	представления и	3	1
580	следовательно и	1	1
581	самого предмета	1	1
582	ничего не	1	1
583	жизни не	3	1
584	под этим	1	1
585	это то	1	1
586	с одним	1	1
587	своей природе	1	1
588	но слово	3	1
589	и после	2	1
590	это слово	4	1
591	некоторым образом	3	1
592	века не	1	1
593	и искусства	1	1
594	действительность есть	1	1
595	строить из	1	1
596	и далее	1	1
597	уже о	1	1
598	искусства и	3	1
599	не могут	5	1
600	могут быть	3	1
601	на читателя	1	1
602	что оно	11	1
603	что уже	2	1
604	мысли о	2	1
605	анализа в	1	1
606	в каждом	3	1
607	предмета к	1	1
608	однако по	1	1
609	система понятий	1	1
610	что все	3	1
611	нам о	1	1
612	свою очередь	3	1
613	этого будет	1	1
614	уже потому	1	1
615	представим себе	1	1
616	только то	1	1
617	с самого	1	1
618	признаков а	1	1
619	свободу и	1	1
620	на том	1	1
621	котором мы	2	1
622	отличие в	1	1
623	с понятием	2	1
624	в образе	3	1
625	за то	1	1
626	особенно в	1	1
627	содержать в	1	1
628	того и	1	1
629	произведения не	2	1
630	не ради	1	1
631	когда в	2	1
632	это только	1	1
633	представлений и	1	1
634	связанных между	1	1
635	этой жизни	1	1
636	не меньше	1	1
637	от внутренних	1	1
638	нас и	1	1
639	но здесь	1	1
640	находится в	1	1
641	находит для	1	1
642	понятие а	2	1
643	именно потому	1	1
644	и здесь	1	1
645	слова ни	1	1
646	как ее	2	1
647	в глаза	1	1
648	одного из	1	1
649	в которое	1	1
650	мог бы	1	1
651	все его	1	1
652	единства и	1	1
653	то тем	3	1
654	нас в	1	1
655	отражением в	1	1
656	в которую	1	1
657	места и	1	1
658	художественного произведения	5	1
659	если например	2	1
660	которые мы	1	1
661	когда оно	1	1
662	природы и	2	1
663	и содержания	1	1
664	логике но	1	1
665	в художественной	1	1
666	по своим	1	1
667	разве только	2	1
668	в земле	1	1
669	величин в	1	1
670	того что	18	1
671	происходит в	1	1
672	эти последние	2	1
673	предмета и	1	1
674	бросается в	1	1
675	на которой	3	1
676	очень редких	1	1
677	образов и	2	1
678	мы видим	2	1
679	время когда	1	1
680	и быть	1	1
681	было что	1	1
682	что даже	4	1
683	не само	1	1
684	свет стоит	1	1
685	который в	1	1
686	образа в	4	1
687	содержание его	1	1
688	к высшим	1	1
689	с одной	7	1
690	действительность но	1	1
691	однако с	1	1
692	этому поводу	1	1
693	нас с	1	1
694	указания на	1	1
695	чем они	1	1
696	сама собою	1	1
697	где бы	1	1
698	к содержанию	3	1
699	известное количество	1	1
700	эти два	1	1
701	не связанных	1	1
702	к мысли	3	1
703	отдельные ее	1	1
704	этому последнему	1	1
705	разница только	1	1
706	в известной	1	1
707	будет равняться	1	1
708	на одном	1	1
709	признаков из	2	1
710	т п	2	1
711	в прошлом	1	1
712	признаков и	3	1
713	для меня	4	1
714	само по	3	1
715	известного содержания	2	1
716	является законом	1	1
717	как при	2	1
718	заметить что	3	1
719	не говорит	1	1
720	мы назвали	2	1
721	и вместе	3	1
722	явления природы	1	1
723	указание на	2	1
724	этом рассказе	1	1
725	из двух	3	1
726	случаях будет	1	1
727	со всем	1	1
728	развития в	2	1
729	себе представить	3	1
730	до сих	3	1
731	нельзя сказать	3	1
732	следовательно не	1	1
733	бы эти	1	1
734	и между	4	1
735	такое же	3	1
736	мы еще	1	1
737	но есть	1	1
738	что для	4	1
739	предмет и	2	1
740	только по	5	1
741	превращается в	1	1
742	стремится к	1	1
743	в картине	1	1
744	не на	1	1
745	вся наша	1	1
746	для сознания	4	1
747	его как	1	1
748	и вещь	1	1
749	для человека	4	1
750	под влиянием	1	1
751	и отношение	1	1
752	бы оно	1	1
753	входить в	1	1
754	нечто новое	1	1
755	на чем	2	1
756	солнца с	1	1
757	за тем	3	1
758	не имеем	1	1
759	который бы	1	1
760	человека к	1	1
761	понятия к	1	1
762	есть такое	1	1
763	какого бы	1	1
764	речь только	1	1
765	одной стороны	3	1
766	который мы	1	1
767	она есть	1	1
768	вода но	1	1
769	что же	2	1
770	есть как	1	1
771	самого себя	3	1
772	чувства и	3	1
773	исходя из	1	1
774	в очень	1	1
775	есть тот	1	1
776	во всю	1	1
777	с этой	2	1
778	пусть эта	1	1
779	от простой	1	1
780	слова есть	3	1
781	слова и	5	1
782	относится уже	1	1
783	художественное произведение	6	1
784	имеет много	1	1
785	что есть	2	1
786	предмет есть	1	1
787	сих пор	3	1
788	читаем в	1	1
789	видно что	1	1
790	себе еще	1	1
791	случае он	1	1
792	этот образ	4	1
793	от человека	1	1
794	не знаем	3	1
795	один другому	1	1
796	уже на	2	1
797	словах не	1	1
798	не подлежит	2	1
799	и самому	1	1
800	о котором	1	1
801	а к	3	1
802	развития и	1	1
803	бы в	2	1
804	с не	1	1
805	было только	1	1
806	по самой	1	1
807	есть уже	11	1
808	хотя в	1	1
809	не дает	2	1
810	отношении к	2	1
811	к самому	1	1
812	и начинается	1	1
813	в переносном	1	1
814	между ними	1	1
815	не знает	3	1
816	ему но	1	1
817	но можно	1	1
818	сделать некоторые	1	1
819	равно как	1	1
820	в свою	3	1
821	есть то	2	1
822	много такого	1	1
823	указывают на	1	1
824	в искусстве	3	1
825	то оно	3	1
826	по поводу	4	1
827	это в	2	1
828	невозможна без	1	1
829	я могу	1	1
830	прежде в	1	1
831	нас не	1	1
832	как на	5	1
833	гораздо более	1	1
834	смысле что	1	1
