N	2gram	Voloshinov_1	Analitik
394	одна и	1	1
395	акте понимания	1	1
396	между собою	1	1
397	не поддающийся	1	1
398	остается в	1	1
399	хх века	1	1
400	или менее	1	1
401	все более	1	1
402	во время	1	1
403	может лишь	1	1
404	и при	3	1
405	определяется и	1	1
406	и ее	3	1
407	сознания но	1	1
408	в отношении	4	1
409	процессе его	1	1
410	к истории	1	1
411	поэтому объяснение	1	1
412	знает и	1	1
413	анализа как	1	1
414	науке об	3	1
415	есть его	1	1
416	него не	1	1
417	втором случае	1	1
418	точку зрения	2	1
419	времени не	2	1
420	речи в	3	1
421	их в	1	1
422	оно само	1	1
423	возможно только	1	1
424	зрения и	2	1
425	тому что	2	1
426	она по	1	1
427	по мере	2	1
428	слова до	1	1
429	не менее	4	1
430	мышление в	1	1
431	одна из	2	1
432	первая часть	1	1
433	к этим	3	1
434	на него	1	1
435	сознания как	3	1
436	одной и	2	1
437	и отношений	1	1
438	все без	3	1
439	может только	1	1
440	ничего не	6	1
441	личность а	1	1
442	этих двух	1	1
443	иными словами	2	1
444	того в	1	1
445	такая же	1	1
446	его объяснения	1	1
447	в каком	3	1
448	с другом	1	1
449	знаковом материале	5	1
450	то о	1	1
451	разрыв между	1	1
452	она приобретает	1	1
453	числе и	2	1
454	нашей проблемы	1	1
455	всего в	1	1
456	частности как	1	1
457	при анализе	1	1
458	языка ведь	2	1
459	языка по	1	1
460	вне этого	3	1
461	в лингвистике	4	1
462	в виду	2	1
463	но при	2	1
464	людей в	1	1
465	а язык	1	1
466	нашей работы	3	1
467	подходе к	1	1
468	как система	8	1
469	языка и	13	1
470	уже с	1	1
471	методологическое положение	1	1
472	культуры и	2	1
473	сознания с	1	1
474	и отличается	1	1
475	с языком	1	1
476	как с	2	1
477	же касается	1	1
478	по аналогии	2	1
479	те же	5	1
480	сознания и	3	1
481	же эти	1	1
482	является в	3	1
483	строго говоря	1	1
484	он служит	1	1
485	достаточной мере	1	1
486	и всякого	1	1
487	собой и	1	1
488	в разных	1	1
489	образом в	1	1
490	воли и	1	1
491	познания и	1	1
492	и должно	1	1
493	и т.д	2	1
494	в самой	1	1
495	для своей	1	1
496	слова как	7	1
497	и что	1	1
498	его жизни	1	1
499	не поддается	1	1
500	пор пока	2	1
501	как единой	2	1
502	аналогии с	1	1
503	литературные произведения	1	1
504	речевого акта	1	1
505	и во	2	1
506	в которую	1	1
507	эти два	1	1
508	во всей	1	1
509	этом как	1	1
510	и только	2	1
511	во внутренней	1	1
512	в ту	1	1
513	а его	1	1
514	и иных	2	1
515	знания и	1	1
516	познания в	1	1
517	материальная вещь	1	1
518	тех пор	2	1
519	быть и	3	1
520	оно и	1	1
521	тот же	4	1
522	к внутреннему	1	1
523	мы увидим	1	1
524	зрения в	1	1
525	друг друга	8	1
526	к субъекту	1	1
527	знаки и	1	1
528	входит в	5	1
529	бытия в	7	1
530	лишь одна	1	1
531	ему самому	1	1
532	четкость и	2	1
533	одни и	5	1
534	так что	1	1
535	для всех	2	1
536	связи с	11	1
537	если и	1	1
538	языка а	3	1
539	понимать и	1	1
540	и продукт	1	1
541	выделения и	2	1
542	чтобы он	1	1
543	ведь если	1	1
544	все иные	1	1
545	языка как	17	1
546	функция данного	1	1
547	существования и	1	1
548	во втором	2	1
549	между элементами	1	1
550	или даже	1	1
551	в данной	2	1
552	языка но	1	1
553	сфере это	1	1
554	всяком случае	2	1
555	постановка проблемы	2	1
556	слова в	1	1
557	речевой акт	2	1
558	в одном	1	1
559	вещи или	1	1
560	от сознания	1	1
561	ему принадлежит	1	1
562	ничего что	1	1
563	как раз	2	1
564	быть по	1	1
565	в науке	6	1
566	в целях	3	1
567	само собой	1	1
568	как индивидуальное	1	1
569	социальной ситуации	5	1
570	были бы	1	1
571	части нашей	1	1
572	только на	4	1
573	в особенности	1	1
574	в новейшее	1	1
575	она и	1	1
576	и даже	2	1
577	выходит за	1	1
578	в данный	2	1
579	между которыми	1	1
580	и сознание	2	1
581	в любой	1	1
582	до сих	8	1
583	согласно учению	1	1
584	одну из	2	1
585	или иначе	2	1
586	здесь в	3	1
587	лица в	1	1
588	быть ничего	1	1
589	и быть	1	1
590	один и	3	1
591	и др	2	1
592	предмета но	1	1
593	нового времени	2	1
594	что для	1	1
595	служить знаком	1	1
596	творческий процесс	1	1
597	превращается в	1	1
598	не было	3	1
599	на единой	1	1
600	принадлежит не	1	1
601	не означает	1	1
602	его как	1	1
603	акт воли	1	1
604	о чем	1	1
605	речи и	3	1
606	не об	2	1
607	в связи	7	1
608	мог быть	1	1
609	исходить из	1	1
610	и особенно	1	1
611	такие и	2	1
612	ко всем	1	1
613	как это	1	1
614	существует как	2	1
615	требует от	1	1
616	каждое высказывание	1	1
617	к своему	2	1
618	если оно	1	1
619	смысле этого	3	1
620	и объективная	1	1
621	какого рода	2	1
622	к индивидуальному	2	1
623	в пределы	1	1
624	в мир	1	1
625	в тот	2	1
626	друг с	1	1
627	к определению	1	1
628	новейшее время	1	1
629	всего может	1	1
630	в бытии	3	1
631	с этой	2	1
632	самом же	2	1
633	художественный смысл	1	1
634	является для	1	1
635	речевого общения	3	1
636	сих пор	8	1
637	а можно	1	1
638	граница между	1	1
639	к другим	1	1
640	вещь а	1	1
641	в достаточной	3	1
642	этом смысле	2	1
643	искать объективные	1	1
644	только мы	1	1
645	в аналогичном	1	1
646	и для	11	1
647	переставая быть	1	1
648	еще одна	1	1
649	говорящего и	2	1
650	говоря языком	1	1
651	мышления в	1	1
652	образом с	1	1
653	при таком	1	1
654	войти в	3	1
655	и от	3	1
656	оно представляет	1	1
657	или в	2	1
658	всё что	1	1
659	в результате	9	1
660	мира и	2	1
661	между ними	4	1
662	человек и	1	1
663	хотя и	1	1
664	чем является	1	1
665	на первый	2	1
666	ее и	1	1
667	от него	2	1
668	значение лишь	1	1
669	мы должны	3	1
670	только с	1	1
671	в большей	1	1
672	идет об	1	1
673	отношению ко	1	1
674	обладает своим	1	1
675	в своих	2	1
676	до тех	2	1
677	к самому	1	1
678	жизни в	4	1
679	в свою	2	1
680	в романе	2	1
681	конечно далеко	1	1
682	не знает	2	1
683	возможно лишь	1	1
684	совершенно не	3	1
685	к его	2	1
686	из этого	2	1
687	науки как	1	1
688	знаками же	1	1
689	в действительности	2	1
690	жизни и	2	1
691	ее в	1	1
692	политически экономически	1	1
693	то оно	1	1
694	именно здесь	2	1
695	и эта	4	1
696	особенности же	1	1
697	прямой речи	1	1
698	языка является	1	1
699	во всяком	5	1
700	этой точки	1	1
