N	2gram	Bakhtin_Fr_2	Komedia
263	мы уже	6	1
264	той же	1	1
265	вкусом которые	1	1
266	и была	1	1
267	это целая	1	1
268	для своего	1	1
269	же ты	1	1
270	за несколько	1	1
271	который был	1	1
272	после первого	1	1
273	мы здесь	2	1
274	в мире	2	1
275	и он	1	1
276	вопросы о	1	1
277	всех сторон	1	1
278	в ней	2	1
279	проявляется в	1	1
280	и противоречиво	1	1
281	от всей	2	1
282	ответа на	1	1
283	во всех	6	1
284	vii века	1	1
285	его современники	2	1
286	слишком много	1	1
287	он может	1	1
288	коем случае	1	1
289	общественной жизни	1	1
290	же она	1	1
291	не входит	1	1
292	а и	1	1
293	чтобы потом	1	1
294	и вовсе	2	1
295	что во	1	1
296	est de	1	1
297	дает нам	2	1
298	в своем	5	1
299	власть и	1	1
300	тех случаях	1	1
301	целый ряд	2	1
302	на войну	1	1
303	нового и	2	1
304	и к	4	1
305	его значении	1	1
306	тенденции к	1	1
307	культуры и	3	1
308	его также	1	1
309	он в	1	1
310	бы не	1	1
311	из этих	5	1
312	сущности и	1	1
313	только на	1	1
314	и тот	1	1
315	роль в	5	1
316	и те	1	1
317	не могла	1	1
318	что эти	1	1
319	но прежде	3	1
320	века к	1	1
321	в античном	1	1
322	к миру	1	1
323	политики и	1	1
324	же году	1	1
325	избавиться от	1	1
326	по существу	2	1
327	на службу	4	1
328	из него	1	1
329	его от	1	1
330	подобно тому	2	1
331	людей и	1	1
332	затем по	1	1
333	но все	4	1
334	значительной степени	2	1
335	выходит далеко	1	1
336	что все	1	1
337	вызвать у	1	1
338	в совершенно	1	1
339	только усиливала	1	1
340	об этом	1	1
341	почти до	1	1
342	нового порядка	1	1
343	в веселом	2	1
344	а их	1	1
345	то есть	32	1
346	на этой	2	1
347	зрения на	2	1
348	говорить не	1	1
349	и иногда	1	1
350	на путь	1	1
351	и под	3	1
352	перед нами	1	1
353	должен был	2	1
354	любовь к	1	1
355	на античных	2	1
356	в жизни	4	1
357	говорить в	1	1
358	в самую	1	1
359	половине vii	1	1
360	с тем	1	1
361	всегда и	1	1
362	года и	1	1
363	для своих	1	1
364	лучше всего	1	1
365	в эту	5	1
366	в этих	4	1
367	можно только	1	1
368	но если	1	1
369	можно найти	2	1
370	ли можно	1	1
371	никто не	2	1
372	наших дней	2	1
373	во времена	1	1
374	его современников	2	1
375	от времени	1	1
376	он дает	2	1
377	что уже	1	1
378	из области	1	1
379	теми же	1	1
380	однако не	1	1
381	и эти	2	1
382	видно что	1	1
383	и более	4	1
384	том же	1	1
385	и почти	1	1
386	и дидро	1	1
387	и государственного	2	1
388	найти еще	1	1
389	господство на	1	1
390	вплоть до	2	1
391	но они	3	1
392	в комических	3	1
393	с и	1	1
394	он еще	2	1
395	того чтобы	2	1
396	он с	1	1
397	в коем	1	1
398	видят в	1	1
399	связанное с	2	1
400	что только	2	1
401	ряд моментов	1	1
402	в какой-то	2	1
403	первая часть	1	1
404	они являются	2	1
405	к концу	1	1
406	во всем	3	1
407	и после	2	1
408	века с	2	1
409	так например	2	1
410	с новой	1	1
411	не столь	1	1
412	мы и	1	1
413	вот в	2	1
414	и для	1	1
415	по своим	1	1
416	к себе	1	1
417	не могут	1	1
418	далеко за	1	1
419	для развития	1	1
420	с полной	3	1
421	характеризует как	2	1
422	и другим	1	1
423	стремлением к	1	1
424	даже и	2	1
425	наиболее радикальной	1	1
426	авторы и	1	1
427	например на	1	1
428	слова с	1	1
429	и это	3	1
430	литературного творчества	1	1
431	не делает	1	1
432	организующим началом	2	1
433	всему народу	1	1
434	особенно в	2	1
435	на празднике	2	1
436	бы однако	1	1
437	с величайшей	1	1
438	него самого	1	1
439	с самого	1	1
440	сочеталась с	3	1
441	говорили что	1	1
442	в дальнейшем	2	1
443	у народа	1	1
444	и когда	1	1
445	можно было	3	1
446	существующего строя	1	1
447	чем объяснить	2	1
448	власти на	1	1
449	в борьбе	1	1
450	подойти к	1	1
451	пор остается	1	1
452	жизнь и	2	1
453	один человек	1	1
454	подземное царство	1	1
455	с ним	4	1
456	свидетельствуют о	1	1
457	означает что	1	1
458	почему его	1	1
459	воли и	1	1
460	о нем	1	1
461	за свое	1	1
462	именно с	1	1
463	к действительности	1	1
464	людей так	1	1
465	существенное место	1	1
466	в значительной	3	1
467	ее от	1	1
468	борьбе с	1	1
469	отметить что	1	1
470	но нельзя	1	1
471	наконец в	3	1
472	и были	2	1
473	и следовательно	2	1
474	если это	1	1
475	в лице	1	1
476	и справедливости	1	1
477	в литературе	6	1
478	того что	1	1
479	большей или	3	1
480	год и	1	1
481	почти все	3	1
482	природой и	2	1
483	нуждается в	2	1
484	с младенцем	1	1
485	явления в	1	1
486	но ни	1	1
487	хотя бы	1	1
488	писателей и	1	1
489	поэтому и	1	1
490	наше время	1	1
491	начало в	1	1
492	больше чем	1	1
493	до наших	2	1
494	так что	1	1
495	в большинстве	1	1
496	ни одного	1	1
497	viii и	1	1
498	не дает	3	1
499	в данной	1	1
500	на эту	2	1
501	за ним	1	1
502	и скорбь	1	1
503	себе в	2	1
504	намеков на	1	1
505	пародии на	5	1
506	к первой	2	1
507	конца в	1	1
508	для того	1	1
509	в особенности	5	1
510	представление о	1	1
511	ты не	1	1
512	на уровне	1	1
513	литературу и	2	1
514	на этот	1	1
515	далеко не	3	1
516	и прежде	2	1
517	в ряде	1	1
518	и др	9	1
519	его из	1	1
520	превращается в	3	1
521	в храме	1	1
522	и литературной	1	1
523	и гете	1	1
524	у одного	1	1
525	долгое время	1	1
526	о чем	3	1
527	большинстве случаев	1	1
528	что из	1	1
529	ближе к	1	1
530	связь с	3	1
531	и философия	1	1
532	и она	1	1
533	и возрождения	1	1
534	эти слова	1	1
535	ко всем	1	1
536	лиц и	3	1
537	который начал	1	1
538	и потому	5	1
539	всем что	2	1
540	века были	2	1
541	к своему	1	1
542	предисловии к	1	1
543	направленная против	1	1
544	этих явлений	1	1
545	нашу задачу	1	1
546	он становится	1	1
547	которая стала	1	1
548	тому как	2	1
549	как бы	11	1
550	средство для	1	1
551	гг и	1	1
552	материал для	1	1
553	с этой	1	1
554	он чувствует	1	1
555	еще к	1	1
556	в условиях	2	1
557	в основном	5	1
558	отдали дань	1	1
559	о его	1	1
560	самого и	1	1
561	оружием в	1	1
562	плутарха и	1	1
563	со всей	1	1
564	в книге	3	1
565	в предисловии	2	1
566	случаях когда	1	1
567	понять что	1	1
568	произведениях и	1	1
569	народа это	1	1
570	это уже	1	1
571	в духе	4	1
572	места в	1	1
573	бы в	1	1
574	еще более	1	1
575	года в	1	1
576	недоверие к	2	1
577	или меньшей	3	1
578	в общем	1	1
579	бы с	1	1
580	дошли до	1	1
581	с ней	1	1
582	сказать что	6	1
583	понимать как	1	1
584	совершенно не	2	1
585	остается на	1	1
586	развития и	1	1
587	ко всему	2	1
588	культуры в	1	1
589	всего как	1	1
590	на это	1	1
591	из лучших	2	1
592	жизни и	7	1
593	вполне понятно	2	1
594	на праздниках	1	1
595	и другие	2	1
596	в античности	1	1
597	и эта	2	1
598	это в	2	1
599	в состояние	1	1
600	каждого праздника	1	1
601	как на	4	1
