N	2gram	Propp_Isto_2	Myslijsy
502	этим в	1	1
503	в результате	1	1
504	это только	2	1
505	предположить что	3	1
506	находится в	2	1
507	сводится к	1	1
508	именно потому	1	1
509	и здесь	9	1
510	другими словами	4	1
511	при котором	1	1
512	в глаза	2	1
513	одного из	1	1
514	это доказывается	1	1
515	в которое	1	1
516	после того	3	1
517	образом мы	1	1
518	нем быть	1	1
519	гораздо чаще	1	1
520	во всех	2	1
521	которые мы	1	1
522	этому поводу	1	1
523	с миром	1	1
524	не чувствует	1	1
525	из своего	1	1
526	еще другое	1	1
527	в другой	4	1
528	непосредственно в	1	1
529	формы его	1	1
530	остается при	1	1
531	уже потому	1	1
532	говоря что	1	1
533	если это	3	1
534	следовало бы	1	1
535	происходит в	2	1
536	значит что	1	1
537	бросается в	1	1
538	что здесь	4	1
539	себе еще	1	1
540	в двух	1	1
541	ее то	1	1
542	тот же	1	1
543	к дереву	1	1
544	исследования мы	1	1
545	в стороне	1	1
546	который в	1	1
547	однако она	1	1
548	и ее	2	1
549	или его	2	1
550	по этому	1	1
551	говорят только	1	1
552	связанным с	1	1
553	видели выше	1	1
554	указания на	1	1
555	пути по	1	1
556	как кажется	1	1
557	еще одну	1	1
558	здесь найдем	1	1
559	а это	1	1
560	при помощи	2	1
561	его и	4	1
562	смерти и	7	1
563	мы знаем	11	1
564	не сам	2	1
565	а то	2	1
566	пока не	4	1
567	могло бы	1	1
568	в прошлом	1	1
569	это верно	1	1
570	е и	1	1
571	с определенным	1	1
572	при всей	1	1
573	должен был	3	1
574	каждый из	1	1
575	она имеет	1	1
576	в очень	3	1
577	к самому	1	1
578	известных нам	1	1
579	нужно было	1	1
580	со всем	1	1
581	или иначе	1	1
582	миру и	1	1
583	следовательно не	2	1
584	мы еще	1	1
585	происходит при	1	1
586	но есть	2	1
587	превращается в	2	1
588	ребенка в	3	1
589	с нашей	1	1
590	и непосредственно	1	1
591	мы поймем	1	1
592	но можно	1	1
593	не видит	3	1
594	входить в	1	1
595	видели в	1	1
596	эта необходимость	1	1
597	в одной	4	1
598	человека к	1	1
599	или по	1	1
600	и приобретает	1	1
601	власть над	4	1
602	в область	4	1
603	в земле	2	1
604	явления что	1	1
605	или короче	1	1
606	а потом	4	1
607	дух на	1	1
608	да и	2	1
609	друг с	1	1
610	ни одно	1	1
611	ко мне	2	1
612	исходя из	1	1
613	это значит	1	1
614	человека или	1	1
615	к следующему	1	1
616	между образом	1	1
617	здесь так	1	1
618	другими признаками	1	1
619	если уже	1	1
620	на пути	1	1
621	поэтому уже	1	1
622	только для	1	1
623	видно что	6	1
624	есть знак	1	1
625	есть цвет	1	1
626	из ряда	1	1
627	почему именно	1	1
628	ребенку и	1	1
629	один в	1	1
630	о котором	1	1
631	это может	1	1
632	в эту	2	1
633	хлеба и	1	1
634	на одно	1	1
635	этом можно	1	1
636	способ каким	1	1
637	хотя в	3	1
638	предметы а	1	1
639	не вижу	1	1
640	по одному	1	1
641	с ними	2	1
642	почему он	1	1
643	они еще	1	1
644	есть и	2	1
645	представление которое	1	1
646	на лице	1	1
647	это так	2	1
648	ее в	2	1
649	из остальных	1	1
650	и эта	1	1
651	в птицу	1	1
652	можно назвать	1	1
