N	2gram	Tiupa_Lite_2	Problemy
499	именно в	1	1
500	а именно	3	1
501	к которому	1	1
502	когда по	1	1
503	а с	1	1
504	по всей	1	1
505	и др	3	1
506	в живых	1	1
507	что не	2	1
508	в соответствии	1	1
509	и стал	1	1
510	опять к	1	1
511	есть лишь	1	1
512	однако и	1	1
513	человек в	1	1
514	здесь этот	1	1
515	него не	2	1
516	и ты	3	1
517	между собою	1	1
518	все более	1	1
519	и потому	1	1
520	как это	2	1
521	мы говорим	1	1
522	пространства и	1	1
523	перейти в	1	1
524	другого я	1	1
525	вот я	1	1
526	с некоторыми	1	1
527	вокруг себя	1	1
528	в это	1	1
529	этом случае	2	1
530	своей жизни	1	1
531	не меняет	1	1
532	силу и	1	1
533	с поразительным	1	1
534	о мире	1	1
535	с большой	1	1
536	оглядка на	1	1
537	собственного задания	1	1
538	этот образ	1	1
539	которых он	1	1
540	отношений не	1	1
541	живет и	1	1
542	что делает	1	1
543	образа и	1	1
544	мира и	1	1
545	а к	2	1
546	и перед	1	1
547	друг мой	1	1
548	совершенно иной	1	1
549	обращается к	3	1
550	нет ничего	1	1
551	к этой	2	1
552	конце концов	1	1
553	диалога но	1	1
554	но зато	1	1
555	столь характерный	1	1
556	я в	7	1
557	ни было	2	1
558	здесь даже	2	1
559	ты не	1	1
560	от первого	1	1
561	от лица	1	1
562	и внешней	1	1
563	в свою	1	1
564	личности и	1	1
565	в частности	4	1
566	от всех	1	1
567	жизни а	2	1
568	своего предмета	1	1
569	в последнем	1	1
570	можно назвать	1	1
571	а я	1	1
572	в своих	2	1
573	и эта	1	1
574	снова и	1	1
575	каждое слово	1	1
576	который не	1	1
577	к этому	1	1
578	как на	3	1
579	в таком	1	1
580	в роли	2	1
