N	2gram	Losev_Dial_1	KulturaY
219	быть заменено	1	2
220	его так	1	2
221	на самом	3	2
222	если в	3	2
223	себе и	2	2
224	относится к	2	2
225	меньше всего	3	2
226	что законы	1	2
227	что касается	2	2
228	могли бы	1	2
229	и как	7	2
230	но в	6	2
231	от этого	3	2
232	и говорит	1	2
233	формы в	1	2
234	так или	1	2
235	большей части	1	2
236	для которых	1	2
237	больше всего	1	2
238	сейчас не	1	2
239	он не	3	2
240	как с	2	2
241	что нужно	1	2
242	так например	1	2
243	но все	3	2
244	в каждом	2	2
245	в состоянии	1	2
246	заключается в	1	2
247	первую очередь	1	2
248	и мы	5	2
249	не находится	1	2
250	и тем	1	2
251	ни в	15	2
252	для них	1	2
253	все равно	3	2
254	этого не	1	2
255	как и	2	2
256	между собою	2	2
257	в москве	1	2
258	как таковой	4	2
259	убедиться что	2	2
260	же есть	1	2
261	и становится	1	2
262	и еще	3	2
263	но если	5	2
264	и при	2	2
265	в своей	2	2
266	от себя	1	2
267	что я	3	2
268	вопрос о	2	2
269	и более	4	2
270	по себе	25	2
271	можно ли	1	2
272	иной раз	2	2
273	в то	6	2
274	как о	2	2
275	не имеет	15	2
276	ничего не	17	2
277	что их	2	2
278	и именно	1	2
279	дело не	2	2
280	никогда не	9	2
281	же время	4	2
282	на те	1	2
283	е не	1	2
284	быть в	2	2
285	ли это	3	2
286	не является	3	2
287	не могут	1	2
288	и должно	1	2
289	когда мы	1	2
290	но также	1	2
291	ли в	1	2
292	если мы	2	2
293	что все	1	2
294	идет речь	2	2
295	о котором	1	2
296	в разных	3	2
297	на примере	1	2
298	никак не	6	2
299	е о	2	2
300	любви к	1	2
301	это было	2	2
302	каждом из	2	2
303	должны быть	1	2
304	а именно	1	2
305	не знаю	1	2
306	раз на	1	2
307	в современной	2	2
308	как например	2	2
309	но с	3	2
310	д и	2	2
311	исключительно лишь	2	2
312	действие в	1	2
313	к свету	3	2
314	как я	1	2
315	в стороне	1	2
316	чтобы получить	1	2
317	поэтому необходимо	2	2
318	же и	2	2
319	в сторону	1	2
320	конечно не	3	2
321	то и	2	2
322	а то	1	2
323	был бы	1	2
324	здесь как	1	2
325	были бы	2	2
326	или иначе	1	2
327	в каком	8	2
328	по большей	1	2
329	превращается в	1	2
330	а на	1	2
331	о чем	2	2
332	не всегда	1	2
333	именно так	1	2
334	как именно	1	2
335	может иметь	3	2
336	мы говорим	4	2
337	к своему	1	2
338	с него	2	2
339	это есть	9	2
340	с этой	2	2
341	видно что	1	2
342	между прочим	1	2
343	смысл и	4	2
344	и для	2	2
345	этих случаях	1	2
346	чтобы создать	1	2
347	уже на	1	2
348	другое дело	1	2
349	для нас	1	2
350	и все	3	2
351	лишь как	2	2
352	тем более	2	2
353	но вот	3	2
354	то оно	1	2
355	от света	2	2
356	между ними	1	2
357	в последнем	1	2
358	есть наука	3	2
359	этой точки	2	2
360	я и	1	1
361	говоря о	2	1
362	он также	1	1
363	же как	2	1
364	и сейчас	2	1
365	смысловая форма	1	1
366	к своей	1	1
367	на деле	2	1
368	показать что	1	1
369	для науки	3	1
370	из самых	1	1
371	явления и	1	1
372	есть категория	1	1
373	это-то как	1	1
374	почти всегда	4	1
375	в основании	1	1
376	и больше	2	1
377	действительности и	3	1
378	и этот	1	1
379	совершенно непосредственно	1	1
380	его не	6	1
381	есть не	3	1
382	неприятное но	1	1
383	вскрыть и	1	1
384	может даже	1	1
385	и ничего	1	1
386	дать себе	1	1
387	слышать и	1	1
388	не приходится	1	1
389	бы что	1	1
390	не имеющая	1	1
391	против чего	1	1
392	есть нечто	10	1
393	говорить о	5	1
394	что иное	1	1
395	из того	2	1
396	но даже	1	1
397	мы и	2	1
398	частный случай	1	1
399	и иначе	1	1
400	столько же	1	1
401	развитии научного	1	1
402	не был	2	1
403	к ее	1	1
404	столь же	1	1
405	в различных	1	1
406	выражения в	1	1
407	заключается не	1	1
408	все больше	1	1
409	как система	1	1
410	не понятие	1	1
411	то он	2	1
412	сознания можно	1	1
413	не то	6	1
414	к ним	2	1
415	менее всего	1	1
416	отношение к	5	1
417	друг от	1	1
418	она есть	5	1
419	это или	2	1
420	которые могли	1	1
421	не входят	1	1
422	же с	1	1
423	общего с	5	1
424	только об	1	1
425	интересует не	1	1
426	не нужно	2	1
427	что ее	1	1
428	что нет	1	1
429	помнить что	2	1
430	перед нами	1	1
431	и где	2	1
432	которое и	1	1
433	следующим образом	1	1
434	при чтении	1	1
435	мы получаем	2	1
436	мне не	2	1
437	в чем	6	1
438	бы не	1	1
439	так совершенно	1	1
440	выражение в	1	1
441	думать что	3	1
442	что ничего	1	1
443	в дальнейшем	5	1
444	в общий	1	1
445	говорят о	2	1
446	как он	4	1
447	в наших	1	1
448	и критики	1	1
449	идти речь	2	1
450	но именно	1	1
451	всех этих	3	1
452	не значит	3	1
453	к одному	1	1
454	понятий и	1	1
455	не хотят	3	1
456	и вот	6	1
457	вообще не	1	1
458	эпоха в	1	1
459	д все	1	1
460	теории и	1	1
461	суждения и	1	1
462	и по	1	1
463	на этом	2	1
464	лишь с	1	1
465	на почву	1	1
466	или иных	1	1
467	одно и	4	1
468	и стало	2	1
469	я вам	1	1
470	выражение и	1	1
471	зрения так	2	1
472	же не	1	1
473	где нет	1	1
474	связанные с	2	1
475	есть все	1	1
476	учением о	1	1
477	об этом	4	1
478	них не	1	1
479	на ту	1	1
480	те или	1	1
481	отчет в	1	1
482	на почве	1	1
483	то все	1	1
484	слова без	1	1
485	чаще всего	2	1
486	не соответствует	1	1
487	толковать как	1	1
488	научного сознания	1	1
489	в жизни	1	1
490	это особенно	1	1
491	бы совершенно	1	1
492	нет в	1	1
493	она и	1	1
494	далеко не	1	1
495	показывает что	1	1
496	для своего	2	1
497	и уже	1	1
498	для чего	2	1
499	мы с	1	1
500	увидим как	1	1
501	со всей	2	1
502	раз и	2	1
503	на первый	1	1
504	одно дело	1	1
505	ее интересует	1	1
506	взгляд на	1	1
507	в такой	1	1
508	и без	1	1
509	нет еще	3	1
510	как факт	2	1
511	пример с	1	1
512	оказывается что	1	1
513	мысли и	3	1
514	имеет что	1	1
515	несет на	2	1
516	когда она	1	1
517	не самый	1	1
518	чтобы можно	1	1
519	что особенно	1	1
520	точку зрения	3	1
521	но это	8	1
522	но он	1	1
523	друг другу	3	1
524	но они	2	1
525	имеет смысл	1	1
526	о какой-то	1	1
527	что например	1	1
528	можно заменить	1	1
529	и науки	3	1
530	как акт	1	1
531	твердое и	1	1
532	равно не	1	1
533	ничего нового	2	1
534	должен будет	1	1
535	мысли в	2	1
536	организм т	1	1
537	и притом	4	1
538	субъектов и	1	1
539	иметь в	3	1
540	совершенно правильно	1	1
541	та или	3	1
542	из других	1	1
543	правда в	1	1
544	дело в	1	1
545	как формы	1	1
546	положения этой	1	1
547	находятся в	1	1
548	учения о	2	1
549	или иная	3	1
550	действительно в	1	1
551	как она	7	1
552	и учение	1	1
553	есть все-таки	2	1
554	пушкина но	1	1
555	как не	2	1
556	тех или	3	1
557	вот что	1	1
558	науке о	1	1
559	его собственное	1	1
560	как будто	1	1
561	может и	4	1
562	существенное от	1	1
563	однако это	1	1
564	может показаться	1	1
565	сравнить с	1	1
566	этот закон	1	1
567	и препятствуют	1	1
568	но только	3	1
569	относиться к	3	1
570	есть только	5	1
571	могут быть	3	1
572	приведу еще	1	1
573	иногда даже	1	1
574	просто на	1	1
575	как только	2	1
576	с полной	1	1
577	наоборот в	1	1
578	же только	1	1
579	нем можно	1	1
580	раз навсегда	1	1
581	той или	7	1
582	о происхождении	1	1
583	указывает на	3	1
584	это ему	1	1
585	всегда так	2	1
586	и свое	1	1
587	когда они	1	1
588	где он	1	1
589	из чего	1	1
590	ничего общего	4	1
591	вы не	1	1
592	как мы	4	1
593	но мало	1	1
594	значения и	1	1
595	от друга	1	1
596	нужно однако	1	1
597	на нем	2	1
598	говорит и	1	1
599	в ее	1	1
600	и от	2	1
601	в каких	1	1
602	в соответствующих	1	1
603	только то	4	1
604	материи и	1	1
605	и когда	1	1
606	если они	1	1
607	и сам	1	1
608	что у	1	1
609	оно также	1	1
610	имею в	1	1
611	самый факт	2	1
612	идти дальше	2	1
613	мог бы	2	1
614	речь как	2	1
615	можно только	2	1
616	этот объект	1	1
617	имеется в	1	1
618	по сравнению	2	1
619	науку в	1	1
620	это как	1	1
621	не будучи	2	1
622	и никакого	1	1
623	даже не	3	1
624	ними как	1	1
625	нет уже	1	1
626	тех кто	2	1
627	она уже	1	1
628	язык и	1	1
629	осталось бы	1	1
630	а также	1	1
631	не умеет	1	1
632	всего на	1	1
633	своим предметом	1	1
634	во всех	1	1
635	не научные	1	1
636	как таковом	2	1
637	переходит в	1	1
638	и всякая	1	1
639	должно было	1	1
640	этом и	1	1
641	не видел	1	1
642	и только	1	1
643	говорить как	1	1
644	еще более	3	1
645	с неба	1	1
646	в развитии	1	1
647	все время	1	1
648	и следовательно	2	1
649	если это	2	1
650	в него	2	1
651	другое не	1	1
652	за него	1	1
653	что здесь	2	1
654	нас интересует	1	1
655	и история	1	1
656	он видел	1	1
657	уверенным что	1	1
658	сразу же	1	1
659	совсем не	1	1
660	и дело	1	1
661	речь о	1	1
662	или иные	1	1
663	что даже	2	1
664	и так	2	1
665	а лишь	3	1
666	поэтому и	2	1
667	или же	1	1
668	имеет своим	1	1
669	не мешает	4	1
670	вопрос об	1	1
671	с одной	2	1
672	нужно понимать	2	1
673	действительно может	1	1
674	можно установить	1	1
675	бы у	1	1
676	и у	2	1
677	я имею	1	1
678	вопроса о	1	1
679	себя в	1	1
680	только на	3	1
681	борьбы с	1	1
682	наука а	1	1
683	бы установить	1	1
684	нужно еще	1	1
685	в сознании	3	1
686	является не	2	1
687	не дает	1	1
688	все признаки	1	1
689	и других	1	1
690	которые в	1	1
691	совсем другое	1	1
692	не так	1	1
693	для него	2	1
694	и их	2	1
695	мы находим	7	1
696	сами по	1	1
697	в конце	4	1
698	к установке	1	1
699	не для	1	1
700	тому же	2	1
701	пусть даже	1	1
702	мы можем	4	1
703	но что	3	1
704	само по	5	1
705	в систему	1	1
706	как такового	1	1
707	он является	1	1
708	от того	1	1
709	и вместе	1	1
710	же это	3	1
711	именно как	2	1
712	одной стороны	2	1
713	тотчас же	1	1
714	в данный	1	1
715	живой и	2	1
716	значение которое	1	1
717	и прошу	1	1
718	сюда же	1	1
719	здесь в	2	1
720	смысла без	1	1
721	как же	5	1
722	в природе	1	1
723	есть фикция	1	1
724	нового времени	1	1
725	что для	3	1
726	говорит о	5	1
727	не нужна	1	1
728	от другого	1	1
729	ничем не	3	1
730	лица по	1	1
731	к науке	1	1
732	зависящие от	1	1
733	а главное	2	1
734	зависит от	1	1
735	такое этот	1	1
736	его как	1	1
737	содержание его	1	1
738	отнюдь не	9	1
739	какой мере	1	1
740	эпоху или	1	1
741	но как	2	1
742	и законы	1	1
743	спросим себя	1	1
744	значит только	1	1
745	эта идея	1	1
746	к его	1	1
747	я уже	1	1
748	как одно	1	1
749	к другой	1	1
750	в европе	1	1
751	что именно	2	1
752	данный момент	1	1
753	можно быть	1	1
754	это также	1	1
755	на тот	1	1
756	наряду с	1	1
757	но тут	1	1
758	в повествовании	1	1
759	быть как	1	1
760	содержат в	2	1
761	быть только	1	1
762	да и	6	1
763	из этой	1	1
764	наконец и	1	1
765	своего развития	1	1
766	это значит	11	1
767	сама эта	1	1
768	и там	1	1
769	мы сказали	1	1
770	или другого	1	1
771	только о	1	1
772	еще раз	1	1
773	какие же	2	1
774	сейчас же	1	1
775	его в	1	1
776	нечто совершенно	1	1
777	смысле есть	1	1
778	что мы	1	1
779	так хорошо	1	1
780	является как	1	1
781	я мог	2	1
782	но для	1	1
783	быть очень	3	1
784	говорить что	2	1
785	кроме того	1	1
786	к другим	1	1
787	и надо	2	1
788	это уже	1	1
789	искусству вообще	1	1
790	только одна	1	1
791	только мы	1	1
792	объекта и	2	1
793	смысл для	1	1
794	это можно	1	1
795	для той	2	1
796	развития и	1	1
797	собственно говоря	4	1
798	или нет	3	1
799	главным образом	1	1
800	поэтому все	1	1
801	разве только	1	1
802	только что	3	1
803	тут мы	1	1
804	на нас	1	1
805	механизма как	1	1
806	эпоха имеет	1	1
807	я в	2	1
808	интересует сейчас	1	1
809	есть уже	1	1
810	отношении к	3	1
811	истинность или	1	1
812	всегда есть	2	1
813	например на	1	1
814	жизни в	1	1
815	имеет целью	1	1
816	нужно для	2	1
817	не знает	2	1
818	сказать что	10	1
819	только как	2	1
820	совершенно не	8	1
821	с такой	1	1
822	не что	1	1
823	сам в	1	1
824	и идеи	1	1
825	есть и	5	1
826	та же	3	1
827	известных условиях	1	1
828	тогда не	1	1
829	жизнь в	1	1
830	об отношении	5	1
831	жизни и	3	1
832	также не	1	1
833	в искусстве	1	1
834	и заменить	1	1
835	невозможна без	2	1
836	я могу	2	1
837	к этому	2	1
838	точно так	2	1
839	как результат	2	1
840	все что	1	1
