N	2gram	Bakhtin_Pr_2	Mirosoze
226	чем в	1	2
227	должно быть	4	2
228	достоевского нет	2	2
229	в этих	6	2
230	точки зрения	13	2
231	ее в	2	2
232	от его	1	2
233	то перед	6	2
234	но эта	2	2
235	которые в	1	2
236	его до	1	2
237	быть лишь	1	2
238	что есть	1	2
239	а от	1	2
240	стоит в	1	2
241	тогда когда	1	2
242	не овладевает	1	2
243	идеи не	1	2
244	человека от	1	2
245	ничего не	3	2
246	не достигается	1	2
247	связи с	1	2
248	как будто	1	2
249	не до	1	2
250	в основе	1	2
251	и самоутверждения	1	2
252	к себе	7	2
253	самим собою	5	2
254	он так	2	2
255	человека он	1	2
256	можно было	3	2
257	еще в	1	2
258	в которые	2	2
259	в последней	1	2
260	после того	1	2
261	по себе	11	2
262	лишь одно	1	2
263	и поэтому	1	2
264	и та	2	2
265	и что	5	2
266	в сущности	9	2
267	нас в	1	2
268	к нему	5	2
269	другого в	3	2
270	это лишь	1	2
271	все время	1	2
272	такой человек	1	2
273	но с	1	2
274	мы видим	1	2
275	тот же	3	2
276	направлена на	1	2
277	мы увидим	5	2
278	а лишь	2	2
279	он уже	1	2
280	между тем	3	2
281	герои достоевского	1	2
282	так что	5	2
283	же и	4	2
284	со своим	1	2
285	уже в	2	2
286	ни одного	4	2
287	друг за	1	2
288	него и	1	2
289	и мир	1	2
290	не о	1	2
291	не случайно	1	2
292	почему не	1	2
293	были бы	1	2
294	е в	1	2
295	или иной	3	2
296	подполья и	1	2
297	что не	2	2
298	превращается в	2	2
299	до последних	1	2
300	вместе с	1	2
301	в человеке	3	2
302	к своему	1	2
303	это есть	1	2
304	что же	7	2
305	да и	5	2
306	из этой	1	2
307	другого человека	4	2
308	всякий человек	1	2
309	но для	3	2
310	его собственная	1	2
311	в пределе	1	2
312	сознания и	3	2
313	его с	1	2
314	человек и	2	2
315	и самое	2	2
316	бы в	5	2
317	быть и	2	2
318	а в	5	2
319	человеческой природой	1	2
320	к самому	3	2
321	это все	3	2
322	отношением к	1	2
323	но этот	2	2
324	жизни а	1	2
325	отношению к	5	2
326	и эта	2	2
327	пор не	1	1
328	к полному	1	1
329	же человек	1	1
330	и то	2	1
331	самом деле	5	1
332	он может	1	1
333	свою идею	1	1
334	и объяснение	1	1
335	и чрезвычайно	1	1
336	почти всегда	2	1
337	проникает в	1	1
338	ведь и	7	1
339	должна быть	3	1
340	изобличает его	1	1
341	к народу	1	1
342	для достижения	1	1
343	он знает	1	1
344	это совершенно	1	1
345	мы не	4	1
346	что если	3	1
347	выходит из	1	1
348	не была	3	1
349	но по	1	1
350	и ее	3	1
351	по замыслу	1	1
352	достоевского почти	1	1
353	духе и	1	1
354	на них	1	1
355	быть в	2	1
356	тем как	1	1
357	а следовательно	1	1
358	себе он	2	1
359	друг на	2	1
360	если в	1	1
361	с отцом	1	1
362	в новом	1	1
363	для всякой	1	1
364	уже как	1	1
365	друга и	2	1
366	нет и	1	1
367	за пределы	3	1
368	человек мы	1	1
369	сама по	4	1
370	его я	1	1
371	мы дадим	1	1
372	себя за	1	1
373	одному знаменателю	2	1
374	с этим	2	1
375	все герои	1	1
376	романах достоевского	2	1
377	и как	2	1
378	его к	2	1
379	знаю что	4	1
380	вот на	1	1
381	ивана все	1	1
382	не хочет	3	1
383	в целом	2	1
384	что достоевский	1	1
385	все эти	5	1
386	ее как	1	1
387	раз в	1	1
388	собственной идеи	1	1
389	отношение между	2	1
390	ничего и	1	1
391	и кто	2	1
392	только один	1	1
393	на то	5	1
394	в первых	1	1
395	она становится	1	1
396	все те	1	1
397	и социальной	1	1
398	он должен	1	1
399	в последний	1	1
400	у толстого	1	1
401	у пушкина	1	1
402	в плане	1	1
403	что ни	1	1
404	образ его	1	1
405	может понять	1	1
406	но все	2	1
407	значительной степени	1	1
408	же не	4	1
409	и характер	1	1
410	они должны	1	1
411	сознание и	2	1
412	в другом	7	1
413	об этом	2	1
414	их и	1	1
415	самим собой	3	1
416	с целью	1	1
417	входит в	2	1
418	за собою	1	1
419	его личности	1	1
420	было бы	5	1
421	он есть	2	1
422	я все	1	1
423	к миру	2	1
424	него мысль	1	1
425	и тем	1	1
426	за ней	1	1
427	выходя из	1	1
428	какой они	1	1
429	он несет	1	1
430	взглядом и	1	1
431	к которым	1	1
432	берет на	1	1
433	на друга	2	1
434	его отношения	1	1
435	и уже	1	1
436	которой он	1	1
437	нигде не	1	1
438	к последней	1	1
439	не проникает	2	1
440	остается в	1	1
441	на себя	2	1
442	же я	1	1
443	достоевского но	3	1
444	которую он	2	1
445	от своего	1	1
446	что такое	2	1
447	как все	1	1
448	замыслу достоевского	1	1
449	и без	2	1
450	эта тема	1	1
451	смердякова и	1	1
452	в котором	6	1
453	с точки	8	1
454	к одному	6	1
455	в другое	1	1
456	себе а	2	1
457	в которых	2	1
458	ее он	1	1
459	значение для	2	1
460	стало быть	1	1
461	одном из	1	1
462	него не	2	1
463	другом и	1	1
464	она в	1	1
465	отцом и	1	1
466	их в	4	1
467	и всякую	1	1
468	между двумя	1	1
469	путь его	1	1
470	вернемся к	1	1
471	иной раз	2	1
472	но они	1	1
473	человека но	1	1
474	этими двумя	1	1
475	не любил	1	1
476	столкновение двух	2	1
477	карамазова в	1	1
478	во всякой	1	1
479	для всего	1	1
480	это с	1	1
481	следовательно и	1	1
482	на два	3	1
483	ли бы	1	1
484	или как	4	1
485	и идеал	1	1
486	ему и	1	1
487	ибо все	1	1
488	в сознании	1	1
489	того же	3	1
490	до того	1	1
491	слова о	2	1
492	уже и	2	1
493	и делает	1	1
494	простым материалом	1	1
495	что на	2	1
496	есть у	2	1
497	своего я	1	1
498	не могут	4	1
499	раскрывается с	1	1
500	лежит в	2	1
501	имеет своего	1	1
502	бы он	2	1
503	отличается от	2	1
504	дух в	1	1
505	как человек	2	1
506	все еще	1	1
507	он никогда	1	1
508	достоевского достоевский	1	1
509	его есть	1	1
510	для себя	2	1
511	от человека	1	1
512	разрушена он	1	1
513	не всякая	1	1
514	как не	1	1
515	не хочу	1	1
516	всего этого	2	1
517	в ее	1	1
518	существа в	1	1
519	его художественного	3	1
520	он с	3	1
521	говорили что	2	1
522	в пределах	16	1
523	приводит к	6	1
524	переживает кризис	1	1
525	принадлежать к	1	1
526	и сам	7	1
527	на нее	1	1
528	что кроме	1	1
529	не с	1	1
530	по природе	1	1
531	живет в	1	1
532	мог бы	1	1
533	и каждый	1	1
534	преступлений и	1	1
535	на что	1	1
536	в словах	4	1
537	со словами	2	1
538	мысль не	1	1
539	ивана в	1	1
540	с человеком	2	1
541	связанная с	1	1
542	вот это	1	1
543	но к	2	1
544	в самой	4	1
545	силы но	1	1
546	своей любви	1	1
547	может не	1	1
548	остались одни	1	1
549	идея есть	1	1
550	в значительной	1	1
551	достоевского он	2	1
552	не выходит	1	1
553	плане в	1	1
554	он берет	1	1
555	это в	1	1
556	необходимый момент	1	1
557	во втором	1	1
558	ибо и	2	1
559	говорит словами	1	1
560	и только	3	1
561	достоевского это	3	1
562	наконец в	3	1
563	они останутся	1	1
564	человека как	1	1
565	достоевского всюду	1	1
566	человеческой в	1	1
567	ну и	1	1
568	но так	2	1
569	вне себя	1	1
570	характерный для	1	1
571	которых они	1	1
572	в какой	1	1
573	и всю	1	1
574	человека все	1	1
575	в стороне	2	1
576	это очень	1	1
577	тема в	1	1
578	ставрогин и	1	1
579	всех его	1	1
580	бы ни	2	1
581	в голове	2	1
582	в уста	1	1
583	со всеми	3	1
584	не то	1	1
585	его жизнь	1	1
586	и хочет	1	1
587	есть я	2	1
588	идеи в	1	1
589	человека эта	1	1
590	и они	2	1
591	очень существенное	1	1
592	не принимает	2	1
593	другу как	1	1
594	живая жизнь	1	1
595	но есть	1	1
596	его и	2	1
597	образе христа	1	1
598	этом мире	1	1
599	мир в	1	1
600	в письме	2	1
601	достоевского его	1	1
602	смысле этого	1	1
603	но что	1	1
604	дело и	2	1
605	из нее	1	1
606	последний раз	1	1
607	другому и	1	1
608	человек как	1	1
609	людей не	1	1
610	лишь для	1	1
611	ивана как	1	1
612	но вся	1	1
613	с другой	4	1
614	хоть и	1	1
615	лишь те	1	1
616	в высшем	1	1
617	во второй	1	1
618	такое же	1	1
619	а с	2	1
620	на которые	1	1
621	своего собственного	1	1
622	при чем	4	1
623	и великие	4	1
624	больше и	1	1
625	одного только	1	1
626	достоевского с	1	1
627	дух и	1	1
628	человек есть	1	1
629	о чем	1	1
630	его собственной	1	1
631	человека или	1	1
632	действует в	1	1
633	знает только	2	1
634	вполне и	1	1
635	утвердить себя	1	1
636	материал и	1	1
637	ни на	3	1
638	на самом	1	1
639	в европе	1	1
640	ним как	2	1
641	по своему	2	1
642	видит в	1	1
643	в романах	3	1
644	в той	5	1
645	достигается в	1	1
646	а между	2	1
647	слова он	2	1
648	и двух	1	1
649	есть одна	1	1
650	у ивана	1	1
651	его другим	1	1
652	чтобы сделать	2	1
653	как две	1	1
654	про себя	1	1
655	этого слова	2	1
656	я сам	2	1
657	говорит ставрогину	1	1
658	будет и	2	1
659	все это	5	1
660	письме к	2	1
661	уж конечно	1	1
662	которых он	1	1
663	исключительно как	1	1
664	изменения в	1	1
665	когда нет	1	1
666	своей собственной	1	1
667	а к	1	1
668	когда он	3	1
669	целый ряд	2	1
670	пока лишь	1	1
671	той или	3	1
672	конце концов	2	1
673	его уже	1	1
674	идеологи и	1	1
675	все они	1	1
676	то стало	1	1
677	карамазов в	1	1
678	уже нет	1	1
679	всеми его	1	1
680	великие люди	2	1
681	с людьми	1	1
682	образ человека	2	1
683	ты не	1	1
684	на их	1	1
685	между ними	4	1
686	две стороны	1	1
687	он ведь	2	1
688	они как	1	1
689	была бы	2	1
690	не христианское	1	1
691	из этого	1	1
692	всего как	1	1
693	но эти	4	1
694	а может	1	1
695	по поводу	1	1
696	к этому	1	1
697	им и	1	1
698	как на	1	1
