N	2gram	Trubetskoy_1	Myslijsy
180	к мысли	1	3
181	прежде всего	8	3
182	друг друга	3	3
183	мы можем	2	3
184	и вместе	2	3
185	себе представить	1	3
186	до сих	5	3
187	именно в	3	3
188	человеческой жизни	1	3
189	только от	1	3
190	в одно	1	3
191	связь с	1	3
192	так же	2	3
193	самого себя	7	3
194	то к	1	3
195	сих пор	5	3
196	от нас	2	3
197	не знаем	1	3
198	и все	1	3
199	в свою	1	3
200	в которой	1	3
201	к этому	1	3
202	в таком	2	3
203	а между	5	2
204	самом деле	7	2
205	это и	1	2
206	смотрит на	1	2
207	первое время	1	2
208	в их	4	2
209	мы уже	2	2
210	он как	1	2
211	не столько	1	2
212	на свою	1	2
213	себе что	1	2
214	при таких	4	2
215	тогда как	2	2
216	существование в	2	2
217	что они	3	2
218	сама по	2	2
219	человек может	1	2
220	что хотя	1	2
221	будет не	2	2
222	что первое	1	2
223	все же	4	2
224	целый ряд	2	2
225	что по	1	2
226	со своей	1	2
227	есть дело	1	2
228	в этой	4	2
229	и тот	2	2
230	иначе и	1	2
231	на то	5	2
232	свое место	1	2
233	не могла	1	2
234	и если	7	2
235	на его	1	2
236	эта последняя	1	2
237	даже тогда	1	2
238	с таким	1	2
239	что ни	1	2
240	людей и	2	2
241	но все	1	2
242	мысль об	1	2
243	могла бы	1	2
244	на все	1	2
245	входит в	1	2
246	время и	1	2
247	все черты	1	2
248	ни в	2	2
249	не всегда	1	2
250	несмотря на	3	2
251	во время	2	2
252	точки зрения	11	2
253	в своей	5	2
254	что такое	2	2
255	в которых	1	2
256	их в	2	2
257	том же	2	2
258	даже в	1	2
259	что эта	1	2
260	она не	2	2
261	что с	2	2
262	сколько и	1	2
263	отличное от	1	2
264	иметь в	1	2
265	но только	1	2
266	только не	1	2
267	в разных	1	2
268	природы в	1	2
269	это зависит	1	2
270	этом отношении	1	2
271	деятельности и	2	2
272	от этого	1	2
273	в области	2	2
274	отказаться от	4	2
275	так например	1	2
276	и о	2	2
277	в ее	1	2
278	только при	1	2
279	языка и	1	2
280	в собственном	1	2
281	котором мы	1	2
282	и с	7	2
283	об этом	1	2
284	упускать из	1	2
285	о том	7	2
286	но мы	3	2
287	его жизни	1	2
288	должно было	1	2
289	от него	2	2
290	от них	1	2
291	природы и	1	2
292	к сознанию	1	2
293	и мы	1	2
294	и следует	1	2
295	эти последние	1	2
296	одной из	3	2
297	но как	1	2
298	том чтобы	3	2
299	мысль эта	1	2
300	связи с	3	2
301	с нею	3	2
302	видеть что	1	2
303	в виде	3	2
304	себя от	3	2
305	у него	2	2
306	почему не	1	2
307	в других	2	2
308	ближайшим образом	1	2
309	смотря по	1	2
310	с общим	1	2
311	и даже	2	2
312	будет ли	2	2
313	только один	1	2
314	на чем	1	2
315	а с	2	2
316	души и	1	2
317	понятие о	1	2
318	ко всем	3	2
319	остается только	1	2
320	как та	1	2
321	нет ни	1	2
322	по своему	1	2
323	что же	4	2
324	быть не	1	2
325	с этой	1	2
326	перед нами	1	2
327	сознании и	1	2
328	невозможно без	1	2
329	в тесном	1	2
330	слова но	1	2
331	не подлежит	2	2
332	бы в	1	2
333	с понятием	1	2
334	и наконец	2	2
335	отношении к	2	2
336	лишь тогда	1	2
337	есть то	1	2
338	жизни и	4	2
339	это в	2	2
340	свой план	1	2
341	отношения к	2	1
342	в сфере	1	1
343	на самом	6	1
344	тех же	1	1
345	к своей	1	1
346	бы для	2	1
347	что когда	1	1
348	что эти	1	1
349	противном случае	1	1
350	должна быть	2	1
351	внутренняя связь	1	1
352	сами себя	1	1
353	их и	1	1
354	заботясь о	1	1
355	вопрос о	5	1
356	до такой	1	1
357	имеет свою	1	1
358	в сущности	1	1
359	но она	2	1
360	без них	1	1
361	и средство	1	1
362	того же	1	1
363	с большим	1	1
364	чем то	1	1
365	и говорить	1	1
366	столько же	1	1
367	он был	1	1
368	на них	1	1
369	он сам	3	1
370	но этого	1	1
371	бы то	4	1
372	без всякого	1	1
373	именно тем	1	1
374	что среди	1	1
375	данном случае	3	1
376	он может	1	1
377	нею в	1	1
378	если в	6	1
379	есть по	1	1
380	себе и	4	1
381	в порядке	2	1
382	друг от	2	1
383	нет и	1	1
384	и другого	1	1
385	из таких	1	1
386	которые не	1	1
387	нее все	1	1
388	в истории	1	1
389	первый взгляд	1	1
390	время когда	2	1
391	что действительно	2	1
392	стороны и	1	1
393	лишь изредка	1	1
394	что ее	1	1
395	что касается	1	1
396	еще и	1	1
397	помнить что	2	1
398	в противном	1	1
399	когда он	1	1
400	было только	1	1
401	для которой	1	1
402	имеет в	1	1
403	но в	2	1
404	то в	3	1
405	на ней	1	1
406	к чему	2	1
407	и конечно	1	1
408	формы в	1	1
409	все эти	2	1
410	если мы	1	1
411	что к	1	1
412	то сознание	1	1
413	тому же	1	1
414	во многих	2	1
415	двух других	1	1
416	но на	1	1
417	чем больше	1	1
418	как оно	1	1
419	главным образом	3	1
420	на создание	1	1
421	сами эти	2	1
422	он должен	5	1
423	есть та	1	1
424	именно из	1	1
425	в корне	4	1
426	и вот	2	1
427	языком и	1	1
428	такого же	1	1
429	здесь мы	1	1
430	касается до	2	1
431	может создать	1	1
432	тем в	1	1
433	в совершенно	4	1
434	в мире	4	1
435	том случае	4	1
436	об этой	1	1
437	лишь в	3	1
438	заключается в	1	1
439	те или	1	1
440	его личности	1	1
441	в глазах	2	1
442	это не	1	1
443	потому все	1	1
444	то все	1	1
445	в жизни	1	1
446	в тот	1	1
447	она и	1	1
448	также принять	1	1
449	в общей	1	1
450	которой он	4	1
451	для чего	1	1
452	части наших	1	1
453	то самое	1	1
454	нисколько не	2	1
455	в этих	2	1
456	но если	3	1
457	от своего	1	1
458	таким же	3	1
459	в такой	1	1
460	с точки	9	1
461	условиях и	1	1
462	не заботясь	1	1
463	знаем что	3	1
464	стало быть	1	1
465	другом и	2	1
466	друг другу	2	1
467	и более	2	1
468	между прочим	1	1
469	любовь к	2	1
470	этого мало	1	1
471	своих членов	1	1
472	себя не	1	1
473	к такой	1	1
474	в таких	2	1
475	мало того	1	1
476	и другое	1	1
477	или другие	1	1
478	ее с	1	1
479	на себе	1	1
480	и сама	1	1
481	было не	1	1
482	личности к	1	1
483	из предыдущего	1	1
484	когда они	4	1
485	не могло	1	1
486	себе самом	1	1
487	он с	1	1
488	следовательно и	2	1
489	однако если	1	1
490	того и	1	1
491	самого предмета	1	1
492	не всякий	1	1
493	принадлежат к	2	1
494	возможно и	1	1
495	больше чем	2	1
496	это то	1	1
497	невозможно но	1	1
498	в противоречие	2	1
499	с одним	1	1
500	более что	1	1
501	во всем	4	1
502	здесь же	1	1
503	к соединению	4	1
504	что на	1	1
505	хотим и	1	1
506	с другом	14	1
507	народа к	1	1
508	отличается от	2	1
509	же самое	1	1
510	с тою	1	1
511	быть назван	1	1
512	должен быть	1	1
513	приходит к	3	1
514	из всего	1	1
515	от друга	2	1
516	и многие	1	1
517	только то	1	1
518	с самого	1	1
519	то нужно	1	1
520	на том	3	1
521	до самого	1	1
522	и когда	1	1
523	что у	1	1
524	за то	2	1
525	ясно что	2	1
526	с самим	2	1
527	мог бы	1	1
528	в силе	1	1
529	в результате	2	1
530	личности на	1	1
531	это только	2	1
532	не за	1	1
533	для этого	3	1
534	из одного	1	1
535	и внешней	1	1
536	сомнению и	1	1
537	нас и	1	1
538	сводится к	3	1
539	и т.д	4	1
540	говорить не	1	1
541	при котором	3	1
542	одного из	1	1
543	но пусть	1	1
544	вопросу о	3	1
545	подлежит сомнению	1	1
546	основанного на	1	1
547	во всех	5	1
548	совершенно как	1	1
549	этот взгляд	1	1
550	когда оно	1	1
551	что бы	3	1
552	следовало бы	1	1
553	заключается не	1	1
554	происходит в	1	1
555	себе еще	1	1
556	такое стремление	2	1
557	не идет	1	1
558	это стремление	1	1
559	не безразличны	1	1
560	по этому	2	1
561	человека с	1	1
562	себя в	4	1
563	конечно не	5	1
564	носит в	1	1
565	еще одну	1	1
566	а это	1	1
567	или даже	1	1
568	но совершенно	2	1
569	его и	2	1
570	мы знаем	1	1
571	не сам	1	1
572	а то	1	1
573	отдельные ее	1	1
574	в известной	1	1
575	могло бы	1	1
576	в прошлом	1	1
577	случае когда	1	1
578	с определенным	1	1
579	ее не	1	1
580	в такое	1	1
581	к ним	1	1
582	бы упрекать	1	1
583	отдельного человека	1	1
584	своего народа	6	1
585	и оставаться	1	1
586	в очень	1	1
587	к самому	1	1
588	не является	1	1
589	себе отпечаток	1	1
590	это будет	1	1
591	жизни в	5	1
592	даже не	2	1
593	на ее	1	1
594	по своим	1	1
595	происходит при	1	1
596	превращается в	1	1
597	может ли	1	1
598	на этот	1	1
599	не на	1	1
600	с которым	1	1
601	неба не	1	1
602	то по	1	1
603	не об	1	1
604	но можно	1	1
605	понимание и	1	1
606	эта идея	1	1
607	в одной	1	1
608	человека к	1	1
609	все свое	1	1
610	в обществе	1	1
611	многих случаях	1	1
612	душевная жизнь	1	1
613	есть центр	1	1
614	себя из	1	1
615	в область	1	1
616	в данном	7	1
617	который мы	1	1
618	эти признаки	1	1
619	таких условиях	3	1
620	дух на	1	1
621	да и	3	1
622	друг с	14	1
623	членов есть	1	1
624	как средства	1	1
625	него прежде	1	1
626	только для	2	1
627	этом настроении	1	1
628	и таким	1	1
629	к вопросу	4	1
630	тогда все	1	1
631	вряд ли	3	1
632	такой взгляд	1	1
633	или не	1	1
634	том виде	1	1
635	может но	1	1
636	о котором	3	1
637	которая в	1	1
638	человек и	1	1
639	на первый	1	1
640	деятельность в	1	1
641	значило бы	2	1
642	на такой	2	1
643	ни было	1	1
644	хотя в	1	1
645	другой из	1	1
646	третьей то	1	1
647	к ее	1	1
648	с людьми	1	1
649	от ее	1	1
650	может и	1	1
651	в какие	1	1
652	что такая	1	1
653	с ними	1	1
654	есть и	2	1
655	собственной природы	1	1
656	ее в	2	1
657	случае если	3	1
658	нас не	1	1
659	можно назвать	1	1
660	во всяком	9	1
661	силы на	1	1
