N	2gram	Propp_Isto_2	FransuaR
214	да и	2	2
215	в это	1	2
216	того что	3	2
217	что мы	3	2
218	в основном	2	2
219	в целом	1	2
220	между прочим	3	2
221	кроме того	2	2
222	в книге	1	2
223	и для	2	2
224	и часто	2	2
225	при таком	1	2
226	не подлежит	1	2
227	или в	2	2
228	от него	1	2
229	ни к	1	2
230	же в	1	2
231	из тех	1	2
232	он находит	1	2
233	в таком	1	2
234	этот характер	1	1
235	находятся на	1	1
236	еще можно	1	1
237	формы этой	2	1
238	вне связи	1	1
239	это и	1	1
240	так у	2	1
241	оно было	1	1
242	они никогда	2	1
243	что мотив	1	1
244	то же	10	1
245	их и	1	1
246	еще остается	1	1
247	а как	1	1
248	не умирает	1	1
249	социальной и	1	1
250	мы не	3	1
251	и ничего	2	1
252	ноге и	1	1
253	большую роль	1	1
254	сущности это	1	1
255	и дать	1	1
256	с радостью	1	1
257	говорить о	1	1
258	принадлежит к	2	1
259	животными и	1	1
260	они еще	1	1
261	мертвые и	1	1
262	видит в	2	1
263	этого мотива	5	1
264	с которыми	1	1
265	по отношению	3	1
266	крещения и	1	1
267	мы назвали	1	1
268	друг от	1	1
269	в свои	1	1
270	в настоящем	1	1
271	конечно совершенно	1	1
272	или у	1	1
273	с этим	5	1
274	как к	1	1
275	как нам	1	1
276	просто как	1	1
277	и как	1	1
278	говорит что	3	1
279	что по	1	1
280	есть ли	2	1
281	от этого	1	1
282	именно эта	1	1
283	в этот	1	1
284	для которого	1	1
285	еще на	1	1
286	лежит на	1	1
287	в которой	2	1
288	он в	3	1
289	остановиться на	1	1
290	см выше	1	1
291	но его	2	1
292	имеем в	5	1
293	тому же	2	1
294	как он	3	1
295	резко бросается	1	1
296	на то	3	1
297	не могла	2	1
298	и если	2	1
299	по-видимому не	1	1
300	к страшному	2	1
301	и внешне	1	1
302	интересно и	1	1
303	чтобы они	1	1
304	собой не	1	1
305	этой стадии	2	1
306	жизнью и	1	1
307	подлежит никакому	1	1
308	и более	2	1
309	и связанные	1	1
310	другого мира	2	1
311	из него	2	1
312	но дело	1	1
313	конца и	1	1
314	в основу	1	1
315	здесь мы	3	1
316	в работе	3	1
317	могла бы	2	1
318	связанные с	1	1
319	и может	2	1
320	они должны	4	1
321	в совершенно	1	1
322	об этом	11	1
323	связанных с	1	1
324	них не	1	1
325	момент и	1	1
326	развития на	1	1
327	было бы	5	1
328	и дает	2	1
329	к миру	1	1
330	смерть и	1	1
331	его у	1	1
332	но уже	1	1
333	он является	2	1
334	две линии	1	1
335	особый интерес	1	1
336	в общей	1	1
337	мы имеем	15	1
338	нигде не	2	1
339	живых но	1	1
340	посвящения в	1	1
341	был бы	2	1
342	здесь она	2	1
343	его нельзя	1	1
344	что такое	1	1
345	можно найти	5	1
346	наших дней	1	1
347	это делает	1	1
348	почти не	1	1
349	этот страх	1	1
350	никакому сомнению	1	1
351	не столько	2	1
352	представление о	2	1
353	в которых	2	1
354	своего рода	1	1
355	божества и	1	1
356	как это	3	1
357	только для	1	1
358	которые в	1	1
359	его мы	1	1
360	свет на	3	1
361	но он	4	1
362	него со	1	1
363	что было	1	1
364	есть еще	1	1
365	достаточно полно	1	1
366	более древних	1	1
367	освободиться от	1	1
368	и чистоте	1	1
369	в тело	2	1
370	на три	2	1
371	не менее	1	1
372	вплоть до	1	1
373	но они	4	1
374	тем самым	2	1
375	с которой	2	1
376	она не	5	1
377	в то	1	1
378	на многих	1	1
379	в науке	1	1
380	и далеко	1	1
381	которого он	1	1
382	в самых	1	1
383	которые были	2	1
384	представления и	2	1
385	этого явления	1	1
386	в разных	2	1
387	близки к	1	1
388	видим что	5	1
389	другой стороны	2	1
390	остается в	1	1
391	до того	1	1
392	открытое тело	1	1
393	что на	1	1
394	их от	1	1
395	с другом	1	1
396	у нас	1	1
397	мы встречаем	1	1
398	он еще	1	1
399	лежит в	1	1
400	вошли в	1	1
401	человека в	2	1
402	они и	1	1
403	например на	1	1
404	он видит	2	1
405	оружие и	1	1
406	нам важны	1	1
407	что при	5	1
408	которые мы	1	1
409	на это	1	1
410	время он	1	1
411	им в	1	1
412	того чтобы	2	1
413	здесь необходимо	1	1
414	от друга	1	1
415	здесь не	2	1
416	без всякого	1	1
417	миром и	1	1
418	характер и	1	1
419	или еще	1	1
420	и говорит	2	1
421	всей своей	1	1
422	в пределах	1	1
423	так в	3	1
424	дано в	2	1
425	с собой	1	1
426	можно было	5	1
427	здесь нет	2	1
428	иногда в	1	1
429	подойти к	2	1
430	и многое	1	1
431	это только	2	1
432	мы в	2	1
433	был не	1	1
434	в обряде	7	1
435	мы рассмотрим	2	1
436	эта сторона	1	1
437	находится в	2	1
438	сводится к	1	1
439	именно потому	1	1
440	по себе	1	1
441	вот почему	1	1
442	осветить некоторые	1	1
443	говорит об	1	1
444	в глаза	2	1
445	людей как	1	1
446	должно было	3	1
447	с нашей	1	1
448	есть с	1	1
449	и только	2	1
450	именно в	2	1
451	иначе в	1	1
452	религиозные обряды	1	1
453	и следовательно	1	1
454	так говорит	1	1
455	когда человек	1	1
456	и она	3	1
457	природы эта	1	1
458	нет он	2	1
459	не зная	1	1
460	с человеческим	1	1
461	она дает	2	1
462	один из	8	1
463	в новой	2	1
464	всякого рода	1	1
465	ее то	1	1
466	новое рождение	1	1
467	одной из	4	1
468	рождения но	1	1
469	с ними	2	1
470	проникнуть в	2	1
471	в какой	1	1
472	и действительно	1	1
473	иногда сам	1	1
474	чтобы освободиться	1	1
475	который в	1	1
476	очень многих	1	1
477	др все	1	1
478	и ее	2	1
479	не было	2	1
480	же и	3	1
481	для всех	1	1
482	уже в	2	1
483	плодородия и	1	1
484	и они	4	1
485	еще одну	1	1
486	на этих	1	1
487	от других	1	1
488	же объясняется	1	1
489	его и	4	1
490	за ним	1	1
491	превращаются в	1	1
492	сущность и	1	1
493	он имеет	2	1
494	на части	1	1
495	представлений о	1	1
496	что и	6	1
497	у него	4	1
498	только по	1	1
499	тем что	4	1
500	ее на	1	1
501	это положение	1	1
502	такие которые	1	1
503	в очень	3	1
504	смысл этих	1	1
505	до наших	1	1
506	именно как	1	1
507	ней и	1	1
508	со стороны	1	1
509	к которому	5	1
510	она и	2	1
511	следовательно не	2	1
512	же несколько	1	1
513	здесь эта	1	1
514	себя и	2	1
515	многое другое	1	1
516	в немецких	2	1
517	наконец этот	1	1
518	к человеку	1	1
519	что им	2	1
520	и стал	1	1
521	а на	1	1
522	а не	5	1
523	к таким	2	1
524	жизнь в	1	1
525	подобного рода	1	1
526	о чем	1	1
527	одна из	2	1
528	и глубокое	1	1
529	и становятся	1	1
530	пусть эти	1	1
531	и приобретает	1	1
532	это одно	1	1
533	этот мотив	4	1
534	характера и	1	1
535	не осталось	1	1
536	он говорит	1	1
537	в область	4	1
538	в течение	1	1
539	есть на	2	1
540	он обещает	1	1
541	там они	1	1
542	образ и	1	1
543	в тот	2	1
544	отдельности и	1	1
545	там где	1	1
546	друг с	1	1
547	человек с	1	1
548	на свете	1	1
549	бросается в	1	1
550	есть и	2	1
551	здесь так	1	1
552	и рождения	1	1
553	от нас	1	1
554	ранних стадиях	1	1
555	смерти а	1	1
556	под названием	2	1
557	он спустился	1	1
558	этот образ	1	1
559	более поздние	2	1
560	очень интересный	1	1
561	уже на	3	1
562	в связи	5	1
563	совершается в	2	1
564	в результате	1	1
565	пр в	1	1
566	особого рода	1	1
567	в эту	2	1
568	это позволяет	1	1
569	хотя бы	2	1
570	все они	1	1
571	которое выходит	1	1
572	сохранились в	2	1
573	причем он	2	1
574	вроде например	1	1
575	отношению к	3	1
576	она уходит	1	1
577	времен и	1	1
578	это так	2	1
579	но еще	1	1
580	также не	2	1
581	то оно	1	1
582	для дальнейшего	1	1
583	к этому	1	1
584	такой же	2	1
585	они не	4	1
