N	2gram	Tiupa_Hudo_2	Problema
280	или в	3	2
281	той или	1	2
282	не более	2	2
283	ибо в	2	2
284	но зато	1	2
285	в этих	3	2
286	от ее	1	2
287	была бы	3	2
288	или иного	2	2
289	не нуждается	1	2
290	и другие	5	2
291	в своих	1	2
292	по поводу	3	2
293	и эта	2	2
294	к этому	1	2
295	а между	4	1
296	в сфере	1	1
297	человека и	3	1
298	чувствовать себя	1	1
299	мир где	1	1
300	тех же	1	1
301	это и	1	1
302	чего не	2	1
303	от своей	1	1
304	в первом	2	1
305	к другому	1	1
306	его же	1	1
307	самостоятельной позиции	1	1
308	все те	2	1
309	произведении не	1	1
310	обойтись без	1	1
311	который в	2	1
312	бы уже	1	1
313	рядом в	1	1
314	нам в	1	1
315	во внутреннем	1	1
316	который был	2	1
317	время как	1	1
318	жизненной позиции	1	1
319	на себя	3	1
320	с ее	5	1
321	жизни как	5	1
322	такое же	1	1
323	в каждой	1	1
324	не чуждо	1	1
325	и самого	1	1
326	становится в	1	1
327	на скрипке	2	1
328	во внешнем	1	1
329	различия между	2	1
330	то он	1	1
331	в общем	1	1
332	себе и	1	1
333	в свои	1	1
334	более и	1	1
335	ней в	1	1
336	в полном	1	1
337	как уже	2	1
338	имеет в	1	1
339	говорится в	2	1
340	то в	4	1
341	бы и	4	1
342	и внутреннего	1	1
343	ни один	1	1
344	то время	1	1
345	осознает себя	1	1
346	в этой	5	1
347	но он	1	1
348	но ведь	1	1
349	как он	3	1
350	не могла	5	1
351	и человеке	1	1
352	не узнаем	1	1
353	независимость от	1	1
354	т д	2	1
355	нее и	1	1
356	художественном целом	1	1
357	в принципе	2	1
358	не как	2	1
359	которому она	1	1
360	душу и	1	1
361	свое время	1	1
362	подобно тому	4	1
363	серьезность и	1	1
364	переводит его	1	1
365	случайной в	1	1
366	от нее	1	1
367	могла бы	2	1
368	его характера	2	1
369	и ей	3	1
370	музыки и	1	1
371	мы уже	3	1
372	зрения на	2	1
373	это было	2	1
374	и иных	1	1
375	в один	1	1
376	она и	1	1
377	ли может	1	1
378	этого не	1	1
379	и уже	4	1
380	выйти за	1	1
381	автора и	2	1
382	обратимся к	2	1
383	только тем	2	1
384	где мы	1	1
385	еще нет	1	1
386	стремится найти	1	1
387	мысли и	2	1
388	себе самой	1	1
389	нем он	1	1
390	односторонней и	1	1
391	характера в	1	1
392	имели бы	1	1
393	лежит не	1	1
394	однако в	2	1
395	не должно	1	1
396	позиции по	1	1
397	по себе	1	1
398	же мы	1	1
399	тому что	4	1
400	стороной их	1	1
401	каждого отдельного	1	1
402	и какие	1	1
403	что с	1	1
404	виду что	1	1
405	и начинает	1	1
406	но для	1	1
407	как о	3	1
408	здесь лишь	1	1
409	мышления и	1	1
410	та или	1	1
411	найти в	1	1
412	и всегда	1	1
413	этих двух	1	1
414	и лишь	1	1
415	или иная	1	1
416	только когда	2	1
417	того в	1	1
418	к концу	1	1
419	и чувство	1	1
420	не столь	1	1
421	однако это	1	1
422	ему не	1	1
423	познанием не	1	1
424	самостоятельную позицию	2	1
425	именно то	1	1
426	личности в	3	1
427	в момент	1	1
428	что можно	1	1
429	данности и	2	1
430	все не	1	1
431	значительной степени	1	1
432	героя его	1	1
433	его с	1	1
434	так она	1	1
435	говоря словами	1	1
436	такова в	1	1
437	то внешнее	1	1
438	приходит к	2	1
439	ни стало	1	1
440	можно показать	1	1
441	характер и	2	1
442	если в	2	1
443	не возникает	1	1
444	на том	1	1
445	что у	3	1
446	чуждо и	1	1
447	на нее	1	1
448	произведения не	2	1
449	глубоко и	1	1
450	иногда в	1	1
451	в одном	3	1
452	это только	1	1
453	остановимся на	1	1
454	смысле и	1	1
455	образом в	1	1
456	поэтому она	2	1
457	о ней	1	1
458	его художественной	1	1
459	настоящее время	1	1
460	формы ее	1	1
461	этом произведении	1	1
462	и умирает	1	1
463	на что	1	1
464	его тело	1	1
465	для нас	3	1
466	а также	2	1
467	в эстетической	1	1
468	возникает и	1	1
469	во втором	2	1
470	в глазах	6	1
471	что бы	1	1
472	содержание я	1	1
473	к определенному	1	1
474	она на	1	1
475	быть и	1	1
476	с себя	1	1
477	обе эти	1	1
478	к которой	1	1
479	на другие	1	1
480	субъекта в	1	1
481	драматический характер	1	1
482	в контексте	2	1
483	не происходит	1	1
484	звук и	1	1
485	именно на	2	1
486	характерной для	1	1
487	и теперь	1	1
488	для всех	1	1
489	со своим	3	1
490	уже не	10	1
491	только на	5	1
492	не принимает	1	1
493	его во	1	1
494	или даже	1	1
495	в душе	8	1
496	из них	2	1
497	его и	2	1
498	не удовлетворяется	1	1
499	который как	1	1
500	для него	5	1
501	ценность в	1	1
502	вообще ничего	1	1
503	стало и	1	1
504	не для	1	1
505	не о	1	1
506	может служить	1	1
507	образом не	1	1
508	не просто	1	1
509	чувствует себя	1	1
510	образ человека	1	1
511	эта заданность	1	1
512	объяснение в	1	1
513	до сих	2	1
514	ли он	2	1
515	или иначе	1	1
516	нас в	1	1
517	именно в	2	1
518	а о	2	1
519	человека а	1	1
520	уходит в	1	1
521	личной жизни	2	1
522	личности героя	1	1
523	т и	1	1
524	а на	1	1
525	ответственности перед	2	1
526	во что	1	1
527	до конца	1	1
528	человеческой жизни	6	1
529	не совсем	1	1
530	с которым	1	1
531	все время	3	1
532	о чем	8	1
533	что угодно	1	1
534	художественного целого	5	1
535	и ему	3	1
536	стороны в	1	1
537	слова от	1	1
538	время она	1	1
539	совпадают в	1	1
540	вместе с	2	1
541	так же	3	1
542	однако для	1	1
543	внутреннего человека	1	1
544	этот смысл	2	1
545	его личной	1	1
546	для искусства	1	1
547	видит в	2	1
548	образом и	1	1
549	в той	1	1
550	тому как	4	1
551	первом случае	1	1
552	в тот	1	1
553	есть и	3	1
554	она как	1	1
555	эти два	1	1
556	как например	1	1
557	сих пор	2	1
558	это уже	2	1
559	не существует	1	1
560	к тому	7	1
561	что делает	1	1
562	мира и	1	1
563	ним теперь	1	1
564	от подобных	1	1
565	в настоящее	1	1
566	ее и	1	1
567	весьма характерной	1	1
568	бы в	1	1
569	бы помимо	1	1
570	еще более	1	1
571	они даже	1	1
572	мы ничего	1	1
573	я в	1	1
574	отношении к	1	1
575	скрипке и	1	1
576	жизни в	7	1
577	в творчестве	1	1
578	сторонами его	1	1
579	но чем	1	1
580	себе самому	1	1
581	жизни а	1	1
582	из этого	1	1
583	природы или	1	1
584	у толстого	1	1
585	но именно	2	1
586	в которой	1	1
587	в действительности	1	1
588	жизни и	6	1
589	к этой	1	1
590	нет что	1	1
591	это в	1	1
592	смысле что	1	1
593	которая не	1	1
