N	2gram	Medvedev_F_3	Problema
230	но отнюдь	1	3
231	о нем	3	3
232	искусства и	1	3
233	настоящее время	1	3
234	что его	1	3
235	и во	2	3
236	и следовательно	3	3
237	мы увидим	2	3
238	именно на	2	3
239	же и	4	3
240	уже не	3	3
241	уже в	4	3
242	из них	2	3
243	говорит о	1	3
244	всяком случае	6	3
245	сами по	2	3
246	случае не	1	3
247	до сих	1	3
248	с другой	6	3
249	здесь в	1	3
250	а наоборот	1	3
251	оно не	3	3
252	бы оно	1	3
253	этих случаях	1	3
254	быть и	1	3
255	сих пор	1	3
256	только для	1	3
257	но для	2	3
258	не больше	1	3
259	необходимо чтобы	2	3
260	в настоящее	1	3
261	от всего	1	3
262	хотя бы	6	3
263	с ним	1	3
264	или не	1	3
265	может и	3	3
266	другой стороны	5	3
267	его именно	1	3
268	в искусстве	7	3
269	этого романа	2	2
270	я и	1	2
271	то на	1	2
272	для построения	1	2
273	же как	3	2
274	и потому	5	2
275	в первом	1	2
276	и до	1	2
277	в конкретном	4	2
278	мы имеем	1	2
279	мы не	4	2
280	в сущности	2	2
281	то конечно	1	2
282	с его	2	2
283	то он	3	2
284	и рассматривать	1	2
285	нет и	3	2
286	чем же	2	2
287	то или	2	2
288	кроме того	1	2
289	однако отнюдь	1	2
290	так или	1	2
291	из этих	2	2
292	вопроса о	1	2
293	его момент	1	2
294	говорят о	2	2
295	взятые в	1	2
296	вообще не	2	2
297	все другие	1	2
298	не значит	2	2
299	в понятии	1	2
300	что ни	2	2
301	или иных	1	2
302	не будет	1	2
303	и может	1	2
304	и с	3	2
305	с другими	1	2
306	понять его	1	2
307	вещи а	1	2
308	не самой	1	2
309	ведь если	2	2
310	для них	7	2
311	для чего	2	2
312	должно быть	1	2
313	и того	1	2
314	одного и	1	2
315	на первый	1	2
316	в эту	2	2
317	но если	2	2
318	и при	1	2
319	не как	2	2
320	знаем что	2	2
321	друг другу	2	2
322	однако в	2	2
323	что этот	2	2
324	же мы	1	2
325	и очень	2	2
326	она не	4	2
327	в нас	2	2
328	но только	1	2
329	для всего	1	2
330	следовательно и	4	2
331	больше чем	1	2
332	учения о	1	2
333	не о	3	2
334	в области	2	2
335	не потому	1	2
336	его для	1	2
337	не могут	10	2
338	могут быть	4	2
339	подобно тому	4	2
340	нами теории	1	2
341	это только	2	2
342	является в	2	2
343	часто и	1	2
344	и должно	1	2
345	и внутреннее	1	2
346	и который	1	2
347	нас в	1	2
348	того или	1	2
349	между тем	7	2
350	все время	6	2
351	может иметь	2	2
352	в него	3	2
353	эти последние	1	2
354	предмета и	2	2
355	том как	2	2
356	мы видим	1	2
357	а часто	1	2
358	не имеющих	1	2
359	и так	1	2
360	а потому	1	2
361	поэтому и	2	2
362	совершенно неверно	2	2
363	в качестве	1	2
364	не можем	2	2
365	этого понятия	1	2
366	является не	2	2
367	от других	2	2
368	одно из	1	2
369	для него	1	2
370	ведь это	1	2
371	как его	9	2
372	в целях	2	2
373	момент в	1	2
374	или иначе	1	2
375	человека а	1	2
376	являются только	2	2
377	действующих лиц	2	2
378	что для	1	2
379	не обязательна	1	2
380	она является	1	2
381	художник может	1	2
382	самый факт	2	2
383	вместе с	6	2
384	без всякой	2	2
385	направление в	1	2
386	он будет	1	2
387	которые являются	1	2
388	тому как	5	2
389	а потом	1	2
390	по существу	1	2
391	в это	1	2
392	этом случае	1	2
393	известной степени	2	2
394	и часто	1	2
395	тем и	1	2
396	сознания и	2	2
397	в результате	5	2
398	этой действительности	1	2
399	от всех	4	2
400	к его	3	2
401	или иного	1	2
402	всем этом	1	2
403	тогда не	1	2
404	ее в	3	2
405	действительности так	1	1
406	не слово	1	1
407	знаком или	1	1
408	художественном произведении	3	1
409	ту же	2	1
410	где же	1	1
411	одним из	3	1
412	мысли или	1	1
413	чтобы не	2	1
414	художественного произведения	7	1
415	его моментов	1	1
416	в объективном	1	1
417	с условным	1	1
418	роль играет	1	1
419	других областей	1	1
420	общность и	1	1
421	для науки	1	1
422	которое мы	1	1
423	определить как	1	1
424	в чисто	2	1
425	отношения между	2	1
426	уже указывали	1	1
427	оно было	1	1
428	отношения к	2	1
429	и этот	1	1
430	входящих в	1	1
431	той же	3	1
432	с теорией	1	1
433	но невозможно	1	1
434	определенному закону	1	1
435	нам в	1	1
436	этом не	1	1
437	который был	2	1
438	эстетики и	1	1
439	литературы о	1	1
440	требует от	1	1
441	оно есть	1	1
442	действительности с	1	1
443	но даже	1	1
444	то это	1	1
445	мы без	2	1
446	учение об	1	1
447	это время	1	1
448	самое примитивное	1	1
449	действительности когда	1	1
450	и объективным	1	1
451	первый план	1	1
452	это действительно	1	1
453	бы то	4	1
454	оно ни	1	1
455	события в	1	1
456	как таковая	3	1
457	до настоящего	1	1
458	то мы	3	1
459	всего является	1	1
460	но конечно	1	1
461	а следовательно	1	1
462	он может	2	1
463	друг на	1	1
464	явлений и	1	1
465	только тогда	1	1
466	в общем	2	1
467	выделены в	1	1
468	ее выражения	1	1
469	переход от	1	1
470	или иное	2	1
471	и чем	1	1
472	этот художественный	1	1
473	концов мы	1	1
474	в течение	1	1
475	исторически и	2	1
476	самое понятие	3	1
477	данный момент	2	1
478	построения и	1	1
479	и нет	1	1
480	все же	6	1
481	этом же	1	1
482	же определяется	1	1
483	стал предметом	1	1
484	что действительность	1	1
485	тем же	7	1
486	конструкции как	2	1
487	здесь и	6	1
488	от этого	2	1
489	не связаны	1	1
490	одновременно с	1	1
491	именно эта	1	1
492	не знает	1	1
493	бы и	3	1
494	содержание которого	1	1
495	самым существенным	1	1
496	бы не	2	1
497	этот роман	1	1
498	выражение в	1	1
499	от действительности	1	1
500	ни одна	1	1
501	еще один	1	1
502	им в	1	1
503	видим и	1	1
504	этих актов	1	1
505	к единству	1	1
506	и те	4	1
507	если он	1	1
508	всей его	1	1
509	а вовсе	4	1
510	его вовсе	1	1
511	в определенном	1	1
512	в какой-то	1	1
513	действительность может	1	1
514	должна быть	3	1
515	действительность как	1	1
516	в первую	1	1
517	ведь не	2	1
518	этого вопроса	1	1
519	не к	1	1
520	ни были	1	1
521	тем общим	1	1
522	было глубоко	1	1
523	необходимо однако	1	1
524	на этом	2	1
525	в нее	1	1
526	одно и	1	1
527	ни для	2	1
528	человека в	2	1
529	а вместе	1	1
530	в одну	1	1
531	в каждом	5	1
532	то ни	4	1
533	вся их	1	1
534	факт что	1	1
535	если нет	1	1
536	до бесконечности	1	1
537	является конечно	1	1
538	а его	1	1
539	лишь в	9	1
540	в художественном	5	1
541	и других	1	1
542	на протяжении	2	1
543	может стать	3	1
544	на почве	2	1
545	известно что	1	1
546	моменты в	1	1
547	даже в	2	1
548	еще одно	1	1
549	кажется что	2	1
550	он является	2	1
551	является для	3	1
552	нет в	1	1
553	на друга	1	1
554	или наоборот	1	1
555	мы видели	4	1
556	зрения самого	2	1
557	и тогда	2	1
558	философские системы	1	1
559	связаны между	1	1
560	только тем	1	1
561	совсем другое	2	1
562	не так	1	1
563	нужно только	1	1
564	что между	1	1
565	или точнее	2	1
566	именно и	1	1
567	в такой	2	1
568	мы конечно	1	1
569	вообще нельзя	1	1
570	и всеми	1	1
571	одним и	2	1
572	и конкретных	1	1
573	место в	10	1
574	является только	1	1
575	и той	1	1
576	поэтому в	2	1
577	него мы	1	1
578	т п	5	1
579	войти в	5	1
580	ни было	5	1
581	тому чтобы	1	1
582	том же	1	1
583	не должна	1	1
584	и почти	1	1
585	из одного	2	1
586	вместе со	1	1
587	есть всегда	1	1
588	что эта	1	1
589	сам он	2	1
590	же такое	1	1
591	можем сказать	1	1
592	и обратное	1	1
593	смысла как	1	1
594	между людьми	3	1
595	чистом виде	1	1
596	что смысл	1	1
597	можем и	1	1
598	его целом	1	1
599	нее можно	1	1
600	как о	2	1
601	дело не	2	1
602	тогда когда	4	1
603	в процессе	15	1
604	в основе	3	1
605	состоящее из	1	1
606	так чтобы	2	1
607	чем она	1	1
608	чтобы стать	1	1
609	для кого	1	1
610	та или	1	1
611	не их	1	1
612	слово и	1	1
613	правда в	2	1
614	считать только	2	1
615	как таковой	3	1
616	одна из	2	1
617	находятся в	2	1
618	которые и	1	1
619	существование и	1	1
620	произведения а	1	1
621	что жизнь	3	1
622	х годов	1	1
623	нам важно	2	1
624	же он	2	1
625	так например	1	1
626	определенном месте	1	1
627	существуют в	2	1
628	этом отношении	3	1
629	акт не	1	1
630	действительность есть	1	1
631	больше того	1	1
632	ему не	1	1
633	этот закон	2	1
634	настоящего времени	1	1
635	с определенным	1	1
636	представляется нам	1	1
637	в момент	1	1
638	в специальном	1	1
639	нем ни	1	1
640	случайна и	1	1
641	виде как	1	1
642	этого и	1	1
643	а что	3	1
644	его с	1	1
645	искренно в	1	1
646	и впервые	1	1
647	утверждать что	1	1
648	если же	5	1
649	должен быть	2	1
650	правда не	1	1
651	можно и	1	1
652	но по	1	1
653	философии или	1	1
654	с ее	2	1
655	чтобы быть	1	1
656	или для	1	1
657	в пределах	8	1
658	идет речь	1	1
659	человека с	1	1
660	другое то	1	1
661	если они	2	1
662	в условиях	3	1
663	только через	1	1
664	не с	1	1
665	мы приведем	1	1
666	начала и	1	1
667	именно этот	1	1
668	в которые	1	1
669	он был	4	1
670	по мере	1	1
671	мы ощущаем	1	1
672	все дело	1	1
673	сводится к	5	1
674	познания и	2	1
675	в другое	1	1
676	нечто совсем	2	1
677	это происходит	1	1
678	это вполне	1	1
679	и та	1	1
680	как ее	4	1
681	притом в	2	1
682	одного из	1	1
683	и существенное	1	1
684	и просто	1	1
685	единства и	3	1
686	ее и	2	1
687	до известной	2	1
688	один момент	1	1
689	это в	1	1
690	переходит в	2	1
691	явление в	1	1
692	мы ни	2	1
693	в языке	2	1
694	не сводится	1	1
695	в художественной	2	1
696	что бы	1	1
697	нем и	2	1
698	в ту	1	1
699	здесь однако	1	1
700	существует не	1	1
701	ни к	1	1
702	отдельности и	1	1
703	и завершения	1	1
704	но с	1	1
705	видели что	2	1
706	к сожалению	1	1
707	простым и	1	1
708	то никакое	1	1
709	историческую действительность	1	1
710	может оказаться	1	1
711	искусство то	1	1
712	в самое	2	1
713	который в	1	1
714	это же	1	1
715	тот или	1	1
716	себя в	1	1
717	от одной	1	1
718	определения и	1	1
719	же нам	1	1
720	для всех	1	1
721	или другую	1	1
722	сводится только	1	1
723	вот что	1	1
724	конечно не	4	1
725	ни одного	1	1
726	природе то	1	1
727	у большинства	1	1
728	в нашей	1	1
729	ориентации в	4	1
730	понятно с	1	1
731	в начале	1	1
732	не из	1	1
733	а то	1	1
734	в данной	2	1
735	он существует	1	1
736	его и	3	1
737	за ним	1	1
738	ту или	2	1
739	процесс и	1	1
740	мы знаем	4	1
741	к каким	1	1
742	и их	5	1
743	и навсегда	3	1
744	нечто общее	1	1
745	могло бы	1	1
746	чтобы она	1	1
747	ощущения в	1	1
748	является этим	1	1
749	друг друга	5	1
750	дело и	1	1
751	из нее	2	1
752	в систему	1	1
753	от того	2	1
754	всех тех	1	1
755	и обозначает	1	1
756	в живописи	1	1
757	к самому	2	1
758	без такого	1	1
759	же деле	2	1
760	со стороны	4	1
761	выходит за	1	1
762	даже не	1	1
763	в данный	1	1
764	на ее	4	1
765	что человек	1	1
766	такого понимания	1	1
767	мы еще	2	1
768	на ней	1	1
769	был именно	1	1
770	самом же	2	1
771	и самый	2	1
772	и жизни	1	1
773	и возможно	1	1
774	его по	1	1
775	была бы	2	1
776	в россии	2	1
777	он становится	2	1
778	произведение в	4	1
779	совершенно очевидно	1	1
780	под влиянием	1	1
781	мира в	1	1
782	нельзя назвать	1	1
783	есть одно	1	1
784	все вообще	1	1
785	нет никаких	2	1
786	или другая	1	1
787	от этих	2	1
788	на который	1	1
789	его понимают	5	1
790	одно в	1	1
791	в одной	5	1
792	только его	1	1
793	к другой	1	1
794	и понимать	1	1
795	конструкции мы	1	1
796	и столь	1	1
797	к своему	1	1
798	без труда	2	1
799	и глубоко	1	1
800	для искусства	1	1
801	он говорит	1	1
802	находит в	1	1
803	мы остановимся	1	1
804	образ и	1	1
805	слов в	1	1
806	для понимания	1	1
807	других областях	1	1
808	это значит	2	1
809	из отдельных	1	1
810	который он	1	1
811	с этой	1	1
812	слова и	4	1
813	художественное произведение	11	1
814	в основном	2	1
815	является как	1	1
816	если ее	1	1
817	при построении	1	1
818	в смысле	4	1
819	при всем	1	1
820	есть она	1	1
821	она должна	2	1
822	от конкретных	1	1
823	для этой	1	1
824	и от	11	1
825	деле что	1	1
826	о котором	1	1
827	наш глаз	1	1
828	есть система	1	1
829	значило бы	1	1
830	от него	2	1
831	у достоевского	1	1
832	и самое	1	1
833	и существенно	1	1
834	поэтому все	1	1
835	года в	1	1
836	жизни так	1	1
837	этому понятию	1	1
838	все они	1	1
839	есть уже	1	1
840	романа и	2	1
841	тот же	1	1
842	но оно	2	1
843	процессе своего	1	1
844	что какое-нибудь	1	1
845	всякий смысл	1	1
846	в романе	4	1
847	а ведь	1	1
848	обычно не	1	1
849	имеет место	3	1
850	никакой связи	1	1
851	т е	32	1
852	бы его	1	1
853	что под	1	1
854	эти элементы	2	1
855	не выходит	1	1
856	в абстрактном	1	1
857	нами как	1	1
858	самое и	1	1
859	жизни и	4	1
860	в данную	2	1
861	и эта	3	1
862	это понятие	2	1
863	есть первоначальное	1	1
864	к этому	2	1
