N	2gram	Bakhtin_Pr_4	Tvorches
257	может служить	1	2
258	друг друга	6	2
259	только с	1	2
260	отличие от	3	2
261	рядом с	5	2
262	с другим	1	2
263	с другой	3	2
264	не было	2	2
265	на этот	2	2
266	в произведениях	2	2
267	и вообще	1	2
268	в частности	1	2
269	начиная с	1	2
270	не знал	1	2
271	к жизни	2	2
272	в первой	2	2
273	него в	3	2
274	но прежде	1	2
275	и тогда	1	2
276	более того	3	2
277	в окончательном	1	2
278	себя на	2	2
279	для достоевского	2	2
280	это все	1	2
281	к самому	2	2
282	но если	3	2
283	героя и	4	2
284	и без	1	2
285	но эти	4	2
286	а я	1	2
287	уже после	3	2
288	во всяком	2	2
289	ну что	5	1
290	этого романа	2	1
291	ту же	2	1
292	в сфере	1	1
293	так я	2	1
294	как его	1	1
295	сердце его	1	1
296	а между	2	1
297	перед лицом	1	1
298	мы говорим	1	1
299	в первом	1	1
300	след смеха	1	1
301	поэтому он	1	1
302	из его	1	1
303	почти всегда	3	1
304	видеть в	1	1
305	в доме	1	1
306	мы уже	3	1
307	той же	3	1
308	в литературу	1	1
309	из всех	1	1
310	не слышим	1	1
311	с введением	1	1
312	характер героя	1	1
313	что если	1	1
314	и тут	1	1
315	не делает	1	1
316	из своих	2	1
317	изображенной действительности	1	1
318	до минимума	3	1
319	этом не	1	1
320	со смертью	1	1
321	не была	2	1
322	видим след	1	1
323	не вошел	1	1
324	и стиль	1	1
325	не вполне	1	1
326	на себя	4	1
327	достоевский был	1	1
328	до предела	1	1
329	мы и	3	1
330	то это	3	1
331	какой-то другой	1	1
332	сказать о	1	1
333	село степанчиково	1	1
334	литературы и	1	1
335	между собой	1	1
336	не был	1	1
337	не приходит	1	1
338	с его	5	1
339	во всех	5	1
340	связи между	2	1
341	в сюжете	1	1
342	иного рода	1	1
343	создать образ	1	1
344	времени как	1	1
345	больших романах	1	1
346	но самого	1	1
347	но как	1	1
348	а только	1	1
349	себе он	1	1
350	почти до	2	1
351	которую она	1	1
352	если в	2	1
353	таким-то образом	1	1
354	менее всего	1	1
355	макара девушкина	6	1
356	нужно быть	2	1
357	в жизни	5	1
358	отношение к	3	1
359	другое и	1	1
360	автора в	1	1
361	с этим	2	1
362	и нет	4	1
363	однако не	1	1
364	перед нами	12	1
365	романа но	1	1
366	и как	2	1
367	не являются	1	1
368	всего возникает	1	1
369	его к	2	1
370	диалогическом общении	1	1
371	и к	9	1
372	главных героев	1	1
373	самый тон	1	1
374	можно в	1	1
375	сливается с	1	1
376	что это	1	1
377	живет в	2	1
378	бы с	1	1
379	из этих	3	1
380	его а	1	1
381	что автор	1	1
382	с их	1	1
383	элементов в	1	1
384	смеха в	1	1
385	нами в	1	1
386	и до	3	1
387	мы чувствуем	2	1
388	на то	3	1
389	героя к	1	1
390	в прямом	1	1
391	мысли и	2	1
392	сказать в	1	1
393	и предосудительного	1	1
394	высшей степени	1	1
395	эта последняя	1	1
396	к одному	6	1
397	не к	3	1
398	первым и	1	1
399	внутри произведения	1	1
400	в силу	1	1
401	и вот	1	1
402	другим персонажам	1	1
403	же самая	1	1
404	человек он	1	1
405	можно было	2	1
406	слова не	2	1
407	в каждом	6	1
408	что все	1	1
409	значение в	2	1
410	об этой	1	1
411	а по	1	1
412	входит в	1	1
413	не умел	1	1
414	его личности	1	1
415	понять его	1	1
416	было бы	3	1
417	должен был	1	1
418	и генерал	1	1
419	по себе	7	1
420	ведь в	1	1
421	мышкина и	1	1
422	самого смеха	1	1
423	ни в	6	1
424	вводит в	1	1
425	в них	1	1
426	как некие	1	1
427	жизни то	1	1
428	минимума мы	1	1
429	но лишь	1	1
430	за пределами	1	1
431	время достоевский	1	1
432	несмотря на	1	1
433	гораздо глубже	1	1
434	жизни но	1	1
435	мы знаем	1	1
436	должно быть	4	1
437	все произведение	1	1
438	для своих	2	1
439	в один	1	1
440	остается в	2	1
441	его обитатели	1	1
442	в этих	4	1
443	мы как	1	1
444	во время	1	1
445	в диалогическом	1	1
446	жизнь не	2	1
447	от своего	1	1
448	прием в	1	1
449	я его	1	1
450	ему тоже	1	1
451	молодого человека	1	1
452	сам и	1	1
453	влиянием и	1	1
454	не учитывает	1	1
455	и о	3	1
456	смех в	3	1
457	мышкина с	1	1
458	оно никогда	1	1
459	образом и	3	1
460	такую же	1	1
461	но он	3	1
462	развивается с	1	1
463	в диалоге	3	1
464	однако в	1	1
465	приводит его	1	1
466	зрения и	2	1
467	любовь к	4	1
468	даже в	1	1
469	всего его	2	1
470	тому что	1	1
471	автора и	2	1
472	по мере	4	1
473	виду что	1	1
474	вплоть до	1	1
475	дня и	1	1
476	суждения о	1	1
477	она не	3	1
478	дело в	3	1
479	на себе	1	1
480	карамазова в	1	1
481	героев и	1	1
482	творчества достоевского	2	1
483	но только	1	1
484	себе самом	5	1
485	письме к	1	1
486	мышления и	1	1
487	и сознание	1	1
488	это совершенно	1	1
489	жизни не	2	1
490	и соответственно	1	1
491	действительности но	1	1
492	с большой	1	1
493	это сделать	1	1
494	к ней	2	1
495	к аглае	1	1
496	у шекспира	1	1
497	и является	2	1
498	образа но	1	1
499	же он	2	1
500	в сознании	1	1
501	то этот	1	1
502	гани с	1	1
503	не столь	1	1
504	как будто	1	1
505	героя а	1	1
506	отношение автора	1	1
507	к читателю	1	1
508	в области	1	1
509	и несколько	3	1
510	есть у	1	1
511	у меня	3	1
512	стороны и	2	1
513	к себе	6	1
514	не могут	3	1
515	с исключительной	1	1
516	лежит в	1	1
517	только еще	1	1
518	числе и	3	1
519	одну и	1	1
520	является одним	1	1
521	к тому	2	1
522	важно было	1	1
523	бы он	1	1
524	той или	2	1
525	указывает на	2	1
526	на это	1	1
527	если же	5	1
528	его романах	1	1
529	для себя	1	1
530	жизни очень	1	1
531	как мы	12	1
532	у себя	1	1
533	конце романа	2	1
534	но при	3	1
535	в структуре	5	1
536	и распространенный	1	1
537	характер и	1	1
538	в себя	4	1
539	с самого	1	1
540	в пределах	10	1
541	мы наблюдаем	1	1
542	в живых	1	1
543	миру а	1	1
544	и ту	1	1
545	в келье	1	1
546	не с	1	1
547	собой в	1	1
548	отождествляется с	1	1
549	ничего я	1	1
550	чем у	3	1
551	с собой	3	1
552	еще в	1	1
553	во второй	1	1
554	в которые	2	1
555	жизнь и	3	1
556	является в	1	1
557	поэтому в	1	1
558	образа князя	1	1
559	и делают	1	1
560	с человеком	1	1
561	форме в	1	1
562	редуцированного смеха	2	1
563	в виду	4	1
564	говорят что	1	1
565	и братьев	1	1
566	о нем	6	1
567	произведения как	1	1
568	и здесь	4	1
569	это я	1	1
570	о своей	1	1
571	в другом	2	1
572	в поэзии	2	1
573	этот диалог	2	1
574	дядюшкин сон	1	1
575	сцен и	1	1
576	с одной	1	1
577	почему же	2	1
578	лишь в	2	1
579	и берет	1	1
580	с ненавистью	1	1
581	сам приглушается	1	1
582	может не	1	1
583	от автора	2	1
584	у гроба	1	1
585	от него	1	1
586	каждом из	1	1
587	героев например	1	1
588	в драме	1	1
589	а у	1	1
590	таинственного мещанина	1	1
591	пиковой дамы	2	1
592	то мы	1	1
593	в художественной	1	1
594	века и	1	1
595	какой-то мере	1	1
596	от всех	1	1
597	в жизнь	1	1
598	в формах	3	1
599	образом как	1	1
600	с преступления	1	1
601	его собственная	1	1
602	и одновременно	2	1
603	образов и	2	1
604	не сказано	1	1
605	и рогожина	1	1
606	а лишь	1	1
607	не про	1	1
608	приходит в	1	1
609	он постоял	1	1
610	мечтающий о	1	1
611	но сам	1	1
612	сильнее чем	1	1
613	произведений достоевского	6	1
614	конечно этот	1	1
615	связи с	1	1
616	переходит в	1	1
617	в большинстве	9	1
618	отношений к	1	1
619	друг за	1	1
620	своим собственным	1	1
621	не знать	1	1
622	сделать и	1	1
623	не дает	2	1
624	человека на	1	1
625	достоевский так	1	1
626	что герои	1	1
627	природа человека	1	1
628	и их	3	1
629	в письме	1	1
630	достоевского его	1	1
631	сами по	2	1
632	можно это	1	1
633	человек так	1	1
634	при всей	1	1
635	не о	1	1
636	в xx	1	1
637	бытия и	3	1
638	как раз	7	1
639	автора как	1	1
640	продолжает определять	1	1
641	смеха не	1	1
642	в какой-то	1	1
643	что и	3	1
644	со стороны	1	1
645	или иной	2	1
646	раза в	1	1
647	даже не	1	1
648	он живет	1	1
649	в высшей	1	1
650	для героев	1	1
651	влияние на	2	1
652	и рогожин	1	1
653	его с	1	1
654	уходит в	1	1
655	поэтики достоевского	1	1
656	и между	6	1
657	структуру образа	1	1
658	он продолжает	1	1
659	структуре изображенной	1	1
660	показано в	1	1
661	что для	1	1
662	и приносит	1	1
663	связано с	1	1
664	определить его	1	1
665	в любой	1	1
666	а главное	1	1
667	не между	1	1
668	как ни	1	1
669	человек в	1	1
670	и всякая	1	1
671	приглушается до	2	1
672	самого начала	1	1
673	говоря что	1	1
674	не лежит	1	1
675	всегда и	1	1
676	оснований для	1	1
677	в различных	3	1
678	жизнь в	3	1
679	в связи	1	1
680	в речи	3	1
681	и имеет	1	1
682	уже давно	1	1
683	на фоне	6	1
684	определять структуру	1	1
685	и она	1	1
686	он изображает	1	1
687	и особенно	1	1
688	как это	1	1
689	играют в	1	1
690	только его	1	1
691	достоевского более	1	1
692	за другом	1	1
693	бы видим	1	1
694	степанчиково и	1	1
695	что за	1	1
696	искусства но	1	1
697	встречается у	1	1
698	в карты	1	1
699	после убийства	1	1
700	что же	3	1
701	и двух	1	1
702	человек с	2	1
703	духовной жизни	1	1
704	других романах	1	1
705	этого слова	2	1
706	а к	1	1
707	карамазову в	1	1
708	ней в	1	1
709	отличается от	3	1
710	глубокое и	1	1
711	наказании мы	1	1
712	при всем	2	1
713	в книге	1	1
714	этот образ	1	1
715	смехом и	1	1
716	и для	3	1
717	изменения в	1	1
718	более глубокая	1	1
719	в результате	2	1
720	своей собственной	1	1
721	знал чем	1	1
722	одновременно к	1	1
723	себя самого	1	1
724	для нас	2	1
725	к различным	2	1
726	а может	1	1
727	еще более	3	1
728	не должен	1	1
729	достоевского прежде	1	1
730	xx веке	1	1
731	в полифоническом	1	1
732	отношении к	2	1
733	идеологические построения	1	1
734	не есть	1	1
735	по поводу	1	1
736	раз после	1	1
737	но нас	1	1
738	в свою	1	1
739	между ними	10	1
740	с ней	1	1
741	не знает	4	1
742	сказать что	2	1
743	была бы	1	1
744	но можно	1	1
745	совершенно не	4	1
746	но этот	3	1
747	в характере	1	1
748	в последнем	1	1
749	которые сами	1	1
750	себе не	1	1
751	но автор	2	1
752	к другим	2	1
753	и другие	3	1
754	как на	1	1
755	любил и	1	1
756	том числе	4	1
757	земной поклон	1	1
758	раскольникова мы	1	1
