N	2gram	Ircho_Kome_1	Psycholo
113	в результате	4	4
114	чтобы понять	1	4
115	в этих	1	4
116	указывает на	2	4
117	и другие	1	4
118	в своих	2	4
119	к этому	4	4
120	речь идет	3	3
121	тем же	1	3
122	почти всегда	2	3
123	что эти	1	3
124	той же	1	3
125	вопрос о	3	3
126	из которых	2	3
127	в которых	1	3
128	разницы между	1	3
129	совсем не	2	3
130	но не	2	3
131	с этим	1	3
132	в своем	1	3
133	хотя и	3	3
134	что по	2	3
135	и к	1	3
136	но в	4	3
137	уже в	5	3
138	в этой	7	3
139	тому же	6	3
140	думается что	1	3
141	состоит в	1	3
142	надо сказать	1	3
143	в силу	2	3
144	и вот	4	3
145	и по	6	3
146	в каждом	1	3
147	к которым	1	3
148	с тем	1	3
149	мы знаем	2	3
150	представить себе	1	3
151	представление о	1	3
152	в отличие	1	3
153	искусства на	1	3
154	во всем	1	3
155	что на	1	3
156	не могут	1	3
157	и это	1	3
158	что все	1	3
159	только при	2	3
160	роль в	1	3
161	и когда	1	3
162	так и	5	3
163	что у	2	3
164	каждого из	1	3
165	он не	3	3
166	ее от	1	3
167	нуждается в	1	3
168	в частности	3	3
169	дело с	1	3
170	который в	2	3
171	только на	1	3
172	и других	7	3
173	это обстоятельство	1	3
174	в конце	6	3
175	от того	1	3
176	и только	1	3
177	точек зрения	2	3
178	до сих	2	3
179	совершенно очевидно	1	3
180	из его	4	3
181	в состоянии	2	3
182	сих пор	2	3
183	но это	2	3
184	конце концов	4	3
185	т е	13	3
186	жизни и	1	3
187	все что	2	3
188	как на	1	3
189	в таком	1	3
190	ту же	2	2
191	зависимость от	1	2
192	того же	2	2
193	и без	2	2
194	на самом	1	2
195	тех же	2	2
196	идет о	3	2
197	из всех	2	2
198	как мы	4	2
199	почти все	1	2
200	эстетики и	1	2
201	это отношение	1	2
202	большей частью	2	2
203	быть в	1	2
204	в чем	3	2
205	а только	1	2
206	в стихе	2	2
207	отношение к	3	2
208	что они	4	2
209	на искусство	1	2
210	независимо от	2	2
211	в полном	1	2
212	когда он	1	2
213	и художественного	1	2
214	к числу	2	2
215	более или	1	2
216	в себя	2	2
217	действия и	1	2
218	мы получаем	1	2
219	представляет собой	1	2
220	в известном	2	2
221	остановиться на	1	2
222	и тот	1	2
223	производительных сил	1	2
224	как он	1	2
225	в нем	4	2
226	главным образом	3	2
227	понятий и	1	2
228	и с	3	2
229	не дает	1	2
230	его в	3	2
231	с так	1	2
232	и тем	2	2
233	в них	3	2
234	далеко не	1	2
235	то чтобы	1	2
236	и очень	1	2
237	такой же	2	2
238	или менее	2	2
239	стало быть	1	2
240	одном из	4	2
241	теми же	1	2
242	тем не	2	2
243	том же	1	2
244	даже в	3	2
245	этой области	1	2
246	не менее	3	2
247	в науке	1	2
248	казалось бы	3	2
249	ничего не	3	2
250	с достаточной	2	2
251	и теперь	2	2
252	в сознании	3	2
253	хотел сказать	1	2
254	этом отношении	3	2
255	ли это	2	2
256	может показаться	1	2
257	мы найдем	2	2
258	же самое	2	2
259	отказаться от	1	2
260	на это	1	2
261	в применении	1	2
262	на вопрос	1	2
263	приводит к	1	2
264	подойти к	1	2
265	это только	1	2
266	с ним	1	2
267	означает что	1	2
268	и здесь	2	2
269	зрения на	1	2
270	утверждает что	1	2
271	там же	3	2
272	но и	11	2
273	нас в	2	2
274	и во	2	2
275	я думаю	1	2
276	отметить что	1	2
277	наконец в	1	2
278	и следовательно	1	2
279	к нему	2	2
280	что только	1	2
281	тот же	3	2
282	и потому	1	2
283	по мнению	1	2
284	бы ни	1	2
285	в качестве	4	2
286	в жизни	1	2
287	из них	10	2
288	в одном	8	2
289	как раз	3	2
290	представлений в	1	2
291	в каком	1	2
292	то и	2	2
293	не означает	1	2
294	о чем	1	2
295	намек на	1	2
296	мы видели	2	2
297	к жизни	1	2
298	смысле этого	1	2
299	применении к	1	2
300	что же	1	2
301	критики и	1	2
302	из отдельных	1	2
303	и таким	2	2
304	в книге	1	2
305	не знаем	1	2
306	должна была	2	2
307	от него	1	2
308	бы в	1	2
309	к этой	1	2
310	и как	3	2
311	будто бы	2	2
312	только что	2	2
313	знаем и	1	2
314	в трех	1	2
315	по поводу	4	2
316	это в	1	2
317	гораздо более	1	2
318	и наиболее	1	1
319	первые шаги	2	1
320	драматическом искусстве	1	1
321	которое мы	1	1
322	д только	1	1
323	и всем	1	1
324	полагают что	2	1
325	теориями которые	1	1
326	в нашу	1	1
327	и больше	1	1
328	едва ли	7	1
329	знаем о	1	1
330	и была	1	1
331	темы в	1	1
332	именно к	1	1
333	не была	1	1
334	однако этот	1	1
335	который был	1	1
336	что иное	1	1
337	принадлежит к	2	1
338	этот факт	1	1
339	и ее	3	1
340	ему в	1	1
341	то это	1	1
342	основная цель	1	1
343	это время	2	1
344	в ней	1	1
345	все остальное	1	1
346	материальной жизни	1	1
347	чтобы проверить	1	1
348	собой в	1	1
349	еще не	2	1
350	и на	3	1
351	в последних	3	1
352	бы то	2	1
353	остались бы	1	1
354	служит для	1	1
355	и социальная	1	1
356	во всех	1	1
357	тем как	2	1
358	по своему	3	1
359	коем случае	1	1
360	ответ на	1	1
361	есть по	1	1
362	в шесть	1	1
363	судить об	1	1
364	за пределы	2	1
365	относится к	2	1
366	чем же	2	1
367	вопросов которые	1	1
368	материалом для	1	1
369	в м	1	1
370	для оценки	1	1
371	искусстве и	1	1
372	всей этой	1	1
373	перед нами	1	1
374	тех случаях	1	1
375	с понятием	1	1
376	не являются	1	1
377	его к	1	1
378	можно сделать	3	1
379	и хотя	2	1
380	при чтении	1	1
381	его значении	1	1
382	то в	1	1
383	за собой	1	1
384	из самых	1	1
385	через всю	1	1
386	в тех	3	1
387	бы только	1	1
388	только один	2	1
389	и те	1	1
390	но прежде	1	1
391	на его	5	1
392	к выводу	1	1
393	не следует	2	1
394	время и	2	1
395	и почему	1	1
396	и еще	3	1
397	к одному	1	1
398	сказал что	1	1
399	ни было	2	1
400	ясна в	1	1
401	одному и	1	1
402	конца и	1	1
403	но все	1	1
404	такого же	1	1
405	человека в	1	1
406	идей и	1	1
407	учением о	1	1
408	в мире	1	1
409	конечно в	1	1
410	об этом	1	1
411	на все	2	1
412	времени и	2	1
413	а как	1	1
414	обстоятельство в	1	1
415	общества в	1	1
416	особенно в	1	1
417	за ней	1	1
418	чаще всего	3	1
419	на этот	1	1
420	основных принципов	1	1
421	ни одной	2	1
422	все равно	1	1
423	эти годы	2	1
424	и уже	1	1
425	этим и	2	1
426	которой он	1	1
427	всегда и	1	1
428	для прежней	1	1
429	для себя	2	1
430	представление как	1	1
431	решения самых	1	1
432	мере не	1	1
433	и тому	1	1
434	со всей	1	1
435	лучше всего	1	1
436	или к	1	1
437	путем и	1	1
438	места в	1	1
439	но если	1	1
440	эту часть	2	1
441	различных точек	1	1
442	женщин и	1	1
443	нас не	1	1
444	можно найти	1	1
445	попасть в	1	1
446	из которой	1	1
447	должны были	8	1
448	реки в	1	1
449	и более	1	1
450	не могли	1	1
451	однако в	3	1
452	с такими	1	1
453	он дает	1	1
454	между людьми	1	1
455	при всех	1	1
456	вплоть до	1	1
457	лиц и	1	1
458	самого начала	1	1
459	для каждого	1	1
460	к новым	1	1
461	д все	1	1
462	в самых	1	1
463	того как	3	1
464	всегда с	1	1
465	наряду со	1	1
466	людей и	1	1
467	п в	1	1
468	убедиться в	1	1
469	с новой	1	1
470	следует что	1	1
471	во времена	1	1
472	сравнить с	1	1
473	и отличие	1	1
474	в духе	1	1
475	ли не	4	1
476	наоборот в	1	1
477	понять что	1	1
478	в поле	1	1
479	наконец что	1	1
480	следует отнести	1	1
481	которые шли	1	1
482	назвал его	1	1
483	но при	1	1
484	однако ни	1	1
485	на нем	2	1
486	как по	2	1
487	бы однако	1	1
488	об отношении	2	1
489	с самого	1	1
490	идет речь	1	1
491	что могло	1	1
492	следовательно и	1	1
493	из двух	1	1
494	в нескольких	1	1
495	можно только	1	1
496	по ее	1	1
497	всех возможных	1	1
498	заключение что	1	1
499	эти чувства	1	1
500	границу между	1	1
501	в коем	1	1
502	о нем	1	1
503	именно потому	2	1
504	охватывают почти	1	1
505	в драматическом	1	1
506	обращается к	1	1
507	вразрез с	1	1
508	в глаза	1	1
509	одного из	6	1
510	почему же	1	1
511	чтобы с	1	1
512	совершенно явная	1	1
513	а также	4	1
514	аналогии с	2	1
515	в значительной	1	1
516	как у	1	1
517	части и	1	1
518	внешней формы	1	1
519	не упуская	1	1
520	поводу того	1	1
521	в пародийном	1	1
522	как художественное	1	1
523	и мир	2	1
524	в самый	1	1
525	указывает что	2	1
526	тех пор	1	1
527	бросается в	1	1
528	в двух	1	1
529	одной из	3	1
530	в стороне	1	1
531	иное как	1	1
532	в т	1	1
533	можно выразить	1	1
534	а напротив	1	1
535	себя самые	1	1
536	своим собственным	1	1
537	отнести к	1	1
538	оно в	1	1
539	если в	1	1
540	за счет	3	1
541	каким образом	1	1
542	речь в	1	1
543	в данной	1	1
544	именно та	1	1
545	за ним	1	1
546	этот раз	1	1
547	не так	1	1
548	выражает свою	1	1
549	числу таких	1	1
550	содержания и	1	1
551	может служить	1	1
552	не найдем	1	1
553	читателя с	1	1
554	которые могут	1	1
555	заметить что	1	1
556	для решения	1	1
557	ее на	1	1
558	в других	2	1
559	не противоречит	1	1
560	к науке	1	1
561	в особенности	1	1
562	чтобы убедиться	1	1
563	и из	2	1
564	объяснение в	1	1
565	именно в	4	1
566	здесь в	3	1
567	который считает	1	1
568	один шаг	1	1
569	в свою	2	1
570	действующих лиц	4	1
571	на чем	1	1
572	еще и	2	1
573	такое же	1	1
574	а с	1	1
575	и др	1	1
576	из нескольких	2	1
577	соответствии с	1	1
578	к более	1	1
579	по тем	1	1
580	и опять	4	1
581	которых мы	2	1
582	на которых	1	1
583	если даже	1	1
584	его как	1	1
585	человек есть	1	1
586	одну из	2	1
587	следует только	1	1
588	не избегает	2	1
589	к уже	1	1
590	комедия в	1	1
591	для этой	1	1
592	один раз	1	1
593	если это	1	1
594	так называемых	1	1
595	наталкивается на	1	1
596	элементов и	1	1
597	в разной	1	1
598	что именно	1	1
599	было показано	1	1
600	так мы	1	1
601	их к	3	1
602	и столь	1	1
603	прошлого века	1	1
604	несколько раз	2	1
605	в той	1	1
606	на эту	1	1
607	мало или	1	1
608	в литературе	1	1
609	а потом	1	1
610	других авторов	1	1
611	в это	1	1
612	или хотя	1	1
613	всем что	1	1
614	его творчество	2	1
615	слова и	1	1
616	в любом	3	1
617	как из	3	1
618	в условиях	1	1
619	или совсем	1	1
620	о его	1	1
621	общественной жизни	1	1
622	в теорию	1	1
623	не к	2	1
624	которые были	1	1
625	в более	3	1
626	от искусства	1	1
627	становится возможным	1	1
628	или в	2	1
629	его с	1	1
630	а к	2	1
631	совершенно ясна	1	1
632	находится в	2	1
633	стороны в	1	1
634	зрения в	1	1
635	хотя бы	1	1
636	на такой	1	1
637	же в	4	1
638	в их	4	1
639	последний вопрос	1	1
640	также в	2	1
641	с такой	1	1
642	не что	1	1
643	этим объясняется	1	1
644	спор о	1	1
645	в действительности	2	1
646	никто не	1	1
647	которым они	1	1
648	а может	1	1
649	в роли	1	1
650	тенденции к	1	1
651	том числе	1	1
652	событий в	1	1
