N	2gram	Bakhtin_Pr_2	Psycholo
802	зрения героя	3	1
803	мы условно	1	1
804	тому как	2	1
805	во все	2	1
806	что же	4	1
807	и там	1	1
808	себе его	1	1
809	своем ближайшем	1	1
810	даже с	1	1
811	да и	1	1
812	в первой	1	1
813	как к	2	1
814	для понимания	2	1
815	из отдельных	1	1
816	который он	1	1
817	в очень	1	1
818	том смысле	1	1
819	мы сказали	3	1
820	может служить	1	1
821	и всех	1	1
822	в контексте	2	1
823	и сказывается	1	1
824	что тогда	1	1
825	мыслей по	1	1
826	только для	2	1
827	но это	2	1
828	романах достоевского	6	1
829	но для	1	1
830	в смысле	2	1
831	их под	1	1
832	письме к	1	1
833	сознании и	2	1
834	здесь в	2	1
835	всего в	1	1
836	каждой из	1	1
837	сюжета и	1	1
838	об убийстве	1	1
839	лучше всего	1	1
840	тогда что	1	1
841	от мысли	1	1
842	внутренней связи	1	1
843	которая в	1	1
844	истинный смысл	2	1
845	поэтому она	1	1
846	который является	1	1
847	еще более	1	1
848	тем более	1	1
849	своих героев	2	1
850	мыслей в	1	1
851	же оно	1	1
852	все они	4	1
853	романа и	4	1
854	ним он	1	1
855	но всегда	1	1
856	иначе она	1	1
857	к самым	1	1
858	с ними	4	1
859	в моем	1	1
860	они все	1	1
861	к его	1	1
862	жизни а	1	1
863	которые сами	1	1
864	им не	1	1
865	отношению к	8	1
866	строится на	2	1
867	годов и	1	1
868	психологии которая	1	1
869	то оно	2	1
870	героя как	1	1
871	во всяком	1	1
872	все что	3	1
873	этой точки	2	1
874	ничего общего	2	1
