N	2gram	Bakhtin_Fr_2	Vladivir
168	здесь мы	1	3
169	даже и	2	3
170	дело в	1	3
171	наконец в	3	3
172	конце концов	1	3
173	под влиянием	2	3
174	да и	3	3
175	по существу	2	3
176	своей жизни	1	3
177	под названием	2	3
178	и для	1	3
179	еще более	1	3
180	хотя бы	1	3
181	но вот	1	3
182	в свою	1	3
183	это в	2	3
184	и особенно	3	3
185	перед смертью	2	2
186	и есть	1	2
187	очень много	2	2
188	и до	4	2
189	что эти	1	2
190	мы уже	6	2
191	г в	1	2
192	еще на	1	2
193	на первом	3	2
194	единство и	1	2
195	который был	1	2
196	не вполне	1	2
197	как я	1	2
198	есть для	2	2
199	не был	3	2
200	по своему	1	2
201	только тогда	1	2
202	в общем	1	2
203	себе и	2	2
204	он пишет	3	2
205	как к	2	2
206	первых двух	1	2
207	к числу	2	2
208	есть его	1	2
209	в самом	3	2
210	бы с	1	2
211	на то	2	2
212	не могла	1	2
213	с новым	1	2
214	вера в	1	2
215	же году	1	2
216	том чтобы	1	2
217	и сам	1	2
218	на земле	3	2
219	и по	1	2
220	на этом	1	2
221	будем говорить	1	2
222	но все	4	2
223	это значит	1	2
224	на все	3	2
225	это не	1	2
226	с начала	1	2
227	однако здесь	1	2
228	кажется что	1	2
229	с тем	1	2
230	эту тему	1	2
231	мы видели	3	2
232	еще в	2	2
233	народа и	1	2
234	в их	2	2
235	он дает	2	2
236	их в	3	2
237	даже в	3	2
238	свою книгу	1	2
239	она не	1	2
240	иной раз	1	2
241	тогда когда	1	2
242	правда в	1	2
243	того как	2	2
244	к этим	3	2
245	с и	1	2
246	того чтобы	2	2
247	всего на	1	2
248	не о	1	2
249	это вероятно	1	2
250	ровно ничего	1	2
251	и часто	1	2
252	к тому	1	2
253	будто бы	1	2
254	в настоящее	1	2
255	некоторой степени	1	2
256	в виду	3	2
257	без всякого	2	2
258	ничего не	2	2
259	со своей	1	2
260	о нем	1	2
261	настоящее время	1	2
262	второй половине	1	2
263	после того	1	2
264	в чем	1	2
265	в сущности	8	2
266	и во	4	2
267	или как	1	2
268	к нему	3	2
269	и всякая	1	2
270	и она	1	2
271	и всего	1	2
272	года то	1	2
273	история и	1	2
274	ни с	1	2
275	себе в	2	2
276	мы находим	4	2
277	до некоторой	1	2
278	бытия и	1	2
279	но из	1	2
280	для того	1	2
281	здесь в	6	2
282	и прежде	2	2
283	во второй	1	2
284	что не	1	2
285	что для	3	2
286	не на	1	2
287	на эту	2	2
288	если не	1	2
289	в частности	1	2
290	и потому	5	2
291	такого рода	2	2
292	мы сказали	2	2
293	здравого смысла	2	2
294	можно было	3	2
295	в более	1	2
296	и от	1	2
297	же в	3	2
298	жизни в	3	2
299	с ней	1	2
300	есть и	1	2
301	ii с	1	2
302	в своих	4	2
303	была для	1	2
304	также его	1	1
305	как известно	2	1
306	одним из	2	1
307	например в	1	1
308	вообще все	1	1
309	как церковь	2	1
310	в тех	2	1
311	и др	9	1
312	тех же	2	1
313	году оно	1	1
314	и насилия	1	1
315	эти мотивы	1	1
316	произведение которое	1	1
317	несколько позже	1	1
318	на историю	1	1
319	по преимуществу	2	1
320	моменты его	1	1
321	он всегда	1	1
322	собственном смысле	2	1
323	действительности и	1	1
324	и свободой	2	1
325	с таким	1	1
326	и за	2	1
327	чего в	1	1
328	в несколько	1	1
329	есть не	1	1
330	понимает он	1	1
331	характер его	1	1
332	но никто	1	1
333	до него	2	1
334	в первый	1	1
335	и важным	1	1
336	он как	2	1
337	за несколько	1	1
338	но она	1	1
339	и уныния	1	1
340	на тему	1	1
341	которому можно	1	1
342	представление о	1	1
343	но даже	2	1
344	и ни	1	1
345	начала в	1	1
346	мы здесь	2	1
347	оно вышло	1	1
348	и самого	1	1
349	литературы и	2	1
350	ничего страшного	1	1
351	дать ему	1	1
352	суждение о	2	1
353	ответа на	1	1
354	за свое	1	1
355	в создании	1	1
356	самом деле	1	1
357	слишком много	1	1
358	менее всего	3	1
359	бы что	1	1
360	до наших	2	1
361	что они	2	1
362	связи и	1	1
363	в произведениях	2	1
364	чем же	1	1
365	всего от	2	1
366	независимо от	1	1
367	чем мы	2	1
368	целом но	1	1
369	еще больше	1	1
370	целый ряд	2	1
371	что по	1	1
372	в серьезных	1	1
373	это просто	1	1
374	духа и	3	1
375	в противоположность	2	1
376	это вино	1	1
377	под таким	1	1
378	к чему	1	1
379	та же	2	1
380	он в	1	1
381	из той	1	1
382	без учета	1	1
383	них так	1	1
384	в нашем	2	1
385	выражение в	5	1
386	думать что	2	1
387	быть живым	1	1
388	времени не	1	1
389	были связаны	1	1
390	так сказать	1	1
391	теми же	1	1
392	в свет	2	1
393	главным образом	1	1
394	и еще	2	1
395	в первую	2	1
396	xix века	2	1
397	и совершенно	1	1
398	свое время	3	1
399	его от	1	1
400	всех своих	1	1
401	его можно	1	1
402	так например	2	1
403	всю дорогу	1	1
404	что все	1	1
405	вызвать у	1	1
406	было конечно	2	1
407	как нос	1	1
408	связанных с	3	1
409	а по	1	1
410	лишь в	4	1
411	и иногда	1	1
412	первую очередь	1	1
413	в свое	4	1
414	он есть	1	1
415	по мысли	1	1
416	в жизни	4	1
417	я считаю	1	1
418	для них	2	1
419	далеко не	3	1
420	очень интересно	1	1
421	для своего	1	1
422	но лишь	1	1
423	мы имеем	1	1
424	еще можно	1	1
425	еще к	1	1
426	уже у	1	1
427	чем в	1	1
428	здесь все	1	1
429	очень важный	1	1
430	года и	1	1
431	не понимает	1	1
432	лучше всего	1	1
433	можно только	1	1
434	в г	3	1
435	во время	12	1
436	но если	1	1
437	эта была	2	1
438	его трактат	1	1
439	можно найти	2	1
440	ли можно	1	1
441	в такой	1	1
442	и без	2	1
443	то для	1	1
444	место в	3	1
445	своего имени	1	1
446	году когда	1	1
447	оказывается что	1	1
448	своего рода	1	1
449	нельзя было	3	1
450	мечтательность и	1	1
451	не будем	1	1
452	и элемента	1	1
453	если бы	1	1
454	была не	1	1
455	уже сказали	1	1
456	все книги	2	1
457	что этот	1	1
458	и под	3	1
459	но они	3	1
460	роман с	1	1
461	с теми	1	1
462	все мы	1	1
463	заставить его	1	1
464	своего существования	1	1
465	как о	1	1
466	знания и	1	1
467	чтобы стать	1	1
468	новый год	2	1
469	только не	1	1
470	к тебе	1	1
471	в день	3	1
472	вышло в	1	1
473	связанное с	2	1
474	в самой	2	1
475	преимущественно на	1	1
476	этих последних	3	1
477	во всем	3	1
478	и часть	1	1
479	прибегать к	1	1
480	свидетельствуют о	1	1
481	был так	1	1
482	здесь же	2	1
483	на церковные	2	1
484	его природа	1	1
485	было не	1	1
486	только с	3	1
487	божиим и	1	1
488	и здесь	1	1
489	не столь	1	1
490	во все	2	1
491	что самая	1	1
492	пребывать в	1	1
493	лет он	1	1
494	например на	1	1
495	было уже	1	1
496	здесь еще	1	1
497	году в	4	1
498	сорок лет	1	1
499	своего развития	3	1
500	его выражение	1	1
501	представляет в	1	1
502	дать не	1	1
503	было недостатка	1	1
504	издал в	1	1
505	его произведение	1	1
506	в собственном	3	1
507	характер и	4	1
508	куда он	1	1
509	него самого	1	1
510	смерти в	1	1
511	только то	2	1
512	в себя	6	1
513	в произведении	2	1
514	с самого	1	1
515	так в	3	1
516	и перед	3	1
517	все из	1	1
518	и дальше	1	1
519	времени и	6	1
520	ясно что	1	1
521	особенно в	2	1
522	во многом	1	1
523	еще не	2	1
524	поэтому в	1	1
525	силою и	1	1
526	для этого	1	1
527	лицо его	2	1
528	и начало	1	1
529	на их	1	1
530	время уже	1	1
531	и та	1	1
532	в память	1	1
533	то уже	1	1
534	притом в	2	1
535	влияние на	1	1
536	и который	1	1
537	на таком	1	1
538	в вопросах	1	1
539	до известной	1	1
540	что означало	1	1
541	раньше чем	1	1
542	отношения но	1	1
543	этот последний	1	1
544	уже во	2	1
545	представления о	1	1
546	как объяснить	1	1
547	о своих	1	1
548	в него	2	1
549	в лице	1	1
550	как мне	1	1
551	лучшего будущего	1	1
552	в литературе	6	1
553	что здесь	1	1
554	же самыми	1	1
555	которого всегда	1	1
556	что только	2	1
557	серьезных тонах	1	1
558	в какой	1	1
559	но ни	1	1
560	до нас	8	1
561	поэтому и	1	1
562	всех его	1	1
563	часть этой	1	1
564	и ее	1	1
565	и первой	1	1
566	здесь с	2	1
567	со всеми	2	1
568	в качестве	2	1
569	же он	1	1
570	с нею	1	1
571	только на	1	1
572	ни одного	1	1
573	в данной	1	1
574	и других	3	1
575	из них	3	1
576	и этот	1	1
577	характерно что	2	1
578	и объективно	1	1
579	и их	1	1
580	никто не	2	1
581	точка зрения	3	1
582	в одном	3	1
583	в прошлом	1	1
584	с этими	1	1
585	к ним	1	1
586	как раз	1	1
587	священник с	1	1
588	тем что	4	1
589	этом отношении	3	1
590	и теоретического	1	1
591	своей обычной	2	1
592	отче наш	1	1
593	цитаты из	1	1
594	как можно	1	1
595	рядом с	6	1
596	ссылается на	2	1
597	ты не	1	1
598	не были	2	1
599	перешли в	1	1
600	живой и	1	1
601	о своей	1	1
602	до сих	4	1
603	что человек	1	1
604	значит по	1	1
605	на которые	1	1
606	концов с	1	1
607	его из	1	1
608	смысла и	2	1
609	нужно сказать	3	1
610	вот в	2	1
611	мы и	1	1
612	у его	1	1
613	с конца	1	1
614	года с	1	1
615	него только	1	1
616	что из	1	1
617	то она	1	1
618	во франции	8	1
619	если это	1	1
620	все более	1	1
621	своей книги	2	1
622	время она	1	1
623	ни на	1	1
624	и будущего	1	1
625	что во	1	1
626	если она	1	1
627	и мою	1	1
628	над ним	1	1
629	к своему	1	1
630	не могут	1	1
631	и глубоко	1	1
632	есть только	1	1
633	пишет в	1	1
634	перед нами	1	1
635	это есть	1	1
636	и всей	1	1
637	для понимания	2	1
638	все моменты	1	1
639	рассказ в	1	1
640	первом плане	3	1
641	как например	1	1
642	была очень	2	1
643	этом случае	1	1
644	человека который	1	1
645	сих пор	4	1
646	характера в	1	1
647	в смысле	2	1
648	за ним	1	1
649	место на	1	1
650	написано в	1	1
651	в книге	3	1
652	любовь к	1	1
653	издание его	1	1
654	известной степени	1	1
655	и другим	1	1
656	нельзя сказать	2	1
657	и утопическую	1	1
658	наивным и	1	1
659	и эстетическую	1	1
660	развития и	1	1
661	франции и	1	1
662	же к	1	1
663	от всего	1	1
664	он стал	1	1
665	особенно с	1	1
666	от чтения	1	1
667	утверждал что	1	1
668	и непонятной	1	1
669	французский язык	2	1
670	от всякого	1	1
671	в целях	2	1
672	он понимает	2	1
673	первый раз	1	1
674	всего мира	1	1
675	только как	1	1
676	а ведь	1	1
677	равно как	1	1
678	что такие	1	1
679	уже после	1	1
680	отношении он	1	1
681	можно привести	1	1
682	пока не	1	1
683	эти слова	1	1
684	но эти	3	1
685	уже есть	1	1
686	ее в	2	1
687	и другие	2	1
688	в состояние	1	1
689	с общим	1	1
690	он часто	1	1
691	и кажется	1	1
