N	2gram	Vygotskiy__5	Komedia
265	мы знаем	3	2
266	понимает что	1	2
267	до того	2	2
268	этом отношении	5	2
269	в отношениях	1	2
270	от того	3	2
271	к одной	1	2
272	по лестнице	1	2
273	представляют собой	2	2
274	или иначе	1	2
275	один шаг	2	2
276	собой разумеется	1	2
277	себя и	2	2
278	что для	2	2
279	не было	1	2
280	обстоятельство что	2	2
281	что мы	4	2
282	под влиянием	1	2
283	до этого	1	2
284	его на	2	2
285	из которых	3	2
286	в пределах	4	2
287	не могут	4	2
288	для обозначения	1	2
289	сравнению с	5	2
290	по существу	3	2
291	этом случае	3	2
292	только для	2	2
293	все остальные	1	2
294	чем к	1	2
295	и все	1	2
296	нет никаких	1	2
297	между ними	1	2
298	другой стороны	2	2
299	совершенно не	2	2
300	из этого	2	2
301	в свое	2	2
302	к этой	3	2
303	по сравнению	5	2
304	в своих	2	2
305	это в	1	2
306	и наиболее	1	1
307	эта новая	1	1
308	два года	1	1
309	например в	1	1
310	вопросу который	2	1
311	себе путь	1	1
312	за которым	1	1
313	же по	2	1
314	в первом	3	1
315	к другому	1	1
316	равно что	1	1
317	в зависимости	2	1
318	и должен	1	1
319	ней нет	1	1
320	возникающая в	1	1
321	на пороге	4	1
322	мы имеем	1	1
323	с более	1	1
324	вопрос о	12	1
325	он этого	1	1
326	на глазах	1	1
327	становится совершенно	1	1
328	из дальнейшего	1	1
329	все известные	1	1
330	принадлежит к	2	1
331	требует от	3	1
332	я не	2	1
333	в изложении	1	1
334	зависимости от	2	1
335	снова только	1	1
336	собой в	1	1
337	он сам	1	1
338	первый план	1	1
339	все эти	4	1
340	нему в	1	1
341	в чем	3	1
342	конечно это	1	1
343	и овладеть	1	1
344	считает нужным	1	1
345	но не	10	1
346	но как	3	1
347	очевидно и	1	1
348	если в	3	1
349	силу этого	1	1
350	ответ на	3	1
351	должны были	2	1
352	очевидно что	2	1
353	можем не	1	1
354	он полагает	1	1
355	друг от	4	1
356	человеку и	1	1
357	относится к	1	1
358	которые не	2	1
359	в истории	2	1
360	в одной	1	1
361	независимо от	1	1
362	общего с	2	1
363	от до	1	1
364	не сделает	1	1
365	признания этого	1	1
366	как к	1	1
367	что первое	1	1
368	бы при	1	1
369	перед нами	1	1
370	этого еще	1	1
371	как уже	3	1
372	и как	3	1
373	и наконец	1	1
374	поздно и	1	1
375	к числу	1	1
376	более или	1	1
377	в действительности	3	1
378	моментов в	1	1
379	в этот	2	1
380	отношения между	3	1
381	вопрос почему	1	1
382	чем больше	1	1
383	в нашем	1	1
384	процесс образования	1	1
385	связанного с	2	1
386	еще один	1	1
387	имеем в	1	1
388	и те	1	1
389	в случае	2	1
390	случае все	1	1
391	основание ожидать	1	1
392	другой как	1	1
393	образом для	1	1
394	которой не	1	1
395	и почему	1	1
396	в первую	1	1
397	нее и	1	1
398	в понимании	1	1
399	моменты которые	1	1
400	образом из	1	1
401	не являются	1	1
402	к одному	2	1
403	том чтобы	1	1
404	дает и	1	1
405	ее из	1	1
406	нужные для	1	1
407	на этом	3	1
408	именно это	2	1
409	в каждом	1	1
410	для всей	1	1
411	что все	6	1
412	есть все	1	1
413	значение в	3	1
414	конечно в	1	1
415	той же	4	1
416	говорил что	1	1
417	это было	1	1
418	обоих случаях	1	1
419	начала что	2	1
420	известно что	1	1
421	за другой	1	1
422	приходит в	1	1
423	и тем	3	1
424	его и	3	1
425	был поставлен	1	1
426	от которого	1	1
427	он является	1	1
428	для своего	1	1
429	этого не	1	1
430	тот в	1	1
431	сам не	1	1
432	представляет себе	3	1
433	а потом	1	1
434	одним понятием	1	1
435	присущую ему	1	1
436	такой же	4	1
437	вопроса об	1	1
438	момент на	1	1
439	ход их	1	1
440	таким же	3	1
441	в следующем	1	1
442	чем более	1	1
443	место в	1	1
444	не столько	1	1
445	то его	1	1
446	в отличие	2	1
447	знаем что	1	1
448	его отношение	2	1
449	что я	2	1
450	для всякого	1	1
451	точку зрения	1	1
452	образом и	1	1
453	которые в	1	1
454	но он	7	1
455	ведь из	1	1
456	друг другу	2	1
457	обращение к	1	1
458	том же	1	1
459	ним в	1	1
460	вернемся к	1	1
461	как можно	1	1
462	с которой	1	1
463	в обоих	1	1
464	свое время	2	1
465	и основным	1	1
466	того как	5	1
467	и притом	1	1
468	к этим	1	1
469	ходом развития	1	1
470	он еще	2	1
471	в самых	4	1
472	какой мы	2	1
473	не могло	1	1
474	на котором	1	1
475	этому что	1	1
476	корни этой	1	1
477	почему в	2	1
478	общей для	1	1
479	находятся в	2	1
480	всего на	1	1
481	и по	4	1
482	предполагать что	1	1
483	по своей	3	1
484	во всем	2	1
485	в сознании	1	1
486	что речь	1	1
487	одному и	2	1
488	ребенка не	3	1
489	не нуждается	1	1
490	употребления и	1	1
491	что на	1	1
492	с другом	7	1
493	ни малейших	1	1
494	представляется нам	1	1
495	уже о	1	1
496	выход из	1	1
497	могут быть	4	1
498	чтобы сделать	2	1
499	как только	1	1
500	о таких	1	1
501	числе и	1	1
502	характеризует как	1	1
503	они становятся	1	1
504	не зависящее	1	1
505	указывает на	2	1
506	он оказывается	2	1
507	что при	1	1
508	здесь мы	1	1
509	и можем	2	1
510	подобно тому	4	1
511	приходит к	3	1
512	малейших признаков	1	1
513	от друга	4	1
514	отношений и	1	1
515	длительного развития	1	1
516	и от	2	1
517	в себя	3	1
518	действия и	1	1
519	и может	3	1
520	как с	3	1
521	и совершенно	1	1
522	что у	2	1
523	те же	2	1
524	есть также	1	1
525	мог бы	1	1
526	к его	3	1
527	которые он	1	1
528	надо прежде	1	1
529	остается только	1	1
530	мы в	1	1
531	строго говоря	1	1
532	для этого	1	1
533	тем чем	1	1
534	средством для	2	1
535	сводится к	1	1
536	понять как	2	1
537	два момента	2	1
538	в раннем	1	1
539	язык и	2	1
540	никак не	3	1
541	на что	1	1
542	после того	1	1
543	все его	1	1
544	в пользу	1	1
545	может не	1	1
546	первую очередь	1	1
547	то в	3	1
548	но ничего	1	1
549	путь к	1	1
550	которых в	1	1
551	являются в	1	1
552	этот момент	1	1
553	во втором	1	1
554	этом и	1	1
555	все основания	1	1
556	того в	1	1
557	вслед за	2	1
558	в ту	1	1
559	в лучшем	3	1
560	своей природе	3	1
561	дать в	1	1
562	не требует	2	1
563	раннем детстве	1	1
564	развития но	4	1
565	чтобы выяснить	2	1
566	но так	1	1
567	образом как	1	1
568	мы сталкиваемся	1	1
569	ребенок конечно	2	1
570	мы видим	4	1
571	ли он	1	1
572	ребенок от	1	1
573	им на	1	1
574	только в	10	1
575	непосредственно из	1	1
576	реагирует на	1	1
577	моменты в	1	1
578	во времени	1	1
579	нам возможность	1	1
580	это же	1	1
581	которая была	1	1
582	со всеми	2	1
583	чтобы их	1	1
584	по самой	4	1
585	с двумя	1	1
586	самым тесным	1	1
587	только на	2	1
588	ни одного	2	1
589	одной точке	1	1
590	является не	2	1
591	этому вопросу	1	1
592	каким образом	1	1
593	в ином	1	1
594	и других	1	1
595	возникающие в	1	1
596	к мысли	4	1
597	своим умением	1	1
598	и их	4	1
599	в прошлом	1	1
600	речи что	2	1
601	с этими	1	1
602	умственные способности	1	1
603	как его	1	1
604	идет в	3	1
605	и никогда	1	1
606	образом что	2	1
607	принадлежность к	1	1
608	интересующей нас	3	1
609	но вместе	1	1
610	из двух	1	1
611	чем он	2	1
612	предпосылок для	1	1
613	и последующих	1	1
614	и между	2	1
615	а с	2	1
616	сделать предположение	1	1
617	не отдает	2	1
618	показывает что	5	1
619	считает себя	1	1
620	говорит о	3	1
621	доля правды	1	1
622	на которых	1	1
623	отношения в	1	1
624	не на	3	1
625	с которым	1	1
626	сам себе	1	1
627	же точно	1	1
628	в слове	1	1
629	в изучении	1	1
630	ребенка и	4	1
631	место на	1	1
632	явствует из	2	1
633	действия в	2	1
634	именно поэтому	1	1
635	мы находим	1	1
636	или на	1	1
637	ко всем	1	1
638	самой своей	2	1
639	и потому	2	1
640	относятся к	1	1
641	не удается	1	1
642	чем на	1	1
643	решение вопроса	1	1
644	ним как	1	1
645	к жизни	3	1
646	не удалось	1	1
647	одновременно с	1	1
648	тому как	4	1
649	в тех	1	1
650	и там	1	1
651	когда же	1	1
652	эту мысль	2	1
653	да и	1	1
654	в первой	2	1
655	стоять в	1	1
656	друг с	7	1
657	в состоянии	4	1
658	разговор с	1	1
659	что между	4	1
660	ребенка это	1	1
661	приобретает в	1	1
662	без разрешения	1	1
663	и тому	2	1
664	можно сказать	5	1
665	происходит с	1	1
666	в основном	1	1
667	такое резкое	1	1
668	что совершается	1	1
669	этом вопросе	2	1
670	и таким	1	1
671	а то	1	1
672	тесным образом	1	1
673	в смысле	3	1
674	он должен	5	1
675	в достаточной	1	1
676	к вопросу	1	1
677	задолго до	3	1
678	отношениях между	2	1
679	необходимым для	1	1
680	в новой	4	1
681	это как	1	1
682	своей собственной	1	1
683	чтобы понять	2	1
684	и постепенное	1	1
685	отличаются от	1	1
686	на первый	1	1
687	для нас	1	1
688	могли бы	6	1
689	или менее	1	1
690	же что	1	1
691	в этих	3	1
692	задачей было	1	1
693	внимание те	1	1
694	значительно более	1	1
695	ли что	1	1
696	места в	1	1
697	что начальные	1	1
698	хотя в	1	1
699	отношении к	1	1
700	иное чем	1	1
701	приходится признать	1	1
702	с ней	1	1
703	сказать что	13	1
704	и только	1	1
705	была бы	1	1
706	это на	1	1
707	но этот	2	1
708	первом случае	1	1
709	можем заключить	1	1
710	дело таким	1	1
711	самое что	2	1
712	легко понять	1	1
713	жизни и	2	1
714	но еще	1	1
715	по поводу	2	1
716	они относятся	1	1
717	как на	3	1
718	этой точки	4	1
719	том числе	1	1
720	они не	3	1
721	ничего общего	3	1
